|dates|Monmouth_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Monmouth_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Monmouth_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Monmouth_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Monmouth_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Monmouth_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Monmouth_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Monmouth_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-11|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-12|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-13|8.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-14|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-15|8.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-16|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-03-17|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-03-18|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-03-19|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-03-20|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-03-21|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-03-22|158.0|0|158.0|0|3.0|0|0.0|100
0|2020-03-23|238.0|0|238.0|0|3.0|0|0.0|100
0|2020-03-24|288.0|0|288.0|0|3.0|0|0.0|100
0|2020-03-25|313.0|0|313.0|0|3.0|0|0.0|100
0|2020-03-26|501.0|0|501.0|0|3.0|0|0.0|100
0|2020-03-27|634.0|0|634.0|0|3.0|0|0.0|100
0|2020-03-28|781.0|0|781.0|0|6.0|0|0.0|100
0|2020-03-29|870.0|0|870.0|0|8.0|0|0.0|100
0|2020-03-30|1030.0|0|1030.0|0|8.0|0|0.0|100
0|2020-03-31|1140.0|0|1140.0|0|2.0|0|0.0|100
0|2020-04-01|1301.0|0|1301.0|0|24.0|0|0.0|100
0|2020-04-02|1458.0|0|1458.0|0|38.0|0|0.0|100
0|2020-04-03|1743.0|0|1743.0|0|48.0|0|0.0|100
0|2020-04-04|2065.0|0|2065.0|0|54.0|0|0.0|100
0|2020-04-05|2354.0|0|2354.0|0|58.0|0|0.0|100
0|2020-04-06|2545.0|0|2545.0|0|62.0|0|0.0|100
0|2020-04-07|2770.0|0|2770.0|0|71.0|0|0.0|100
0|2020-04-08|3038.0|0|3038.0|0|86.0|0|0.0|100
0|2020-04-09|3248.0|0|3248.0|0|98.0|0|0.0|100
0|2020-04-10|3496.0|0|3496.0|0|107.0|0|0.0|100
0|2020-04-11|3651.0|0|3651.0|0|115.0|0|0.0|100
0|2020-04-12|3785.0|0|3785.0|0|123.0|0|0.0|100
0|2020-04-13|3875.0|0|3875.0|0|127.0|0|0.0|100
0|2020-04-14|4003.0|0|4003.0|0|145.0|0|0.0|100
0|2020-04-15|4122.0|0|4122.0|0|167.0|0|0.0|100
0|2020-04-16|4299.0|0|4299.0|0|190.0|0|0.0|100
0|2020-04-17|4414.0|0|4414.0|0|206.0|0|0.0|100
0|2020-04-18|4528.0|0|4528.0|0|221.0|0|0.0|100
0|2020-04-19|4669.0|0|4669.0|0|226.0|0|0.0|100
0|2020-04-20|4787.0|0|4787.0|0|230.0|0|0.0|100
0|2020-04-21|4787.0|0|4947.0|0|230.0|0|0.0|100
0|2020-04-22|5086.0|0|5086.0|0|251.0|0|0.0|100
0|2020-04-23|5238.0|0|5238.0|0|260.0|0|0.0|100
0|2020-04-24|5368.0|0|5368.0|0|273.0|0|0.0|100
0|2020-04-25|5521.0|0|5521.0|0|287.0|0|0.0|100
0|2020-04-26|5671.0|0|5671.0|0|291.0|0|0.0|100
0|2020-04-27|5759.0|0|5759.0|0|302.0|0|0.0|100
0|2020-04-28|5826.0|0|5826.0|0|305.0|0|0.0|100
0|2020-04-29|5907.0|0|5907.0|0|317.0|0|0.0|100
0|2020-04-30|6033.0|0|6033.0|0|341.0|0|0.0|100
0|2020-05-01|6132.0|0|6132.0|0|355.0|0|0.0|100
0|2020-05-02|6198.0|0|6198.0|0|372.0|0|0.0|100
0|2020-05-03|6290.0|0|6290.0|0|382.0|0|0.0|100
0|2020-05-04|6378.0|0|6378.0|0|385.0|0|0.0|100
0|2020-05-05|6490.0|0|6490.0|0|398.0|0|0.0|100
0|2020-05-06|6552.0|0|6552.0|0|417.0|0|0.0|100
0|2020-05-07|6649.0|0|6649.0|0|428.0|0|0.0|100
0|2020-05-08|6752.0|0|6752.0|0|429.0|0|0.0|100
0|2020-05-09|6815.0|0|6815.0|0|439.0|0|0.0|100
0|2020-05-10|6894.0|0|6894.0|0|443.0|0|0.0|100
