|dates|Delta_Texas_UnitedStates.JHU_ConfirmedCases.data|Delta_Texas_UnitedStates.JHU_ConfirmedCases.missing|Delta_Texas_UnitedStates.NYT_ConfirmedCases.data|Delta_Texas_UnitedStates.NYT_ConfirmedCases.missing|Delta_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Delta_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Delta_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Delta_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-02|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-03|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-04|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-05|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-06|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-07|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-08|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-09|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-10|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-11|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-12|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-13|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-14|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-15|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-19|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-20|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-26|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-27|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-28|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-31|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-01|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-02|14.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-03|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-04|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-05|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-06|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-07|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-08|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-09|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-10|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-11|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-15|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-16|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-17|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-18|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-19|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-20|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-21|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-22|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-23|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-25|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-26|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-27|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-28|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-29|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-31|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-01|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-02|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-03|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-04|17.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-05|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-06|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-07|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-08|19.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-09|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-10|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-11|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-12|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-13|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-14|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-15|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-16|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-17|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-18|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-19|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-20|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-21|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-22|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-23|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-24|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-25|26.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-26|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-09-27|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-09-28|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-09-29|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-30|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-10-01|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-02|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-03|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-04|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-05|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-06|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-07|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-08|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-09|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-10|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-11|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-12|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-13|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-14|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-15|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-16|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-17|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-18|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-19|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-20|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-21|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-22|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-23|32.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-24|32.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-25|32.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-26|32.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-27|32.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-28|32.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-29|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-30|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-31|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-11-01|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-11-02|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-11-03|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-11-04|38.0|0|40.0|0|0.0|0|0.0|100
0|2020-11-05|38.0|0|40.0|0|0.0|0|0.0|100
0|2020-11-06|38.0|0|40.0|0|0.0|0|0.0|100
0|2020-11-07|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-11-08|40.0|0|41.0|0|0.0|0|0.0|100
0|2020-11-09|40.0|0|41.0|0|0.0|0|0.0|100
0|2020-11-10|40.0|0|42.0|0|0.0|0|0.0|100
0|2020-11-11|40.0|0|43.0|0|0.0|0|0.0|100
0|2020-11-12|40.0|0|43.0|0|0.0|0|0.0|100
0|2020-11-13|40.0|0|43.0|0|0.0|0|0.0|100
0|2020-11-14|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-11-15|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-11-16|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-17|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-18|44.0|0|45.0|0|0.0|0|0.0|100
0|2020-11-19|44.0|0|45.0|0|0.0|0|0.0|100
0|2020-11-20|44.0|0|46.0|0|0.0|0|0.0|100
0|2020-11-21|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-11-22|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-11-23|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-11-24|46.0|0|47.0|0|1.0|0|0.0|100
0|2020-11-25|46.0|0|47.0|0|1.0|0|0.0|100
0|2020-11-26|46.0|0|49.0|0|1.0|0|0.0|100
0|2020-11-27|46.0|0|49.0|0|1.0|0|0.0|100
0|2020-11-28|46.0|0|50.0|0|1.0|0|0.0|100
0|2020-11-29|46.0|0|50.0|0|1.0|0|0.0|100
0|2020-11-30|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-12-01|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-12-02|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-12-03|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-12-04|55.0|0|57.0|0|2.0|0|0.0|100
0|2020-12-05|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-12-06|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-12-07|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-12-08|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-12-09|64.0|0|66.0|0|2.0|0|0.0|100
0|2020-12-10|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-12-11|66.0|0|115.0|0|2.0|0|0.0|100
0|2020-12-12|68.0|0|118.0|0|2.0|0|0.0|100
0|2020-12-13|68.0|0|118.0|0|2.0|0|0.0|100
0|2020-12-14|118.0|0|118.0|0|2.0|0|0.0|100
0|2020-12-15|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-12-16|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-12-17|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-12-18|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-12-19|125.0|0|128.0|0|3.0|0|0.0|100
0|2020-12-20|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-12-21|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-12-22|132.0|0|132.0|0|3.0|0|0.0|100
0|2020-12-23|132.0|0|132.0|0|3.0|0|0.0|100
0|2020-12-24|135.0|0|135.0|0|3.0|0|0.0|100
0|2020-12-25|138.0|0|138.0|0|3.0|0|0.0|100
0|2020-12-26|139.0|0|139.0|0|3.0|0|0.0|100
0|2020-12-27|141.0|0|141.0|0|3.0|0|0.0|100
0|2020-12-28|141.0|0|141.0|0|3.0|0|0.0|100
0|2020-12-29|142.0|0|142.0|0|3.0|0|0.0|100
0|2020-12-30|142.0|0|143.0|0|3.0|0|0.0|100
0|2020-12-31|147.0|0|147.0|0|3.0|0|0.0|100
0|2021-01-01|151.0|0|151.0|0|3.0|0|0.0|100
0|2021-01-02|152.0|0|152.0|0|3.0|0|0.0|100
0|2021-01-03|152.0|0|158.0|0|3.0|0|0.0|100
0|2021-01-04|161.0|0|161.0|0|3.0|0|0.0|100
0|2021-01-05|163.0|0|163.0|0|3.0|0|0.0|100
0|2021-01-06|165.0|0|165.0|0|3.0|0|0.0|100
0|2021-01-07|165.0|0|166.0|0|3.0|0|0.0|100
0|2021-01-08|166.0|0|170.0|0|3.0|0|0.0|100
0|2021-01-09|166.0|0|171.0|0|3.0|0|0.0|100
0|2021-01-10|173.0|0|173.0|0|4.0|0|0.0|100
0|2021-01-11|172.0|0|172.0|0|4.0|0|0.0|100
0|2021-01-12|172.0|0|175.0|0|4.0|0|0.0|100
0|2021-01-13|200.0|0|200.0|0|4.0|0|0.0|100
0|2021-01-14|201.0|0|201.0|0|5.0|0|0.0|100
0|2021-01-15|201.0|0|202.0|0|5.0|0|0.0|100
0|2021-01-16|201.0|0|203.0|0|5.0|0|0.0|100
0|2021-01-17|201.0|0|208.0|0|5.0|0|0.0|100
0|2021-01-18|201.0|0|209.0|0|5.0|0|0.0|100
0|2021-01-19|213.0|0|213.0|0|5.0|0|0.0|100
0|2021-01-20|213.0|0|216.0|0|5.0|0|0.0|100
0|2021-01-21|213.0|0|219.0|0|5.0|0|0.0|100
0|2021-01-22|213.0|0|224.0|0|5.0|0|0.0|100
0|2021-01-23|227.0|0|227.0|0|5.0|0|0.0|100
0|2021-01-24|227.0|0|229.0|0|5.0|0|0.0|100
0|2021-01-25|227.0|0|229.0|0|5.0|0|0.0|100
0|2021-01-26|233.0|0|233.0|0|6.0|0|0.0|100
0|2021-01-27|233.0|0|242.0|0|6.0|0|0.0|100
0|2021-01-28|233.0|0|245.0|0|6.0|0|0.0|100
0|2021-01-29|247.0|0|247.0|0|7.0|0|0.0|100
0|2021-01-30|247.0|0|249.0|0|7.0|0|0.0|100
0|2021-01-31|253.0|0|253.0|0|7.0|0|0.0|100
0|2021-02-01|264.0|0|264.0|0|7.0|0|0.0|100
0|2021-02-02|264.0|0|270.0|0|7.0|0|0.0|100
0|2021-02-03|273.0|0|273.0|0|7.0|0|0.0|100
0|2021-02-04|273.0|0|273.0|0|7.0|0|0.0|100
0|2021-02-05|275.0|0|275.0|0|7.0|0|0.0|100
0|2021-02-06|277.0|0|277.0|0|7.0|0|0.0|100
0|2021-02-07|277.0|0|277.0|0|7.0|0|0.0|100
0|2021-02-08|277.0|0|277.0|0|7.0|0|0.0|100
0|2021-02-09|277.0|0|280.0|0|7.0|0|0.0|100
0|2021-02-10|282.0|0|282.0|0|8.0|0|0.0|100
0|2021-02-11|282.0|0|282.0|0|8.0|0|0.0|100
