|dates|Baca_Colorado_UnitedStates.JHU_ConfirmedCases.data|Baca_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Baca_Colorado_UnitedStates.NYT_ConfirmedCases.data|Baca_Colorado_UnitedStates.NYT_ConfirmedCases.missing|Baca_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Baca_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Baca_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Baca_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-15|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-17|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-26|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-27|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-28|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-30|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-31|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-01|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-02|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-03|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-04|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-05|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-06|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-07|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-08|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-09|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-10|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-11|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-12|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-13|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-14|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-15|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-17|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-30|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-01|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-02|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-03|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-04|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-06|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-07|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-08|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-09|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-10|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-11|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-12|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-13|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-14|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-15|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-16|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-17|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-18|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-19|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-20|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-21|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-22|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-23|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-24|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-25|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-26|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-30|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-31|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-01|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-02|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-03|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-04|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-06|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-07|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-08|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-09|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-10|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-11|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-12|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-13|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-14|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-15|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-16|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-17|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-18|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-19|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-20|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-21|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-22|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-23|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-24|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-25|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-26|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-27|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-28|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-29|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-30|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-31|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-01|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-02|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-03|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-04|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-05|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-06|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-07|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-08|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-09|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-10|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-11|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-15|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-16|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-17|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-18|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-19|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-20|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-21|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-22|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-23|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-25|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-26|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-27|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-28|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-29|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-30|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-01|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-02|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-03|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-04|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-05|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-06|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-07|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-08|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-09|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-10|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-11|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-12|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-13|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-14|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-10-15|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-10-16|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-10-17|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-10-18|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-10-19|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-20|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-10-21|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-10-22|25.0|0|27.0|0|0.0|0|0.0|100
0|2020-10-23|25.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-24|25.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-25|25.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-26|25.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-27|25.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-28|25.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-29|31.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-30|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-31|33.0|0|36.0|0|0.0|0|0.0|100
0|2020-11-01|33.0|0|37.0|0|0.0|0|0.0|100
0|2020-11-02|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-11-03|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-11-04|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-11-05|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-11-06|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-11-07|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-11-08|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-11-09|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-11-10|39.0|0|40.0|0|0.0|0|0.0|100
0|2020-11-11|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-11-12|41.0|0|42.0|0|0.0|0|0.0|100
0|2020-11-13|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-11-14|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-11-15|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-11-16|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-11-17|43.0|0|45.0|0|0.0|0|0.0|100
0|2020-11-18|43.0|0|47.0|0|0.0|0|0.0|100
0|2020-11-19|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-11-20|52.0|0|51.0|0|0.0|0|0.0|100
0|2020-11-21|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-11-22|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-11-23|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-11-24|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-11-25|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-11-26|88.0|0|101.0|0|0.0|0|0.0|100
0|2020-11-27|101.0|0|102.0|0|0.0|0|0.0|100
0|2020-11-28|101.0|0|102.0|0|0.0|0|0.0|100
0|2020-11-29|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-11-30|105.0|0|106.0|0|0.0|0|0.0|100
0|2020-12-01|105.0|0|107.0|0|0.0|0|0.0|100
0|2020-12-02|105.0|0|108.0|0|0.0|0|0.0|100
0|2020-12-03|105.0|0|123.0|0|0.0|0|0.0|100
0|2020-12-04|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-12-05|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-12-06|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-12-07|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-12-08|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-12-09|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-12-10|143.0|0|145.0|0|0.0|0|0.0|100
0|2020-12-11|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-12-12|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-12-13|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-12-14|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-12-15|154.0|0|158.0|0|0.0|0|0.0|100
0|2020-12-16|154.0|0|159.0|0|0.0|0|0.0|100
0|2020-12-17|154.0|0|162.0|0|0.0|0|0.0|100
0|2020-12-18|154.0|0|162.0|0|0.0|0|0.0|100
0|2020-12-19|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-12-20|162.0|0|163.0|0|0.0|0|0.0|100
0|2020-12-21|162.0|0|164.0|0|0.0|0|0.0|100
0|2020-12-22|162.0|0|166.0|0|0.0|0|0.0|100
0|2020-12-23|162.0|0|166.0|0|0.0|0|0.0|100
0|2020-12-24|162.0|0|166.0|0|0.0|0|0.0|100
0|2020-12-25|162.0|0|169.0|0|0.0|0|0.0|100
0|2020-12-26|162.0|0|170.0|0|0.0|0|0.0|100
0|2020-12-27|162.0|0|171.0|0|0.0|0|0.0|100
0|2020-12-28|162.0|0|172.0|0|0.0|0|0.0|100
0|2020-12-29|162.0|0|188.0|0|1.0|0|0.0|100
0|2020-12-30|189.0|0|189.0|0|1.0|0|0.0|100
0|2020-12-31|189.0|0|189.0|0|1.0|0|0.0|100
0|2021-01-01|194.0|0|194.0|0|1.0|0|0.0|100
0|2021-01-02|197.0|0|197.0|0|1.0|0|0.0|100
0|2021-01-03|197.0|0|198.0|0|1.0|0|0.0|100
0|2021-01-04|199.0|0|199.0|0|1.0|0|0.0|100
0|2021-01-05|200.0|0|200.0|0|1.0|0|0.0|100
0|2021-01-06|200.0|0|200.0|0|1.0|0|0.0|100
0|2021-01-07|200.0|0|201.0|0|1.0|0|0.0|100
0|2021-01-08|204.0|0|204.0|0|1.0|0|0.0|100
0|2021-01-09|204.0|0|206.0|0|1.0|0|0.0|100
0|2021-01-10|204.0|0|206.0|0|1.0|0|0.0|100
0|2021-01-11|206.0|0|206.0|0|1.0|0|0.0|100
0|2021-01-12|212.0|0|212.0|0|1.0|0|0.0|100
0|2021-01-13|214.0|0|214.0|0|1.0|0|0.0|100
0|2021-01-14|214.0|0|223.0|0|1.0|0|0.0|100
0|2021-01-15|235.0|0|235.0|0|1.0|0|0.0|100
0|2021-01-16|239.0|0|239.0|0|1.0|0|0.0|100
0|2021-01-17|242.0|0|242.0|0|2.0|0|0.0|100
0|2021-01-18|245.0|0|245.0|0|2.0|0|0.0|100
0|2021-01-19|247.0|0|247.0|0|2.0|0|0.0|100
0|2021-01-20|247.0|0|248.0|0|2.0|0|0.0|100
0|2021-01-21|247.0|0|256.0|0|2.0|0|0.0|100
0|2021-01-22|256.0|0|256.0|0|2.0|0|0.0|100
0|2021-01-23|256.0|0|260.0|0|2.0|0|0.0|100
0|2021-01-24|256.0|0|262.0|0|3.0|0|0.0|100
0|2021-01-25|262.0|0|262.0|0|3.0|0|0.0|100
0|2021-01-26|262.0|0|262.0|0|3.0|0|0.0|100
0|2021-01-27|264.0|0|264.0|0|3.0|0|0.0|100
0|2021-01-28|264.0|0|264.0|0|3.0|0|0.0|100
0|2021-01-29|264.0|0|264.0|0|3.0|0|0.0|100
0|2021-01-30|264.0|0|264.0|0|3.0|0|0.0|100
0|2021-01-31|264.0|0|264.0|0|3.0|0|0.0|100
0|2021-02-01|264.0|0|264.0|0|3.0|0|0.0|100
0|2021-02-02|264.0|0|265.0|0|3.0|0|0.0|100
0|2021-02-03|267.0|0|267.0|0|3.0|0|0.0|100
0|2021-02-04|269.0|0|269.0|0|3.0|0|0.0|100
0|2021-02-05|269.0|0|269.0|0|3.0|0|0.0|100
0|2021-02-06|269.0|0|269.0|0|3.0|0|0.0|100
0|2021-02-07|269.0|0|269.0|0|3.0|0|0.0|100
0|2021-02-08|269.0|0|269.0|0|3.0|0|0.0|100
0|2021-02-09|269.0|0|269.0|0|3.0|0|0.0|100
0|2021-02-10|269.0|0|269.0|0|3.0|0|0.0|100
0|2021-02-11|269.0|0|269.0|0|3.0|0|0.0|100
