|dates|Coffee_Georgia_UnitedStates.JHU_ConfirmedCases.data|Coffee_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Coffee_Georgia_UnitedStates.NYT_ConfirmedCases.data|Coffee_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Coffee_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Coffee_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Coffee_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Coffee_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-28|3.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-29|8.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-31|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-01|9.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-04-03|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-04|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-05|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-06|15.0|0|30.0|0|0.0|0|0.0|100
0|2020-04-07|38.0|0|41.0|0|2.0|0|0.0|100
0|2020-04-08|44.0|0|46.0|0|2.0|0|0.0|100
0|2020-04-09|48.0|0|50.0|0|2.0|0|0.0|100
0|2020-04-10|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-04-11|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-04-12|56.0|0|58.0|0|2.0|0|0.0|100
0|2020-04-13|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-04-14|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-04-15|65.0|0|65.0|0|3.0|0|0.0|100
0|2020-04-16|71.0|0|72.0|0|3.0|0|0.0|100
0|2020-04-17|73.0|0|74.0|0|3.0|0|0.0|100
0|2020-04-18|75.0|0|76.0|0|3.0|0|0.0|100
0|2020-04-19|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-04-20|83.0|0|83.0|0|4.0|0|0.0|100
0|2020-04-21|83.0|0|83.0|0|4.0|0|0.0|100
0|2020-04-22|84.0|0|84.0|0|4.0|0|0.0|100
0|2020-04-23|91.0|0|91.0|0|4.0|0|0.0|100
0|2020-04-24|100.0|0|100.0|0|4.0|0|0.0|100
0|2020-04-25|103.0|0|103.0|0|4.0|0|0.0|100
0|2020-04-26|107.0|0|107.0|0|4.0|0|0.0|100
0|2020-04-27|109.0|0|109.0|0|4.0|0|0.0|100
0|2020-04-28|121.0|0|121.0|0|4.0|0|0.0|100
0|2020-04-29|127.0|0|127.0|0|6.0|0|0.0|100
0|2020-04-30|138.0|0|138.0|0|7.0|0|0.0|100
0|2020-05-01|141.0|0|141.0|0|7.0|0|0.0|100
0|2020-05-02|144.0|0|144.0|0|7.0|0|0.0|100
0|2020-05-03|146.0|0|146.0|0|7.0|0|0.0|100
0|2020-05-04|149.0|0|149.0|0|7.0|0|0.0|100
0|2020-05-05|154.0|0|155.0|0|8.0|0|0.0|100
0|2020-05-06|159.0|0|159.0|0|8.0|0|0.0|100
0|2020-05-07|165.0|0|165.0|0|8.0|0|0.0|100
0|2020-05-08|171.0|0|171.0|0|9.0|0|0.0|100
0|2020-05-09|175.0|0|175.0|0|9.0|0|0.0|100
0|2020-05-10|175.0|0|175.0|0|9.0|0|0.0|100
0|2020-05-11|177.0|0|177.0|0|10.0|0|0.0|100
0|2020-05-12|184.0|0|183.0|0|10.0|0|0.0|100
0|2020-05-13|187.0|0|187.0|0|11.0|0|0.0|100
