|dates|Montgomery_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Montgomery_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Montgomery_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|Montgomery_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|Montgomery_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Montgomery_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Montgomery_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Montgomery_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-09|5.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-11|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-12|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-13|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-14|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-15|20.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-16|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-17|34.0|0|32.0|0|0.0|0|0.0|100
0|2020-03-18|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-03-19|55.0|0|47.0|0|0.0|0|0.0|100
0|2020-03-20|68.0|0|59.0|0|0.0|0|0.0|100
0|2020-03-21|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-03-22|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-03-23|136.0|0|129.0|0|1.0|0|0.0|100
0|2020-03-24|159.0|0|144.0|0|1.0|0|0.0|100
0|2020-03-25|219.0|0|172.0|0|2.0|0|0.0|100
0|2020-03-26|313.0|0|282.0|0|3.0|0|0.0|100
0|2020-03-27|374.0|0|374.0|0|3.0|0|0.0|100
0|2020-03-28|411.0|0|411.0|0|5.0|0|0.0|100
0|2020-03-29|488.0|0|488.0|0|5.0|0|0.0|100
0|2020-03-30|540.0|0|540.0|0|5.0|0|0.0|100
0|2020-03-31|570.0|0|570.0|0|6.0|0|0.0|100
0|2020-04-01|649.0|0|649.0|0|8.0|0|0.0|100
0|2020-04-02|735.0|0|735.0|0|9.0|0|0.0|100
0|2020-04-03|875.0|0|875.0|0|11.0|0|0.0|100
0|2020-04-04|982.0|0|982.0|0|17.0|0|0.0|100
0|2020-04-05|1111.0|0|1111.0|0|18.0|0|0.0|100
0|2020-04-06|1230.0|0|1230.0|0|18.0|0|0.0|100
0|2020-04-07|1359.0|0|1359.0|0|30.0|0|0.0|100
0|2020-04-08|1521.0|0|1521.0|0|37.0|0|0.0|100
0|2020-04-09|1693.0|0|1693.0|0|37.0|0|0.0|100
0|2020-04-10|1889.0|0|1889.0|0|50.0|0|0.0|100
0|2020-04-11|2053.0|0|2053.0|0|60.0|0|0.0|100
0|2020-04-12|2164.0|0|2164.0|0|63.0|0|0.0|100
0|2020-04-13|2285.0|0|2285.0|0|65.0|0|0.0|100
0|2020-04-14|2354.0|0|2354.0|0|76.0|0|0.0|100
0|2020-04-15|2475.0|0|2475.0|0|82.0|0|0.0|100
0|2020-04-16|2544.0|0|2544.0|0|89.0|0|0.0|100
0|2020-04-17|2684.0|0|2684.0|0|97.0|0|0.0|100
0|2020-04-18|2781.0|0|2781.0|0|106.0|0|0.0|100
0|2020-04-19|2913.0|0|2913.0|0|164.0|0|0.0|100
0|2020-04-20|3040.0|0|3040.0|0|184.0|0|0.0|100
0|2020-04-21|3154.0|0|3154.0|0|223.0|0|0.0|100
0|2020-04-22|3294.0|0|3294.0|0|230.0|0|0.0|100
0|2020-04-23|3395.0|0|3395.0|0|230.0|0|0.0|100
0|2020-04-24|3525.0|0|3525.0|0|208.0|0|0.0|100
0|2020-04-25|3627.0|0|3627.0|0|214.0|0|0.0|100
0|2020-04-26|3733.0|0|3733.0|0|217.0|0|0.0|100
0|2020-04-27|3817.0|0|3817.0|0|232.0|0|0.0|100
0|2020-04-28|4043.0|0|4043.0|0|249.0|0|0.0|100
0|2020-04-29|4177.0|0|4177.0|0|329.0|0|0.0|100
0|2020-04-30|4307.0|0|4307.0|0|351.0|0|0.0|100
0|2020-05-01|4406.0|0|4406.0|0|362.0|0|0.0|100
0|2020-05-02|4487.0|0|4487.0|0|369.0|0|0.0|100
0|2020-05-03|4552.0|0|4552.0|0|381.0|0|0.0|100
0|2020-05-04|4645.0|0|4645.0|0|382.0|0|0.0|100
0|2020-05-05|4687.0|0|4687.0|0|443.0|0|0.0|100
0|2020-05-06|4827.0|0|4827.0|0|471.0|0|0.0|100
0|2020-05-07|4915.0|0|4915.0|0|506.0|0|0.0|100
0|2020-05-08|5037.0|0|5037.0|0|515.0|0|0.0|100
0|2020-05-09|5116.0|0|5116.0|0|523.0|0|0.0|100
0|2020-05-10|5260.0|0|5260.0|0|525.0|0|0.0|100
