|dates|Ocean_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Ocean_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Ocean_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Ocean_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Ocean_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Ocean_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Ocean_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Ocean_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|8.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-19|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-03-20|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-03-21|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-03-22|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-03-23|144.0|0|144.0|0|1.0|0|0.0|100
0|2020-03-24|180.0|0|180.0|0|1.0|0|0.0|100
0|2020-03-25|222.0|0|222.0|0|1.0|0|0.0|100
0|2020-03-26|389.0|0|389.0|0|1.0|0|0.0|100
0|2020-03-27|484.0|0|484.0|0|1.0|0|0.0|100
0|2020-03-28|624.0|0|624.0|0|4.0|0|0.0|100
0|2020-03-29|759.0|0|759.0|0|6.0|0|0.0|100
0|2020-03-30|874.0|0|874.0|0|6.0|0|0.0|100
0|2020-03-31|1022.0|0|1022.0|0|1.0|0|0.0|100
0|2020-04-01|1209.0|0|1209.0|0|23.0|0|0.0|100
0|2020-04-02|1371.0|0|1371.0|0|38.0|0|0.0|100
0|2020-04-03|1685.0|0|1685.0|0|45.0|0|0.0|100
0|2020-04-04|2003.0|0|2003.0|0|56.0|0|0.0|100
0|2020-04-05|2177.0|0|2177.0|0|62.0|0|0.0|100
0|2020-04-06|2374.0|0|2374.0|0|71.0|0|0.0|100
0|2020-04-07|2641.0|0|2641.0|0|85.0|0|0.0|100
0|2020-04-08|2856.0|0|2856.0|0|101.0|0|0.0|100
0|2020-04-09|3093.0|0|3093.0|0|119.0|0|0.0|100
0|2020-04-10|3269.0|0|3269.0|0|121.0|0|0.0|100
0|2020-04-11|3403.0|0|3403.0|0|132.0|0|0.0|100
0|2020-04-12|3554.0|0|3554.0|0|138.0|0|0.0|100
0|2020-04-13|3593.0|0|3593.0|0|141.0|0|0.0|100
0|2020-04-14|3833.0|0|3833.0|0|149.0|0|0.0|100
0|2020-04-15|4016.0|0|4016.0|0|166.0|0|0.0|100
0|2020-04-16|4272.0|0|4272.0|0|185.0|0|0.0|100
0|2020-04-17|4424.0|0|4424.0|0|201.0|0|0.0|100
0|2020-04-18|4548.0|0|4548.0|0|212.0|0|0.0|100
0|2020-04-19|4648.0|0|4648.0|0|217.0|0|0.0|100
0|2020-04-20|4868.0|0|4868.0|0|222.0|0|0.0|100
0|2020-04-21|4868.0|0|5036.0|0|222.0|0|0.0|100
0|2020-04-22|5234.0|0|5234.0|0|270.0|0|0.0|100
0|2020-04-23|5444.0|0|5444.0|0|286.0|0|0.0|100
0|2020-04-24|5612.0|0|5612.0|0|301.0|0|0.0|100
0|2020-04-25|5811.0|0|5811.0|0|317.0|0|0.0|100
0|2020-04-26|5962.0|0|5962.0|0|322.0|0|0.0|100
0|2020-04-27|6024.0|0|6024.0|0|330.0|0|0.0|100
0|2020-04-28|6151.0|0|6151.0|0|342.0|0|0.0|100
0|2020-04-29|6253.0|0|6253.0|0|367.0|0|0.0|100
0|2020-04-30|6375.0|0|6375.0|0|397.0|0|0.0|100
0|2020-05-01|6505.0|0|6505.0|0|420.0|0|0.0|100
0|2020-05-02|6692.0|0|6692.0|0|426.0|0|0.0|100
0|2020-05-03|6871.0|0|6871.0|0|440.0|0|0.0|100
0|2020-05-04|6974.0|0|6974.0|0|447.0|0|0.0|100
0|2020-05-05|7060.0|0|7060.0|0|469.0|0|0.0|100
0|2020-05-06|7125.0|0|7125.0|0|483.0|0|0.0|100
0|2020-05-07|7209.0|0|7209.0|0|500.0|0|0.0|100
0|2020-05-08|7277.0|0|7277.0|0|516.0|0|0.0|100
0|2020-05-09|7366.0|0|7366.0|0|522.0|0|0.0|100
0|2020-05-10|7462.0|0|7462.0|0|540.0|0|0.0|100
