|dates|Kingfisher_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Kingfisher_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Kingfisher_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Kingfisher_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Kingfisher_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Kingfisher_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Kingfisher_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Kingfisher_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-14|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-15|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-16|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-17|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-18|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-19|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-23|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-24|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-25|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-26|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-27|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-28|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-29|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-30|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-31|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-01|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-02|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-03|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-04|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-05|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-06|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-07|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-08|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-09|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-10|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-11|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-12|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-13|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-14|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-15|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-16|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-17|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-18|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-19|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-20|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-21|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-22|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-23|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-24|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-25|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-26|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-27|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-28|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-29|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-30|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-01|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-02|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-03|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-04|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-05|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-06|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-07|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-08|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-09|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-10|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-11|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-12|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-13|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-14|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-15|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-07-16|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-07-17|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-07-18|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-19|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-20|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-07-21|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-22|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-23|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-24|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-07-25|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-07-26|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-07-27|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-28|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-29|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-07-30|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-07-31|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-08-01|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-08-02|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-08-03|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-08-04|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-05|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-08-06|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-07|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-08-08|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-08-09|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-08-10|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-11|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-08-12|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-08-13|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-08-14|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-08-15|155.0|0|155.0|0|0.0|0|0.0|100
0|2020-08-16|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-08-17|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-08-18|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-08-19|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-08-20|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-08-21|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-08-22|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-08-23|235.0|0|235.0|0|0.0|0|0.0|100
0|2020-08-24|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-08-25|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-08-26|240.0|0|240.0|0|0.0|0|0.0|100
0|2020-08-27|246.0|0|246.0|0|1.0|0|0.0|100
0|2020-08-28|250.0|0|250.0|0|1.0|0|0.0|100
0|2020-08-29|255.0|0|255.0|0|1.0|0|0.0|100
0|2020-08-30|257.0|0|257.0|0|1.0|0|0.0|100
0|2020-08-31|262.0|0|262.0|0|1.0|0|0.0|100
0|2020-09-01|262.0|0|263.0|0|1.0|0|0.0|100
0|2020-09-02|264.0|0|264.0|0|2.0|0|0.0|100
0|2020-09-03|263.0|0|263.0|0|2.0|0|0.0|100
0|2020-09-04|274.0|0|274.0|0|2.0|0|0.0|100
0|2020-09-05|275.0|0|275.0|0|2.0|0|0.0|100
0|2020-09-06|280.0|0|280.0|0|2.0|0|0.0|100
0|2020-09-07|286.0|0|286.0|0|2.0|0|0.0|100
0|2020-09-08|289.0|0|289.0|0|2.0|0|0.0|100
0|2020-09-09|290.0|0|290.0|0|2.0|0|0.0|100
0|2020-09-10|292.0|0|292.0|0|2.0|0|0.0|100
0|2020-09-11|293.0|0|293.0|0|2.0|0|0.0|100
0|2020-09-12|293.0|0|298.0|0|2.0|0|0.0|100
0|2020-09-13|303.0|0|303.0|0|2.0|0|0.0|100
0|2020-09-14|303.0|0|303.0|0|2.0|0|0.0|100
0|2020-09-15|305.0|0|305.0|0|2.0|0|0.0|100
0|2020-09-16|308.0|0|308.0|0|2.0|0|0.0|100
0|2020-09-17|310.0|0|310.0|0|2.0|0|0.0|100
0|2020-09-18|313.0|0|313.0|0|2.0|0|0.0|100
0|2020-09-19|318.0|0|318.0|0|2.0|0|0.0|100
0|2020-09-20|318.0|0|321.0|0|2.0|0|0.0|100
0|2020-09-21|323.0|0|323.0|0|2.0|0|0.0|100
0|2020-09-22|328.0|0|328.0|0|2.0|0|0.0|100
0|2020-09-23|330.0|0|330.0|0|2.0|0|0.0|100
0|2020-09-24|335.0|0|335.0|0|2.0|0|0.0|100
0|2020-09-25|339.0|0|339.0|0|2.0|0|0.0|100
0|2020-09-26|345.0|0|345.0|0|2.0|0|0.0|100
0|2020-09-27|348.0|0|348.0|0|2.0|0|0.0|100
0|2020-09-28|352.0|0|352.0|0|2.0|0|0.0|100
0|2020-09-29|357.0|0|357.0|0|2.0|0|0.0|100
0|2020-09-30|367.0|0|367.0|0|2.0|0|0.0|100
0|2020-10-01|373.0|0|373.0|0|2.0|0|0.0|100
0|2020-10-02|385.0|0|385.0|0|2.0|0|0.0|100
0|2020-10-03|393.0|0|393.0|0|2.0|0|0.0|100
0|2020-10-04|393.0|0|395.0|0|2.0|0|0.0|100
0|2020-10-05|403.0|0|403.0|0|2.0|0|0.0|100
0|2020-10-06|414.0|0|414.0|0|2.0|0|0.0|100
0|2020-10-07|418.0|0|418.0|0|2.0|0|0.0|100
0|2020-10-08|427.0|0|427.0|0|2.0|0|0.0|100
0|2020-10-09|436.0|0|436.0|0|2.0|0|0.0|100
0|2020-10-10|442.0|0|442.0|0|2.0|0|0.0|100
0|2020-10-11|445.0|0|445.0|0|2.0|0|0.0|100
0|2020-10-12|449.0|0|449.0|0|2.0|0|0.0|100
0|2020-10-13|451.0|0|451.0|0|2.0|0|0.0|100
0|2020-10-14|456.0|0|456.0|0|2.0|0|0.0|100
0|2020-10-15|460.0|0|460.0|0|2.0|0|0.0|100
0|2020-10-16|472.0|0|472.0|0|2.0|0|0.0|100
0|2020-10-17|478.0|0|478.0|0|2.0|0|0.0|100
0|2020-10-18|488.0|0|488.0|0|2.0|0|0.0|100
0|2020-10-19|492.0|0|492.0|0|2.0|0|0.0|100
0|2020-10-20|495.0|0|495.0|0|2.0|0|0.0|100
0|2020-10-21|508.0|0|508.0|0|2.0|0|0.0|100
0|2020-10-22|508.0|0|522.0|0|2.0|0|0.0|100
0|2020-10-23|508.0|0|532.0|0|2.0|0|0.0|100
0|2020-10-24|508.0|0|540.0|0|2.0|0|0.0|100
0|2020-10-25|508.0|0|544.0|0|2.0|0|0.0|100
0|2020-10-26|508.0|0|552.0|0|2.0|0|0.0|100
0|2020-10-27|508.0|0|558.0|0|2.0|0|0.0|100
0|2020-10-28|508.0|0|560.0|0|2.0|0|0.0|100
0|2020-10-29|570.0|0|570.0|0|3.0|0|0.0|100
0|2020-10-30|575.0|0|575.0|0|3.0|0|0.0|100
0|2020-10-31|589.0|0|589.0|0|3.0|0|0.0|100
0|2020-11-01|589.0|0|591.0|0|3.0|0|0.0|100
0|2020-11-02|595.0|0|595.0|0|5.0|0|0.0|100
0|2020-11-03|604.0|0|604.0|0|5.0|0|0.0|100
0|2020-11-04|604.0|0|608.0|0|5.0|0|0.0|100
0|2020-11-05|604.0|0|618.0|0|5.0|0|0.0|100
0|2020-11-06|626.0|0|626.0|0|5.0|0|0.0|100
0|2020-11-07|626.0|0|632.0|0|5.0|0|0.0|100
0|2020-11-08|626.0|0|637.0|0|5.0|0|0.0|100
0|2020-11-09|646.0|0|646.0|0|6.0|0|0.0|100
0|2020-11-10|646.0|0|656.0|0|6.0|0|0.0|100
0|2020-11-11|659.0|0|659.0|0|6.0|0|0.0|100
0|2020-11-12|659.0|0|664.0|0|6.0|0|0.0|100
0|2020-11-13|681.0|0|681.0|0|6.0|0|0.0|100
0|2020-11-14|692.0|0|692.0|0|6.0|0|0.0|100
0|2020-11-15|692.0|0|711.0|0|6.0|0|0.0|100
0|2020-11-16|722.0|0|722.0|0|6.0|0|0.0|100
0|2020-11-17|722.0|0|731.0|0|6.0|0|0.0|100
0|2020-11-18|748.0|0|748.0|0|6.0|0|0.0|100
0|2020-11-19|760.0|0|760.0|0|6.0|0|0.0|100
0|2020-11-20|760.0|0|773.0|0|6.0|0|0.0|100
0|2020-11-21|788.0|0|788.0|0|6.0|0|0.0|100
0|2020-11-22|788.0|0|801.0|0|6.0|0|0.0|100
0|2020-11-23|788.0|0|817.0|0|6.0|0|0.0|100
0|2020-11-24|825.0|0|825.0|0|6.0|0|0.0|100
0|2020-11-25|852.0|0|852.0|0|6.0|0|0.0|100
0|2020-11-26|852.0|0|852.0|0|6.0|0|0.0|100
0|2020-11-27|865.0|0|865.0|0|6.0|0|0.0|100
0|2020-11-28|865.0|0|897.0|0|6.0|0|0.0|100
0|2020-11-29|903.0|0|903.0|0|6.0|0|0.0|100
0|2020-11-30|909.0|0|909.0|0|6.0|0|0.0|100
0|2020-12-01|909.0|0|915.0|0|6.0|0|0.0|100
0|2020-12-02|932.0|0|932.0|0|6.0|0|0.0|100
0|2020-12-03|942.0|0|942.0|0|6.0|0|0.0|100
0|2020-12-04|962.0|0|962.0|0|7.0|0|0.0|100
0|2020-12-05|995.0|0|995.0|0|7.0|0|0.0|100
0|2020-12-06|1023.0|0|1023.0|0|7.0|0|0.0|100
0|2020-12-07|1024.0|0|1024.0|0|7.0|0|0.0|100
0|2020-12-08|1024.0|0|1043.0|0|7.0|0|0.0|100
0|2020-12-09|1053.0|0|1053.0|0|7.0|0|0.0|100
0|2020-12-10|1064.0|0|1064.0|0|7.0|0|0.0|100
0|2020-12-11|1072.0|0|1072.0|0|7.0|0|0.0|100
0|2020-12-12|1094.0|0|1094.0|0|7.0|0|0.0|100
0|2020-12-13|1111.0|0|1111.0|0|7.0|0|0.0|100
0|2020-12-14|1118.0|0|1118.0|0|7.0|0|0.0|100
0|2020-12-15|1131.0|0|1131.0|0|7.0|0|0.0|100
0|2020-12-16|1147.0|0|1147.0|0|8.0|0|0.0|100
0|2020-12-17|1159.0|0|1159.0|0|8.0|0|0.0|100
0|2020-12-18|1168.0|0|1168.0|0|8.0|0|0.0|100
0|2020-12-19|1168.0|0|1182.0|0|8.0|0|0.0|100
0|2020-12-20|1211.0|0|1211.0|0|8.0|0|0.0|100
0|2020-12-21|1227.0|0|1227.0|0|8.0|0|0.0|100
0|2020-12-22|1244.0|0|1244.0|0|8.0|0|0.0|100
0|2020-12-23|1271.0|0|1271.0|0|9.0|0|0.0|100
0|2020-12-24|1278.0|0|1278.0|0|10.0|0|0.0|100
0|2020-12-25|1278.0|0|1278.0|0|10.0|0|0.0|100
0|2020-12-26|1299.0|0|1299.0|0|10.0|0|0.0|100
0|2020-12-27|1322.0|0|1322.0|0|10.0|0|0.0|100
0|2020-12-28|1322.0|0|1335.0|0|10.0|0|0.0|100
0|2020-12-29|1322.0|0|1337.0|0|10.0|0|0.0|100
0|2020-12-30|1353.0|0|1353.0|0|10.0|0|0.0|100
0|2020-12-31|1357.0|0|1357.0|0|12.0|0|0.0|100
0|2021-01-01|1357.0|0|1357.0|0|12.0|0|0.0|100
0|2021-01-02|1357.0|0|1434.0|0|12.0|0|0.0|100
0|2021-01-03|1357.0|0|1454.0|0|12.0|0|0.0|100
0|2021-01-04|1463.0|0|1463.0|0|12.0|0|0.0|100
0|2021-01-05|1463.0|0|1471.0|0|12.0|0|0.0|100
0|2021-01-06|1473.0|0|1473.0|0|12.0|0|0.0|100
0|2021-01-07|1473.0|0|1496.0|0|12.0|0|0.0|100
0|2021-01-08|1533.0|0|1533.0|0|12.0|0|0.0|100
0|2021-01-09|1550.0|0|1550.0|0|12.0|0|0.0|100
0|2021-01-10|1550.0|0|1608.0|0|12.0|0|0.0|100
0|2021-01-11|1623.0|0|1623.0|0|12.0|0|0.0|100
0|2021-01-12|1631.0|0|1631.0|0|12.0|0|0.0|100
0|2021-01-13|1681.0|0|1681.0|0|12.0|0|0.0|100
0|2021-01-14|1681.0|0|1689.0|0|13.0|0|0.0|100
0|2021-01-15|1681.0|0|1701.0|0|15.0|0|0.0|100
0|2021-01-16|1681.0|0|1707.0|0|15.0|0|0.0|100
0|2021-01-17|1725.0|0|1725.0|0|15.0|0|0.0|100
0|2021-01-18|1738.0|0|1738.0|0|15.0|0|0.0|100
0|2021-01-19|1748.0|0|1748.0|0|15.0|0|0.0|100
0|2021-01-20|1753.0|0|1753.0|0|15.0|0|0.0|100
0|2021-01-21|1753.0|0|1762.0|0|15.0|0|0.0|100
0|2021-01-22|1769.0|0|1769.0|0|16.0|0|0.0|100
0|2021-01-23|1782.0|0|1782.0|0|16.0|0|0.0|100
0|2021-01-24|1782.0|0|1791.0|0|18.0|0|0.0|100
0|2021-01-25|1799.0|0|1799.0|0|18.0|0|0.0|100
0|2021-01-26|1801.0|0|1801.0|0|18.0|0|0.0|100
0|2021-01-27|1817.0|0|1817.0|0|18.0|0|0.0|100
0|2021-01-28|1817.0|0|1826.0|0|18.0|0|0.0|100
0|2021-01-29|1817.0|0|1831.0|0|19.0|0|0.0|100
0|2021-01-30|1817.0|0|1842.0|0|19.0|0|0.0|100
0|2021-01-31|1853.0|0|1853.0|0|19.0|0|0.0|100
0|2021-02-01|1857.0|0|1857.0|0|19.0|0|0.0|100
0|2021-02-02|1857.0|0|1859.0|0|19.0|0|0.0|100
0|2021-02-03|1865.0|0|1865.0|0|19.0|0|0.0|100
0|2021-02-04|1865.0|0|1878.0|0|19.0|0|0.0|100
