|dates|Coconino_Arizona_UnitedStates.JHU_ConfirmedCases.data|Coconino_Arizona_UnitedStates.JHU_ConfirmedCases.missing|Coconino_Arizona_UnitedStates.NYT_ConfirmedCases.data|Coconino_Arizona_UnitedStates.NYT_ConfirmedCases.missing|Coconino_Arizona_UnitedStates.JHU_ConfirmedDeaths.data|Coconino_Arizona_UnitedStates.JHU_ConfirmedDeaths.missing|Coconino_Arizona_UnitedStates.JHU_ConfirmedRecoveries.data|Coconino_Arizona_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|8.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-22|14.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-23|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-25|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-03-26|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-03-27|41.0|0|41.0|0|2.0|0|0.0|100
0|2020-03-28|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-03-29|62.0|0|68.0|0|2.0|0|0.0|100
0|2020-03-30|71.0|0|73.0|0|2.0|0|0.0|100
0|2020-03-31|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-04-01|117.0|0|85.0|0|2.0|0|0.0|100
0|2020-04-02|146.0|0|116.0|0|5.0|0|0.0|100
0|2020-04-03|175.0|0|126.0|0|5.0|0|0.0|100
0|2020-04-04|196.0|0|147.0|0|10.0|0|0.0|100
0|2020-04-05|238.0|0|155.0|0|10.0|0|0.0|100
0|2020-04-06|257.0|0|167.0|0|10.0|0|0.0|100
0|2020-04-07|281.0|0|179.0|0|10.0|0|0.0|100
0|2020-04-08|288.0|0|186.0|0|14.0|0|0.0|100
0|2020-04-09|210.0|0|210.0|0|15.0|0|0.0|100
0|2020-04-10|214.0|0|214.0|0|15.0|0|0.0|100
0|2020-04-11|238.0|0|238.0|0|15.0|0|0.0|100
0|2020-04-12|243.0|0|243.0|0|15.0|0|0.0|100
0|2020-04-13|253.0|0|253.0|0|21.0|0|0.0|100
0|2020-04-14|270.0|0|270.0|0|22.0|0|0.0|100
0|2020-04-15|266.0|0|266.0|0|24.0|0|0.0|100
0|2020-04-16|299.0|0|299.0|0|26.0|0|0.0|100
0|2020-04-17|304.0|0|304.0|0|26.0|0|0.0|100
0|2020-04-18|314.0|0|314.0|0|29.0|0|0.0|100
0|2020-04-19|333.0|0|333.0|0|26.0|0|0.0|100
0|2020-04-20|337.0|0|337.0|0|31.0|0|0.0|100
0|2020-04-21|342.0|0|342.0|0|31.0|0|0.0|100
0|2020-04-22|353.0|0|353.0|0|35.0|0|0.0|100
0|2020-04-23|372.0|0|372.0|0|32.0|0|0.0|100
0|2020-04-24|391.0|0|391.0|0|34.0|0|0.0|100
0|2020-04-25|402.0|0|402.0|0|38.0|0|0.0|100
0|2020-04-26|420.0|0|420.0|0|38.0|0|0.0|100
0|2020-04-27|425.0|0|425.0|0|38.0|0|0.0|100
0|2020-04-28|439.0|0|439.0|0|38.0|0|0.0|100
0|2020-04-29|453.0|0|453.0|0|42.0|0|0.0|100
0|2020-04-30|486.0|0|486.0|0|42.0|0|0.0|100
0|2020-05-01|498.0|0|498.0|0|44.0|0|0.0|100
0|2020-05-02|512.0|0|512.0|0|44.0|0|0.0|100
0|2020-05-03|527.0|0|527.0|0|44.0|0|0.0|100
0|2020-05-04|540.0|0|540.0|0|44.0|0|0.0|100
0|2020-05-05|561.0|0|561.0|0|46.0|0|0.0|100
0|2020-05-06|588.0|0|588.0|0|48.0|0|0.0|100
0|2020-05-07|618.0|0|618.0|0|49.0|0|0.0|100
0|2020-05-08|659.0|0|659.0|0|55.0|0|0.0|100
0|2020-05-09|679.0|0|679.0|0|55.0|0|0.0|100
0|2020-05-10|699.0|0|699.0|0|55.0|0|0.0|100
0|2020-05-11|713.0|0|713.0|0|56.0|0|0.0|100
0|2020-05-12|720.0|0|720.0|0|58.0|0|0.0|100
0|2020-05-13|772.0|0|772.0|0|58.0|0|0.0|100
