|dates|FairbanksNorthStar_Alaska_UnitedStates.JHU_ConfirmedCases.data|FairbanksNorthStar_Alaska_UnitedStates.JHU_ConfirmedCases.missing|FairbanksNorthStar_Alaska_UnitedStates.NYT_ConfirmedCases.data|FairbanksNorthStar_Alaska_UnitedStates.NYT_ConfirmedCases.missing|FairbanksNorthStar_Alaska_UnitedStates.JHU_ConfirmedDeaths.data|FairbanksNorthStar_Alaska_UnitedStates.JHU_ConfirmedDeaths.missing|FairbanksNorthStar_Alaska_UnitedStates.JHU_ConfirmedRecoveries.data|FairbanksNorthStar_Alaska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|84.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-14|84.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-15|84.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-16|84.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-17|84.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-18|84.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-19|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-20|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-21|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-22|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-23|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-24|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-25|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-26|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-27|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-28|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-29|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-30|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-05-31|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-06-01|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-06-02|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-06-03|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-06-04|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-06-05|85.0|0|86.0|0|2.0|0|0.0|100
0|2020-06-06|85.0|0|86.0|0|2.0|0|0.0|100
0|2020-06-07|85.0|0|86.0|0|2.0|0|0.0|100
0|2020-06-08|85.0|0|86.0|0|2.0|0|0.0|100
0|2020-06-09|85.0|0|86.0|0|2.0|0|0.0|100
0|2020-06-10|85.0|0|86.0|0|2.0|0|0.0|100
0|2020-06-11|88.0|0|89.0|0|2.0|0|0.0|100
0|2020-06-12|89.0|0|90.0|0|2.0|0|0.0|100
0|2020-06-13|92.0|0|94.0|0|2.0|0|0.0|100
0|2020-06-14|96.0|0|98.0|0|2.0|0|0.0|100
0|2020-06-15|96.0|0|98.0|0|2.0|0|0.0|100
0|2020-06-16|96.0|0|98.0|0|2.0|0|0.0|100
0|2020-06-17|102.0|0|104.0|0|2.0|0|0.0|100
0|2020-06-18|106.0|0|110.0|0|2.0|0|0.0|100
0|2020-06-19|107.0|0|111.0|0|2.0|0|0.0|100
0|2020-06-20|114.0|0|119.0|0|2.0|0|0.0|100
0|2020-06-21|117.0|0|122.0|0|2.0|0|0.0|100
0|2020-06-22|117.0|0|122.0|0|2.0|0|0.0|100
0|2020-06-23|117.0|0|125.0|0|2.0|0|0.0|100
0|2020-06-24|122.0|0|133.0|0|2.0|0|0.0|100
0|2020-06-25|130.0|0|140.0|0|2.0|0|0.0|100
0|2020-06-26|133.0|0|143.0|0|2.0|0|0.0|100
0|2020-06-27|134.0|0|145.0|0|2.0|0|0.0|100
0|2020-06-28|137.0|0|148.0|0|2.0|0|0.0|100
0|2020-06-29|139.0|0|150.0|0|2.0|0|0.0|100
0|2020-06-30|144.0|0|155.0|0|2.0|0|0.0|100
0|2020-07-01|147.0|0|158.0|0|2.0|0|0.0|100
0|2020-07-02|149.0|0|161.0|0|2.0|0|0.0|100
0|2020-07-03|160.0|0|174.0|0|2.0|0|0.0|100
0|2020-07-04|164.0|0|180.0|0|2.0|0|0.0|100
0|2020-07-05|166.0|0|183.0|0|2.0|0|0.0|100
0|2020-07-06|172.0|0|189.0|0|2.0|0|0.0|100
0|2020-07-07|172.0|0|189.0|0|2.0|0|0.0|100
0|2020-07-08|177.0|0|196.0|0|2.0|0|0.0|100
0|2020-07-09|185.0|0|204.0|0|2.0|0|0.0|100
0|2020-07-10|201.0|0|220.0|0|2.0|0|0.0|100
0|2020-07-11|224.0|0|243.0|0|2.0|0|0.0|100
0|2020-07-12|245.0|0|266.0|0|2.0|0|0.0|100
0|2020-07-13|255.0|0|277.0|0|2.0|0|0.0|100
0|2020-07-14|260.0|0|282.0|0|2.0|0|0.0|100
0|2020-07-15|267.0|0|289.0|0|2.0|0|0.0|100
0|2020-07-16|289.0|0|316.0|0|2.0|0|0.0|100
0|2020-07-17|291.0|0|319.0|0|2.0|0|0.0|100
0|2020-07-18|300.0|0|330.0|0|2.0|0|0.0|100
0|2020-07-19|308.0|0|337.0|0|2.0|0|0.0|100
0|2020-07-20|316.0|0|347.0|0|2.0|0|0.0|100
0|2020-07-21|321.0|0|352.0|0|2.0|0|0.0|100
0|2020-07-22|331.0|0|362.0|0|3.0|0|0.0|100
0|2020-07-23|345.0|0|376.0|0|3.0|0|0.0|100
0|2020-07-24|351.0|0|382.0|0|3.0|0|0.0|100
0|2020-07-25|358.0|0|389.0|0|4.0|0|0.0|100
0|2020-07-26|369.0|0|403.0|0|4.0|0|0.0|100
0|2020-07-27|372.0|0|406.0|0|4.0|0|0.0|100
0|2020-07-28|378.0|0|412.0|0|5.0|0|0.0|100
0|2020-07-29|380.0|0|414.0|0|5.0|0|0.0|100
0|2020-07-30|386.0|0|422.0|0|5.0|0|0.0|100
0|2020-07-31|398.0|0|434.0|0|5.0|0|0.0|100
0|2020-08-01|403.0|0|439.0|0|5.0|0|0.0|100
0|2020-08-02|406.0|0|443.0|0|5.0|0|0.0|100
0|2020-08-03|410.0|0|447.0|0|5.0|0|0.0|100
0|2020-08-04|413.0|0|452.0|0|5.0|0|0.0|100
0|2020-08-05|415.0|0|454.0|0|5.0|0|0.0|100
0|2020-08-06|420.0|0|459.0|0|5.0|0|0.0|100
0|2020-08-07|428.0|0|468.0|0|5.0|0|0.0|100
0|2020-08-08|431.0|0|471.0|0|5.0|0|0.0|100
0|2020-08-09|439.0|0|480.0|0|5.0|0|0.0|100
0|2020-08-10|440.0|0|481.0|0|5.0|0|0.0|100
0|2020-08-11|441.0|0|482.0|0|5.0|0|0.0|100
0|2020-08-12|447.0|0|488.0|0|6.0|0|0.0|100
0|2020-08-13|462.0|0|503.0|0|6.0|0|0.0|100
0|2020-08-14|464.0|0|505.0|0|6.0|0|0.0|100
0|2020-08-15|481.0|0|522.0|0|6.0|0|0.0|100
0|2020-08-16|491.0|0|532.0|0|6.0|0|0.0|100
0|2020-08-17|495.0|0|536.0|0|6.0|0|0.0|100
0|2020-08-18|503.0|0|544.0|0|6.0|0|0.0|100
0|2020-08-19|517.0|0|558.0|0|6.0|0|0.0|100
0|2020-08-20|528.0|0|569.0|0|6.0|0|0.0|100
0|2020-08-21|537.0|0|578.0|0|7.0|0|0.0|100
0|2020-08-22|549.0|0|590.0|0|7.0|0|0.0|100
0|2020-08-23|560.0|0|601.0|0|8.0|0|0.0|100
0|2020-08-24|561.0|0|602.0|0|8.0|0|0.0|100
0|2020-08-25|565.0|0|603.0|0|8.0|0|0.0|100
0|2020-08-26|575.0|0|613.0|0|8.0|0|0.0|100
0|2020-08-27|590.0|0|628.0|0|8.0|0|0.0|100
0|2020-08-28|607.0|0|647.0|0|8.0|0|0.0|100
0|2020-08-29|620.0|0|661.0|0|8.0|0|0.0|100
0|2020-08-30|635.0|0|680.0|0|8.0|0|0.0|100
0|2020-08-31|640.0|0|685.0|0|8.0|0|0.0|100
0|2020-09-01|644.0|0|689.0|0|8.0|0|0.0|100
0|2020-09-02|666.0|0|711.0|0|8.0|0|0.0|100
0|2020-09-03|691.0|0|737.0|0|8.0|0|0.0|100
0|2020-09-04|712.0|0|758.0|0|8.0|0|0.0|100
0|2020-09-05|730.0|0|776.0|0|9.0|0|0.0|100
0|2020-09-06|747.0|0|794.0|0|9.0|0|0.0|100
0|2020-09-07|755.0|0|803.0|0|9.0|0|0.0|100
0|2020-09-08|761.0|0|808.0|0|9.0|0|0.0|100
0|2020-09-09|772.0|0|819.0|0|9.0|0|0.0|100
0|2020-09-10|804.0|0|851.0|0|9.0|0|0.0|100
0|2020-09-11|836.0|0|886.0|0|9.0|0|0.0|100
0|2020-09-12|856.0|0|906.0|0|9.0|0|0.0|100
0|2020-09-13|872.0|0|922.0|0|9.0|0|0.0|100
0|2020-09-14|872.0|0|934.0|0|9.0|0|0.0|100
0|2020-09-15|889.0|0|939.0|0|9.0|0|0.0|100
0|2020-09-16|909.0|0|959.0|0|9.0|0|0.0|100
0|2020-09-17|921.0|0|971.0|0|9.0|0|0.0|100
0|2020-09-18|934.0|0|984.0|0|9.0|0|0.0|100
0|2020-09-19|934.0|0|996.0|0|9.0|0|0.0|100
0|2020-09-20|934.0|0|1016.0|0|9.0|0|0.0|100
0|2020-09-21|985.0|0|1036.0|0|9.0|0|0.0|100
0|2020-09-22|987.0|0|1038.0|0|9.0|0|0.0|100
0|2020-09-23|1001.0|0|1052.0|0|9.0|0|0.0|100
0|2020-09-24|1013.0|0|1066.0|0|10.0|0|0.0|100
0|2020-09-25|1044.0|0|1097.0|0|11.0|0|0.0|100
0|2020-09-26|1065.0|0|1117.0|0|11.0|0|0.0|100
0|2020-09-27|1094.0|0|1146.0|0|11.0|0|0.0|100
0|2020-09-28|1109.0|0|1161.0|0|11.0|0|0.0|100
0|2020-09-29|1122.0|0|1174.0|0|11.0|0|0.0|100
0|2020-09-30|1138.0|0|1191.0|0|11.0|0|0.0|100
0|2020-10-01|1163.0|0|1216.0|0|11.0|0|0.0|100
0|2020-10-02|1193.0|0|1247.0|0|11.0|0|0.0|100
0|2020-10-03|1224.0|0|1279.0|0|11.0|0|0.0|100
0|2020-10-04|1267.0|0|1322.0|0|11.0|0|0.0|100
0|2020-10-05|1333.0|0|1389.0|0|11.0|0|0.0|100
0|2020-10-06|1356.0|0|1414.0|0|11.0|0|0.0|100
0|2020-10-07|1389.0|0|1447.0|0|11.0|0|0.0|100
0|2020-10-08|1415.0|0|1473.0|0|11.0|0|0.0|100
0|2020-10-09|1458.0|0|1516.0|0|11.0|0|0.0|100
0|2020-10-10|1501.0|0|1560.0|0|11.0|0|0.0|100
0|2020-10-11|1539.0|0|1598.0|0|11.0|0|0.0|100
0|2020-10-12|1586.0|0|1644.0|0|11.0|0|0.0|100
0|2020-10-13|1613.0|0|1670.0|0|11.0|0|0.0|100
0|2020-10-14|1626.0|0|1683.0|0|11.0|0|0.0|100
0|2020-10-15|1646.0|0|1703.0|0|11.0|0|0.0|100
0|2020-10-16|1678.0|0|1735.0|0|12.0|0|0.0|100
0|2020-10-17|1707.0|0|1764.0|0|13.0|0|0.0|100
0|2020-10-18|1742.0|0|1799.0|0|13.0|0|0.0|100
0|2020-10-19|1802.0|0|1859.0|0|13.0|0|0.0|100
0|2020-10-20|1821.0|0|1877.0|0|13.0|0|0.0|100
0|2020-10-21|1832.0|0|1888.0|0|13.0|0|0.0|100
0|2020-10-22|1832.0|0|1892.0|0|13.0|0|0.0|100
0|2020-10-23|1832.0|0|1914.0|0|13.0|0|0.0|100
0|2020-10-24|1832.0|0|1942.0|0|13.0|0|0.0|100
0|2020-10-25|1832.0|0|2021.0|0|13.0|0|0.0|100
0|2020-10-26|1832.0|0|2065.0|0|13.0|0|0.0|100
0|2020-10-27|1832.0|0|2128.0|0|13.0|0|0.0|100
0|2020-10-28|1832.0|0|2161.0|0|13.0|0|0.0|100
0|2020-10-29|1832.0|0|2187.0|0|13.0|0|0.0|100
0|2020-10-30|1832.0|0|2208.0|0|13.0|0|0.0|100
0|2020-10-31|1832.0|0|2249.0|0|13.0|0|0.0|100
0|2020-11-01|1832.0|0|2285.0|0|13.0|0|0.0|100
0|2020-11-02|2352.0|0|2340.0|0|16.0|0|0.0|100
0|2020-11-03|2394.0|0|2382.0|0|16.0|0|0.0|100
0|2020-11-04|2447.0|0|2435.0|0|16.0|0|0.0|100
0|2020-11-05|2471.0|0|2459.0|0|16.0|0|0.0|100
0|2020-11-06|2476.0|0|2464.0|0|16.0|0|0.0|100
0|2020-11-07|2505.0|0|2493.0|0|16.0|0|0.0|100
0|2020-11-08|2533.0|0|2520.0|0|16.0|0|0.0|100
0|2020-11-09|2579.0|0|2566.0|0|16.0|0|0.0|100
0|2020-11-10|2579.0|0|2607.0|0|16.0|0|0.0|100
0|2020-11-11|2635.0|0|2622.0|0|16.0|0|0.0|100
0|2020-11-12|2676.0|0|2662.0|0|17.0|0|0.0|100
0|2020-11-13|2739.0|0|2725.0|0|17.0|0|0.0|100
0|2020-11-14|2819.0|0|2805.0|0|17.0|0|0.0|100
0|2020-11-15|2819.0|0|2877.0|0|17.0|0|0.0|100
0|2020-11-16|2891.0|0|2895.0|0|17.0|0|0.0|100
0|2020-11-17|2891.0|0|2918.0|0|17.0|0|0.0|100
0|2020-11-18|2891.0|0|2954.0|0|17.0|0|0.0|100
0|2020-11-19|3001.0|0|2987.0|0|17.0|0|0.0|100
0|2020-11-20|3001.0|0|3020.0|0|17.0|0|0.0|100
0|2020-11-21|3136.0|0|3122.0|0|17.0|0|0.0|100
0|2020-11-22|3206.0|0|3192.0|0|17.0|0|0.0|100
0|2020-11-23|3245.0|0|3231.0|0|17.0|0|0.0|100
0|2020-11-24|3264.0|0|3250.0|0|17.0|0|0.0|100
0|2020-11-25|3264.0|0|3274.0|0|17.0|0|0.0|100
0|2020-11-26|3264.0|0|3296.0|0|17.0|0|0.0|100
0|2020-11-27|3264.0|0|3337.0|0|17.0|0|0.0|100
0|2020-11-28|3264.0|0|3379.0|0|17.0|0|0.0|100
0|2020-11-29|3465.0|0|3452.0|0|17.0|0|0.0|100
0|2020-11-30|3480.0|0|3467.0|0|17.0|0|0.0|100
0|2020-12-01|3480.0|0|3477.0|0|17.0|0|0.0|100
0|2020-12-02|3507.0|0|3491.0|0|17.0|0|0.0|100
0|2020-12-03|3537.0|0|3521.0|0|17.0|0|0.0|100
0|2020-12-04|3577.0|0|3561.0|0|17.0|0|0.0|100
0|2020-12-05|3721.0|0|3705.0|0|17.0|0|0.0|100
0|2020-12-06|3755.0|0|3739.0|0|17.0|0|0.0|100
0|2020-12-07|3797.0|0|3781.0|0|17.0|0|0.0|100
0|2020-12-08|3797.0|0|3859.0|0|17.0|0|0.0|100
0|2020-12-09|3797.0|0|3934.0|0|17.0|0|0.0|100
0|2020-12-10|4080.0|0|4061.0|0|18.0|0|0.0|100
0|2020-12-11|4171.0|0|4150.0|0|19.0|0|0.0|100
0|2020-12-12|4238.0|0|4217.0|0|19.0|0|0.0|100
0|2020-12-13|4286.0|0|4264.0|0|19.0|0|0.0|100
0|2020-12-14|4369.0|0|4347.0|0|19.0|0|0.0|100
0|2020-12-15|4369.0|0|4374.0|0|19.0|0|0.0|100
0|2020-12-16|4369.0|0|4424.0|0|19.0|0|0.0|100
0|2020-12-17|4369.0|0|4455.0|0|19.0|0|0.0|100
0|2020-12-18|4570.0|0|4546.0|0|19.0|0|0.0|100
0|2020-12-19|4570.0|0|4569.0|0|19.0|0|0.0|100
0|2020-12-20|4605.0|0|4581.0|0|19.0|0|0.0|100
0|2020-12-21|4605.0|0|4597.0|0|19.0|0|0.0|100
0|2020-12-22|4605.0|0|4614.0|0|19.0|0|0.0|100
0|2020-12-23|4680.0|0|4655.0|0|19.0|0|0.0|100
0|2020-12-24|4714.0|0|4689.0|0|19.0|0|0.0|100
0|2020-12-25|4714.0|0|4689.0|0|19.0|0|0.0|100
0|2020-12-26|4775.0|0|4748.0|0|19.0|0|0.0|100
0|2020-12-27|4830.0|0|4803.0|0|19.0|0|0.0|100
0|2020-12-28|4830.0|0|4809.0|0|19.0|0|0.0|100
0|2020-12-29|4830.0|0|4837.0|0|19.0|0|0.0|100
0|2020-12-30|4830.0|0|4864.0|0|19.0|0|0.0|100
0|2020-12-31|4830.0|0|4900.0|0|19.0|0|0.0|100
0|2021-01-01|4929.0|0|4900.0|0|19.0|0|0.0|100
0|2021-01-02|5039.0|0|5007.0|0|19.0|0|0.0|100
0|2021-01-03|5039.0|0|5016.0|0|19.0|0|0.0|100
0|2021-01-04|5066.0|0|5034.0|0|20.0|0|0.0|100
0|2021-01-05|5108.0|0|5076.0|0|20.0|0|0.0|100
0|2021-01-06|5175.0|0|5143.0|0|20.0|0|0.0|100
0|2021-01-07|5217.0|0|5182.0|0|20.0|0|0.0|100
0|2021-01-08|5260.0|0|5225.0|0|20.0|0|0.0|100
0|2021-01-09|5333.0|0|5297.0|0|21.0|0|0.0|100
0|2021-01-10|5333.0|0|5328.0|0|21.0|0|0.0|100
0|2021-01-11|5399.0|0|5363.0|0|21.0|0|0.0|100
0|2021-01-12|5424.0|0|5363.0|0|21.0|0|0.0|100
0|2021-01-13|5479.0|0|5442.0|0|21.0|0|0.0|100
0|2021-01-14|5530.0|0|5492.0|0|22.0|0|0.0|100
0|2021-01-15|5576.0|0|5538.0|0|23.0|0|0.0|100
0|2021-01-16|5596.0|0|5558.0|0|23.0|0|0.0|100
0|2021-01-17|5633.0|0|5594.0|0|23.0|0|0.0|100
0|2021-01-18|5646.0|0|5607.0|0|23.0|0|0.0|100
0|2021-01-19|5646.0|0|5616.0|0|24.0|0|0.0|100
0|2021-01-20|5682.0|0|5642.0|0|25.0|0|0.0|100
0|2021-01-21|5711.0|0|5668.0|0|25.0|0|0.0|100
0|2021-01-22|5746.0|0|5702.0|0|25.0|0|0.0|100
0|2021-01-23|5746.0|0|5729.0|0|25.0|0|0.0|100
0|2021-01-24|5746.0|0|5747.0|0|25.0|0|0.0|100
0|2021-01-25|5798.0|0|5752.0|0|25.0|0|0.0|100
0|2021-01-26|5806.0|0|5759.0|0|25.0|0|0.0|100
0|2021-01-27|5813.0|0|5766.0|0|25.0|0|0.0|100
0|2021-01-28|5813.0|0|5795.0|0|26.0|0|0.0|100
0|2021-01-29|5855.0|0|5807.0|0|26.0|0|0.0|100
0|2021-01-30|5863.0|0|5814.0|0|26.0|0|0.0|100
