|dates|Cleveland_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Cleveland_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Cleveland_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Cleveland_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Cleveland_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Cleveland_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Cleveland_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Cleveland_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-05-14|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-05-15|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-05-16|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-05-17|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-05-18|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-05-19|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-05-20|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-05-21|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-05-22|63.0|0|63.0|0|2.0|0|0.0|100
0|2020-05-23|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-05-24|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-05-25|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-05-26|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-05-27|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-05-28|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-05-29|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-05-30|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-05-31|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-06-01|94.0|0|94.0|0|2.0|0|0.0|100
0|2020-06-02|99.0|0|99.0|0|2.0|0|0.0|100
0|2020-06-03|109.0|0|102.0|0|2.0|0|0.0|100
0|2020-06-04|109.0|0|104.0|0|2.0|0|0.0|100
0|2020-06-05|111.0|0|108.0|0|2.0|0|0.0|100
0|2020-06-06|113.0|0|113.0|0|2.0|0|0.0|100
0|2020-06-07|121.0|0|121.0|0|2.0|0|0.0|100
0|2020-06-08|121.0|0|121.0|0|2.0|0|0.0|100
0|2020-06-09|121.0|0|127.0|0|2.0|0|0.0|100
0|2020-06-10|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-06-11|134.0|0|134.0|0|2.0|0|0.0|100
0|2020-06-12|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-06-13|152.0|0|152.0|0|2.0|0|0.0|100
0|2020-06-14|159.0|0|159.0|0|2.0|0|0.0|100
0|2020-06-15|159.0|0|159.0|0|2.0|0|0.0|100
0|2020-06-16|164.0|0|164.0|0|2.0|0|0.0|100
0|2020-06-17|180.0|0|180.0|0|2.0|0|0.0|100
0|2020-06-18|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-06-19|202.0|0|202.0|0|2.0|0|0.0|100
0|2020-06-20|213.0|0|213.0|0|2.0|0|0.0|100
0|2020-06-21|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-06-22|227.0|0|227.0|0|2.0|0|0.0|100
0|2020-06-23|239.0|0|239.0|0|2.0|0|0.0|100
0|2020-06-24|242.0|0|242.0|0|2.0|0|0.0|100
0|2020-06-25|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-06-26|257.0|0|257.0|0|3.0|0|0.0|100
0|2020-06-27|268.0|0|268.0|0|3.0|0|0.0|100
0|2020-06-28|277.0|0|277.0|0|3.0|0|0.0|100
0|2020-06-29|283.0|0|283.0|0|4.0|0|0.0|100
0|2020-06-30|297.0|0|297.0|0|4.0|0|0.0|100
0|2020-07-01|315.0|0|315.0|0|4.0|0|0.0|100
0|2020-07-02|324.0|0|324.0|0|4.0|0|0.0|100
0|2020-07-03|349.0|0|349.0|0|4.0|0|0.0|100
0|2020-07-04|365.0|0|365.0|0|4.0|0|0.0|100
0|2020-07-05|375.0|0|375.0|0|4.0|0|0.0|100
0|2020-07-06|398.0|0|398.0|0|5.0|0|0.0|100
0|2020-07-07|407.0|0|407.0|0|6.0|0|0.0|100
0|2020-07-08|423.0|0|423.0|0|6.0|0|0.0|100
0|2020-07-09|448.0|0|448.0|0|8.0|0|0.0|100
0|2020-07-10|463.0|0|463.0|0|8.0|0|0.0|100
0|2020-07-11|498.0|0|498.0|0|8.0|0|0.0|100
0|2020-07-12|519.0|0|519.0|0|8.0|0|0.0|100
0|2020-07-13|528.0|0|528.0|0|8.0|0|0.0|100
0|2020-07-14|544.0|0|544.0|0|9.0|0|0.0|100
0|2020-07-15|558.0|0|558.0|0|9.0|0|0.0|100
0|2020-07-16|593.0|0|593.0|0|9.0|0|0.0|100
0|2020-07-17|621.0|0|621.0|0|10.0|0|0.0|100
0|2020-07-18|649.0|0|649.0|0|10.0|0|0.0|100
0|2020-07-19|671.0|0|671.0|0|10.0|0|0.0|100
0|2020-07-20|690.0|0|690.0|0|10.0|0|0.0|100
0|2020-07-21|708.0|0|708.0|0|11.0|0|0.0|100
0|2020-07-22|735.0|0|735.0|0|11.0|0|0.0|100
0|2020-07-23|753.0|0|753.0|0|13.0|0|0.0|100
0|2020-07-24|788.0|0|788.0|0|13.0|0|0.0|100
0|2020-07-25|809.0|0|809.0|0|13.0|0|0.0|100
0|2020-07-26|839.0|0|839.0|0|13.0|0|0.0|100
0|2020-07-27|878.0|0|878.0|0|13.0|0|0.0|100
0|2020-07-28|892.0|0|892.0|0|13.0|0|0.0|100
0|2020-07-29|910.0|0|910.0|0|13.0|0|0.0|100
0|2020-07-30|936.0|0|936.0|0|13.0|0|0.0|100
0|2020-07-31|964.0|0|964.0|0|14.0|0|0.0|100
0|2020-08-01|999.0|0|999.0|0|14.0|0|0.0|100
0|2020-08-02|1019.0|0|1019.0|0|14.0|0|0.0|100
0|2020-08-03|1037.0|0|1037.0|0|17.0|0|0.0|100
0|2020-08-04|1087.0|0|1087.0|0|17.0|0|0.0|100
0|2020-08-05|1097.0|0|1097.0|0|17.0|0|0.0|100
0|2020-08-06|1128.0|0|1128.0|0|18.0|0|0.0|100
0|2020-08-07|1143.0|0|1143.0|0|18.0|0|0.0|100
0|2020-08-08|1167.0|0|1167.0|0|20.0|0|0.0|100
0|2020-08-09|1178.0|0|1178.0|0|20.0|0|0.0|100
0|2020-08-10|1193.0|0|1193.0|0|20.0|0|0.0|100
0|2020-08-11|1208.0|0|1208.0|0|22.0|0|0.0|100
0|2020-08-12|1217.0|0|1217.0|0|22.0|0|0.0|100
0|2020-08-13|1255.0|0|1255.0|0|22.0|0|0.0|100
0|2020-08-14|1286.0|0|1286.0|0|23.0|0|0.0|100
0|2020-08-15|1304.0|0|1304.0|0|23.0|0|0.0|100
0|2020-08-16|1322.0|0|1322.0|0|24.0|0|0.0|100
0|2020-08-17|1332.0|0|1332.0|0|24.0|0|0.0|100
0|2020-08-18|1341.0|0|1341.0|0|24.0|0|0.0|100
0|2020-08-19|1358.0|0|1358.0|0|24.0|0|0.0|100
0|2020-08-20|1398.0|0|1398.0|0|25.0|0|0.0|100
0|2020-08-21|1422.0|0|1422.0|0|25.0|0|0.0|100
0|2020-08-22|1462.0|0|1462.0|0|25.0|0|0.0|100
0|2020-08-23|1474.0|0|1474.0|0|25.0|0|0.0|100
0|2020-08-24|1488.0|0|1488.0|0|25.0|0|0.0|100
0|2020-08-25|1499.0|0|1499.0|0|26.0|0|0.0|100
0|2020-08-26|1509.0|0|1509.0|0|30.0|0|0.0|100
0|2020-08-27|1537.0|0|1537.0|0|32.0|0|0.0|100
0|2020-08-28|1568.0|0|1568.0|0|32.0|0|0.0|100
0|2020-08-29|1586.0|0|1586.0|0|35.0|0|0.0|100
0|2020-08-30|1592.0|0|1592.0|0|36.0|0|0.0|100
0|2020-08-31|1604.0|0|1604.0|0|37.0|0|0.0|100
0|2020-09-01|1624.0|0|1624.0|0|42.0|0|0.0|100
0|2020-09-02|1630.0|0|1630.0|0|43.0|0|0.0|100
0|2020-09-03|1636.0|0|1636.0|0|44.0|0|0.0|100
0|2020-09-04|1655.0|0|1655.0|0|45.0|0|0.0|100
0|2020-09-05|1671.0|0|1671.0|0|46.0|0|0.0|100
0|2020-09-06|1689.0|0|1689.0|0|46.0|0|0.0|100
0|2020-09-07|1704.0|0|1704.0|0|46.0|0|0.0|100
0|2020-09-08|1717.0|0|1717.0|0|50.0|0|0.0|100
0|2020-09-09|1743.0|0|1743.0|0|50.0|0|0.0|100
0|2020-09-10|1764.0|0|1764.0|0|50.0|0|0.0|100
0|2020-09-11|1792.0|0|1792.0|0|50.0|0|0.0|100
0|2020-09-12|1813.0|0|1813.0|0|52.0|0|0.0|100
0|2020-09-13|1830.0|0|1830.0|0|53.0|0|0.0|100
0|2020-09-14|1844.0|0|1844.0|0|54.0|0|0.0|100
0|2020-09-15|1879.0|0|1879.0|0|54.0|0|0.0|100
0|2020-09-16|1909.0|0|1909.0|0|54.0|0|0.0|100
0|2020-09-17|1927.0|0|1927.0|0|56.0|0|0.0|100
0|2020-09-18|1970.0|0|1970.0|0|57.0|0|0.0|100
0|2020-09-19|1994.0|0|1994.0|0|60.0|0|0.0|100
0|2020-09-20|1994.0|0|2022.0|0|60.0|0|0.0|100
0|2020-09-21|2040.0|0|2040.0|0|60.0|0|0.0|100
0|2020-09-22|2071.0|0|2071.0|0|60.0|0|0.0|100
0|2020-09-23|2095.0|0|2095.0|0|60.0|0|0.0|100
0|2020-09-24|2118.0|0|2118.0|0|61.0|0|0.0|100
0|2020-09-25|2176.0|0|2176.0|0|61.0|0|0.0|100
0|2020-09-26|2202.0|0|2202.0|0|62.0|0|0.0|100
0|2020-09-27|2224.0|0|2224.0|0|62.0|0|0.0|100
0|2020-09-28|2242.0|0|2242.0|0|63.0|0|0.0|100
0|2020-09-29|2254.0|0|2254.0|0|63.0|0|0.0|100
0|2020-09-30|2290.0|0|2290.0|0|65.0|0|0.0|100
0|2020-10-01|2328.0|0|2328.0|0|68.0|0|0.0|100
0|2020-10-02|2347.0|0|2347.0|0|68.0|0|0.0|100
0|2020-10-03|2403.0|0|2403.0|0|68.0|0|0.0|100
0|2020-10-04|2415.0|0|2415.0|0|68.0|0|0.0|100
0|2020-10-05|2446.0|0|2446.0|0|68.0|0|0.0|100
0|2020-10-06|2467.0|0|2467.0|0|72.0|0|0.0|100
0|2020-10-07|2514.0|0|2514.0|0|72.0|0|0.0|100
0|2020-10-08|2561.0|0|2561.0|0|73.0|0|0.0|100
0|2020-10-09|2592.0|0|2592.0|0|73.0|0|0.0|100
0|2020-10-10|2629.0|0|2629.0|0|73.0|0|0.0|100
0|2020-10-11|2651.0|0|2651.0|0|73.0|0|0.0|100
0|2020-10-12|2674.0|0|2674.0|0|73.0|0|0.0|100
0|2020-10-13|2706.0|0|2706.0|0|74.0|0|0.0|100
0|2020-10-14|2726.0|0|2726.0|0|74.0|0|0.0|100
0|2020-10-15|2753.0|0|2753.0|0|75.0|0|0.0|100
0|2020-10-16|2783.0|0|2783.0|0|75.0|0|0.0|100
0|2020-10-17|2820.0|0|2820.0|0|76.0|0|0.0|100
0|2020-10-18|2849.0|0|2849.0|0|76.0|0|0.0|100
0|2020-10-19|2864.0|0|2864.0|0|76.0|0|0.0|100
0|2020-10-20|2914.0|0|2914.0|0|76.0|0|0.0|100
0|2020-10-21|2956.0|0|2956.0|0|81.0|0|0.0|100
0|2020-10-22|2956.0|0|2985.0|0|81.0|0|0.0|100
0|2020-10-23|2956.0|0|3008.0|0|81.0|0|0.0|100
0|2020-10-24|2956.0|0|3049.0|0|81.0|0|0.0|100
0|2020-10-25|2956.0|0|3069.0|0|81.0|0|0.0|100
0|2020-10-26|3088.0|0|3088.0|0|83.0|0|0.0|100
0|2020-10-27|3132.0|0|3132.0|0|85.0|0|0.0|100
0|2020-10-28|3132.0|0|3157.0|0|85.0|0|0.0|100
0|2020-10-29|3132.0|0|3204.0|0|85.0|0|0.0|100
0|2020-10-30|3132.0|0|3247.0|0|85.0|0|0.0|100
0|2020-10-31|3132.0|0|3322.0|0|85.0|0|0.0|100
0|2020-11-01|3132.0|0|3344.0|0|85.0|0|0.0|100
0|2020-11-02|3365.0|0|3365.0|0|86.0|0|0.0|100
0|2020-11-03|3403.0|0|3403.0|0|87.0|0|0.0|100
0|2020-11-04|3427.0|0|3427.0|0|88.0|0|0.0|100
0|2020-11-05|3458.0|0|3458.0|0|91.0|0|0.0|100
0|2020-11-06|3498.0|0|3498.0|0|91.0|0|0.0|100
0|2020-11-07|3544.0|0|3544.0|0|91.0|0|0.0|100
0|2020-11-08|3544.0|0|3562.0|0|91.0|0|0.0|100
0|2020-11-09|3544.0|0|3584.0|0|91.0|0|0.0|100
0|2020-11-10|3544.0|0|3612.0|0|91.0|0|0.0|100
0|2020-11-11|3544.0|0|3640.0|0|91.0|0|0.0|100
0|2020-11-12|3544.0|0|3662.0|0|91.0|0|0.0|100
0|2020-11-13|3680.0|0|3680.0|0|95.0|0|0.0|100
0|2020-11-14|3728.0|0|3728.0|0|95.0|0|0.0|100
0|2020-11-15|3728.0|0|3765.0|0|95.0|0|0.0|100
0|2020-11-16|3765.0|0|3786.0|0|95.0|0|0.0|100
0|2020-11-17|3765.0|0|3815.0|0|95.0|0|0.0|100
0|2020-11-18|3841.0|0|3841.0|0|99.0|0|0.0|100
0|2020-11-19|3881.0|0|3881.0|0|99.0|0|0.0|100
0|2020-11-20|3881.0|0|3916.0|0|99.0|0|0.0|100
0|2020-11-21|3881.0|0|3952.0|0|99.0|0|0.0|100
0|2020-11-22|3881.0|0|4014.0|0|99.0|0|0.0|100
0|2020-11-23|3881.0|0|4043.0|0|99.0|0|0.0|100
0|2020-11-24|3881.0|0|4087.0|0|99.0|0|0.0|100
0|2020-11-25|4129.0|0|4129.0|0|105.0|0|0.0|100
0|2020-11-26|4129.0|0|4129.0|0|105.0|0|0.0|100
0|2020-11-27|4129.0|0|4205.0|0|105.0|0|0.0|100
0|2020-11-28|4129.0|0|4242.0|0|105.0|0|0.0|100
0|2020-11-29|4286.0|0|4286.0|0|105.0|0|0.0|100
0|2020-11-30|4333.0|0|4333.0|0|109.0|0|0.0|100
0|2020-12-01|4333.0|0|4378.0|0|109.0|0|0.0|100
0|2020-12-02|4424.0|0|4424.0|0|109.0|0|0.0|100
0|2020-12-03|4498.0|0|4498.0|0|109.0|0|0.0|100
0|2020-12-04|4498.0|0|4540.0|0|109.0|0|0.0|100
0|2020-12-05|4613.0|0|4613.0|0|112.0|0|0.0|100
0|2020-12-06|4688.0|0|4688.0|0|112.0|0|0.0|100
0|2020-12-07|4688.0|0|4710.0|0|112.0|0|0.0|100
0|2020-12-08|4688.0|0|4763.0|0|112.0|0|0.0|100
0|2020-12-09|4688.0|0|4891.0|0|115.0|0|0.0|100
0|2020-12-10|4972.0|0|4972.0|0|115.0|0|0.0|100
0|2020-12-11|5093.0|0|5093.0|0|116.0|0|0.0|100
0|2020-12-12|5169.0|0|5169.0|0|116.0|0|0.0|100
0|2020-12-13|5234.0|0|5234.0|0|119.0|0|0.0|100
0|2020-12-14|5288.0|0|5288.0|0|119.0|0|0.0|100
0|2020-12-15|5288.0|0|5355.0|0|119.0|0|0.0|100
0|2020-12-16|5428.0|0|5428.0|0|125.0|0|0.0|100
0|2020-12-17|5428.0|0|5512.0|0|125.0|0|0.0|100
0|2020-12-18|5642.0|0|5642.0|0|125.0|0|0.0|100
0|2020-12-19|5642.0|0|5762.0|0|125.0|0|0.0|100
0|2020-12-20|5848.0|0|5848.0|0|131.0|0|0.0|100
0|2020-12-21|5907.0|0|5907.0|0|131.0|0|0.0|100
0|2020-12-22|6015.0|0|6015.0|0|131.0|0|0.0|100
0|2020-12-23|6079.0|0|6079.0|0|133.0|0|0.0|100
0|2020-12-24|6079.0|0|6079.0|0|133.0|0|0.0|100
0|2020-12-25|6079.0|0|6079.0|0|133.0|0|0.0|100
0|2020-12-26|6349.0|0|6349.0|0|137.0|0|0.0|100
0|2020-12-27|6389.0|0|6389.0|0|137.0|0|0.0|100
0|2020-12-28|6389.0|0|6423.0|0|137.0|0|0.0|100
0|2020-12-29|6466.0|0|6466.0|0|137.0|0|0.0|100
0|2020-12-30|6578.0|0|6578.0|0|138.0|0|0.0|100
0|2020-12-31|6578.0|0|6675.0|0|138.0|0|0.0|100
0|2021-01-01|6578.0|0|6675.0|0|138.0|0|0.0|100
0|2021-01-02|6578.0|0|6956.0|0|138.0|0|0.0|100
0|2021-01-03|6578.0|0|7019.0|0|138.0|0|0.0|100
0|2021-01-04|7149.0|0|7149.0|0|138.0|0|0.0|100
0|2021-01-05|7149.0|0|7214.0|0|138.0|0|0.0|100
0|2021-01-06|7329.0|0|7329.0|0|138.0|0|0.0|100
0|2021-01-07|7329.0|0|7437.0|0|138.0|0|0.0|100
0|2021-01-08|7617.0|0|7617.0|0|155.0|0|0.0|100
0|2021-01-09|7617.0|0|7744.0|0|156.0|0|0.0|100
0|2021-01-10|7883.0|0|7883.0|0|156.0|0|0.0|100
0|2021-01-11|7969.0|0|7969.0|0|156.0|0|0.0|100
0|2021-01-12|8047.0|0|8047.0|0|157.0|0|0.0|100
0|2021-01-13|8115.0|0|8115.0|0|165.0|0|0.0|100
0|2021-01-14|8115.0|0|8210.0|0|169.0|0|0.0|100
0|2021-01-15|8115.0|0|8291.0|0|169.0|0|0.0|100
0|2021-01-16|8115.0|0|8386.0|0|169.0|0|0.0|100
0|2021-01-17|8485.0|0|8485.0|0|172.0|0|0.0|100
0|2021-01-18|8485.0|0|8485.0|0|172.0|0|0.0|100
0|2021-01-19|8599.0|0|8599.0|0|172.0|0|0.0|100
0|2021-01-20|8706.0|0|8706.0|0|172.0|0|0.0|100
0|2021-01-21|8706.0|0|8767.0|0|172.0|0|0.0|100
0|2021-01-22|8706.0|0|8852.0|0|172.0|0|0.0|100
0|2021-01-23|8917.0|0|8917.0|0|175.0|0|0.0|100
0|2021-01-24|8979.0|0|8979.0|0|175.0|0|0.0|100
0|2021-01-25|9028.0|0|9028.0|0|175.0|0|0.0|100
0|2021-01-26|9088.0|0|9088.0|0|175.0|0|0.0|100
0|2021-01-27|9127.0|0|9127.0|0|177.0|0|0.0|100
0|2021-01-28|9187.0|0|9187.0|0|182.0|0|0.0|100
