|dates|Union_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Union_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Union_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Union_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Union_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Union_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Union_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Union_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-16|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-17|15.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-18|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-19|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-20|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-03-21|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-03-22|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-03-23|189.0|0|189.0|0|0.0|0|0.0|100
0|2020-03-24|246.0|0|246.0|0|0.0|0|0.0|100
0|2020-03-25|262.0|0|262.0|0|0.0|0|0.0|100
0|2020-03-26|432.0|0|432.0|0|0.0|0|0.0|100
0|2020-03-27|519.0|0|519.0|0|0.0|0|0.0|100
0|2020-03-28|742.0|0|742.0|0|0.0|0|0.0|100
0|2020-03-29|896.0|0|896.0|0|7.0|0|0.0|100
0|2020-03-30|1213.0|0|1213.0|0|7.0|0|0.0|100
0|2020-03-31|1418.0|0|1418.0|0|0.0|0|0.0|100
0|2020-04-01|1661.0|0|1661.0|0|29.0|0|0.0|100
0|2020-04-02|2010.0|0|2010.0|0|34.0|0|0.0|100
0|2020-04-03|2487.0|0|2487.0|0|45.0|0|0.0|100
0|2020-04-04|2916.0|0|2916.0|0|66.0|0|0.0|100
0|2020-04-05|3216.0|0|3216.0|0|71.0|0|0.0|100
0|2020-04-06|3685.0|0|3685.0|0|78.0|0|0.0|100
0|2020-04-07|4368.0|0|4358.0|0|95.0|0|0.0|100
0|2020-04-08|4831.0|0|4831.0|0|125.0|0|0.0|100
0|2020-04-09|5203.0|0|5203.0|0|145.0|0|0.0|100
0|2020-04-10|5575.0|0|5575.0|0|161.0|0|0.0|100
0|2020-04-11|5865.0|0|5865.0|0|195.0|0|0.0|100
0|2020-04-12|6180.0|0|6180.0|0|209.0|0|0.0|100
0|2020-04-13|6636.0|0|6636.0|0|217.0|0|0.0|100
0|2020-04-14|7265.0|0|7265.0|0|238.0|0|0.0|100
0|2020-04-15|7438.0|0|7438.0|0|269.0|0|0.0|100
0|2020-04-16|7904.0|0|7904.0|0|301.0|0|0.0|100
0|2020-04-17|8429.0|0|8429.0|0|330.0|0|0.0|100
0|2020-04-18|8959.0|0|8959.0|0|356.0|0|0.0|100
0|2020-04-19|9609.0|0|9609.0|0|372.0|0|0.0|100
0|2020-04-20|9972.0|0|9972.0|0|387.0|0|0.0|100
0|2020-04-21|9972.0|0|10289.0|0|387.0|0|0.0|100
0|2020-04-22|10484.0|0|10484.0|0|481.0|0|0.0|100
0|2020-04-23|10935.0|0|10935.0|0|515.0|0|0.0|100
0|2020-04-24|11208.0|0|11208.0|0|542.0|0|0.0|100
0|2020-04-25|11523.0|0|11523.0|0|563.0|0|0.0|100
0|2020-04-26|11853.0|0|11853.0|0|571.0|0|0.0|100
0|2020-04-27|12011.0|0|12011.0|0|583.0|0|0.0|100
0|2020-04-28|12188.0|0|12188.0|0|627.0|0|0.0|100
0|2020-04-29|12380.0|0|12380.0|0|653.0|0|0.0|100
0|2020-04-30|12578.0|0|12578.0|0|690.0|0|0.0|100
0|2020-05-01|12779.0|0|12779.0|0|714.0|0|0.0|100
0|2020-05-02|12996.0|0|12996.0|0|731.0|0|0.0|100
0|2020-05-03|13225.0|0|13225.0|0|738.0|0|0.0|100
0|2020-05-04|13357.0|0|13357.0|0|737.0|0|0.0|100
0|2020-05-05|13503.0|0|13503.0|0|768.0|0|0.0|100
0|2020-05-06|13604.0|0|13604.0|0|800.0|0|0.0|100
0|2020-05-07|13781.0|0|13781.0|0|829.0|0|0.0|100
0|2020-05-08|13917.0|0|13917.0|0|844.0|0|0.0|100
0|2020-05-09|13984.0|0|13984.0|0|852.0|0|0.0|100
0|2020-05-10|14057.0|0|14057.0|0|867.0|0|0.0|100
0|2020-05-11|14164.0|0|14164.0|0|875.0|0|0.0|100
