|dates|Fulton_Georgia_UnitedStates.JHU_ConfirmedCases.data|Fulton_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Fulton_Georgia_UnitedStates.NYT_ConfirmedCases.data|Fulton_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Fulton_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Fulton_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Fulton_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Fulton_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-07|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-08|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-10|5.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-11|7.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-12|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-13|8.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-14|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-15|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-16|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-03-17|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-03-18|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-03-19|66.0|0|68.0|0|0.0|0|0.0|100
0|2020-03-20|88.0|0|95.0|0|2.0|0|0.0|100
0|2020-03-21|99.0|0|100.0|0|2.0|0|0.0|100
0|2020-03-22|111.0|0|111.0|0|2.0|0|0.0|100
0|2020-03-23|145.0|0|152.0|0|2.0|0|0.0|100
0|2020-03-24|184.0|0|191.0|0|2.0|0|0.0|100
0|2020-03-25|198.0|0|204.0|0|2.0|0|0.0|100
0|2020-03-26|211.0|0|231.0|0|2.0|0|0.0|100
0|2020-03-27|307.0|0|347.0|0|2.0|0|0.0|100
0|2020-03-28|373.0|0|378.0|0|12.0|0|0.0|100
0|2020-03-29|407.0|0|425.0|0|13.0|0|0.0|100
0|2020-03-30|463.0|0|503.0|0|14.0|0|0.0|100
0|2020-03-31|570.0|0|599.0|0|17.0|0|0.0|100
0|2020-04-01|624.0|0|638.0|0|19.0|0|0.0|100
0|2020-04-02|712.0|0|747.0|0|22.0|0|0.0|100
0|2020-04-03|882.0|0|910.0|0|23.0|0|0.0|100
0|2020-04-04|941.0|0|959.0|0|26.0|0|0.0|100
0|2020-04-05|962.0|0|970.0|0|27.0|0|0.0|100
0|2020-04-06|1027.0|0|1053.0|0|28.0|0|0.0|100
0|2020-04-07|1124.0|0|1185.0|0|36.0|0|0.0|100
0|2020-04-08|1240.0|0|1261.0|0|41.0|0|0.0|100
0|2020-04-09|1276.0|0|1336.0|0|45.0|0|0.0|100
0|2020-04-10|1364.0|0|1417.0|0|48.0|0|0.0|100
0|2020-04-11|1422.0|0|1446.0|0|50.0|0|0.0|100
0|2020-04-12|1467.0|0|1495.0|0|50.0|0|0.0|100
0|2020-04-13|1598.0|0|1635.0|0|52.0|0|0.0|100
0|2020-04-14|1812.0|0|1812.0|0|60.0|0|0.0|100
0|2020-04-15|1844.0|0|1902.0|0|62.0|0|0.0|100
0|2020-04-16|1929.0|0|1945.0|0|63.0|0|0.0|100
0|2020-04-17|2025.0|0|2037.0|0|73.0|0|0.0|100
0|2020-04-18|2054.0|0|2065.0|0|74.0|0|0.0|100
0|2020-04-19|2110.0|0|2131.0|0|75.0|0|0.0|100
0|2020-04-20|2198.0|0|2198.0|0|80.0|0|0.0|100
0|2020-04-21|2208.0|0|2206.0|0|82.0|0|0.0|100
0|2020-04-22|2255.0|0|2255.0|0|85.0|0|0.0|100
0|2020-04-23|2436.0|0|2436.0|0|88.0|0|0.0|100
0|2020-04-24|2500.0|0|2500.0|0|91.0|0|0.0|100
0|2020-04-25|2543.0|0|2543.0|0|91.0|0|0.0|100
0|2020-04-26|2545.0|0|2545.0|0|94.0|0|0.0|100
0|2020-04-27|2680.0|0|2680.0|0|103.0|0|0.0|100
0|2020-04-28|2727.0|0|2753.0|0|108.0|0|0.0|100
0|2020-04-29|2770.0|0|2785.0|0|115.0|0|0.0|100
0|2020-04-30|2811.0|0|2821.0|0|117.0|0|0.0|100
0|2020-05-01|2882.0|0|2880.0|0|122.0|0|0.0|100
0|2020-05-02|2928.0|0|2928.0|0|122.0|0|0.0|100
0|2020-05-03|2979.0|0|2981.0|0|124.0|0|0.0|100
0|2020-05-04|3065.0|0|3057.0|0|129.0|0|0.0|100
0|2020-05-05|3164.0|0|3165.0|0|130.0|0|0.0|100
0|2020-05-06|3251.0|0|3250.0|0|135.0|0|0.0|100
0|2020-05-07|3258.0|0|3260.0|0|137.0|0|0.0|100
0|2020-05-08|3317.0|0|3317.0|0|144.0|0|0.0|100
0|2020-05-09|3385.0|0|3385.0|0|144.0|0|0.0|100
0|2020-05-10|3508.0|0|3509.0|0|144.0|0|0.0|100
0|2020-05-11|3516.0|0|3516.0|0|145.0|0|0.0|100
