|dates|Marshall_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Marshall_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Marshall_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Marshall_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Marshall_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Marshall_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Marshall_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Marshall_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-15|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-16|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-05-17|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-05-18|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-19|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-05-20|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-05-21|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-22|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-05-23|28.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-24|28.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-25|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-26|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-27|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-05-28|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-29|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-05-30|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-05-31|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-01|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-02|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-03|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-04|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-05|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-06|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-07|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-08|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-09|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-10|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-06-11|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-06-12|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-06-13|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-06-14|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-06-15|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-06-16|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-06-17|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-06-18|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-19|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-06-20|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-06-21|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-06-22|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-06-23|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-06-24|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-06-25|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-06-26|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-06-27|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-06-28|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-06-29|60.0|0|67.0|0|1.0|0|0.0|100
0|2020-06-30|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-07-01|71.0|0|73.0|0|1.0|0|0.0|100
0|2020-07-02|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-07-03|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-07-04|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-07-05|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-06|92.0|0|92.0|0|1.0|0|0.0|100
0|2020-07-07|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-07-08|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-07-09|104.0|0|104.0|0|2.0|0|0.0|100
0|2020-07-10|108.0|0|108.0|0|2.0|0|0.0|100
0|2020-07-11|115.0|0|115.0|0|2.0|0|0.0|100
0|2020-07-12|118.0|0|118.0|0|2.0|0|0.0|100
0|2020-07-13|123.0|0|123.0|0|2.0|0|0.0|100
0|2020-07-14|132.0|0|132.0|0|2.0|0|0.0|100
0|2020-07-15|141.0|0|141.0|0|2.0|0|0.0|100
0|2020-07-16|150.0|0|150.0|0|2.0|0|0.0|100
0|2020-07-17|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-07-18|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-07-19|161.0|0|161.0|0|2.0|0|0.0|100
0|2020-07-20|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-07-21|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-07-22|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-07-23|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-07-24|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-07-25|193.0|0|193.0|0|2.0|0|0.0|100
0|2020-07-26|209.0|0|209.0|0|2.0|0|0.0|100
0|2020-07-27|218.0|0|218.0|0|2.0|0|0.0|100
0|2020-07-28|221.0|0|221.0|0|2.0|0|0.0|100
0|2020-07-29|234.0|0|234.0|0|2.0|0|0.0|100
0|2020-07-30|242.0|0|242.0|0|2.0|0|0.0|100
0|2020-07-31|258.0|0|258.0|0|2.0|0|0.0|100
0|2020-08-01|261.0|0|261.0|0|2.0|0|0.0|100
0|2020-08-02|263.0|0|263.0|0|2.0|0|0.0|100
0|2020-08-03|265.0|0|265.0|0|2.0|0|0.0|100
0|2020-08-04|266.0|0|266.0|0|2.0|0|0.0|100
0|2020-08-05|271.0|0|271.0|0|3.0|0|0.0|100
0|2020-08-06|275.0|0|275.0|0|3.0|0|0.0|100
0|2020-08-07|283.0|0|283.0|0|3.0|0|0.0|100
0|2020-08-08|290.0|0|290.0|0|3.0|0|0.0|100
0|2020-08-09|301.0|0|301.0|0|3.0|0|0.0|100
0|2020-08-10|304.0|0|304.0|0|4.0|0|0.0|100
0|2020-08-11|305.0|0|305.0|0|4.0|0|0.0|100
0|2020-08-12|310.0|0|310.0|0|4.0|0|0.0|100
0|2020-08-13|325.0|0|325.0|0|4.0|0|0.0|100
0|2020-08-14|336.0|0|336.0|0|4.0|0|0.0|100
0|2020-08-15|340.0|0|340.0|0|4.0|0|0.0|100
0|2020-08-16|369.0|0|369.0|0|4.0|0|0.0|100
0|2020-08-17|372.0|0|372.0|0|4.0|0|0.0|100
0|2020-08-18|373.0|0|373.0|0|4.0|0|0.0|100
0|2020-08-19|400.0|0|400.0|0|4.0|0|0.0|100
0|2020-08-20|405.0|0|405.0|0|4.0|0|0.0|100
0|2020-08-21|416.0|0|416.0|0|4.0|0|0.0|100
0|2020-08-22|443.0|0|443.0|0|4.0|0|0.0|100
0|2020-08-23|467.0|0|467.0|0|4.0|0|0.0|100
0|2020-08-24|472.0|0|472.0|0|4.0|0|0.0|100
0|2020-08-25|474.0|0|474.0|0|4.0|0|0.0|100
0|2020-08-26|488.0|0|488.0|0|4.0|0|0.0|100
0|2020-08-27|507.0|0|507.0|0|4.0|0|0.0|100
0|2020-08-28|519.0|0|519.0|0|4.0|0|0.0|100
0|2020-08-29|529.0|0|529.0|0|4.0|0|0.0|100
0|2020-08-30|532.0|0|532.0|0|4.0|0|0.0|100
0|2020-08-31|533.0|0|533.0|0|4.0|0|0.0|100
0|2020-09-01|549.0|0|549.0|0|4.0|0|0.0|100
0|2020-09-02|568.0|0|568.0|0|4.0|0|0.0|100
0|2020-09-03|577.0|0|577.0|0|4.0|0|0.0|100
0|2020-09-04|577.0|0|576.0|0|4.0|0|0.0|100
0|2020-09-05|585.0|0|585.0|0|4.0|0|0.0|100
0|2020-09-06|595.0|0|595.0|0|4.0|0|0.0|100
0|2020-09-07|599.0|0|599.0|0|4.0|0|0.0|100
0|2020-09-08|599.0|0|599.0|0|4.0|0|0.0|100
0|2020-09-09|601.0|0|601.0|0|4.0|0|0.0|100
0|2020-09-10|609.0|0|609.0|0|4.0|0|0.0|100
0|2020-09-11|623.0|0|623.0|0|4.0|0|0.0|100
0|2020-09-12|623.0|0|624.0|0|4.0|0|0.0|100
0|2020-09-13|639.0|0|639.0|0|4.0|0|0.0|100
0|2020-09-14|639.0|0|657.0|0|4.0|0|0.0|100
0|2020-09-15|658.0|0|658.0|0|4.0|0|0.0|100
0|2020-09-16|674.0|0|674.0|0|4.0|0|0.0|100
0|2020-09-17|679.0|0|679.0|0|4.0|0|0.0|100
0|2020-09-18|697.0|0|697.0|0|4.0|0|0.0|100
0|2020-09-19|698.0|0|698.0|0|5.0|0|0.0|100
0|2020-09-20|698.0|0|713.0|0|5.0|0|0.0|100
0|2020-09-21|717.0|0|717.0|0|5.0|0|0.0|100
0|2020-09-22|720.0|0|720.0|0|5.0|0|0.0|100
0|2020-09-23|733.0|0|733.0|0|5.0|0|0.0|100
0|2020-09-24|741.0|0|741.0|0|5.0|0|0.0|100
0|2020-09-25|749.0|0|749.0|0|5.0|0|0.0|100
0|2020-09-26|756.0|0|756.0|0|5.0|0|0.0|100
0|2020-09-27|778.0|0|778.0|0|5.0|0|0.0|100
0|2020-09-28|780.0|0|780.0|0|5.0|0|0.0|100
0|2020-09-29|781.0|0|781.0|0|5.0|0|0.0|100
0|2020-09-30|791.0|0|791.0|0|5.0|0|0.0|100
0|2020-10-01|794.0|0|794.0|0|5.0|0|0.0|100
0|2020-10-02|807.0|0|807.0|0|5.0|0|0.0|100
0|2020-10-03|815.0|0|815.0|0|5.0|0|0.0|100
0|2020-10-04|824.0|0|824.0|0|5.0|0|0.0|100
0|2020-10-05|839.0|0|839.0|0|5.0|0|0.0|100
0|2020-10-06|846.0|0|846.0|0|5.0|0|0.0|100
0|2020-10-07|862.0|0|862.0|0|5.0|0|0.0|100
0|2020-10-08|873.0|0|873.0|0|5.0|0|0.0|100
0|2020-10-09|878.0|0|878.0|0|5.0|0|0.0|100
0|2020-10-10|900.0|0|900.0|0|5.0|0|0.0|100
0|2020-10-11|900.0|0|920.0|0|5.0|0|0.0|100
0|2020-10-12|946.0|0|946.0|0|5.0|0|0.0|100
0|2020-10-13|956.0|0|956.0|0|5.0|0|0.0|100
0|2020-10-14|968.0|0|968.0|0|6.0|0|0.0|100
0|2020-10-15|987.0|0|987.0|0|8.0|0|0.0|100
0|2020-10-16|992.0|0|992.0|0|8.0|0|0.0|100
0|2020-10-17|1012.0|0|1012.0|0|8.0|0|0.0|100
0|2020-10-18|1023.0|0|1023.0|0|8.0|0|0.0|100
0|2020-10-19|1052.0|0|1052.0|0|8.0|0|0.0|100
0|2020-10-20|1056.0|0|1056.0|0|8.0|0|0.0|100
0|2020-10-21|1063.0|0|1063.0|0|8.0|0|0.0|100
0|2020-10-22|1063.0|0|1085.0|0|8.0|0|0.0|100
0|2020-10-23|1063.0|0|1108.0|0|8.0|0|0.0|100
0|2020-10-24|1063.0|0|1126.0|0|8.0|0|0.0|100
0|2020-10-25|1063.0|0|1138.0|0|8.0|0|0.0|100
0|2020-10-26|1157.0|0|1157.0|0|10.0|0|0.0|100
0|2020-10-27|1156.0|0|1156.0|0|11.0|0|0.0|100
0|2020-10-28|1156.0|0|1172.0|0|11.0|0|0.0|100
0|2020-10-29|1190.0|0|1190.0|0|11.0|0|0.0|100
0|2020-10-30|1205.0|0|1205.0|0|12.0|0|0.0|100
0|2020-10-31|1213.0|0|1213.0|0|12.0|0|0.0|100
0|2020-11-01|1213.0|0|1221.0|0|12.0|0|0.0|100
0|2020-11-02|1235.0|0|1235.0|0|12.0|0|0.0|100
0|2020-11-03|1246.0|0|1246.0|0|12.0|0|0.0|100
0|2020-11-04|1271.0|0|1271.0|0|12.0|0|0.0|100
0|2020-11-05|1276.0|0|1276.0|0|12.0|0|0.0|100
0|2020-11-06|1274.0|0|1274.0|0|12.0|0|0.0|100
0|2020-11-07|1306.0|0|1306.0|0|12.0|0|0.0|100
0|2020-11-08|1306.0|0|1312.0|0|12.0|0|0.0|100
0|2020-11-09|1306.0|0|1360.0|0|12.0|0|0.0|100
0|2020-11-10|1306.0|0|1381.0|0|12.0|0|0.0|100
0|2020-11-11|1306.0|0|1396.0|0|12.0|0|0.0|100
0|2020-11-12|1306.0|0|1417.0|0|12.0|0|0.0|100
0|2020-11-13|1306.0|0|1435.0|0|12.0|0|0.0|100
0|2020-11-14|1457.0|0|1457.0|0|15.0|0|0.0|100
0|2020-11-15|1457.0|0|1472.0|0|15.0|0|0.0|100
0|2020-11-16|1508.0|0|1508.0|0|15.0|0|0.0|100
0|2020-11-17|1508.0|0|1520.0|0|15.0|0|0.0|100
0|2020-11-18|1508.0|0|1549.0|0|15.0|0|0.0|100
0|2020-11-19|1561.0|0|1561.0|0|17.0|0|0.0|100
0|2020-11-20|1577.0|0|1577.0|0|17.0|0|0.0|100
0|2020-11-21|1577.0|0|1600.0|0|17.0|0|0.0|100
0|2020-11-22|1577.0|0|1631.0|0|17.0|0|0.0|100
0|2020-11-23|1577.0|0|1653.0|0|17.0|0|0.0|100
0|2020-11-24|1658.0|0|1658.0|0|18.0|0|0.0|100
0|2020-11-25|1658.0|0|1667.0|0|18.0|0|0.0|100
0|2020-11-26|1658.0|0|1679.0|0|18.0|0|0.0|100
0|2020-11-27|1658.0|0|1715.0|0|18.0|0|0.0|100
0|2020-11-28|1658.0|0|1744.0|0|18.0|0|0.0|100
0|2020-11-29|1765.0|0|1765.0|0|18.0|0|0.0|100
0|2020-11-30|1765.0|0|1796.0|0|18.0|0|0.0|100
0|2020-12-01|1765.0|0|1827.0|0|18.0|0|0.0|100
0|2020-12-02|1842.0|0|1842.0|0|18.0|0|0.0|100
0|2020-12-03|1842.0|0|1853.0|0|18.0|0|0.0|100
0|2020-12-04|1842.0|0|1861.0|0|18.0|0|0.0|100
0|2020-12-05|1897.0|0|1897.0|0|22.0|0|0.0|100
0|2020-12-06|1918.0|0|1918.0|0|22.0|0|0.0|100
0|2020-12-07|1918.0|0|1946.0|0|22.0|0|0.0|100
0|2020-12-08|1918.0|0|1983.0|0|22.0|0|0.0|100
0|2020-12-09|1918.0|0|2008.0|0|22.0|0|0.0|100
0|2020-12-10|2049.0|0|2049.0|0|22.0|0|0.0|100
0|2020-12-11|2049.0|0|2091.0|0|22.0|0|0.0|100
0|2020-12-12|2049.0|0|2102.0|0|22.0|0|0.0|100
0|2020-12-13|2049.0|0|2153.0|0|22.0|0|0.0|100
0|2020-12-14|2193.0|0|2193.0|0|24.0|0|0.0|100
0|2020-12-15|2241.0|0|2241.0|0|25.0|0|0.0|100
0|2020-12-16|2305.0|0|2305.0|0|26.0|0|0.0|100
0|2020-12-17|2305.0|0|2330.0|0|26.0|0|0.0|100
0|2020-12-18|2404.0|0|2404.0|0|27.0|0|0.0|100
0|2020-12-19|2404.0|0|2460.0|0|27.0|0|0.0|100
0|2020-12-20|2404.0|0|2510.0|0|27.0|0|0.0|100
0|2020-12-21|2564.0|0|2564.0|0|28.0|0|0.0|100
0|2020-12-22|2579.0|0|2579.0|0|28.0|0|0.0|100
0|2020-12-23|2610.0|0|2610.0|0|28.0|0|0.0|100
0|2020-12-24|2648.0|0|2648.0|0|28.0|0|0.0|100
0|2020-12-25|2648.0|0|2708.0|0|28.0|0|0.0|100
0|2020-12-26|2723.0|0|2723.0|0|28.0|0|0.0|100
0|2020-12-27|2745.0|0|2745.0|0|28.0|0|0.0|100
0|2020-12-28|2745.0|0|2753.0|0|28.0|0|0.0|100
0|2020-12-29|2780.0|0|2780.0|0|30.0|0|0.0|100
0|2020-12-30|2821.0|0|2821.0|0|30.0|0|0.0|100
0|2020-12-31|2821.0|0|2863.0|0|30.0|0|0.0|100
0|2021-01-01|2821.0|0|2863.0|0|30.0|0|0.0|100
0|2021-01-02|2821.0|0|2931.0|0|30.0|0|0.0|100
0|2021-01-03|2821.0|0|2963.0|0|30.0|0|0.0|100
0|2021-01-04|2821.0|0|2985.0|0|30.0|0|0.0|100
0|2021-01-05|3012.0|0|3012.0|0|30.0|0|0.0|100
0|2021-01-06|3034.0|0|3034.0|0|30.0|0|0.0|100
0|2021-01-07|3034.0|0|3111.0|0|30.0|0|0.0|100
0|2021-01-08|3034.0|0|3138.0|0|30.0|0|0.0|100
0|2021-01-09|3174.0|0|3174.0|0|33.0|0|0.0|100
0|2021-01-10|3209.0|0|3209.0|0|33.0|0|0.0|100
0|2021-01-11|3209.0|0|3223.0|0|34.0|0|0.0|100
0|2021-01-12|3243.0|0|3243.0|0|34.0|0|0.0|100
0|2021-01-13|3285.0|0|3285.0|0|35.0|0|0.0|100
0|2021-01-14|3285.0|0|3331.0|0|35.0|0|0.0|100
0|2021-01-15|3285.0|0|3358.0|0|35.0|0|0.0|100
0|2021-01-16|3285.0|0|3403.0|0|35.0|0|0.0|100
0|2021-01-17|3285.0|0|3435.0|0|35.0|0|0.0|100
0|2021-01-18|3454.0|0|3454.0|0|36.0|0|0.0|100
0|2021-01-19|3463.0|0|3463.0|0|36.0|0|0.0|100
0|2021-01-20|3492.0|0|3492.0|0|38.0|0|0.0|100
0|2021-01-21|3529.0|0|3529.0|0|38.0|0|0.0|100
0|2021-01-22|3529.0|0|3533.0|0|38.0|0|0.0|100
0|2021-01-23|3529.0|0|3565.0|0|38.0|0|0.0|100
0|2021-01-24|3579.0|0|3579.0|0|39.0|0|0.0|100
0|2021-01-25|3581.0|0|3580.0|0|39.0|0|0.0|100
0|2021-01-26|3585.0|0|3585.0|0|41.0|0|0.0|100
0|2021-01-27|3597.0|0|3597.0|0|42.0|0|0.0|100
0|2021-01-28|3602.0|0|3602.0|0|42.0|0|0.0|100
0|2021-01-29|3641.0|0|3641.0|0|42.0|0|0.0|100
0|2021-01-30|3667.0|0|3667.0|0|45.0|0|0.0|100
0|2021-01-31|3667.0|0|3683.0|0|45.0|0|0.0|100
0|2021-02-01|3667.0|0|3683.0|0|45.0|0|0.0|100
0|2021-02-02|3692.0|0|3692.0|0|46.0|0|0.0|100
0|2021-02-03|3692.0|0|3701.0|0|46.0|0|0.0|100
