|dates|Hawaii_Hawaii_UnitedStates.AveragePrecipitationTotal.data|Hawaii_Hawaii_UnitedStates.AveragePrecipitationTotal.missing|Hawaii_Hawaii_UnitedStates.AveragePrecipitation.data|Hawaii_Hawaii_UnitedStates.AveragePrecipitation.missing|Hawaii_Hawaii_UnitedStates.AverageWindDirection.data|Hawaii_Hawaii_UnitedStates.AverageWindDirection.missing|Hawaii_Hawaii_UnitedStates.AverageWindSpeed.data|Hawaii_Hawaii_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|164.20138888888889|0|7.498263888888889|0
0|2020-01-02|0.0|0|0.0|0|270.0|0|6.0|0
0|2020-01-03|0.0|0|0.0|0|270.0|0|6.0|0
0|2020-01-04|0.0|0|0.0|0|270.0|0|6.0|0
0|2020-01-05|0.0|0|0.0|0|270.0|0|6.0|0
0|2020-01-06|0.0|0|0.0|0|200.20833333333334|0|20.25|0
0|2020-01-07|0.0|0|0.0004166666666666667|0|122.67361111111113|0|20.17013888888889|0
0|2020-01-08|0.0004166666666666667|0|0.0|0|153.85416666666666|0|12.819444444444445|0
0|2020-01-09|0.0|0|0.00022222222222222226|0|126.54265873015872|0|13.57619047619047|0
0|2020-01-10|0.00025|0|0.0007539682539682539|0|115.10813492063494|0|18.98918650793651|0
0|2020-01-11|0.00034722222222222224|0|0.010205853174603175|0|111.45238095238095|0|15.273561507936506|0
0|2020-01-12|0.017361111111111112|0|0.036361111111111115|0|103.49305555555554|0|18.168055555555558|0
0|2020-01-13|0.0825|0|0.0|0|115.83333333333333|0|20.760416666666668|0
0|2020-01-14|0.0|0|0.0|0|116.66666666666667|0|18.0625|0
0|2020-01-15|0.0|0|0.0|0|113.22916666666667|0|12.09375|0
0|2020-01-16|0.0|0|0.0|0|104.25694444444444|0|3.667361111111111|0
0|2020-01-17|0.0|0|0.0|0|121.30555555555554|0|5.317361111111111|0
0|2020-01-18|0.0|0|0.0|0|140.0|0|6.375|0
0|2020-01-19|0.0|0|0.0|0|128.33333333333334|0|9.493055555555555|0
0|2020-01-20|0.0|0|0.0|0|120.125|0|9.4|0
0|2020-01-21|0.0|0|0.0|0|129.52777777777777|0|4.701041666666667|0
0|2020-01-22|0.0|0|0.0|0|108.95833333333333|0|4.875|0
0|2020-01-23|0.0|0|0.0|0|137.08333333333334|0|4.916666666666667|0
0|2020-01-24|0.0|0|0.0|0|151.875|0|6.875|0
0|2020-01-25|0.0|0|0.0|0|130.13888888888889|0|5.972222222222221|0
0|2020-01-26|0.0|0|0.0|0|130.0|0|8.0|0
0|2020-01-27|0.0|0|0.0|0|169.58333333333334|0|7.458333333333333|0
0|2020-01-28|0.0|0|0.0|0|119.58333333333333|0|11.09375|0
0|2020-01-29|0.0|0|0.0|0|152.08333333333334|0|7.9375|0
0|2020-01-30|0.0|0|0.0|0|145.43320105820104|0|5.212947931697932|0
0|2020-01-31|0.0|0|0.0|0|145.88293650793648|0|6.759920634920635|0
0|2020-02-01|0.0|0|0.0|0|97.91666666666667|0|5.086805555555555|0
0|2020-02-02|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-02-03|0.0|0|0.0|0|89.8611111111111|0|10.152777777777779|0
0|2020-02-04|0.0|0|0.0|0|110.0|0|15.0|0
0|2020-02-05|0.0|0|0.0|0|149.51388888888889|0|8.134027777777778|0
0|2020-02-06|0.0|0|0.0002777777777777778|0|187.6300505050505|0|5.170075757575758|0
0|2020-02-07|0.0008333333333333334|0|0.0007638888888888889|0|252.56944444444446|0|7.770833333333333|0
0|2020-02-08|0.0|0|0.0|0|290.0|0|10.0|0
0|2020-02-09|0.0|0|0.0|0|290.0|0|10.0|0
0|2020-02-10|0.015625|0|0.0|0|290.4166666666667|0|10.833333333333334|0
0|2020-02-11|0.01875|0|0.0|0|273.75|0|8.833333333333334|0
0|2020-02-12|0.0|0|0.0|0|148.95833333333334|0|17.45138888888889|0
0|2020-02-13|0.0|0|0.0|0|96.45833333333333|0|25.583333333333332|0
0|2020-02-14|0.0|0|0.0|0|111.66666666666667|0|15.458333333333334|0
0|2020-02-15|0.0|0|0.0|0|80.0|0|5.0|0
0|2020-02-16|0.0|0|0.0|0|80.0|0|5.0|0
0|2020-02-17|0.0|0|0.0|0|80.0|0|5.0|0
0|2020-02-18|0.0|0|0.0|0|120.29166666666667|0|11.941666666666668|0
0|2020-02-19|0.0|0|0.0|0|108.64583333333333|0|14.822916666666666|0
0|2020-02-20|0.0|0|0.0|0|107.08333333333333|0|17.458333333333332|0
0|2020-02-21|0.0|0|0.0|0|147.32638888888889|0|15.510416666666666|0
0|2020-02-22|0.0|0|0.0|0|133.26388888888889|0|15.069444444444443|0
0|2020-02-23|0.0|0|0.0|0|149.46180555555557|0|6.048611111111111|0
0|2020-02-24|0.0|0|0.0|0|214.16666666666666|0|6.8125|0
0|2020-02-25|0.0|0|0.0|0|173.75|0|10.770833333333334|0
0|2020-02-26|0.0|0|0.0|0|104.375|0|11.291666666666666|0
0|2020-02-27|0.0|0|0.0|0|116.66666666666667|0|11.5625|0
0|2020-02-28|0.0|0|0.0005208333333333333|0|114.84722222222223|0|7.838888888888889|0
0|2020-02-29|0.0025|0|0.0|0|128.8402777777778|0|13.202777777777776|0
