|dates|Stanislaus_California_UnitedStates.JHU_ConfirmedCases.data|Stanislaus_California_UnitedStates.JHU_ConfirmedCases.missing|Stanislaus_California_UnitedStates.NYT_ConfirmedCases.data|Stanislaus_California_UnitedStates.NYT_ConfirmedCases.missing|Stanislaus_California_UnitedStates.JHU_ConfirmedDeaths.data|Stanislaus_California_UnitedStates.JHU_ConfirmedDeaths.missing|Stanislaus_California_UnitedStates.JHU_ConfirmedRecoveries.data|Stanislaus_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|537.0|0|537.0|0|23.0|0|0.0|100
0|2020-05-15|537.0|0|544.0|0|23.0|0|0.0|100
0|2020-05-16|559.0|0|559.0|0|24.0|0|0.0|100
0|2020-05-17|571.0|0|571.0|0|24.0|0|0.0|100
0|2020-05-18|571.0|0|571.0|0|24.0|0|0.0|100
0|2020-05-19|593.0|0|593.0|0|26.0|0|0.0|100
0|2020-05-20|598.0|0|598.0|0|26.0|0|0.0|100
0|2020-05-21|598.0|0|598.0|0|26.0|0|0.0|100
0|2020-05-22|611.0|0|621.0|0|28.0|0|0.0|100
0|2020-05-23|621.0|0|629.0|0|28.0|0|0.0|100
0|2020-05-24|629.0|0|646.0|0|28.0|0|0.0|100
0|2020-05-25|646.0|0|659.0|0|28.0|0|0.0|100
0|2020-05-26|659.0|0|670.0|0|28.0|0|0.0|100
0|2020-05-27|670.0|0|677.0|0|28.0|0|0.0|100
0|2020-05-28|683.0|0|683.0|0|28.0|0|0.0|100
0|2020-05-29|683.0|0|699.0|0|28.0|0|0.0|100
0|2020-05-30|699.0|0|718.0|0|28.0|0|0.0|100
0|2020-05-31|744.0|0|744.0|0|29.0|0|0.0|100
0|2020-06-01|744.0|0|750.0|0|29.0|0|0.0|100
0|2020-06-02|750.0|0|767.0|0|29.0|0|0.0|100
0|2020-06-03|767.0|0|792.0|0|30.0|0|0.0|100
0|2020-06-04|792.0|0|816.0|0|30.0|0|0.0|100
0|2020-06-05|816.0|0|840.0|0|31.0|0|0.0|100
0|2020-06-06|840.0|0|865.0|0|31.0|0|0.0|100
0|2020-06-07|865.0|0|901.0|0|33.0|0|0.0|100
0|2020-06-08|937.0|0|937.0|0|33.0|0|0.0|100
0|2020-06-09|937.0|0|991.0|0|33.0|0|0.0|100
0|2020-06-10|1023.0|0|1023.0|0|33.0|0|0.0|100
0|2020-06-11|1072.0|0|1072.0|0|33.0|0|0.0|100
0|2020-06-12|1072.0|0|1072.0|0|33.0|0|0.0|100
0|2020-06-13|1110.0|0|1092.0|0|34.0|0|0.0|100
0|2020-06-14|1212.0|0|1122.0|0|34.0|0|0.0|100
0|2020-06-15|1242.0|0|1159.0|0|35.0|0|0.0|100
0|2020-06-16|1267.0|0|1253.0|0|35.0|0|0.0|100
0|2020-06-17|1267.0|0|1278.0|0|35.0|0|0.0|100
0|2020-06-18|1322.0|0|1387.0|0|35.0|0|0.0|100
0|2020-06-19|1473.0|0|1495.0|0|35.0|0|0.0|100
0|2020-06-20|1514.0|0|1549.0|0|35.0|0|0.0|100
0|2020-06-21|1599.0|0|1598.0|0|35.0|0|0.0|100
0|2020-06-22|1639.0|0|1688.0|0|37.0|0|0.0|100
0|2020-06-23|1714.0|0|1784.0|0|37.0|0|0.0|100
0|2020-06-24|1789.0|0|1850.0|0|38.0|0|0.0|100
0|2020-06-25|1871.0|0|2039.0|0|38.0|0|0.0|100
0|2020-06-26|1940.0|0|2130.0|0|38.0|0|0.0|100
0|2020-06-27|2000.0|0|2157.0|0|41.0|0|0.0|100
0|2020-06-28|2115.0|0|2244.0|0|41.0|0|0.0|100
0|2020-06-29|2165.0|0|2376.0|0|42.0|0|0.0|100
0|2020-06-30|2165.0|0|2400.0|0|42.0|0|0.0|100
0|2020-07-01|2310.0|0|2578.0|0|44.0|0|0.0|100
0|2020-07-02|2391.0|0|2619.0|0|44.0|0|0.0|100
0|2020-07-03|2391.0|0|2850.0|0|44.0|0|0.0|100
0|2020-07-04|2531.0|0|3021.0|0|44.0|0|0.0|100
0|2020-07-05|2660.0|0|3572.0|0|45.0|0|0.0|100
0|2020-07-06|2660.0|0|3777.0|0|45.0|0|0.0|100
0|2020-07-07|2889.0|0|3983.0|0|45.0|0|0.0|100
0|2020-07-08|3004.0|0|4101.0|0|50.0|0|0.0|100
0|2020-07-09|4364.0|0|4344.0|0|50.0|0|0.0|100
0|2020-07-10|4364.0|0|4633.0|0|50.0|0|0.0|100
0|2020-07-11|4633.0|0|4781.0|0|51.0|0|0.0|100
0|2020-07-12|4732.0|0|4973.0|0|51.0|0|0.0|100
0|2020-07-13|4973.0|0|5178.0|0|51.0|0|0.0|100
0|2020-07-14|5356.0|0|5356.0|0|57.0|0|0.0|100
0|2020-07-15|5517.0|0|5631.0|0|61.0|0|0.0|100
0|2020-07-16|5777.0|0|5777.0|0|61.0|0|0.0|100
0|2020-07-17|6077.0|0|6077.0|0|63.0|0|0.0|100
0|2020-07-18|6077.0|0|6220.0|0|63.0|0|0.0|100
0|2020-07-19|6344.0|0|6344.0|0|63.0|0|0.0|100
0|2020-07-20|6508.0|0|6508.0|0|71.0|0|0.0|100
0|2020-07-21|6835.0|0|6835.0|0|73.0|0|0.0|100
0|2020-07-22|6984.0|0|6984.0|0|77.0|0|0.0|100
0|2020-07-23|7401.0|0|7401.0|0|79.0|0|0.0|100
0|2020-07-24|7603.0|0|7603.0|0|86.0|0|0.0|100
0|2020-07-25|7603.0|0|7861.0|0|86.0|0|0.0|100
0|2020-07-26|7861.0|0|7994.0|0|87.0|0|0.0|100
0|2020-07-27|7994.0|0|8228.0|0|90.0|0|0.0|100
0|2020-07-28|8228.0|0|8288.0|0|95.0|0|0.0|100
0|2020-07-29|8492.0|0|8492.0|0|103.0|0|0.0|100
0|2020-07-30|8745.0|0|8745.0|0|104.0|0|0.0|100
0|2020-07-31|8890.0|0|8890.0|0|104.0|0|0.0|100
0|2020-08-01|8890.0|0|9061.0|0|104.0|0|0.0|100
0|2020-08-02|9061.0|0|9221.0|0|110.0|0|0.0|100
0|2020-08-03|9221.0|0|9277.0|0|112.0|0|0.0|100
0|2020-08-04|9308.0|0|9308.0|0|135.0|0|0.0|100
0|2020-08-05|9308.0|0|9359.0|0|135.0|0|0.0|100
0|2020-08-06|9408.0|0|9408.0|0|151.0|0|0.0|100
0|2020-08-07|9408.0|0|9566.0|0|151.0|0|0.0|100
0|2020-08-08|9566.0|0|9665.0|0|161.0|0|0.0|100
0|2020-08-09|9665.0|0|9963.0|0|162.0|0|0.0|100
0|2020-08-10|10264.0|0|10264.0|0|169.0|0|0.0|100
0|2020-08-11|10264.0|0|10855.0|0|169.0|0|0.0|100
0|2020-08-12|10855.0|0|11592.0|0|177.0|0|0.0|100
0|2020-08-13|11592.0|0|11682.0|0|182.0|0|0.0|100
0|2020-08-14|11953.0|0|11953.0|0|195.0|0|0.0|100
0|2020-08-15|11953.0|0|12379.0|0|195.0|0|0.0|100
0|2020-08-16|12379.0|0|12541.0|0|198.0|0|0.0|100
0|2020-08-17|12541.0|0|12668.0|0|198.0|0|0.0|100
0|2020-08-18|12668.0|0|12745.0|0|200.0|0|0.0|100
0|2020-08-19|12935.0|0|12935.0|0|212.0|0|0.0|100
0|2020-08-20|13084.0|0|13084.0|0|223.0|0|0.0|100
0|2020-08-21|13120.0|0|13120.0|0|226.0|0|0.0|100
0|2020-08-22|13282.0|0|13282.0|0|228.0|0|0.0|100
0|2020-08-23|13380.0|0|13380.0|0|229.0|0|0.0|100
0|2020-08-24|13483.0|0|13483.0|0|232.0|0|0.0|100
0|2020-08-25|13521.0|0|13521.0|0|237.0|0|0.0|100
0|2020-08-26|13886.0|0|13886.0|0|240.0|0|0.0|100
0|2020-08-27|14101.0|0|14101.0|0|245.0|0|0.0|100
0|2020-08-28|14257.0|0|14257.0|0|253.0|0|0.0|100
0|2020-08-29|14482.0|0|14482.0|0|255.0|0|0.0|100
0|2020-08-30|14544.0|0|14544.0|0|255.0|0|0.0|100
0|2020-08-31|14710.0|0|14710.0|0|258.0|0|0.0|100
0|2020-09-01|14786.0|0|14786.0|0|262.0|0|0.0|100
0|2020-09-02|14902.0|0|14902.0|0|267.0|0|0.0|100
0|2020-09-03|15021.0|0|15021.0|0|273.0|0|0.0|100
0|2020-09-04|15162.0|0|15162.0|0|282.0|0|0.0|100
0|2020-09-05|15277.0|0|15277.0|0|282.0|0|0.0|100
0|2020-09-06|15382.0|0|15382.0|0|289.0|0|0.0|100
0|2020-09-07|15441.0|0|15441.0|0|290.0|0|0.0|100
0|2020-09-08|15635.0|0|15635.0|0|295.0|0|0.0|100
0|2020-09-09|15685.0|0|15685.0|0|299.0|0|0.0|100
0|2020-09-10|15749.0|0|15749.0|0|303.0|0|0.0|100
0|2020-09-11|15838.0|0|15838.0|0|310.0|0|0.0|100
0|2020-09-12|15926.0|0|15926.0|0|310.0|0|0.0|100
0|2020-09-13|15976.0|0|15976.0|0|310.0|0|0.0|100
0|2020-09-14|15976.0|0|15976.0|0|310.0|0|0.0|100
0|2020-09-15|16052.0|0|16052.0|0|317.0|0|0.0|100
0|2020-09-16|16052.0|0|16052.0|0|317.0|0|0.0|100
0|2020-09-17|16150.0|0|16150.0|0|325.0|0|0.0|100
0|2020-09-18|16229.0|0|16229.0|0|329.0|0|0.0|100
0|2020-09-19|16289.0|0|16289.0|0|332.0|0|0.0|100
0|2020-09-20|16319.0|0|16319.0|0|335.0|0|0.0|100
0|2020-09-21|16351.0|0|16351.0|0|337.0|0|0.0|100
0|2020-09-22|16398.0|0|16398.0|0|339.0|0|0.0|100
0|2020-09-23|16425.0|0|16425.0|0|342.0|0|0.0|100
0|2020-09-24|16436.0|0|16436.0|0|345.0|0|0.0|100
0|2020-09-25|16452.0|0|16452.0|0|348.0|0|0.0|100
0|2020-09-26|16452.0|0|16442.0|0|351.0|0|0.0|100
0|2020-09-27|16452.0|0|16452.0|0|354.0|0|0.0|100
0|2020-09-28|16471.0|0|16471.0|0|356.0|0|0.0|100
0|2020-09-29|16496.0|0|16496.0|0|359.0|0|0.0|100
0|2020-09-30|16512.0|0|16512.0|0|362.0|0|0.0|100
0|2020-10-01|16573.0|0|16573.0|0|365.0|0|0.0|100
0|2020-10-02|16628.0|0|16628.0|0|368.0|0|0.0|100
0|2020-10-03|16703.0|0|16703.0|0|370.0|0|0.0|100
0|2020-10-04|16737.0|0|16737.0|0|372.0|0|0.0|100
0|2020-10-05|16759.0|0|16759.0|0|374.0|0|0.0|100
0|2020-10-06|16767.0|0|16767.0|0|377.0|0|0.0|100
0|2020-10-07|16804.0|0|16804.0|0|379.0|0|0.0|100
0|2020-10-08|16886.0|0|16886.0|0|381.0|0|0.0|100
0|2020-10-09|16950.0|0|16950.0|0|383.0|0|0.0|100
0|2020-10-10|17002.0|0|17002.0|0|384.0|0|0.0|100
0|2020-10-11|17038.0|0|17038.0|0|385.0|0|0.0|100
0|2020-10-12|17076.0|0|17076.0|0|386.0|0|0.0|100
0|2020-10-13|17087.0|0|17087.0|0|387.0|0|0.0|100
0|2020-10-14|17130.0|0|17130.0|0|388.0|0|0.0|100
0|2020-10-15|17160.0|0|17160.0|0|389.0|0|0.0|100
0|2020-10-16|17198.0|0|17840.0|0|391.0|0|0.0|100
0|2020-10-17|17244.0|0|17898.0|0|391.0|0|0.0|100
0|2020-10-18|17292.0|0|17946.0|0|391.0|0|0.0|100
0|2020-10-19|17341.0|0|18010.0|0|392.0|0|0.0|100
0|2020-10-20|17354.0|0|18023.0|0|393.0|0|0.0|100
0|2020-10-21|17403.0|0|18098.0|0|394.0|0|0.0|100
0|2020-10-22|17455.0|0|18160.0|0|395.0|0|0.0|100
0|2020-10-23|17509.0|0|18223.0|0|396.0|0|0.0|100
0|2020-10-24|17572.0|0|18296.0|0|396.0|0|0.0|100
0|2020-10-25|17629.0|0|18369.0|0|396.0|0|0.0|100
0|2020-10-26|17686.0|0|18436.0|0|397.0|0|0.0|100
0|2020-10-27|17714.0|0|18467.0|0|398.0|0|0.0|100
0|2020-10-28|17760.0|0|18531.0|0|399.0|0|0.0|100
0|2020-10-29|17814.0|0|18594.0|0|400.0|0|0.0|100
0|2020-10-30|17872.0|0|18656.0|0|401.0|0|0.0|100
0|2020-10-31|17928.0|0|18725.0|0|401.0|0|0.0|100
0|2020-11-01|17979.0|0|18797.0|0|401.0|0|0.0|100
0|2020-11-02|18027.0|0|18855.0|0|402.0|0|0.0|100
0|2020-11-03|18076.0|0|18915.0|0|403.0|0|0.0|100
0|2020-11-04|18134.0|0|18990.0|0|404.0|0|0.0|100
0|2020-11-05|18204.0|0|19070.0|0|405.0|0|0.0|100
0|2020-11-06|18286.0|0|19175.0|0|407.0|0|0.0|100
0|2020-11-07|18368.0|0|19274.0|0|407.0|0|0.0|100
0|2020-11-08|18386.0|0|19274.0|0|407.0|0|0.0|100
0|2020-11-09|18549.0|0|19473.0|0|408.0|0|0.0|100
0|2020-11-10|18614.0|0|19538.0|0|409.0|0|0.0|100
0|2020-11-11|18711.0|0|19653.0|0|410.0|0|0.0|100
0|2020-11-12|18852.0|0|19821.0|0|410.0|0|0.0|100
0|2020-11-13|18992.0|0|19981.0|0|411.0|0|0.0|100
0|2020-11-14|19144.0|0|20134.0|0|411.0|0|0.0|100
0|2020-11-15|19276.0|0|20302.0|0|411.0|0|0.0|100
0|2020-11-16|19397.0|0|20448.0|0|412.0|0|0.0|100
0|2020-11-17|19510.0|0|20610.0|0|413.0|0|0.0|100
0|2020-11-18|19658.0|0|20776.0|0|413.0|0|0.0|100
0|2020-11-19|19802.0|0|20926.0|0|415.0|0|0.0|100
0|2020-11-20|19964.0|0|21110.0|0|416.0|0|0.0|100
0|2020-11-21|20144.0|0|21311.0|0|416.0|0|0.0|100
0|2020-11-22|20370.0|0|21554.0|0|416.0|0|0.0|100
0|2020-11-23|20658.0|0|21875.0|0|418.0|0|0.0|100
0|2020-11-24|20932.0|0|22169.0|0|420.0|0|0.0|100
0|2020-11-25|21145.0|0|22453.0|0|422.0|0|0.0|100
0|2020-11-26|21145.0|0|22453.0|0|422.0|0|0.0|100
0|2020-11-27|21460.0|0|22829.0|0|424.0|0|0.0|100
0|2020-11-28|21585.0|0|22990.0|0|424.0|0|0.0|100
0|2020-11-29|21714.0|0|23173.0|0|424.0|0|0.0|100
0|2020-11-30|22162.0|0|23656.0|0|426.0|0|0.0|100
0|2020-12-01|22399.0|0|23923.0|0|426.0|0|0.0|100
0|2020-12-02|22624.0|0|24232.0|0|430.0|0|0.0|100
0|2020-12-03|22876.0|0|24537.0|0|433.0|0|0.0|100
0|2020-12-04|23274.0|0|24964.0|0|436.0|0|0.0|100
0|2020-12-05|23763.0|0|25486.0|0|436.0|0|0.0|100
0|2020-12-06|24047.0|0|25810.0|0|439.0|0|0.0|100
0|2020-12-07|24461.0|0|26241.0|0|446.0|0|0.0|100
0|2020-12-08|24807.0|0|26624.0|0|450.0|0|0.0|100
0|2020-12-09|25271.0|0|27134.0|0|454.0|0|0.0|100
0|2020-12-10|25675.0|0|27615.0|0|458.0|0|0.0|100
0|2020-12-11|25936.0|0|27966.0|0|463.0|0|0.0|100
0|2020-12-12|26361.0|0|28432.0|0|468.0|0|0.0|100
0|2020-12-13|26744.0|0|28859.0|0|473.0|0|0.0|100
0|2020-12-14|27398.0|0|29568.0|0|478.0|0|0.0|100
0|2020-12-15|27798.0|0|30034.0|0|483.0|0|0.0|100
0|2020-12-16|28266.0|0|30534.0|0|490.0|0|0.0|100
0|2020-12-17|28667.0|0|31033.0|0|499.0|0|0.0|100
0|2020-12-18|29040.0|0|31473.0|0|509.0|0|0.0|100
0|2020-12-19|29533.0|0|32044.0|0|517.0|0|0.0|100
0|2020-12-20|29992.0|0|32561.0|0|523.0|0|0.0|100
0|2020-12-21|30549.0|0|33158.0|0|533.0|0|0.0|100
0|2020-12-22|31106.0|0|33730.0|0|544.0|0|0.0|100
0|2020-12-23|31568.0|0|34217.0|0|556.0|0|0.0|100
0|2020-12-24|31914.0|0|34682.0|0|565.0|0|0.0|100
0|2020-12-25|31914.0|0|34682.0|0|565.0|0|0.0|100
0|2020-12-26|32881.0|0|35676.0|0|572.0|0|0.0|100
0|2020-12-27|33148.0|0|35973.0|0|578.0|0|0.0|100
0|2020-12-28|33623.0|0|36529.0|0|586.0|0|0.0|100
0|2020-12-29|33899.0|0|36887.0|0|596.0|0|0.0|100
0|2020-12-30|34141.0|0|37193.0|0|608.0|0|0.0|100
0|2020-12-31|34465.0|0|37524.0|0|616.0|0|0.0|100
0|2021-01-01|34465.0|0|37524.0|0|616.0|0|0.0|100
0|2021-01-02|35471.0|0|38598.0|0|624.0|0|0.0|100
0|2021-01-03|35800.0|0|38927.0|0|624.0|0|0.0|100
0|2021-01-04|36255.0|0|39483.0|0|631.0|0|0.0|100
0|2021-01-05|36439.0|0|39797.0|0|638.0|0|0.0|100
0|2021-01-06|36833.0|0|40294.0|0|649.0|0|0.0|100
0|2021-01-07|37344.0|0|40854.0|0|657.0|0|0.0|100
0|2021-01-08|37951.0|0|41520.0|0|665.0|0|0.0|100
0|2021-01-09|38469.0|0|42093.0|0|675.0|0|0.0|100
0|2021-01-10|38851.0|0|42521.0|0|675.0|0|0.0|100
0|2021-01-11|39216.0|0|42940.0|0|686.0|0|0.0|100
0|2021-01-12|39709.0|0|43523.0|0|699.0|0|0.0|100
0|2021-01-13|40252.0|0|44133.0|0|709.0|0|0.0|100
0|2021-01-14|40695.0|0|44638.0|0|720.0|0|0.0|100
0|2021-01-15|41270.0|0|45274.0|0|730.0|0|0.0|100
0|2021-01-16|41925.0|0|46023.0|0|739.0|0|0.0|100
0|2021-01-17|42337.0|0|46463.0|0|739.0|0|0.0|100
0|2021-01-18|42548.0|0|46744.0|0|749.0|0|0.0|100
0|2021-01-19|42882.0|0|47187.0|0|758.0|0|0.0|100
0|2021-01-20|43121.0|0|47506.0|0|766.0|0|0.0|100
0|2021-01-21|43392.0|0|47808.0|0|773.0|0|0.0|100
0|2021-01-22|43644.0|0|48100.0|0|782.0|0|0.0|100
0|2021-01-23|43938.0|0|48432.0|0|788.0|0|0.0|100
0|2021-01-24|44184.0|0|48753.0|0|788.0|0|0.0|100
0|2021-01-25|49065.0|0|49065.0|0|796.0|0|0.0|100
0|2021-01-26|49500.0|0|49500.0|0|803.0|0|0.0|100
0|2021-01-27|49690.0|0|49690.0|0|808.0|0|0.0|100
0|2021-01-28|50008.0|0|50008.0|0|815.0|0|0.0|100
