|dates|Webster_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Webster_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Webster_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Webster_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Webster_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Webster_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Webster_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Webster_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-03-25|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-26|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-27|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-28|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-29|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-30|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-31|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-01|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-02|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-04-03|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-04-04|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-04-05|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-04-06|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-04-07|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-04-08|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-04-09|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-04-10|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-04-11|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-04-12|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-04-13|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-04-14|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-04-15|69.0|0|69.0|0|4.0|0|0.0|100
0|2020-04-16|71.0|0|71.0|0|4.0|0|0.0|100
0|2020-04-17|74.0|0|74.0|0|4.0|0|0.0|100
0|2020-04-18|76.0|0|76.0|0|4.0|0|0.0|100
0|2020-04-19|76.0|0|76.0|0|4.0|0|0.0|100
0|2020-04-20|78.0|0|78.0|0|4.0|0|0.0|100
0|2020-04-21|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-04-22|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-04-23|81.0|0|81.0|0|4.0|0|0.0|100
0|2020-04-24|80.0|0|80.0|0|4.0|0|0.0|100
0|2020-04-25|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-04-26|83.0|0|83.0|0|4.0|0|0.0|100
0|2020-04-27|83.0|0|83.0|0|4.0|0|0.0|100
0|2020-04-28|85.0|0|85.0|0|4.0|0|0.0|100
0|2020-04-29|85.0|0|85.0|0|4.0|0|0.0|100
0|2020-04-30|85.0|0|85.0|0|4.0|0|0.0|100
0|2020-05-01|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-05-02|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-05-03|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-05-04|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-05-05|95.0|0|95.0|0|4.0|0|0.0|100
0|2020-05-06|96.0|0|96.0|0|4.0|0|0.0|100
0|2020-05-07|97.0|0|97.0|0|4.0|0|0.0|100
0|2020-05-08|97.0|0|97.0|0|4.0|0|0.0|100
0|2020-05-09|97.0|0|97.0|0|4.0|0|0.0|100
0|2020-05-10|98.0|0|98.0|0|4.0|0|0.0|100
0|2020-05-11|100.0|0|100.0|0|4.0|0|0.0|100
0|2020-05-12|101.0|0|101.0|0|4.0|0|0.0|100
0|2020-05-13|112.0|0|112.0|0|4.0|0|0.0|100
