|dates|Chenango_NewYork_UnitedStates.JHU_ConfirmedCases.data|Chenango_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Chenango_NewYork_UnitedStates.NYT_ConfirmedCases.data|Chenango_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Chenango_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Chenango_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Chenango_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Chenango_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-29|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-31|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-01|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-02|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-03|32.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-04|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-05|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-04-06|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-07|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-04-08|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-04-09|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-10|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-04-11|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-04-12|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-04-13|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-04-14|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-04-15|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-04-16|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-04-17|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-04-18|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-04-19|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-04-20|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-04-21|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-04-22|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-04-23|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-04-24|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-04-25|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-04-26|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-04-27|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-28|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-29|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-04-30|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-05-01|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-05-02|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-05-03|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-05-04|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-05-05|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-05-06|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-05-07|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-05-08|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-05-09|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-05-10|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-05-11|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-05-12|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-05-13|112.0|0|112.0|0|0.0|0|0.0|100
