|dates|Montgomery_Alabama_UnitedStates.JHU_ConfirmedCases.data|Montgomery_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Montgomery_Alabama_UnitedStates.NYT_ConfirmedCases.data|Montgomery_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Montgomery_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Montgomery_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Montgomery_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Montgomery_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-26|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-27|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-28|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-29|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-30|22.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-31|29.0|0|31.0|0|1.0|0|0.0|100
0|2020-04-01|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-04-02|45.0|0|46.0|0|1.0|0|0.0|100
0|2020-04-03|59.0|0|61.0|0|1.0|0|0.0|100
0|2020-04-04|62.0|0|63.0|0|1.0|0|0.0|100
0|2020-04-05|67.0|0|71.0|0|1.0|0|0.0|100
0|2020-04-06|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-04-07|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-04-08|77.0|0|81.0|0|2.0|0|0.0|100
0|2020-04-09|88.0|0|90.0|0|2.0|0|0.0|100
0|2020-04-10|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-04-11|102.0|0|106.0|0|4.0|0|0.0|100
0|2020-04-12|119.0|0|120.0|0|4.0|0|0.0|100
0|2020-04-13|135.0|0|149.0|0|5.0|0|0.0|100
0|2020-04-14|161.0|0|161.0|0|5.0|0|0.0|100
0|2020-04-15|174.0|0|189.0|0|5.0|0|0.0|100
0|2020-04-16|197.0|0|201.0|0|5.0|0|0.0|100
0|2020-04-17|207.0|0|207.0|0|5.0|0|0.0|100
0|2020-04-18|215.0|0|217.0|0|5.0|0|0.0|100
0|2020-04-19|226.0|0|226.0|0|3.0|0|0.0|100
0|2020-04-20|231.0|0|231.0|0|3.0|0|0.0|100
0|2020-04-21|245.0|0|245.0|0|3.0|0|0.0|100
0|2020-04-22|253.0|0|253.0|0|3.0|0|0.0|100
0|2020-04-23|263.0|0|263.0|0|3.0|0|0.0|100
0|2020-04-24|274.0|0|274.0|0|4.0|0|0.0|100
0|2020-04-25|274.0|0|284.0|0|4.0|0|0.0|100
0|2020-04-26|289.0|0|289.0|0|4.0|0|0.0|100
0|2020-04-27|292.0|0|292.0|0|5.0|0|0.0|100
0|2020-04-28|302.0|0|302.0|0|5.0|0|0.0|100
0|2020-04-29|316.0|0|318.0|0|6.0|0|0.0|100
0|2020-04-30|337.0|0|337.0|0|6.0|0|0.0|100
0|2020-05-01|355.0|0|355.0|0|6.0|0|0.0|100
0|2020-05-02|379.0|0|379.0|0|6.0|0|0.0|100
0|2020-05-03|409.0|0|409.0|0|7.0|0|0.0|100
0|2020-05-04|438.0|0|438.0|0|8.0|0|0.0|100
0|2020-05-05|456.0|0|456.0|0|8.0|0|0.0|100
0|2020-05-06|477.0|0|477.0|0|12.0|0|0.0|100
0|2020-05-07|515.0|0|515.0|0|13.0|0|0.0|100
0|2020-05-08|533.0|0|533.0|0|15.0|0|0.0|100
0|2020-05-09|576.0|0|576.0|0|15.0|0|0.0|100
0|2020-05-10|608.0|0|608.0|0|15.0|0|0.0|100
0|2020-05-11|642.0|0|642.0|0|15.0|0|0.0|100
0|2020-05-12|684.0|0|684.0|0|18.0|0|0.0|100
0|2020-05-13|705.0|0|705.0|0|19.0|0|0.0|100
