|dates|Lake_SouthDakota_UnitedStates.AverageDailyTemperature.data|Lake_SouthDakota_UnitedStates.AverageDailyTemperature.missing|Lake_SouthDakota_UnitedStates.AverageDewPoint.data|Lake_SouthDakota_UnitedStates.AverageDewPoint.missing|Lake_SouthDakota_UnitedStates.AverageRelativeHumidity.data|Lake_SouthDakota_UnitedStates.AverageRelativeHumidity.missing|Lake_SouthDakota_UnitedStates.AverageSurfaceAirPressure.data|Lake_SouthDakota_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-01-01|24.916666666666668|0|24.916666666666668|0|100.0|0|27.582395833333326|0
0|2020-01-02|29.635416666666668|0|29.635416666666668|0|100.0|0|27.759427083333318|0
0|2020-01-03|25.432291666666668|0|25.432291666666668|0|100.0|0|28.03973958333332|0
0|2020-01-04|19.552083333333332|0|19.552083333333332|0|100.0|0|28.13520833333331|0
0|2020-01-05|31.041666666666668|0|29.9375|0|95.84895833333333|0|28.21385416666668|0
0|2020-01-06|28.625|0|28.625|0|100.0|0|28.221562500000005|0
0|2020-01-07|19.125|0|16.822916666666668|0|91.5625|0|28.280312499999983|0
0|2020-01-08|11.354166666666666|0|7.854166666666667|0|86.70833333333333|0|28.212916666666658|0
0|2020-01-09|22.270833333333332|0|22.125|0|99.48958333333333|0|27.928749999999983|0
0|2020-01-10|6.953125|0|5.916666666666667|0|95.53125|0|28.398749999999993|0
0|2020-01-11|-4.265625|0|-5.984375|0|86.53125|0|28.31880208333331|0
0|2020-01-12|12.322916666666666|0|12.322916666666666|0|100.0|0|28.18406250000001|0
0|2020-01-13|20.583333333333332|0|20.583333333333332|0|100.0|0|28.11375000000002|0
0|2020-01-14|14.46875|0|14.46875|0|100.0|0|28.211458333333308|0
0|2020-01-15|2.4739583333333335|0|1.5989583333333333|0|96.25|0|28.429895833333337|0
0|2020-01-16|-4.921875|0|-9.515625|0|77.05729166666667|0|28.782135416666662|0
0|2020-01-17|17.875|0|17.15625|0|97.01041666666667|0|28.21499999999997|0
0|2020-01-18|0.6614583333333334|0|0.4114583333333333|0|99.05208333333333|0|28.27859374999996|0
0|2020-01-19|-6.375|0|-8.302083333333334|0|90.85416666666667|0|28.653020833333326|0
0|2020-01-20|-2.90625|0|-3.0729166666666665|0|99.35416666666667|0|28.712499999999995|0
0|2020-01-21|9.505208333333334|0|9.505208333333334|0|100.0|0|28.267239583333364|0
0|2020-01-22|30.65625|0|30.65625|0|100.0|0|27.975729166666696|0
0|2020-01-23|27.03125|0|27.03125|0|100.0|0|28.15067708333334|0
0|2020-01-24|25.895833333333332|0|25.895833333333332|0|100.0|0|28.22166666666665|0
0|2020-01-25|23.291666666666668|0|23.291666666666668|0|100.0|0|28.15229166666667|0
0|2020-01-26|27.0|0|27.0|0|100.0|0|28.081249999999986|0
0|2020-01-27|21.479166666666668|0|21.479166666666668|0|100.0|0|28.22968750000003|0
0|2020-01-28|19.364583333333332|0|19.364583333333332|0|100.0|0|28.25979166666664|0
0|2020-01-29|20.291666666666668|0|20.291666666666668|0|100.0|0|28.281979166666684|0
0|2020-01-30|28.020833333333332|0|28.020833333333332|0|100.0|0|28.14864583333332|0
0|2020-01-31|30.947916666666668|0|30.947916666666668|0|100.0|0|28.14|0
0|2020-02-01|31.161458333333332|0|31.098958333333332|0|99.79166666666667|0|27.96276041666668|0
0|2020-02-02|36.489583333333336|0|34.96875|0|94.10416666666667|0|27.910833333333358|0
0|2020-02-03|22.697916666666668|0|21.5|0|95.65625|0|28.133229166666695|0
0|2020-02-04|13.010416666666666|0|10.0|0|88.90625|0|28.395937500000002|0
0|2020-02-05|18.291666666666668|0|15.5|0|90.08333333333333|0|28.146770833333324|0
0|2020-02-06|21.614583333333332|0|21.614583333333332|0|100.0|0|27.772916666666674|0
0|2020-02-07|9.9375|0|9.802083333333334|0|99.45833333333333|0|28.03671874999998|0
0|2020-02-08|15.78125|0|14.239583333333334|0|93.45833333333333|0|28.136250000000008|0
0|2020-02-09|18.916666666666668|0|18.916666666666668|0|100.0|0|28.198802083333344|0
0|2020-02-10|22.177083333333332|0|22.177083333333332|0|100.0|0|28.2241666666667|0
0|2020-02-11|19.9375|0|19.40625|0|97.90625|0|28.208958333333342|0
0|2020-02-12|10.572916666666666|0|8.984375|0|93.234375|0|28.127916666666668|0
0|2020-02-13|-10.302083333333334|0|-13.770833333333334|0|79.91666666666667|0|28.515312499999965|0
0|2020-02-14|13.083333333333334|0|11.875|0|94.83854166666667|0|28.153854166666658|0
0|2020-02-15|26.291666666666668|0|26.291666666666668|0|100.0|0|28.10781250000001|0
0|2020-02-16|23.15625|0|23.15625|0|100.0|0|28.123229166666686|0
0|2020-02-17|23.489583333333332|0|23.489583333333332|0|100.0|0|28.083906250000013|0
0|2020-02-18|12.770833333333334|0|12.666666666666666|0|99.42708333333333|0|28.487395833333327|0
0|2020-02-19|2.71875|0|-0.5520833333333334|0|87.16666666666667|0|28.76145833333334|0
0|2020-02-20|7.473958333333333|0|6.770833333333333|0|97.09375|0|28.73906249999999|0
0|2020-02-21|26.427083333333332|0|25.28125|0|96.0625|0|28.343489583333334|0
0|2020-02-22|29.197916666666668|0|28.71875|0|98.02083333333333|0|28.102499999999992|0
0|2020-02-23|32.28125|0|30.25|0|93.08333333333333|0|28.148541666666677|0
0|2020-02-24|27.71875|0|27.71875|0|100.0|0|28.149843749999977|0
0|2020-02-25|24.59375|0|24.59375|0|100.0|0|28.44442708333335|0
0|2020-02-26|15.864583333333334|0|15.864583333333334|0|100.0|0|28.45692708333334|0
0|2020-02-27|21.291666666666668|0|21.020833333333332|0|99.0625|0|28.267083333333293|0
0|2020-02-28|27.677083333333332|0|27.677083333333332|0|100.0|0|28.27598958333334|0
0|2020-02-29|35.03125|0|34.104166666666664|0|96.80208333333333|0|27.99385416666669|0
0|2020-03-01|35.052083333333336|0|34.645833333333336|0|97.98958333333333|0|27.96083333333333|0
0|2020-03-02|30.979166666666668|0|30.84375|0|99.41666666666667|0|27.912864583333292|0
0|2020-03-03|34.53125|0|33.333333333333336|0|95.36979166666667|0|27.868593749999985|0
0|2020-03-04|39.307291666666664|0|37.5|0|93.55208333333333|0|28.010833333333327|0
0|2020-03-05|33.541666666666664|0|32.34375|0|95.71875|0|28.298020833333343|0
0|2020-03-06|31.958333333333332|0|27.8125|0|86.54166666666667|0|28.49156250000001|0
0|2020-03-07|44.052083333333336|0|35.302083333333336|0|72.60416666666667|0|28.103020833333314|0
0|2020-03-08|45.21875|0|38.354166666666664|0|78.59375|0|27.957135416666713|0
0|2020-03-09|27.15625|0|27.09375|0|99.78125|0|28.24489583333335|0
0|2020-03-10|27.3125|0|27.3125|0|100.0|0|28.322500000000005|0
0|2020-03-11|38.276041666666664|0|35.130208333333336|0|89.83333333333333|0|28.04317708333332|0
0|2020-03-12|37.447916666666664|0|34.59375|0|90.4375|0|27.964999999999975|0
0|2020-03-13|30.552083333333332|0|24.291666666666668|0|79.88541666666667|0|28.446458333333364|0
0|2020-03-14|25.989583333333332|0|25.989583333333332|0|100.0|0|28.65541666666667|0
0|2020-03-15|27.40625|0|27.40625|0|100.0|0|28.63479166666666|0
0|2020-03-16|30.635416666666668|0|30.03125|0|97.79166666666667|0|28.374479166666642|0
0|2020-03-17|31.427083333333332|0|29.8125|0|93.96875|0|28.338645833333327|0
0|2020-03-18|39.09375|0|39.09375|0|100.0|0|28.14317708333334|0
0|2020-03-19|32.333333333333336|0|32.3125|0|99.92708333333333|0|28.14864583333331|0
0|2020-03-20|17.734375|0|10.859375|0|75.60416666666667|0|28.63734375000001|0
0|2020-03-21|25.114583333333332|0|22.9375|0|92.29166666666667|0|28.49197916666668|0
0|2020-03-22|35.5625|0|35.354166666666664|0|99.29166666666667|0|28.22020833333333|0
0|2020-03-23|36.619791666666664|0|36.619791666666664|0|100.0|0|28.22343749999999|0
0|2020-03-24|44.822916666666664|0|44.817708333333336|0|99.96875|0|28.012656249999967|0
0|2020-03-25|35.270833333333336|0|35.270833333333336|0|100.0|0|27.998229166666675|0
0|2020-03-26|30.822916666666668|0|30.822916666666668|0|100.0|0|28.05489583333333|0
0|2020-03-27|39.869791666666664|0|39.744791666666664|0|99.625|0|28.005260416666633|0
0|2020-03-28|39.083333333333336|0|39.083333333333336|0|100.0|0|27.858541666666657|0
0|2020-03-29|40.166666666666664|0|32.260416666666664|0|78.14583333333333|0|28.095208333333364|0
0|2020-03-30|43.572916666666664|0|31.885416666666668|0|68.58333333333333|0|28.32322916666668|0
0|2020-03-31|44.125|0|35.552083333333336|0|73.375|0|28.17479166666669|0
0|2020-04-01|48.302083333333336|0|42.90625|0|84.03125|0|27.976354166666653|0
0|2020-04-02|30.03125|0|30.03125|0|100.0|0|27.51963541666667|0
0|2020-04-03|20.4375|0|20.4375|0|100.0|0|28.37432291666668|0
0|2020-04-04|27.760416666666668|0|24.458333333333332|0|88.58333333333333|0|28.335416666666646|0
0|2020-04-05|40.489583333333336|0|33.03125|0|78.765625|0|28.167552083333366|0
0|2020-04-06|51.333333333333336|0|48.864583333333336|0|92.58333333333333|0|27.95635416666666|0
0|2020-04-07|58.052083333333336|0|47.911458333333336|0|73.75|0|27.90187500000002|0
0|2020-04-08|44.34375|0|32.916666666666664|0|68.38541666666667|0|28.106770833333332|0
0|2020-04-09|31.427083333333332|0|22.625|0|71.13541666666667|0|28.253541666666674|0
0|2020-04-10|36.15625|0|24.114583333333332|0|67.77083333333333|0|28.162499999999966|0
0|2020-04-11|39.84375|0|28.416666666666668|0|67.76041666666667|0|27.933020833333345|0
0|2020-04-12|27.041666666666668|0|24.052083333333332|0|88.6875|0|28.119895833333334|0
0|2020-04-13|22.8125|0|18.208333333333332|0|83.90625|0|28.253229166666703|0
0|2020-04-14|21.927083333333332|0|20.083333333333332|0|93.0625|0|28.274374999999953|0
0|2020-04-15|23.6875|0|19.625|0|86.51041666666667|0|28.273020833333334|0
0|2020-04-16|31.260416666666668|0|24.927083333333332|0|80.03125|0|28.392812500000016|0
0|2020-04-17|37.135416666666664|0|24.822916666666668|0|66.4375|0|28.211614583333354|0
0|2020-04-18|46.583333333333336|0|34.489583333333336|0|66.70833333333333|0|27.921458333333344|0
0|2020-04-19|39.072916666666664|0|29.4375|0|72.27083333333333|0|28.10031250000003|0
0|2020-04-20|47.375|0|34.958333333333336|0|69.07291666666667|0|27.954791666666683|0
0|2020-04-21|47.515625|0|32.5|0|63.109375|0|28.09322916666666|0
0|2020-04-22|60.083333333333336|0|36.125|0|43.864583333333336|0|27.89572916666668|0
0|2020-04-23|55.520833333333336|0|40.072916666666664|0|61.8125|0|27.87906249999996|0
0|2020-04-24|53.15625|0|45.083333333333336|0|78.46875|0|28.075937499999966|0
0|2020-04-25|46.09375|0|44.291666666666664|0|94.48958333333333|0|28.211770833333343|0
0|2020-04-26|51.614583333333336|0|41.28125|0|72.89583333333333|0|28.21927083333333|0
0|2020-04-27|59.84375|0|39.90625|0|54.864583333333336|0|28.06395833333333|0
0|2020-04-28|52.166666666666664|0|44.40625|0|78.61458333333333|0|27.980468750000018|0
0|2020-04-29|53.177083333333336|0|46.520833333333336|0|81.46875|0|28.20739583333334|0
0|2020-04-30|53.8125|0|36.84375|0|59.901041666666664|0|28.155885416666703|0
0|2020-05-01|65.89583333333333|0|45.78125|0|49.0625|0|27.93979166666666|0
0|2020-05-02|58.635416666666664|0|40.104166666666664|0|57.770833333333336|0|28.178229166666664|0
0|2020-05-03|57.135416666666664|0|39.072916666666664|0|54.375|0|28.19416666666667|0
0|2020-05-04|48.21875|0|39.760416666666664|0|75.20833333333333|0|28.16500000000003|0
0|2020-05-05|45.114583333333336|0|45.114583333333336|0|100.0|0|28.189479166666676|0
0|2020-05-06|48.791666666666664|0|42.020833333333336|0|80.88541666666667|0|28.398906250000014|0
0|2020-05-07|47.34375|0|41.28125|0|81.73958333333333|0|28.273125000000004|0
0|2020-05-08|41.645833333333336|0|25.3125|0|54.291666666666664|0|28.41656250000003|0
0|2020-05-09|41.8125|0|36.104166666666664|0|82.0|0|28.253645833333337|0
0|2020-05-10|37.760416666666664|0|30.34375|0|76.80208333333333|0|28.455833333333306|0
0|2020-05-11|40.583333333333336|0|27.53125|0|62.78125|0|28.46598958333334|0
0|2020-05-12|42.223958333333336|0|25.270833333333332|0|53.604166666666664|0|28.351874999999982|0
0|2020-05-13|48.25|0|41.703125|0|79.91145833333333|0|28.074166666666653|0
0|2020-05-14|55.927083333333336|0|47.1875|0|76.39583333333333|0|28.032812500000002|0
0|2020-05-15|53.135416666666664|0|39.385416666666664|0|65.08854166666667|0|28.19020833333332|0
0|2020-05-16|50.854166666666664|0|49.739583333333336|0|96.63541666666667|0|28.22291666666665|0
0|2020-05-17|51.833333333333336|0|51.666666666666664|0|99.5|0|28.190416666666675|0
0|2020-05-18|53.791666666666664|0|51.5625|0|93.29166666666667|0|28.231041666666645|0
0|2020-05-19|53.583333333333336|0|53.583333333333336|0|100.0|0|28.21604166666667|0
0|2020-05-20|58.010416666666664|0|57.885416666666664|0|99.4375|0|28.199791666666698|0
0|2020-05-21|58.5625|0|58.5|0|99.625|0|28.139895833333338|0
0|2020-05-22|59.4375|0|59.260416666666664|0|99.46875|0|28.08687499999998|0
0|2020-05-23|63.078125|0|60.317708333333336|0|91.78125|0|28.038229166666678|0
0|2020-05-24|63.666666666666664|0|62.729166666666664|0|97.32291666666667|0|27.992239583333347|0
0|2020-05-25|59.364583333333336|0|59.364583333333336|0|100.0|0|28.10911458333334|0
0|2020-05-26|59.625|0|59.5|0|99.25|0|28.080624999999998|0
0|2020-05-27|64.72916666666667|0|54.505208333333336|0|74.00520833333333|0|28.118906250000006|0
0|2020-05-28|64.35416666666667|0|48.791666666666664|0|62.171875|0|28.245677083333362|0
0|2020-05-29|54.958333333333336|0|47.385416666666664|0|78.35416666666667|0|28.366145833333334|0
0|2020-05-30|59.947916666666664|0|47.427083333333336|0|67.28125|0|28.42901041666669|0
0|2020-05-31|64.390625|0|52.71875|0|66.53125|0|28.301302083333326|0
0|2020-06-01|76.94270833333333|0|64.5625|0|69.02083333333333|0|28.02192708333332|0
0|2020-06-02|75.61458333333333|0|63.416666666666664|0|69.23958333333333|0|28.045937499999994|0
0|2020-06-03|70.640625|0|55.5|0|63.447916666666664|0|28.097187500000004|0
0|2020-06-04|72.04166666666667|0|59.916666666666664|0|68.71875|0|27.985833333333314|0
0|2020-06-05|66.39583333333333|0|51.744791666666664|0|64.00520833333333|0|28.139687500000004|0
0|2020-06-06|68.82291666666667|0|52.322916666666664|0|57.46875|0|28.135416666666682|0
0|2020-06-07|81.63541666666667|0|67.609375|0|67.6875|0|27.892239583333346|0
0|2020-06-08|79.05208333333333|0|67.84375|0|69.1875|0|27.85406249999995|0
0|2020-06-09|64.16666666666667|0|63.239583333333336|0|97.21875|0|27.869114583333314|0
0|2020-06-10|60.78125|0|51.395833333333336|0|75.02083333333333|0|28.04979166666664|0
0|2020-06-11|66.48958333333333|0|48.0625|0|55.322916666666664|0|28.308020833333305|0
0|2020-06-12|72.79166666666667|0|50.927083333333336|0|51.0625|0|28.407500000000038|0
0|2020-06-13|72.17708333333333|0|55.385416666666664|0|57.286458333333336|0|28.307708333333306|0
0|2020-06-14|73.08333333333333|0|56.020833333333336|0|55.75|0|28.155833333333337|0
0|2020-06-15|78.42708333333333|0|62.510416666666664|0|62.572916666666664|0|28.19291666666666|0
0|2020-06-16|80.78125|0|60.895833333333336|0|51.739583333333336|0|28.166770833333356|0
0|2020-06-17|79.88541666666667|0|66.44791666666667|0|66.17708333333333|0|28.05364583333333|0
0|2020-06-18|66.44791666666667|0|64.48958333333333|0|93.875|0|28.11828125|0
0|2020-06-19|64.98958333333333|0|59.104166666666664|0|83.61458333333333|0|28.243333333333325|0
0|2020-06-20|64.84375|0|63.072916666666664|0|94.625|0|28.14000000000003|0
0|2020-06-21|66.8125|0|62.46875|0|87.22916666666667|0|28.023020833333337|0
0|2020-06-22|62.083333333333336|0|57.4375|0|86.875|0|28.12156250000002|0
0|2020-06-23|62.947916666666664|0|55.447916666666664|0|78.75|0|28.185208333333346|0
0|2020-06-24|68.15625|0|55.208333333333336|0|67.11458333333333|0|28.130520833333332|0
0|2020-06-25|68.97916666666667|0|62.333333333333336|0|81.72916666666667|0|28.08302083333334|0
0|2020-06-26|71.47916666666667|0|68.01041666666667|0|90.38541666666667|0|28.091458333333307|0
0|2020-06-27|72.76041666666667|0|65.94791666666667|0|81.71875|0|28.01635416666665|0
0|2020-06-28|73.45833333333333|0|71.875|0|94.8125|0|27.838541666666654|0
0|2020-06-29|74.69791666666667|0|74.69791666666667|0|100.0|0|27.8651041666667|0
0|2020-06-30|78.38541666666667|0|77.01041666666667|0|95.640625|0|27.916145833333346|0
0|2020-07-01|72.34895833333333|0|68.92708333333333|0|89.71875|0|28.10062499999999|0
0|2020-07-02|75.375|0|72.04166666666667|0|90.53125|0|28.230208333333312|0
0|2020-07-03|75.45833333333333|0|71.79166666666667|0|89.84895833333333|0|28.267916666666675|0
0|2020-07-04|76.13020833333333|0|67.921875|0|78.66666666666667|0|28.24958333333331|0
0|2020-07-05|76.66666666666667|0|70.57291666666667|0|82.84375|0|28.186718750000022|0
0|2020-07-06|71.42708333333333|0|70.72916666666667|0|97.77083333333333|0|28.186406250000008|0
0|2020-07-07|72.73958333333333|0|69.70833333333333|0|91.01041666666667|0|28.135572916666703|0
0|2020-07-08|79.75|0|74.4375|0|85.02083333333333|0|27.970625|0
0|2020-07-09|73.359375|0|66.66666666666667|0|80.46875|0|28.081406249999983|0
0|2020-07-10|72.80208333333333|0|68.11458333333333|0|86.20833333333333|0|28.18729166666667|0
0|2020-07-11|71.97916666666667|0|65.02083333333333|0|80.98958333333333|0|28.183281249999993|0
0|2020-07-12|68.90625|0|62.385416666666664|0|82.05208333333333|0|28.187291666666685|0
0|2020-07-13|74.28125|0|68.64583333333333|0|84.25|0|28.001562500000006|0
0|2020-07-14|65.5|0|62.020833333333336|0|89.60416666666667|0|28.152239583333326|0
0|2020-07-15|65.01041666666667|0|57.416666666666664|0|80.45833333333333|0|28.22395833333331|0
0|2020-07-16|70.52083333333333|0|67.125|0|90.55208333333333|0|28.191145833333362|0
0|2020-07-17|76.81770833333333|0|76.08333333333333|0|97.5625|0|28.107395833333328|0
0|2020-07-18|74.64583333333333|0|73.6875|0|96.98958333333333|0|27.993437500000038|0
0|2020-07-19|70.35416666666667|0|60.697916666666664|0|74.90625|0|28.175833333333333|0
0|2020-07-20|69.44791666666667|0|64.1875|0|85.375|0|28.190364583333345|0
0|2020-07-21|68.22916666666667|0|64.10416666666667|0|87.76041666666667|0|28.16833333333334|0
0|2020-07-22|67.01041666666667|0|62.916666666666664|0|88.28125|0|28.225104166666654|0
0|2020-07-23|72.49479166666667|0|70.86979166666667|0|95.03125|0|28.1960416666667|0
0|2020-07-24|79.5|0|76.91666666666667|0|91.96875|0|28.141562500000017|0
0|2020-07-25|77.63541666666667|0|76.14583333333333|0|95.03125|0|28.081354166666657|0
0|2020-07-26|73.14583333333333|0|70.16666666666667|0|91.125|0|28.203333333333333|0
0|2020-07-27|70.84375|0|60.4375|0|73.84375|0|28.263229166666644|0
0|2020-07-28|72.17708333333333|0|65.80208333333333|0|81.125|0|28.138229166666672|0
0|2020-07-29|69.60416666666667|0|64.57291666666667|0|85.28125|0|28.157291666666694|0
