|dates|Monroe_NewYork_UnitedStates.JHU_ConfirmedCases.data|Monroe_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Monroe_NewYork_UnitedStates.NYT_ConfirmedCases.data|Monroe_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Monroe_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Monroe_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Monroe_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Monroe_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|11.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-17|14.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-18|19.0|0|14.0|0|1.0|0|0.0|100
0|2020-03-19|30.0|0|28.0|0|1.0|0|0.0|100
0|2020-03-20|36.0|0|32.0|0|1.0|0|0.0|100
0|2020-03-21|46.0|0|42.0|0|1.0|0|0.0|100
0|2020-03-22|68.0|0|57.0|0|1.0|0|0.0|100
0|2020-03-23|81.0|0|76.0|0|2.0|0|0.0|100
0|2020-03-24|106.0|0|96.0|0|3.0|0|0.0|100
0|2020-03-25|118.0|0|118.0|0|3.0|0|0.0|100
0|2020-03-26|148.0|0|139.0|0|4.0|0|0.0|100
0|2020-03-27|166.0|0|160.0|0|4.0|0|0.0|100
0|2020-03-28|202.0|0|202.0|0|5.0|0|0.0|100
0|2020-03-29|219.0|0|219.0|0|5.0|0|0.0|100
0|2020-03-30|246.0|0|242.0|0|6.0|0|0.0|100
0|2020-03-31|257.0|0|300.0|0|8.0|0|0.0|100
0|2020-04-01|349.0|0|349.0|0|9.0|0|0.0|100
0|2020-04-02|420.0|0|420.0|0|9.0|0|0.0|100
0|2020-04-03|464.0|0|464.0|0|10.0|0|0.0|100
0|2020-04-04|512.0|0|512.0|0|14.0|0|0.0|100
0|2020-04-05|548.0|0|548.0|0|19.0|0|0.0|100
0|2020-04-06|574.0|0|574.0|0|26.0|0|0.0|100
0|2020-04-07|596.0|0|596.0|0|31.0|0|0.0|100
0|2020-04-08|651.0|0|651.0|0|34.0|0|0.0|100
0|2020-04-09|698.0|0|698.0|0|40.0|0|0.0|100
0|2020-04-10|742.0|0|742.0|0|40.0|0|0.0|100
0|2020-04-11|767.0|0|767.0|0|40.0|0|0.0|100
0|2020-04-12|798.0|0|798.0|0|40.0|0|0.0|100
0|2020-04-13|823.0|0|823.0|0|50.0|0|0.0|100
0|2020-04-14|850.0|0|850.0|0|56.0|0|0.0|100
0|2020-04-15|884.0|0|884.0|0|56.0|0|0.0|100
0|2020-04-16|932.0|0|932.0|0|62.0|0|0.0|100
0|2020-04-17|975.0|0|975.0|0|62.0|0|0.0|100
0|2020-04-18|1008.0|0|1008.0|0|62.0|0|0.0|100
0|2020-04-19|1032.0|0|1032.0|0|68.0|0|0.0|100
0|2020-04-20|1054.0|0|1054.0|0|71.0|0|0.0|100
0|2020-04-21|1070.0|0|1070.0|0|81.0|0|0.0|100
0|2020-04-22|1112.0|0|1112.0|0|81.0|0|0.0|100
0|2020-04-23|1152.0|0|1152.0|0|91.0|0|0.0|100
0|2020-04-24|1199.0|0|1199.0|0|96.0|0|0.0|100
0|2020-04-25|1285.0|0|1285.0|0|96.0|0|0.0|100
0|2020-04-26|1316.0|0|1316.0|0|106.0|0|0.0|100
0|2020-04-27|1331.0|0|1331.0|0|108.0|0|0.0|100
0|2020-04-28|1371.0|0|1371.0|0|108.0|0|0.0|100
0|2020-04-29|1404.0|0|1404.0|0|113.0|0|0.0|100
0|2020-04-30|1441.0|0|1441.0|0|115.0|0|0.0|100
0|2020-05-01|1478.0|0|1478.0|0|121.0|0|0.0|100
0|2020-05-02|1534.0|0|1534.0|0|121.0|0|0.0|100
0|2020-05-03|1566.0|0|1566.0|0|121.0|0|0.0|100
0|2020-05-04|1595.0|0|1595.0|0|128.0|0|0.0|100
0|2020-05-05|1623.0|0|1624.0|0|128.0|0|0.0|100
0|2020-05-06|1655.0|0|1655.0|0|137.0|0|0.0|100
0|2020-05-07|1688.0|0|1689.0|0|137.0|0|0.0|100
0|2020-05-08|1735.0|0|1736.0|0|143.0|0|0.0|100
0|2020-05-09|1775.0|0|1776.0|0|147.0|0|0.0|100
0|2020-05-10|1821.0|0|1822.0|0|147.0|0|0.0|100
0|2020-05-11|1850.0|0|1851.0|0|147.0|0|0.0|100
0|2020-05-12|1890.0|0|1891.0|0|156.0|0|0.0|100
