|dates|Dodge_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Dodge_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Dodge_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Dodge_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Dodge_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Dodge_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Dodge_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Dodge_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-05-15|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-05-16|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-05-17|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-05-18|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-05-19|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-05-20|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-05-21|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-05-22|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-05-23|149.0|0|149.0|0|1.0|0|0.0|100
0|2020-05-24|152.0|0|152.0|0|1.0|0|0.0|100
0|2020-05-25|161.0|0|161.0|0|1.0|0|0.0|100
0|2020-05-26|162.0|0|162.0|0|1.0|0|0.0|100
0|2020-05-27|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-05-28|172.0|0|172.0|0|1.0|0|0.0|100
0|2020-05-29|180.0|0|180.0|0|1.0|0|0.0|100
0|2020-05-30|215.0|0|215.0|0|2.0|0|0.0|100
0|2020-05-31|221.0|0|221.0|0|2.0|0|0.0|100
0|2020-06-01|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-06-02|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-06-03|383.0|0|383.0|0|3.0|0|0.0|100
0|2020-06-04|386.0|0|386.0|0|3.0|0|0.0|100
0|2020-06-05|394.0|0|394.0|0|4.0|0|0.0|100
0|2020-06-06|395.0|0|395.0|0|4.0|0|0.0|100
0|2020-06-07|400.0|0|400.0|0|4.0|0|0.0|100
0|2020-06-08|400.0|0|400.0|0|4.0|0|0.0|100
0|2020-06-09|406.0|0|406.0|0|4.0|0|0.0|100
0|2020-06-10|410.0|0|410.0|0|4.0|0|0.0|100
0|2020-06-11|414.0|0|414.0|0|4.0|0|0.0|100
0|2020-06-12|415.0|0|415.0|0|4.0|0|0.0|100
0|2020-06-13|423.0|0|423.0|0|4.0|0|0.0|100
0|2020-06-14|423.0|0|423.0|0|4.0|0|0.0|100
0|2020-06-15|424.0|0|424.0|0|4.0|0|0.0|100
0|2020-06-16|424.0|0|424.0|0|4.0|0|0.0|100
0|2020-06-17|425.0|0|425.0|0|5.0|0|0.0|100
0|2020-06-18|426.0|0|426.0|0|5.0|0|0.0|100
0|2020-06-19|429.0|0|429.0|0|5.0|0|0.0|100
0|2020-06-20|434.0|0|434.0|0|5.0|0|0.0|100
0|2020-06-21|434.0|0|434.0|0|5.0|0|0.0|100
0|2020-06-22|437.0|0|437.0|0|5.0|0|0.0|100
0|2020-06-23|440.0|0|440.0|0|5.0|0|0.0|100
0|2020-06-24|444.0|0|444.0|0|5.0|0|0.0|100
0|2020-06-25|445.0|0|445.0|0|5.0|0|0.0|100
0|2020-06-26|447.0|0|447.0|0|5.0|0|0.0|100
0|2020-06-27|450.0|0|450.0|0|5.0|0|0.0|100
0|2020-06-28|453.0|0|453.0|0|5.0|0|0.0|100
0|2020-06-29|456.0|0|456.0|0|5.0|0|0.0|100
0|2020-06-30|459.0|0|459.0|0|5.0|0|0.0|100
0|2020-07-01|461.0|0|461.0|0|5.0|0|0.0|100
0|2020-07-02|467.0|0|467.0|0|5.0|0|0.0|100
0|2020-07-03|476.0|0|476.0|0|5.0|0|0.0|100
0|2020-07-04|478.0|0|478.0|0|5.0|0|0.0|100
0|2020-07-05|483.0|0|483.0|0|5.0|0|0.0|100
0|2020-07-06|484.0|0|484.0|0|5.0|0|0.0|100
0|2020-07-07|487.0|0|487.0|0|5.0|0|0.0|100
0|2020-07-08|488.0|0|488.0|0|5.0|0|0.0|100
0|2020-07-09|492.0|0|492.0|0|5.0|0|0.0|100
0|2020-07-10|501.0|0|501.0|0|5.0|0|0.0|100
0|2020-07-11|511.0|0|511.0|0|5.0|0|0.0|100
0|2020-07-12|515.0|0|515.0|0|5.0|0|0.0|100
0|2020-07-13|523.0|0|523.0|0|5.0|0|0.0|100
0|2020-07-14|528.0|0|528.0|0|5.0|0|0.0|100
0|2020-07-15|537.0|0|537.0|0|5.0|0|0.0|100
0|2020-07-16|541.0|0|541.0|0|5.0|0|0.0|100
0|2020-07-17|557.0|0|557.0|0|5.0|0|0.0|100
0|2020-07-18|557.0|0|557.0|0|5.0|0|0.0|100
0|2020-07-19|564.0|0|564.0|0|5.0|0|0.0|100
0|2020-07-20|570.0|0|570.0|0|6.0|0|0.0|100
0|2020-07-21|577.0|0|577.0|0|5.0|0|0.0|100
0|2020-07-22|584.0|0|584.0|0|5.0|0|0.0|100
0|2020-07-23|592.0|0|592.0|0|5.0|0|0.0|100
0|2020-07-24|599.0|0|599.0|0|5.0|0|0.0|100
0|2020-07-25|609.0|0|609.0|0|5.0|0|0.0|100
0|2020-07-26|617.0|0|617.0|0|5.0|0|0.0|100
0|2020-07-27|622.0|0|622.0|0|5.0|0|0.0|100
0|2020-07-28|627.0|0|627.0|0|5.0|0|0.0|100
0|2020-07-29|634.0|0|634.0|0|5.0|0|0.0|100
0|2020-07-30|642.0|0|642.0|0|5.0|0|0.0|100
0|2020-07-31|655.0|0|655.0|0|5.0|0|0.0|100
0|2020-08-01|675.0|0|675.0|0|5.0|0|0.0|100
0|2020-08-02|702.0|0|702.0|0|5.0|0|0.0|100
0|2020-08-03|705.0|0|705.0|0|5.0|0|0.0|100
0|2020-08-04|728.0|0|728.0|0|5.0|0|0.0|100
0|2020-08-05|743.0|0|743.0|0|5.0|0|0.0|100
0|2020-08-06|757.0|0|757.0|0|5.0|0|0.0|100
0|2020-08-07|782.0|0|782.0|0|5.0|0|0.0|100
0|2020-08-08|808.0|0|808.0|0|5.0|0|0.0|100
0|2020-08-09|819.0|0|819.0|0|5.0|0|0.0|100
0|2020-08-10|835.0|0|835.0|0|5.0|0|0.0|100
0|2020-08-11|845.0|0|845.0|0|5.0|0|0.0|100
0|2020-08-12|857.0|0|857.0|0|5.0|0|0.0|100
0|2020-08-13|875.0|0|875.0|0|5.0|0|0.0|100
0|2020-08-14|894.0|0|894.0|0|5.0|0|0.0|100
0|2020-08-15|920.0|0|920.0|0|5.0|0|0.0|100
0|2020-08-16|930.0|0|930.0|0|5.0|0|0.0|100
0|2020-08-17|942.0|0|942.0|0|5.0|0|0.0|100
0|2020-08-18|942.0|0|955.0|0|5.0|0|0.0|100
0|2020-08-19|967.0|0|967.0|0|5.0|0|0.0|100
0|2020-08-20|982.0|0|982.0|0|5.0|0|0.0|100
0|2020-08-21|993.0|0|993.0|0|5.0|0|0.0|100
0|2020-08-22|1001.0|0|1001.0|0|5.0|0|0.0|100
0|2020-08-23|1011.0|0|1011.0|0|5.0|0|0.0|100
0|2020-08-24|1034.0|0|1034.0|0|5.0|0|0.0|100
0|2020-08-25|1046.0|0|1046.0|0|5.0|0|0.0|100
0|2020-08-26|1057.0|0|1057.0|0|5.0|0|0.0|100
0|2020-08-27|1076.0|0|1076.0|0|5.0|0|0.0|100
0|2020-08-28|1102.0|0|1102.0|0|5.0|0|0.0|100
0|2020-08-29|1120.0|0|1120.0|0|5.0|0|0.0|100
0|2020-08-30|1133.0|0|1133.0|0|5.0|0|0.0|100
0|2020-08-31|1162.0|0|1162.0|0|5.0|0|0.0|100
0|2020-09-01|1188.0|0|1188.0|0|5.0|0|0.0|100
0|2020-09-02|1200.0|0|1200.0|0|5.0|0|0.0|100
0|2020-09-03|1209.0|0|1209.0|0|5.0|0|0.0|100
0|2020-09-04|1233.0|0|1254.0|0|5.0|0|0.0|100
0|2020-09-05|1249.0|0|1270.0|0|6.0|0|0.0|100
0|2020-09-06|1254.0|0|1275.0|0|6.0|0|0.0|100
0|2020-09-07|1260.0|0|1281.0|0|6.0|0|0.0|100
0|2020-09-08|1272.0|0|1293.0|0|6.0|0|0.0|100
0|2020-09-09|1326.0|0|1348.0|0|6.0|0|0.0|100
0|2020-09-10|1348.0|0|1370.0|0|7.0|0|0.0|100
0|2020-09-11|1370.0|0|1392.0|0|8.0|0|0.0|100
0|2020-09-12|1389.0|0|1412.0|0|8.0|0|0.0|100
0|2020-09-13|1416.0|0|1439.0|0|8.0|0|0.0|100
0|2020-09-14|1417.0|0|1440.0|0|8.0|0|0.0|100
0|2020-09-15|1459.0|0|1482.0|0|8.0|0|0.0|100
0|2020-09-16|1477.0|0|1500.0|0|9.0|0|0.0|100
0|2020-09-17|1512.0|0|1535.0|0|9.0|0|0.0|100
0|2020-09-18|1538.0|0|1561.0|0|9.0|0|0.0|100
0|2020-09-19|1596.0|0|1596.0|0|9.0|0|0.0|100
0|2020-09-20|1596.0|0|1623.0|0|9.0|0|0.0|100
0|2020-09-21|1626.0|0|1649.0|0|9.0|0|0.0|100
0|2020-09-22|1653.0|0|1676.0|0|10.0|0|0.0|100
0|2020-09-23|1677.0|0|1701.0|0|14.0|0|0.0|100
0|2020-09-24|1728.0|0|1752.0|0|14.0|0|0.0|100
0|2020-09-25|1782.0|0|1806.0|0|14.0|0|0.0|100
0|2020-09-26|1806.0|0|1831.0|0|16.0|0|0.0|100
0|2020-09-27|1837.0|0|1862.0|0|16.0|0|0.0|100
0|2020-09-28|1884.0|0|1910.0|0|16.0|0|0.0|100
0|2020-09-29|1931.0|0|1960.0|0|17.0|0|0.0|100
0|2020-09-30|1959.0|0|1994.0|0|17.0|0|0.0|100
0|2020-10-01|2003.0|0|2043.0|0|17.0|0|0.0|100
0|2020-10-02|2085.0|0|2127.0|0|18.0|0|0.0|100
0|2020-10-03|2137.0|0|2179.0|0|18.0|0|0.0|100
0|2020-10-04|2178.0|0|2221.0|0|19.0|0|0.0|100
0|2020-10-05|2207.0|0|2250.0|0|19.0|0|0.0|100
0|2020-10-06|2226.0|0|2270.0|0|19.0|0|0.0|100
0|2020-10-07|2268.0|0|2313.0|0|19.0|0|0.0|100
0|2020-10-08|2369.0|0|2422.0|0|19.0|0|0.0|100
0|2020-10-09|2428.0|0|2483.0|0|19.0|0|0.0|100
0|2020-10-10|2479.0|0|2546.0|0|19.0|0|0.0|100
0|2020-10-11|2550.0|0|2618.0|0|19.0|0|0.0|100
0|2020-10-12|2621.0|0|2689.0|0|19.0|0|0.0|100
0|2020-10-13|2680.0|0|2750.0|0|19.0|0|0.0|100
0|2020-10-14|2733.0|0|2810.0|0|19.0|0|0.0|100
0|2020-10-15|2806.0|0|2884.0|0|19.0|0|0.0|100
0|2020-10-16|2891.0|0|2975.0|0|21.0|0|0.0|100
0|2020-10-17|2891.0|0|2975.0|0|21.0|0|0.0|100
0|2020-10-18|2891.0|0|2975.0|0|21.0|0|0.0|100
0|2020-10-19|3050.0|0|3166.0|0|22.0|0|0.0|100
0|2020-10-20|3150.0|0|3270.0|0|22.0|0|0.0|100
0|2020-10-21|3280.0|0|3402.0|0|23.0|0|0.0|100
0|2020-10-22|3280.0|0|3500.0|0|23.0|0|0.0|100
0|2020-10-23|3280.0|0|3603.0|0|23.0|0|0.0|100
0|2020-10-24|3280.0|0|3811.0|0|23.0|0|0.0|100
0|2020-10-25|3280.0|0|3956.0|0|23.0|0|0.0|100
0|2020-10-26|3945.0|0|4091.0|0|27.0|0|0.0|100
0|2020-10-27|4051.0|0|4204.0|0|27.0|0|0.0|100
0|2020-10-28|4051.0|0|4319.0|0|27.0|0|0.0|100
0|2020-10-29|4051.0|0|4509.0|0|27.0|0|0.0|100
0|2020-10-30|4051.0|0|4619.0|0|27.0|0|0.0|100
0|2020-10-31|4051.0|0|4869.0|0|27.0|0|0.0|100
0|2020-11-01|4051.0|0|4939.0|0|27.0|0|0.0|100
0|2020-11-02|4051.0|0|5053.0|0|27.0|0|0.0|100
0|2020-11-03|4981.0|0|5199.0|0|36.0|0|0.0|100
0|2020-11-04|5131.0|0|5354.0|0|36.0|0|0.0|100
0|2020-11-05|5131.0|0|5560.0|0|36.0|0|0.0|100
0|2020-11-06|5131.0|0|5703.0|0|36.0|0|0.0|100
0|2020-11-07|5599.0|0|5857.0|0|41.0|0|0.0|100
0|2020-11-08|5599.0|0|6000.0|0|41.0|0|0.0|100
0|2020-11-09|5599.0|0|6104.0|0|41.0|0|0.0|100
0|2020-11-10|5599.0|0|6209.0|0|41.0|0|0.0|100
0|2020-11-11|5599.0|0|6309.0|0|41.0|0|0.0|100
0|2020-11-12|5599.0|0|6474.0|0|41.0|0|0.0|100
0|2020-11-13|6702.0|0|6702.0|0|41.0|0|0.0|100
0|2020-11-14|6843.0|0|6843.0|0|57.0|0|0.0|100
0|2020-11-15|6843.0|0|7001.0|0|57.0|0|0.0|100
0|2020-11-16|7119.0|0|7119.0|0|57.0|0|0.0|100
0|2020-11-17|7119.0|0|7252.0|0|57.0|0|0.0|100
0|2020-11-18|7457.0|0|7457.0|0|63.0|0|0.0|100
0|2020-11-19|7737.0|0|7737.0|0|69.0|0|0.0|100
0|2020-11-20|7813.0|0|7813.0|0|69.0|0|0.0|100
0|2020-11-21|8010.0|0|8010.0|0|70.0|0|0.0|100
0|2020-11-22|8010.0|0|8067.0|0|70.0|0|0.0|100
0|2020-11-23|8010.0|0|8140.0|0|70.0|0|0.0|100
0|2020-11-24|8010.0|0|8220.0|0|74.0|0|0.0|100
0|2020-11-25|8462.0|0|8462.0|0|74.0|0|0.0|100
0|2020-11-26|8462.0|0|8545.0|0|74.0|0|0.0|100
0|2020-11-27|8462.0|0|8607.0|0|74.0|0|0.0|100
0|2020-11-28|8462.0|0|8669.0|0|74.0|0|0.0|100
0|2020-11-29|8462.0|0|8718.0|0|74.0|0|0.0|100
0|2020-11-30|8764.0|0|8764.0|0|75.0|0|0.0|100
0|2020-12-01|8764.0|0|8822.0|0|75.0|0|0.0|100
0|2020-12-02|8764.0|0|8880.0|0|75.0|0|0.0|100
0|2020-12-03|9060.0|0|9060.0|0|79.0|0|0.0|100
0|2020-12-04|9060.0|0|9205.0|0|79.0|0|0.0|100
0|2020-12-05|9060.0|0|9383.0|0|79.0|0|0.0|100
0|2020-12-06|9484.0|0|9484.0|0|79.0|0|0.0|100
0|2020-12-07|9484.0|0|9544.0|0|79.0|0|0.0|100
0|2020-12-08|9484.0|0|9640.0|0|79.0|0|0.0|100
0|2020-12-09|9702.0|0|9702.0|0|93.0|0|0.0|100
0|2020-12-10|9870.0|0|9870.0|0|93.0|0|0.0|100
0|2020-12-11|9994.0|0|9994.0|0|93.0|0|0.0|100
0|2020-12-12|10135.0|0|10135.0|0|94.0|0|0.0|100
0|2020-12-13|10176.0|0|10176.0|0|94.0|0|0.0|100
0|2020-12-14|10212.0|0|10212.0|0|94.0|0|0.0|100
0|2020-12-15|10240.0|0|10240.0|0|98.0|0|0.0|100
0|2020-12-16|10320.0|0|10320.0|0|105.0|0|0.0|100
0|2020-12-17|10366.0|0|10366.0|0|105.0|0|0.0|100
0|2020-12-18|10425.0|0|10425.0|0|113.0|0|0.0|100
0|2020-12-19|10425.0|0|10557.0|0|113.0|0|0.0|100
0|2020-12-20|10425.0|0|10582.0|0|113.0|0|0.0|100
0|2020-12-21|10600.0|0|10600.0|0|119.0|0|0.0|100
0|2020-12-22|10664.0|0|10664.0|0|126.0|0|0.0|100
0|2020-12-23|10713.0|0|10713.0|0|126.0|0|0.0|100
0|2020-12-24|10760.0|0|10760.0|0|127.0|0|0.0|100
0|2020-12-25|10831.0|0|10831.0|0|127.0|0|0.0|100
0|2020-12-26|10849.0|0|10849.0|0|127.0|0|0.0|100
0|2020-12-27|10880.0|0|10880.0|0|127.0|0|0.0|100
0|2020-12-28|10880.0|0|10890.0|0|127.0|0|0.0|100
0|2020-12-29|10913.0|0|10913.0|0|135.0|0|0.0|100
0|2020-12-30|10964.0|0|10964.0|0|136.0|0|0.0|100
0|2020-12-31|10999.0|0|10999.0|0|137.0|0|0.0|100
0|2021-01-01|11054.0|0|11054.0|0|142.0|0|0.0|100
0|2021-01-02|11067.0|0|11067.0|0|142.0|0|0.0|100
0|2021-01-03|11067.0|0|11084.0|0|142.0|0|0.0|100
0|2021-01-04|11101.0|0|11101.0|0|142.0|0|0.0|100
0|2021-01-05|11101.0|0|11121.0|0|142.0|0|0.0|100
0|2021-01-06|11178.0|0|11178.0|0|143.0|0|0.0|100
0|2021-01-07|11232.0|0|11232.0|0|143.0|0|0.0|100
0|2021-01-08|11288.0|0|11288.0|0|143.0|0|0.0|100
0|2021-01-09|11336.0|0|11336.0|0|143.0|0|0.0|100
0|2021-01-10|11336.0|0|11360.0|0|143.0|0|0.0|100
0|2021-01-11|11336.0|0|11388.0|0|143.0|0|0.0|100
0|2021-01-12|11336.0|0|11417.0|0|143.0|0|0.0|100
0|2021-01-13|11476.0|0|11476.0|0|144.0|0|0.0|100
0|2021-01-14|11476.0|0|11499.0|0|144.0|0|0.0|100
0|2021-01-15|11476.0|0|11543.0|0|144.0|0|0.0|100
0|2021-01-16|11476.0|0|11572.0|0|144.0|0|0.0|100
0|2021-01-17|11595.0|0|11595.0|0|144.0|0|0.0|100
0|2021-01-18|11608.0|0|11608.0|0|146.0|0|0.0|100
0|2021-01-19|11623.0|0|11623.0|0|150.0|0|0.0|100
0|2021-01-20|11638.0|0|11638.0|0|150.0|0|0.0|100
0|2021-01-21|11672.0|0|11672.0|0|150.0|0|0.0|100
0|2021-01-22|11672.0|0|11693.0|0|150.0|0|0.0|100
0|2021-01-23|11727.0|0|11727.0|0|156.0|0|0.0|100
0|2021-01-24|11734.0|0|11734.0|0|156.0|0|0.0|100
0|2021-01-25|11734.0|0|11747.0|0|156.0|0|0.0|100
0|2021-01-26|11734.0|0|11772.0|0|160.0|0|0.0|100
0|2021-01-27|11806.0|0|11806.0|0|161.0|0|0.0|100
0|2021-01-28|11806.0|0|11828.0|0|161.0|0|0.0|100
0|2021-01-29|11848.0|0|11848.0|0|162.0|0|0.0|100
0|2021-01-30|11848.0|0|11860.0|0|164.0|0|0.0|100
