|dates|Roane_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Roane_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Roane_WestVirginia_UnitedStates.NYT_ConfirmedCases.data|Roane_WestVirginia_UnitedStates.NYT_ConfirmedCases.missing|Roane_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Roane_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Roane_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Roane_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-28|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-29|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-30|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-31|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-01|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-03|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-04|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-05|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-06|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-07|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-08|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-09|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-10|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-11|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-12|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-13|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-14|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-15|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-16|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-17|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-18|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-19|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-20|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-21|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-22|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-23|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-24|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-25|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-26|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-27|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-28|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-29|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-30|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-07-01|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-07-02|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-07-03|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-07-04|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-07-05|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-07-06|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-07-07|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-07-08|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-07-09|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-10|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-11|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-12|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-13|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-14|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-15|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-16|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-17|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-18|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-19|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-20|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-21|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-22|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-23|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-24|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-25|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-07-26|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-07-27|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-07-28|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-07-29|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-07-30|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-07-31|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-01|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-02|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-03|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-04|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-05|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-06|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-07|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-08-08|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-08-09|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-08-10|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-08-11|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-12|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-13|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-08-14|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-08-15|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-08-16|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-08-17|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-08-18|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-08-19|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-08-20|20.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-21|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-08-22|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-08-23|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-24|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-08-25|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-08-26|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-08-27|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-08-28|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-08-29|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-08-30|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-08-31|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-09-01|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-02|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-03|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-09-04|33.0|0|34.0|0|1.0|0|0.0|100
0|2020-09-05|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-09-06|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-09-07|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-09-08|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-09-09|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-09-10|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-09-11|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-09-12|38.0|0|39.0|0|1.0|0|0.0|100
0|2020-09-13|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-09-14|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-09-15|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-09-16|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-09-17|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-09-18|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-09-19|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-09-20|47.0|0|49.0|0|2.0|0|0.0|100
0|2020-09-21|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-09-22|49.0|0|48.0|0|2.0|0|0.0|100
0|2020-09-23|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-09-24|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-09-25|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-09-26|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-09-27|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-09-28|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-09-29|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-09-30|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-10-01|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-10-02|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-10-03|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-10-04|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-10-05|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-10-06|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-10-07|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-10-08|61.0|0|61.0|0|2.0|0|0.0|100
0|2020-10-09|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-10-10|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-10-11|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-10-12|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-10-13|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-10-14|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-10-15|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-10-16|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-10-17|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-10-18|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-10-19|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-10-20|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-10-21|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-10-22|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-10-23|92.0|0|94.0|0|2.0|0|0.0|100
0|2020-10-24|92.0|0|96.0|0|2.0|0|0.0|100
0|2020-10-25|92.0|0|99.0|0|2.0|0|0.0|100
0|2020-10-26|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-10-27|106.0|0|106.0|0|2.0|0|0.0|100
0|2020-10-28|106.0|0|106.0|0|2.0|0|0.0|100
0|2020-10-29|111.0|0|111.0|0|2.0|0|0.0|100
0|2020-10-30|114.0|0|114.0|0|2.0|0|0.0|100
0|2020-10-31|115.0|0|115.0|0|2.0|0|0.0|100
0|2020-11-01|115.0|0|116.0|0|2.0|0|0.0|100
0|2020-11-02|116.0|0|115.0|0|2.0|0|0.0|100
0|2020-11-03|116.0|0|116.0|0|2.0|0|0.0|100
0|2020-11-04|116.0|0|116.0|0|2.0|0|0.0|100
0|2020-11-05|116.0|0|117.0|0|2.0|0|0.0|100
0|2020-11-06|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-11-07|117.0|0|119.0|0|2.0|0|0.0|100
0|2020-11-08|117.0|0|120.0|0|2.0|0|0.0|100
0|2020-11-09|117.0|0|120.0|0|2.0|0|0.0|100
0|2020-11-10|117.0|0|123.0|0|2.0|0|0.0|100
0|2020-11-11|125.0|0|125.0|0|2.0|0|0.0|100
0|2020-11-12|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-11-13|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-11-14|127.0|0|130.0|0|2.0|0|0.0|100
0|2020-11-15|127.0|0|132.0|0|2.0|0|0.0|100
0|2020-11-16|132.0|0|136.0|0|2.0|0|0.0|100
0|2020-11-17|132.0|0|138.0|0|2.0|0|0.0|100
0|2020-11-18|132.0|0|139.0|0|2.0|0|0.0|100
0|2020-11-19|132.0|0|141.0|0|2.0|0|0.0|100
0|2020-11-20|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-11-21|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-11-22|144.0|0|145.0|0|3.0|0|0.0|100
0|2020-11-23|144.0|0|148.0|0|3.0|0|0.0|100
0|2020-11-24|144.0|0|152.0|0|3.0|0|0.0|100
0|2020-11-25|144.0|0|158.0|0|3.0|0|0.0|100
0|2020-11-26|144.0|0|162.0|0|3.0|0|0.0|100
0|2020-11-27|144.0|0|164.0|0|3.0|0|0.0|100
0|2020-11-28|144.0|0|175.0|0|3.0|0|0.0|100
0|2020-11-29|180.0|0|180.0|0|3.0|0|0.0|100
0|2020-11-30|183.0|0|183.0|0|3.0|0|0.0|100
0|2020-12-01|183.0|0|188.0|0|3.0|0|0.0|100
0|2020-12-02|191.0|0|191.0|0|3.0|0|0.0|100
0|2020-12-03|194.0|0|194.0|0|3.0|0|0.0|100
0|2020-12-04|194.0|0|209.0|0|3.0|0|0.0|100
0|2020-12-05|211.0|0|211.0|0|3.0|0|0.0|100
0|2020-12-06|211.0|0|218.0|0|3.0|0|0.0|100
0|2020-12-07|211.0|0|223.0|0|3.0|0|0.0|100
0|2020-12-08|211.0|0|223.0|0|3.0|0|0.0|100
0|2020-12-09|223.0|0|223.0|0|4.0|0|0.0|100
0|2020-12-10|227.0|0|227.0|0|4.0|0|0.0|100
0|2020-12-11|227.0|0|231.0|0|4.0|0|0.0|100
0|2020-12-12|233.0|0|233.0|0|4.0|0|0.0|100
0|2020-12-13|236.0|0|236.0|0|4.0|0|0.0|100
0|2020-12-14|236.0|0|237.0|0|4.0|0|0.0|100
0|2020-12-15|243.0|0|243.0|0|5.0|0|0.0|100
0|2020-12-16|244.0|0|244.0|0|5.0|0|0.0|100
0|2020-12-17|248.0|0|248.0|0|5.0|0|0.0|100
0|2020-12-18|253.0|0|253.0|0|5.0|0|0.0|100
0|2020-12-19|253.0|0|254.0|0|5.0|0|0.0|100
0|2020-12-20|253.0|0|253.0|0|5.0|0|0.0|100
0|2020-12-21|261.0|0|261.0|0|5.0|0|0.0|100
0|2020-12-22|264.0|0|264.0|0|5.0|0|0.0|100
0|2020-12-23|268.0|0|268.0|0|5.0|0|0.0|100
0|2020-12-24|270.0|0|270.0|0|5.0|0|0.0|100
0|2020-12-25|277.0|0|277.0|0|5.0|0|0.0|100
0|2020-12-26|281.0|0|281.0|0|5.0|0|0.0|100
0|2020-12-27|282.0|0|282.0|0|5.0|0|0.0|100
0|2020-12-28|282.0|0|283.0|0|5.0|0|0.0|100
0|2020-12-29|290.0|0|290.0|0|5.0|0|0.0|100
0|2020-12-30|295.0|0|295.0|0|5.0|0|0.0|100
0|2020-12-31|306.0|0|306.0|0|5.0|0|0.0|100
0|2021-01-01|312.0|0|312.0|0|5.0|0|0.0|100
0|2021-01-02|313.0|0|313.0|0|5.0|0|0.0|100
0|2021-01-03|313.0|0|323.0|0|5.0|0|0.0|100
0|2021-01-04|326.0|0|326.0|0|5.0|0|0.0|100
0|2021-01-05|326.0|0|329.0|0|5.0|0|0.0|100
0|2021-01-06|337.0|0|337.0|0|5.0|0|0.0|100
0|2021-01-07|337.0|0|340.0|0|5.0|0|0.0|100
0|2021-01-08|343.0|0|343.0|0|6.0|0|0.0|100
0|2021-01-09|355.0|0|355.0|0|6.0|0|0.0|100
0|2021-01-10|355.0|0|358.0|0|6.0|0|0.0|100
0|2021-01-11|355.0|0|361.0|0|6.0|0|0.0|100
0|2021-01-12|365.0|0|365.0|0|6.0|0|0.0|100
0|2021-01-13|375.0|0|375.0|0|6.0|0|0.0|100
0|2021-01-14|375.0|0|380.0|0|6.0|0|0.0|100
0|2021-01-15|375.0|0|391.0|0|6.0|0|0.0|100
0|2021-01-16|375.0|0|393.0|0|6.0|0|0.0|100
0|2021-01-17|375.0|0|399.0|0|6.0|0|0.0|100
0|2021-01-18|403.0|0|403.0|0|6.0|0|0.0|100
0|2021-01-19|407.0|0|407.0|0|6.0|0|0.0|100
0|2021-01-20|407.0|0|410.0|0|6.0|0|0.0|100
0|2021-01-21|421.0|0|421.0|0|6.0|0|0.0|100
0|2021-01-22|421.0|0|435.0|0|6.0|0|0.0|100
0|2021-01-23|437.0|0|437.0|0|6.0|0|0.0|100
0|2021-01-24|437.0|0|443.0|0|6.0|0|0.0|100
0|2021-01-25|445.0|0|445.0|0|6.0|0|0.0|100
0|2021-01-26|446.0|0|446.0|0|6.0|0|0.0|100
0|2021-01-27|446.0|0|453.0|0|6.0|0|0.0|100
0|2021-01-28|446.0|0|460.0|0|6.0|0|0.0|100
0|2021-01-29|446.0|0|462.0|0|6.0|0|0.0|100
0|2021-01-30|446.0|0|464.0|0|6.0|0|0.0|100
0|2021-01-31|464.0|0|464.0|0|6.0|0|0.0|100
0|2021-02-01|464.0|0|464.0|0|6.0|0|0.0|100
0|2021-02-02|464.0|0|466.0|0|6.0|0|0.0|100
0|2021-02-03|466.0|0|466.0|0|6.0|0|0.0|100
0|2021-02-04|470.0|0|470.0|0|6.0|0|0.0|100
0|2021-02-05|470.0|0|472.0|0|6.0|0|0.0|100
0|2021-02-06|476.0|0|476.0|0|6.0|0|0.0|100
0|2021-02-07|477.0|0|477.0|0|6.0|0|0.0|100
0|2021-02-08|477.0|0|477.0|0|6.0|0|0.0|100
0|2021-02-09|477.0|0|477.0|0|6.0|0|0.0|100
0|2021-02-10|477.0|0|477.0|0|6.0|0|0.0|100
