|dates|Holmes_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Holmes_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Holmes_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Holmes_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Holmes_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Holmes_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Holmes_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Holmes_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-27|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-03-28|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-29|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-30|13.0|0|14.0|0|1.0|0|0.0|100
0|2020-03-31|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-04-01|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-04-02|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-04-03|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-04-04|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-05|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-04-06|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-04-07|25.0|0|25.0|0|3.0|0|0.0|100
0|2020-04-08|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-04-09|31.0|0|31.0|0|3.0|0|0.0|100
0|2020-04-10|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-04-11|42.0|0|42.0|0|3.0|0|0.0|100
0|2020-04-12|44.0|0|44.0|0|3.0|0|0.0|100
0|2020-04-13|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-04-14|47.0|0|47.0|0|3.0|0|0.0|100
0|2020-04-15|52.0|0|52.0|0|3.0|0|0.0|100
0|2020-04-16|53.0|0|53.0|0|3.0|0|0.0|100
0|2020-04-17|54.0|0|54.0|0|4.0|0|0.0|100
0|2020-04-18|58.0|0|58.0|0|4.0|0|0.0|100
0|2020-04-19|58.0|0|58.0|0|4.0|0|0.0|100
0|2020-04-20|60.0|0|60.0|0|4.0|0|0.0|100
0|2020-04-21|61.0|0|61.0|0|5.0|0|0.0|100
0|2020-04-22|78.0|0|78.0|0|5.0|0|0.0|100
0|2020-04-23|83.0|0|83.0|0|5.0|0|0.0|100
0|2020-04-24|92.0|0|92.0|0|5.0|0|0.0|100
0|2020-04-25|100.0|0|100.0|0|5.0|0|0.0|100
0|2020-04-26|105.0|0|105.0|0|5.0|0|0.0|100
0|2020-04-27|114.0|0|114.0|0|5.0|0|0.0|100
0|2020-04-28|121.0|0|121.0|0|5.0|0|0.0|100
0|2020-04-29|129.0|0|129.0|0|5.0|0|0.0|100
0|2020-04-30|133.0|0|133.0|0|5.0|0|0.0|100
0|2020-05-01|153.0|0|153.0|0|9.0|0|0.0|100
0|2020-05-02|159.0|0|159.0|0|9.0|0|0.0|100
0|2020-05-03|161.0|0|161.0|0|9.0|0|0.0|100
0|2020-05-04|168.0|0|168.0|0|10.0|0|0.0|100
0|2020-05-05|168.0|0|168.0|0|10.0|0|0.0|100
0|2020-05-06|176.0|0|176.0|0|12.0|0|0.0|100
0|2020-05-07|190.0|0|190.0|0|16.0|0|0.0|100
0|2020-05-08|196.0|0|196.0|0|17.0|0|0.0|100
0|2020-05-09|206.0|0|206.0|0|18.0|0|0.0|100
0|2020-05-10|213.0|0|213.0|0|19.0|0|0.0|100
0|2020-05-11|223.0|0|223.0|0|19.0|0|0.0|100
0|2020-05-12|224.0|0|224.0|0|19.0|0|0.0|100
0|2020-05-13|231.0|0|231.0|0|19.0|0|0.0|100
