|dates|Shawnee_Kansas_UnitedStates.JHU_ConfirmedCases.data|Shawnee_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Shawnee_Kansas_UnitedStates.NYT_ConfirmedCases.data|Shawnee_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Shawnee_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Shawnee_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Shawnee_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Shawnee_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-28|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-29|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-30|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-03-31|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-01|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-04-02|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-04-03|26.0|0|24.0|0|2.0|0|0.0|100
0|2020-04-04|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-04-05|32.0|0|38.0|0|2.0|0|0.0|100
0|2020-04-06|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-04-07|47.0|0|43.0|0|3.0|0|0.0|100
0|2020-04-08|50.0|0|53.0|0|3.0|0|0.0|100
0|2020-04-09|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-04-10|56.0|0|59.0|0|3.0|0|0.0|100
0|2020-04-11|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-04-12|74.0|0|75.0|0|3.0|0|0.0|100
0|2020-04-13|78.0|0|78.0|0|4.0|0|0.0|100
0|2020-04-14|80.0|0|80.0|0|5.0|0|0.0|100
0|2020-04-15|82.0|0|82.0|0|5.0|0|0.0|100
0|2020-04-16|84.0|0|82.0|0|5.0|0|0.0|100
0|2020-04-17|90.0|0|90.0|0|5.0|0|0.0|100
0|2020-04-18|90.0|0|90.0|0|5.0|0|0.0|100
0|2020-04-19|91.0|0|91.0|0|5.0|0|0.0|100
0|2020-04-20|94.0|0|91.0|0|5.0|0|0.0|100
0|2020-04-21|94.0|0|94.0|0|5.0|0|0.0|100
0|2020-04-22|96.0|0|95.0|0|5.0|0|0.0|100
0|2020-04-23|100.0|0|98.0|0|5.0|0|0.0|100
0|2020-04-24|100.0|0|100.0|0|5.0|0|0.0|100
0|2020-04-25|101.0|0|100.0|0|5.0|0|0.0|100
0|2020-04-26|101.0|0|101.0|0|5.0|0|0.0|100
0|2020-04-27|106.0|0|106.0|0|5.0|0|0.0|100
0|2020-04-28|108.0|0|108.0|0|5.0|0|0.0|100
0|2020-04-29|112.0|0|112.0|0|5.0|0|0.0|100
0|2020-04-30|117.0|0|117.0|0|5.0|0|0.0|100
0|2020-05-01|121.0|0|121.0|0|5.0|0|0.0|100
0|2020-05-02|126.0|0|126.0|0|5.0|0|0.0|100
0|2020-05-03|127.0|0|127.0|0|5.0|0|0.0|100
0|2020-05-04|128.0|0|128.0|0|5.0|0|0.0|100
0|2020-05-05|133.0|0|133.0|0|5.0|0|0.0|100
0|2020-05-06|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-05-07|140.0|0|140.0|0|5.0|0|0.0|100
0|2020-05-08|149.0|0|149.0|0|5.0|0|0.0|100
0|2020-05-09|160.0|0|160.0|0|5.0|0|0.0|100
0|2020-05-10|160.0|0|160.0|0|5.0|0|0.0|100
0|2020-05-11|166.0|0|166.0|0|5.0|0|0.0|100
0|2020-05-12|173.0|0|173.0|0|5.0|0|0.0|100
0|2020-05-13|178.0|0|178.0|0|5.0|0|0.0|100
