|dates|McLean_Illinois_UnitedStates.JHU_ConfirmedCases.data|McLean_Illinois_UnitedStates.JHU_ConfirmedCases.missing|McLean_Illinois_UnitedStates.NYT_ConfirmedCases.data|McLean_Illinois_UnitedStates.NYT_ConfirmedCases.missing|McLean_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|McLean_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|McLean_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|McLean_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-23|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-24|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-25|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-26|8.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-27|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-03-28|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-03-29|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-03-30|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-03-31|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-04-01|18.0|0|19.0|0|2.0|0|0.0|100
0|2020-04-02|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-04-03|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-04-04|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-04-05|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-04-06|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-04-07|46.0|0|57.0|0|2.0|0|0.0|100
0|2020-04-08|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-04-09|65.0|0|69.0|0|2.0|0|0.0|100
0|2020-04-10|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-04-11|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-04-12|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-04-13|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-04-14|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-04-15|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-04-16|82.0|0|82.0|0|3.0|0|0.0|100
0|2020-04-17|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-04-18|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-04-19|85.0|0|85.0|0|3.0|0|0.0|100
0|2020-04-20|86.0|0|86.0|0|3.0|0|0.0|100
0|2020-04-21|86.0|0|86.0|0|3.0|0|0.0|100
0|2020-04-22|86.0|0|86.0|0|3.0|0|0.0|100
0|2020-04-23|87.0|0|87.0|0|3.0|0|0.0|100
0|2020-04-24|87.0|0|87.0|0|3.0|0|0.0|100
0|2020-04-25|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-04-26|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-04-27|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-04-28|94.0|0|94.0|0|3.0|0|0.0|100
0|2020-04-29|94.0|0|94.0|0|3.0|0|0.0|100
0|2020-04-30|95.0|0|95.0|0|3.0|0|0.0|100
0|2020-05-01|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-05-02|99.0|0|99.0|0|3.0|0|0.0|100
0|2020-05-03|99.0|0|99.0|0|3.0|0|0.0|100
0|2020-05-04|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-05-05|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-05-06|108.0|0|108.0|0|3.0|0|0.0|100
0|2020-05-07|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-05-08|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-05-09|115.0|0|115.0|0|3.0|0|0.0|100
0|2020-05-10|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-05-11|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-05-12|126.0|0|126.0|0|3.0|0|0.0|100
0|2020-05-13|127.0|0|127.0|0|3.0|0|0.0|100
