|dates|Faulkner_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Faulkner_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Faulkner_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Faulkner_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Faulkner_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Faulkner_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Faulkner_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Faulkner_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-23|10.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-24|14.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-25|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-26|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-27|27.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-28|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-29|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-30|30.0|0|36.0|0|1.0|0|0.0|100
0|2020-03-31|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-04-01|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-04-02|37.0|0|38.0|0|1.0|0|0.0|100
0|2020-04-03|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-04|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-05|46.0|0|47.0|0|1.0|0|0.0|100
0|2020-04-06|47.0|0|52.0|0|1.0|0|0.0|100
0|2020-04-07|52.0|0|55.0|0|1.0|0|0.0|100
0|2020-04-08|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-04-09|55.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-10|56.0|0|57.0|0|1.0|0|0.0|100
0|2020-04-11|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-04-12|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-04-13|57.0|0|58.0|0|1.0|0|0.0|100
0|2020-04-14|58.0|0|58.0|0|2.0|0|0.0|100
0|2020-04-15|58.0|0|59.0|0|2.0|0|0.0|100
0|2020-04-16|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-04-17|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-04-18|60.0|0|62.0|0|2.0|0|0.0|100
0|2020-04-19|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-04-20|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-04-21|62.0|0|63.0|0|2.0|0|0.0|100
0|2020-04-22|64.0|0|65.0|0|2.0|0|0.0|100
0|2020-04-23|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-04-24|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-04-25|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-04-26|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-04-27|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-04-28|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-04-29|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-04-30|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-05-01|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-05-02|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-05-03|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-05-04|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-05-05|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-05-06|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-05-07|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-05-08|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-05-09|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-05-10|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-05-11|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-05-12|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-05-13|83.0|0|83.0|0|3.0|0|0.0|100
