|dates|Moore_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Moore_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Moore_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Moore_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Moore_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Moore_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Moore_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Moore_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|164.0|0|113.0|0|10.0|0|0.0|100
0|2020-05-15|164.0|0|113.0|0|10.0|0|0.0|100
0|2020-05-16|164.0|0|114.0|0|10.0|0|0.0|100
0|2020-05-17|164.0|0|116.0|0|10.0|0|0.0|100
0|2020-05-18|167.0|0|117.0|0|10.0|0|0.0|100
0|2020-05-19|167.0|0|119.0|0|10.0|0|0.0|100
0|2020-05-20|173.0|0|119.0|0|10.0|0|0.0|100
0|2020-05-21|183.0|0|120.0|0|10.0|0|0.0|100
0|2020-05-22|198.0|0|125.0|0|10.0|0|0.0|100
0|2020-05-23|198.0|0|139.0|0|10.0|0|0.0|100
0|2020-05-24|198.0|0|140.0|0|10.0|0|0.0|100
0|2020-05-25|198.0|0|141.0|0|10.0|0|0.0|100
0|2020-05-26|198.0|0|141.0|0|10.0|0|0.0|100
0|2020-05-27|213.0|0|150.0|0|10.0|0|0.0|100
0|2020-05-28|220.0|0|174.0|0|10.0|0|0.0|100
0|2020-05-29|220.0|0|195.0|0|10.0|0|0.0|100
0|2020-05-30|220.0|0|201.0|0|10.0|0|0.0|100
0|2020-05-31|224.0|0|205.0|0|10.0|0|0.0|100
0|2020-06-01|224.0|0|207.0|0|10.0|0|0.0|100
0|2020-06-02|224.0|0|221.0|0|10.0|0|0.0|100
0|2020-06-03|235.0|0|235.0|0|10.0|0|0.0|100
0|2020-06-04|241.0|0|241.0|0|11.0|0|0.0|100
0|2020-06-05|248.0|0|248.0|0|11.0|0|0.0|100
0|2020-06-06|253.0|0|253.0|0|11.0|0|0.0|100
0|2020-06-07|259.0|0|259.0|0|11.0|0|0.0|100
0|2020-06-08|259.0|0|257.0|0|11.0|0|0.0|100
0|2020-06-09|266.0|0|259.0|0|11.0|0|0.0|100
0|2020-06-10|266.0|0|266.0|0|11.0|0|0.0|100
0|2020-06-11|288.0|0|278.0|0|11.0|0|0.0|100
0|2020-06-12|288.0|0|285.0|0|11.0|0|0.0|100
0|2020-06-13|298.0|0|298.0|0|11.0|0|0.0|100
0|2020-06-14|317.0|0|317.0|0|11.0|0|0.0|100
0|2020-06-15|318.0|0|318.0|0|11.0|0|0.0|100
0|2020-06-16|319.0|0|319.0|0|11.0|0|0.0|100
0|2020-06-17|320.0|0|320.0|0|11.0|0|0.0|100
0|2020-06-18|335.0|0|335.0|0|11.0|0|0.0|100
0|2020-06-19|337.0|0|337.0|0|11.0|0|0.0|100
0|2020-06-20|355.0|0|355.0|0|11.0|0|0.0|100
0|2020-06-21|370.0|0|370.0|0|11.0|0|0.0|100
0|2020-06-22|371.0|0|371.0|0|12.0|0|0.0|100
0|2020-06-23|377.0|0|377.0|0|12.0|0|0.0|100
0|2020-06-24|407.0|0|377.0|0|18.0|0|0.0|100
0|2020-06-25|407.0|0|396.0|0|18.0|0|0.0|100
0|2020-06-26|418.0|0|409.0|0|18.0|0|0.0|100
0|2020-06-27|421.0|0|421.0|0|18.0|0|0.0|100
0|2020-06-28|439.0|0|439.0|0|14.0|0|0.0|100
0|2020-06-29|439.0|0|450.0|0|14.0|0|0.0|100
0|2020-06-30|458.0|0|458.0|0|14.0|0|0.0|100
0|2020-07-01|458.0|0|484.0|0|14.0|0|0.0|100
0|2020-07-02|500.0|0|500.0|0|14.0|0|0.0|100
0|2020-07-03|506.0|0|506.0|0|14.0|0|0.0|100
0|2020-07-04|522.0|0|522.0|0|14.0|0|0.0|100
0|2020-07-05|530.0|0|530.0|0|14.0|0|0.0|100
0|2020-07-06|533.0|0|533.0|0|14.0|0|0.0|100
0|2020-07-07|543.0|0|543.0|0|14.0|0|0.0|100
0|2020-07-08|554.0|0|554.0|0|14.0|0|0.0|100
0|2020-07-09|594.0|0|594.0|0|14.0|0|0.0|100
0|2020-07-10|613.0|0|599.0|0|15.0|0|0.0|100
0|2020-07-11|618.0|0|618.0|0|15.0|0|0.0|100
0|2020-07-12|635.0|0|635.0|0|15.0|0|0.0|100
0|2020-07-13|640.0|0|640.0|0|15.0|0|0.0|100
0|2020-07-14|646.0|0|646.0|0|15.0|0|0.0|100
0|2020-07-15|653.0|0|653.0|0|15.0|0|0.0|100
0|2020-07-16|688.0|0|668.0|0|15.0|0|0.0|100
0|2020-07-17|688.0|0|684.0|0|15.0|0|0.0|100
0|2020-07-18|701.0|0|701.0|0|15.0|0|0.0|100
0|2020-07-19|708.0|0|708.0|0|15.0|0|0.0|100
0|2020-07-20|716.0|0|716.0|0|14.0|0|0.0|100
0|2020-07-21|720.0|0|720.0|0|14.0|0|0.0|100
0|2020-07-22|755.0|0|755.0|0|18.0|0|0.0|100
0|2020-07-23|755.0|0|753.0|0|18.0|0|0.0|100
0|2020-07-24|771.0|0|771.0|0|18.0|0|0.0|100
0|2020-07-25|795.0|0|795.0|0|20.0|0|0.0|100
0|2020-07-26|805.0|0|805.0|0|20.0|0|0.0|100
0|2020-07-27|819.0|0|819.0|0|20.0|0|0.0|100
0|2020-07-28|841.0|0|841.0|0|20.0|0|0.0|100
0|2020-07-29|851.0|0|851.0|0|20.0|0|0.0|100
0|2020-07-30|858.0|0|858.0|0|20.0|0|0.0|100
0|2020-07-31|872.0|0|872.0|0|20.0|0|0.0|100
0|2020-08-01|888.0|0|888.0|0|20.0|0|0.0|100
0|2020-08-02|890.0|0|890.0|0|20.0|0|0.0|100
0|2020-08-03|909.0|0|909.0|0|20.0|0|0.0|100
0|2020-08-04|933.0|0|933.0|0|20.0|0|0.0|100
0|2020-08-05|947.0|0|947.0|0|20.0|0|0.0|100
0|2020-08-06|968.0|0|968.0|0|20.0|0|0.0|100
0|2020-08-07|980.0|0|980.0|0|20.0|0|0.0|100
0|2020-08-08|1005.0|0|1005.0|0|20.0|0|0.0|100
0|2020-08-09|1009.0|0|1009.0|0|20.0|0|0.0|100
0|2020-08-10|1018.0|0|1018.0|0|20.0|0|0.0|100
0|2020-08-11|1021.0|0|1021.0|0|20.0|0|0.0|100
0|2020-08-12|1031.0|0|1031.0|0|20.0|0|0.0|100
0|2020-08-13|1046.0|0|1046.0|0|20.0|0|0.0|100
0|2020-08-14|1062.0|0|1062.0|0|20.0|0|0.0|100
0|2020-08-15|1081.0|0|1081.0|0|20.0|0|0.0|100
0|2020-08-16|1093.0|0|1093.0|0|20.0|0|0.0|100
0|2020-08-17|1105.0|0|1105.0|0|20.0|0|0.0|100
0|2020-08-18|1108.0|0|1108.0|0|20.0|0|0.0|100
0|2020-08-19|1117.0|0|1117.0|0|21.0|0|0.0|100
0|2020-08-20|1132.0|0|1132.0|0|21.0|0|0.0|100
0|2020-08-21|1148.0|0|1148.0|0|21.0|0|0.0|100
0|2020-08-22|1171.0|0|1171.0|0|21.0|0|0.0|100
0|2020-08-23|1207.0|0|1207.0|0|21.0|0|0.0|100
0|2020-08-24|1231.0|0|1231.0|0|21.0|0|0.0|100
0|2020-08-25|1225.0|0|1225.0|0|21.0|0|0.0|100
0|2020-08-26|1230.0|0|1230.0|0|21.0|0|0.0|100
0|2020-08-27|1251.0|0|1251.0|0|21.0|0|0.0|100
0|2020-08-28|1264.0|0|1264.0|0|21.0|0|0.0|100
0|2020-08-29|1281.0|0|1281.0|0|21.0|0|0.0|100
0|2020-08-30|1293.0|0|1293.0|0|21.0|0|0.0|100
0|2020-08-31|1305.0|0|1305.0|0|21.0|0|0.0|100
0|2020-09-01|1310.0|0|1310.0|0|21.0|0|0.0|100
0|2020-09-02|1323.0|0|1323.0|0|21.0|0|0.0|100
0|2020-09-03|1331.0|0|1331.0|0|21.0|0|0.0|100
0|2020-09-04|1350.0|0|1350.0|0|22.0|0|0.0|100
0|2020-09-05|1364.0|0|1364.0|0|22.0|0|0.0|100
0|2020-09-06|1378.0|0|1378.0|0|22.0|0|0.0|100
0|2020-09-07|1400.0|0|1400.0|0|22.0|0|0.0|100
0|2020-09-08|1410.0|0|1410.0|0|22.0|0|0.0|100
0|2020-09-09|1407.0|0|1407.0|0|22.0|0|0.0|100
0|2020-09-10|1418.0|0|1418.0|0|22.0|0|0.0|100
0|2020-09-11|1425.0|0|1425.0|0|22.0|0|0.0|100
0|2020-09-12|1425.0|0|1446.0|0|22.0|0|0.0|100
0|2020-09-13|1453.0|0|1453.0|0|22.0|0|0.0|100
0|2020-09-14|1453.0|0|1470.0|0|22.0|0|0.0|100
0|2020-09-15|1472.0|0|1472.0|0|22.0|0|0.0|100
0|2020-09-16|1477.0|0|1477.0|0|23.0|0|0.0|100
0|2020-09-17|1489.0|0|1489.0|0|26.0|0|0.0|100
0|2020-09-18|1494.0|0|1494.0|0|27.0|0|0.0|100
0|2020-09-19|1505.0|0|1505.0|0|27.0|0|0.0|100
0|2020-09-20|1505.0|0|1524.0|0|27.0|0|0.0|100
0|2020-09-21|1535.0|0|1535.0|0|27.0|0|0.0|100
0|2020-09-22|1536.0|0|1536.0|0|27.0|0|0.0|100
0|2020-09-23|1540.0|0|1540.0|0|27.0|0|0.0|100
0|2020-09-24|1563.0|0|1563.0|0|27.0|0|0.0|100
0|2020-09-25|1630.0|0|1630.0|0|27.0|0|0.0|100
0|2020-09-26|1651.0|0|1651.0|0|29.0|0|0.0|100
0|2020-09-27|1664.0|0|1664.0|0|29.0|0|0.0|100
0|2020-09-28|1690.0|0|1690.0|0|29.0|0|0.0|100
0|2020-09-29|1703.0|0|1703.0|0|29.0|0|0.0|100
0|2020-09-30|1722.0|0|1722.0|0|33.0|0|0.0|100
0|2020-10-01|1753.0|0|1753.0|0|33.0|0|0.0|100
0|2020-10-02|1777.0|0|1777.0|0|33.0|0|0.0|100
0|2020-10-03|1797.0|0|1797.0|0|33.0|0|0.0|100
0|2020-10-04|1804.0|0|1804.0|0|33.0|0|0.0|100
0|2020-10-05|1842.0|0|1842.0|0|33.0|0|0.0|100
0|2020-10-06|1857.0|0|1857.0|0|33.0|0|0.0|100
0|2020-10-07|1866.0|0|1866.0|0|34.0|0|0.0|100
0|2020-10-08|1899.0|0|1899.0|0|36.0|0|0.0|100
0|2020-10-09|1918.0|0|1918.0|0|36.0|0|0.0|100
0|2020-10-10|1956.0|0|1956.0|0|36.0|0|0.0|100
0|2020-10-11|1988.0|0|1988.0|0|36.0|0|0.0|100
0|2020-10-12|1997.0|0|1997.0|0|36.0|0|0.0|100
0|2020-10-13|2009.0|0|2009.0|0|36.0|0|0.0|100
0|2020-10-14|2045.0|0|2045.0|0|36.0|0|0.0|100
0|2020-10-15|2068.0|0|2068.0|0|36.0|0|0.0|100
0|2020-10-16|2081.0|0|2081.0|0|36.0|0|0.0|100
0|2020-10-17|2099.0|0|2099.0|0|38.0|0|0.0|100
0|2020-10-18|2123.0|0|2123.0|0|38.0|0|0.0|100
0|2020-10-19|2129.0|0|2129.0|0|38.0|0|0.0|100
0|2020-10-20|2138.0|0|2138.0|0|38.0|0|0.0|100
0|2020-10-21|2160.0|0|2160.0|0|40.0|0|0.0|100
0|2020-10-22|2160.0|0|2184.0|0|40.0|0|0.0|100
0|2020-10-23|2160.0|0|2195.0|0|40.0|0|0.0|100
0|2020-10-24|2160.0|0|2215.0|0|40.0|0|0.0|100
0|2020-10-25|2160.0|0|2221.0|0|40.0|0|0.0|100
0|2020-10-26|2242.0|0|2242.0|0|40.0|0|0.0|100
0|2020-10-27|2251.0|0|2251.0|0|40.0|0|0.0|100
0|2020-10-28|2251.0|0|2266.0|0|40.0|0|0.0|100
0|2020-10-29|2281.0|0|2281.0|0|43.0|0|0.0|100
0|2020-10-30|2291.0|0|2291.0|0|44.0|0|0.0|100
0|2020-10-31|2304.0|0|2304.0|0|46.0|0|0.0|100
0|2020-11-01|2304.0|0|2314.0|0|46.0|0|0.0|100
0|2020-11-02|2324.0|0|2324.0|0|46.0|0|0.0|100
0|2020-11-03|2335.0|0|2335.0|0|46.0|0|0.0|100
0|2020-11-04|2354.0|0|2354.0|0|50.0|0|0.0|100
0|2020-11-05|2366.0|0|2366.0|0|51.0|0|0.0|100
0|2020-11-06|2382.0|0|2382.0|0|56.0|0|0.0|100
0|2020-11-07|2397.0|0|2397.0|0|56.0|0|0.0|100
0|2020-11-08|2405.0|0|2405.0|0|56.0|0|0.0|100
0|2020-11-09|2412.0|0|2412.0|0|56.0|0|0.0|100
0|2020-11-10|2412.0|0|2430.0|0|56.0|0|0.0|100
0|2020-11-11|2412.0|0|2455.0|0|56.0|0|0.0|100
0|2020-11-12|2412.0|0|2481.0|0|56.0|0|0.0|100
0|2020-11-13|2499.0|0|2499.0|0|58.0|0|0.0|100
0|2020-11-14|2499.0|0|2532.0|0|58.0|0|0.0|100
0|2020-11-15|2499.0|0|2556.0|0|58.0|0|0.0|100
0|2020-11-16|2556.0|0|2568.0|0|58.0|0|0.0|100
0|2020-11-17|2556.0|0|2582.0|0|58.0|0|0.0|100
0|2020-11-18|2612.0|0|2612.0|0|58.0|0|0.0|100
0|2020-11-19|2635.0|0|2635.0|0|58.0|0|0.0|100
0|2020-11-20|2677.0|0|2677.0|0|58.0|0|0.0|100
0|2020-11-21|2677.0|0|2691.0|0|58.0|0|0.0|100
0|2020-11-22|2730.0|0|2730.0|0|58.0|0|0.0|100
0|2020-11-23|2730.0|0|2757.0|0|58.0|0|0.0|100
0|2020-11-24|2780.0|0|2780.0|0|58.0|0|0.0|100
0|2020-11-25|2806.0|0|2806.0|0|65.0|0|0.0|100
0|2020-11-26|2806.0|0|2806.0|0|65.0|0|0.0|100
0|2020-11-27|2806.0|0|2850.0|0|65.0|0|0.0|100
0|2020-11-28|2806.0|0|2883.0|0|65.0|0|0.0|100
0|2020-11-29|2919.0|0|2919.0|0|65.0|0|0.0|100
0|2020-11-30|2919.0|0|2946.0|0|65.0|0|0.0|100
0|2020-12-01|2919.0|0|2970.0|0|65.0|0|0.0|100
0|2020-12-02|3015.0|0|3015.0|0|65.0|0|0.0|100
0|2020-12-03|3089.0|0|3089.0|0|65.0|0|0.0|100
0|2020-12-04|3163.0|0|3163.0|0|65.0|0|0.0|100
0|2020-12-05|3215.0|0|3215.0|0|65.0|0|0.0|100
0|2020-12-06|3330.0|0|3330.0|0|65.0|0|0.0|100
0|2020-12-07|3330.0|0|3392.0|0|65.0|0|0.0|100
0|2020-12-08|3330.0|0|3429.0|0|65.0|0|0.0|100
0|2020-12-09|3330.0|0|3492.0|0|66.0|0|0.0|100
0|2020-12-10|3567.0|0|3567.0|0|69.0|0|0.0|100
0|2020-12-11|3635.0|0|3635.0|0|69.0|0|0.0|100
0|2020-12-12|3708.0|0|3708.0|0|69.0|0|0.0|100
0|2020-12-13|3708.0|0|3779.0|0|69.0|0|0.0|100
0|2020-12-14|3821.0|0|3821.0|0|69.0|0|0.0|100
0|2020-12-15|3904.0|0|3904.0|0|69.0|0|0.0|100
0|2020-12-16|3974.0|0|3974.0|0|72.0|0|0.0|100
0|2020-12-17|4032.0|0|4032.0|0|72.0|0|0.0|100
0|2020-12-18|4116.0|0|4116.0|0|72.0|0|0.0|100
0|2020-12-19|4116.0|0|4186.0|0|72.0|0|0.0|100
0|2020-12-20|4244.0|0|4244.0|0|73.0|0|0.0|100
0|2020-12-21|4313.0|0|4313.0|0|73.0|0|0.0|100
0|2020-12-22|4364.0|0|4364.0|0|75.0|0|0.0|100
0|2020-12-23|4410.0|0|4410.0|0|75.0|0|0.0|100
0|2020-12-24|4410.0|0|4410.0|0|75.0|0|0.0|100
0|2020-12-25|4410.0|0|4410.0|0|75.0|0|0.0|100
0|2020-12-26|4593.0|0|4593.0|0|75.0|0|0.0|100
0|2020-12-27|4646.0|0|4646.0|0|75.0|0|0.0|100
0|2020-12-28|4646.0|0|4667.0|0|75.0|0|0.0|100
0|2020-12-29|4701.0|0|4701.0|0|75.0|0|0.0|100
0|2020-12-30|4808.0|0|4808.0|0|76.0|0|0.0|100
0|2020-12-31|4808.0|0|4871.0|0|75.0|0|0.0|100
0|2021-01-01|4871.0|0|4871.0|0|75.0|0|0.0|100
0|2021-01-02|5075.0|0|5075.0|0|75.0|0|0.0|100
0|2021-01-03|5075.0|0|5118.0|0|75.0|0|0.0|100
0|2021-01-04|5174.0|0|5174.0|0|76.0|0|0.0|100
0|2021-01-05|5174.0|0|5242.0|0|76.0|0|0.0|100
0|2021-01-06|5330.0|0|5330.0|0|76.0|0|0.0|100
0|2021-01-07|5330.0|0|5434.0|0|76.0|0|0.0|100
0|2021-01-08|5533.0|0|5533.0|0|79.0|0|0.0|100
0|2021-01-09|5623.0|0|5623.0|0|80.0|0|0.0|100
0|2021-01-10|5720.0|0|5720.0|0|80.0|0|0.0|100
0|2021-01-11|5766.0|0|5766.0|0|80.0|0|0.0|100
0|2021-01-12|5802.0|0|5802.0|0|80.0|0|0.0|100
0|2021-01-13|5826.0|0|5826.0|0|80.0|0|0.0|100
0|2021-01-14|5962.0|0|5962.0|0|80.0|0|0.0|100
0|2021-01-15|6035.0|0|6035.0|0|80.0|0|0.0|100
0|2021-01-16|6117.0|0|6117.0|0|80.0|0|0.0|100
0|2021-01-17|6181.0|0|6181.0|0|80.0|0|0.0|100
0|2021-01-18|6181.0|0|6181.0|0|80.0|0|0.0|100
0|2021-01-19|6259.0|0|6259.0|0|80.0|0|0.0|100
0|2021-01-20|6317.0|0|6317.0|0|80.0|0|0.0|100
0|2021-01-21|6401.0|0|6401.0|0|80.0|0|0.0|100
0|2021-01-22|6524.0|0|6524.0|0|80.0|0|0.0|100
0|2021-01-23|6610.0|0|6610.0|0|87.0|0|0.0|100
0|2021-01-24|6648.0|0|6648.0|0|98.0|0|0.0|100
0|2021-01-25|6648.0|0|6694.0|0|98.0|0|0.0|100
0|2021-01-26|6770.0|0|6770.0|0|106.0|0|0.0|100
0|2021-01-27|6853.0|0|6853.0|0|109.0|0|0.0|100
0|2021-01-28|6924.0|0|6924.0|0|112.0|0|0.0|100
0|2021-01-29|6974.0|0|6974.0|0|126.0|0|0.0|100
0|2021-01-30|6974.0|0|6974.0|0|126.0|0|0.0|100
