|dates|Middlesex_Virginia_UnitedStates.JHU_ConfirmedCases.data|Middlesex_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Middlesex_Virginia_UnitedStates.NYT_ConfirmedCases.data|Middlesex_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Middlesex_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Middlesex_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Middlesex_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Middlesex_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-15|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-17|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-26|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-30|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-31|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-01|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-02|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-03|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-04|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-06|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-07|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-08|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-09|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-10|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-11|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-12|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-13|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-14|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-15|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-16|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-17|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-18|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-19|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-20|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-21|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-22|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-23|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-24|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-25|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-26|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-27|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-28|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-29|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-30|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-01|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-02|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-03|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-04|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-05|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-06|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-07|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-08|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-09|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-10|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-11|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-15|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-16|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-17|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-18|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-19|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-20|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-07-21|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-07-22|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-23|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-24|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-07-25|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-07-26|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-07-27|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-07-28|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-29|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-30|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-07-31|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-08-01|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-02|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-03|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-08-04|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-08-05|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-08-06|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-08-07|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-08-08|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-08-09|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-08-10|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-08-11|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-08-12|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-08-13|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-08-14|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-08-15|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-08-16|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-08-17|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-08-18|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-19|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-20|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-21|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-22|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-23|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-24|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-25|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-26|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-08-27|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-08-28|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-08-29|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-08-30|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-08-31|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-09-01|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-09-02|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-09-03|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-09-04|55.0|0|61.0|0|1.0|0|0.0|100
0|2020-09-05|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-09-06|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-09-07|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-09-08|61.0|0|62.0|0|1.0|0|0.0|100
0|2020-09-09|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-09-10|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-09-11|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-09-12|77.0|0|77.0|0|3.0|0|0.0|100
0|2020-09-13|77.0|0|77.0|0|3.0|0|0.0|100
0|2020-09-14|77.0|0|78.0|0|3.0|0|0.0|100
0|2020-09-15|81.0|0|81.0|0|8.0|0|0.0|100
0|2020-09-16|83.0|0|83.0|0|8.0|0|0.0|100
0|2020-09-17|84.0|0|84.0|0|8.0|0|0.0|100
0|2020-09-18|84.0|0|84.0|0|8.0|0|0.0|100
0|2020-09-19|108.0|0|108.0|0|9.0|0|0.0|100
0|2020-09-20|108.0|0|110.0|0|9.0|0|0.0|100
0|2020-09-21|110.0|0|110.0|0|9.0|0|0.0|100
0|2020-09-22|110.0|0|110.0|0|9.0|0|0.0|100
0|2020-09-23|112.0|0|112.0|0|10.0|0|0.0|100
0|2020-09-24|112.0|0|112.0|0|10.0|0|0.0|100
0|2020-09-25|113.0|0|113.0|0|10.0|0|0.0|100
0|2020-09-26|115.0|0|115.0|0|10.0|0|0.0|100
0|2020-09-27|119.0|0|119.0|0|10.0|0|0.0|100
0|2020-09-28|119.0|0|119.0|0|10.0|0|0.0|100
0|2020-09-29|120.0|0|120.0|0|10.0|0|0.0|100
0|2020-09-30|121.0|0|121.0|0|10.0|0|0.0|100
0|2020-10-01|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-10-02|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-10-03|123.0|0|123.0|0|11.0|0|0.0|100
0|2020-10-04|125.0|0|125.0|0|11.0|0|0.0|100
0|2020-10-05|126.0|0|126.0|0|11.0|0|0.0|100
0|2020-10-06|127.0|0|127.0|0|11.0|0|0.0|100
0|2020-10-07|128.0|0|128.0|0|11.0|0|0.0|100
0|2020-10-08|131.0|0|131.0|0|11.0|0|0.0|100
0|2020-10-09|133.0|0|133.0|0|11.0|0|0.0|100
0|2020-10-10|133.0|0|133.0|0|11.0|0|0.0|100
0|2020-10-11|134.0|0|134.0|0|11.0|0|0.0|100
0|2020-10-12|134.0|0|134.0|0|11.0|0|0.0|100
0|2020-10-13|135.0|0|135.0|0|11.0|0|0.0|100
0|2020-10-14|135.0|0|135.0|0|11.0|0|0.0|100
0|2020-10-15|137.0|0|137.0|0|11.0|0|0.0|100
0|2020-10-16|138.0|0|138.0|0|11.0|0|0.0|100
0|2020-10-17|139.0|0|139.0|0|11.0|0|0.0|100
0|2020-10-18|139.0|0|139.0|0|11.0|0|0.0|100
0|2020-10-19|140.0|0|140.0|0|11.0|0|0.0|100
0|2020-10-20|140.0|0|140.0|0|11.0|0|0.0|100
0|2020-10-21|140.0|0|140.0|0|11.0|0|0.0|100
0|2020-10-22|140.0|0|143.0|0|11.0|0|0.0|100
0|2020-10-23|140.0|0|143.0|0|11.0|0|0.0|100
0|2020-10-24|140.0|0|144.0|0|11.0|0|0.0|100
0|2020-10-25|140.0|0|145.0|0|11.0|0|0.0|100
0|2020-10-26|145.0|0|145.0|0|11.0|0|0.0|100
0|2020-10-27|145.0|0|145.0|0|11.0|0|0.0|100
0|2020-10-28|145.0|0|146.0|0|11.0|0|0.0|100
0|2020-10-29|146.0|0|146.0|0|11.0|0|0.0|100
0|2020-10-30|147.0|0|147.0|0|11.0|0|0.0|100
0|2020-10-31|147.0|0|147.0|0|11.0|0|0.0|100
0|2020-11-01|147.0|0|148.0|0|11.0|0|0.0|100
0|2020-11-02|148.0|0|148.0|0|11.0|0|0.0|100
0|2020-11-03|148.0|0|148.0|0|11.0|0|0.0|100
0|2020-11-04|148.0|0|148.0|0|11.0|0|0.0|100
0|2020-11-05|148.0|0|148.0|0|11.0|0|0.0|100
0|2020-11-06|148.0|0|148.0|0|11.0|0|0.0|100
0|2020-11-07|148.0|0|148.0|0|11.0|0|0.0|100
0|2020-11-08|148.0|0|149.0|0|11.0|0|0.0|100
0|2020-11-09|149.0|0|149.0|0|11.0|0|0.0|100
0|2020-11-10|149.0|0|149.0|0|11.0|0|0.0|100
0|2020-11-11|149.0|0|149.0|0|11.0|0|0.0|100
0|2020-11-12|149.0|0|148.0|0|11.0|0|0.0|100
0|2020-11-13|149.0|0|149.0|0|11.0|0|0.0|100
0|2020-11-14|149.0|0|149.0|0|11.0|0|0.0|100
0|2020-11-15|149.0|0|150.0|0|11.0|0|0.0|100
0|2020-11-16|150.0|0|151.0|0|11.0|0|0.0|100
0|2020-11-17|150.0|0|151.0|0|11.0|0|0.0|100
0|2020-11-18|150.0|0|152.0|0|11.0|0|0.0|100
0|2020-11-19|150.0|0|152.0|0|11.0|0|0.0|100
0|2020-11-20|152.0|0|152.0|0|11.0|0|0.0|100
0|2020-11-21|152.0|0|152.0|0|11.0|0|0.0|100
0|2020-11-22|152.0|0|156.0|0|11.0|0|0.0|100
0|2020-11-23|152.0|0|161.0|0|11.0|0|0.0|100
0|2020-11-24|161.0|0|161.0|0|11.0|0|0.0|100
0|2020-11-25|162.0|0|162.0|0|11.0|0|0.0|100
0|2020-11-26|162.0|0|162.0|0|11.0|0|0.0|100
0|2020-11-27|162.0|0|164.0|0|11.0|0|0.0|100
0|2020-11-28|162.0|0|165.0|0|11.0|0|0.0|100
0|2020-11-29|167.0|0|167.0|0|11.0|0|0.0|100
0|2020-11-30|167.0|0|168.0|0|11.0|0|0.0|100
0|2020-12-01|167.0|0|172.0|0|11.0|0|0.0|100
0|2020-12-02|173.0|0|173.0|0|11.0|0|0.0|100
0|2020-12-03|177.0|0|177.0|0|11.0|0|0.0|100
0|2020-12-04|177.0|0|180.0|0|11.0|0|0.0|100
0|2020-12-05|177.0|0|180.0|0|11.0|0|0.0|100
0|2020-12-06|184.0|0|184.0|0|11.0|0|0.0|100
0|2020-12-07|184.0|0|185.0|0|11.0|0|0.0|100
0|2020-12-08|184.0|0|186.0|0|11.0|0|0.0|100
0|2020-12-09|186.0|0|186.0|0|11.0|0|0.0|100
0|2020-12-10|191.0|0|191.0|0|11.0|0|0.0|100
0|2020-12-11|191.0|0|191.0|0|11.0|0|0.0|100
0|2020-12-12|201.0|0|201.0|0|11.0|0|0.0|100
0|2020-12-13|205.0|0|205.0|0|11.0|0|0.0|100
0|2020-12-14|215.0|0|215.0|0|11.0|0|0.0|100
0|2020-12-15|217.0|0|217.0|0|11.0|0|0.0|100
0|2020-12-16|217.0|0|219.0|0|11.0|0|0.0|100
0|2020-12-17|220.0|0|220.0|0|11.0|0|0.0|100
0|2020-12-18|225.0|0|225.0|0|11.0|0|0.0|100
0|2020-12-19|225.0|0|230.0|0|11.0|0|0.0|100
0|2020-12-20|225.0|0|235.0|0|11.0|0|0.0|100
0|2020-12-21|238.0|0|238.0|0|11.0|0|0.0|100
0|2020-12-22|246.0|0|246.0|0|11.0|0|0.0|100
0|2020-12-23|252.0|0|252.0|0|11.0|0|0.0|100
0|2020-12-24|253.0|0|253.0|0|11.0|0|0.0|100
0|2020-12-25|255.0|0|255.0|0|11.0|0|0.0|100
0|2020-12-26|258.0|0|258.0|0|11.0|0|0.0|100
0|2020-12-27|259.0|0|259.0|0|11.0|0|0.0|100
0|2020-12-28|259.0|0|265.0|0|11.0|0|0.0|100
0|2020-12-29|259.0|0|268.0|0|11.0|0|0.0|100
0|2020-12-30|274.0|0|274.0|0|11.0|0|0.0|100
0|2020-12-31|274.0|0|275.0|0|11.0|0|0.0|100
0|2021-01-01|279.0|0|279.0|0|12.0|0|0.0|100
0|2021-01-02|283.0|0|283.0|0|12.0|0|0.0|100
0|2021-01-03|283.0|0|286.0|0|12.0|0|0.0|100
0|2021-01-04|283.0|0|286.0|0|12.0|0|0.0|100
0|2021-01-05|290.0|0|290.0|0|12.0|0|0.0|100
0|2021-01-06|293.0|0|293.0|0|12.0|0|0.0|100
0|2021-01-07|293.0|0|296.0|0|12.0|0|0.0|100
0|2021-01-08|297.0|0|297.0|0|12.0|0|0.0|100
0|2021-01-09|308.0|0|308.0|0|12.0|0|0.0|100
0|2021-01-10|308.0|0|310.0|0|12.0|0|0.0|100
0|2021-01-11|308.0|0|316.0|0|12.0|0|0.0|100
0|2021-01-12|317.0|0|317.0|0|12.0|0|0.0|100
0|2021-01-13|321.0|0|321.0|0|13.0|0|0.0|100
0|2021-01-14|321.0|0|328.0|0|13.0|0|0.0|100
0|2021-01-15|321.0|0|332.0|0|13.0|0|0.0|100
0|2021-01-16|321.0|0|339.0|0|13.0|0|0.0|100
0|2021-01-17|345.0|0|345.0|0|13.0|0|0.0|100
0|2021-01-18|352.0|0|352.0|0|13.0|0|0.0|100
0|2021-01-19|356.0|0|356.0|0|14.0|0|0.0|100
0|2021-01-20|360.0|0|360.0|0|15.0|0|0.0|100
0|2021-01-21|360.0|0|369.0|0|15.0|0|0.0|100
0|2021-01-22|360.0|0|370.0|0|15.0|0|0.0|100
0|2021-01-23|374.0|0|374.0|0|15.0|0|0.0|100
0|2021-01-24|374.0|0|381.0|0|15.0|0|0.0|100
0|2021-01-25|374.0|0|389.0|0|15.0|0|0.0|100
0|2021-01-26|374.0|0|394.0|0|15.0|0|0.0|100
0|2021-01-27|397.0|0|397.0|0|15.0|0|0.0|100
0|2021-01-28|397.0|0|400.0|0|15.0|0|0.0|100
0|2021-01-29|406.0|0|406.0|0|16.0|0|0.0|100
0|2021-01-30|408.0|0|408.0|0|16.0|0|0.0|100
0|2021-01-31|408.0|0|410.0|0|16.0|0|0.0|100
0|2021-02-01|408.0|0|411.0|0|16.0|0|0.0|100
0|2021-02-02|408.0|0|416.0|0|16.0|0|0.0|100
0|2021-02-03|408.0|0|420.0|0|16.0|0|0.0|100
0|2021-02-04|408.0|0|422.0|0|16.0|0|0.0|100
0|2021-02-05|424.0|0|424.0|0|16.0|0|0.0|100
0|2021-02-06|429.0|0|429.0|0|16.0|0|0.0|100
0|2021-02-07|429.0|0|433.0|0|16.0|0|0.0|100
0|2021-02-08|429.0|0|435.0|0|16.0|0|0.0|100
0|2021-02-09|429.0|0|440.0|0|16.0|0|0.0|100
0|2021-02-10|442.0|0|442.0|0|16.0|0|0.0|100
