|dates|Beaver_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Beaver_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Beaver_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|Beaver_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|Beaver_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Beaver_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Beaver_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Beaver_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-28|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-29|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-30|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-03-31|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-04-01|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-04-02|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-04-03|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-04-04|69.0|0|69.0|0|6.0|0|0.0|100
0|2020-04-05|84.0|0|84.0|0|6.0|0|0.0|100
0|2020-04-06|96.0|0|96.0|0|6.0|0|0.0|100
0|2020-04-07|116.0|0|116.0|0|9.0|0|0.0|100
0|2020-04-08|128.0|0|128.0|0|13.0|0|0.0|100
0|2020-04-09|129.0|0|129.0|0|13.0|0|0.0|100
0|2020-04-10|139.0|0|139.0|0|13.0|0|0.0|100
0|2020-04-11|143.0|0|143.0|0|13.0|0|0.0|100
0|2020-04-12|145.0|0|145.0|0|13.0|0|0.0|100
0|2020-04-13|153.0|0|153.0|0|13.0|0|0.0|100
0|2020-04-14|156.0|0|156.0|0|14.0|0|0.0|100
0|2020-04-15|158.0|0|158.0|0|14.0|0|0.0|100
0|2020-04-16|168.0|0|168.0|0|14.0|0|0.0|100
0|2020-04-17|178.0|0|178.0|0|15.0|0|0.0|100
0|2020-04-18|278.0|0|278.0|0|31.0|0|0.0|100
0|2020-04-19|288.0|0|288.0|0|32.0|0|0.0|100
0|2020-04-20|298.0|0|298.0|0|36.0|0|0.0|100
0|2020-04-21|303.0|0|303.0|0|43.0|0|0.0|100
0|2020-04-22|317.0|0|317.0|0|47.0|0|0.0|100
0|2020-04-23|319.0|0|319.0|0|47.0|0|0.0|100
0|2020-04-24|337.0|0|337.0|0|47.0|0|0.0|100
0|2020-04-25|359.0|0|359.0|0|46.0|0|0.0|100
0|2020-04-26|366.0|0|366.0|0|46.0|0|0.0|100
0|2020-04-27|387.0|0|387.0|0|46.0|0|0.0|100
0|2020-04-28|388.0|0|388.0|0|59.0|0|0.0|100
0|2020-04-29|392.0|0|392.0|0|65.0|0|0.0|100
0|2020-04-30|405.0|0|405.0|0|65.0|0|0.0|100
0|2020-05-01|426.0|0|426.0|0|67.0|0|0.0|100
0|2020-05-02|435.0|0|435.0|0|68.0|0|0.0|100
0|2020-05-03|435.0|0|435.0|0|68.0|0|0.0|100
0|2020-05-04|458.0|0|458.0|0|68.0|0|0.0|100
0|2020-05-05|466.0|0|466.0|0|73.0|0|0.0|100
0|2020-05-06|471.0|0|471.0|0|76.0|0|0.0|100
0|2020-05-07|472.0|0|472.0|0|78.0|0|0.0|100
0|2020-05-08|479.0|0|479.0|0|78.0|0|0.0|100
0|2020-05-09|482.0|0|482.0|0|78.0|0|0.0|100
0|2020-05-10|491.0|0|491.0|0|78.0|0|0.0|100
0|2020-05-11|491.0|0|491.0|0|78.0|0|0.0|100
0|2020-05-12|493.0|0|493.0|0|78.0|0|0.0|100
