|dates|Dallam_Texas_UnitedStates.JHU_ConfirmedCases.data|Dallam_Texas_UnitedStates.JHU_ConfirmedCases.missing|Dallam_Texas_UnitedStates.NYT_ConfirmedCases.data|Dallam_Texas_UnitedStates.NYT_ConfirmedCases.missing|Dallam_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Dallam_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Dallam_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Dallam_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-05-15|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-05-16|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-17|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-05-18|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-05-19|22.0|0|18.0|0|1.0|0|0.0|100
0|2020-05-20|22.0|0|18.0|0|1.0|0|0.0|100
0|2020-05-21|22.0|0|18.0|0|1.0|0|0.0|100
0|2020-05-22|22.0|0|18.0|0|1.0|0|0.0|100
0|2020-05-23|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-05-24|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-05-25|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-05-26|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-05-27|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-05-28|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-05-29|24.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-30|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-31|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-06-01|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-06-02|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-06-03|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-04|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-05|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-06|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-07|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-08|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-09|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-10|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-11|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-12|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-13|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-14|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-15|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-16|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-17|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-06-18|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-19|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-06-20|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-06-21|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-06-22|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-06-23|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-06-24|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-06-25|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-06-26|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-06-27|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-06-28|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-06-29|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-06-30|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-07-01|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-07-02|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-03|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-04|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-05|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-06|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-07|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-07-08|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-07-09|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-07-10|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-07-11|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-07-12|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-07-13|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-07-14|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-07-15|129.0|0|129.0|0|1.0|0|0.0|100
0|2020-07-16|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-07-17|135.0|0|135.0|0|1.0|0|0.0|100
0|2020-07-18|146.0|0|146.0|0|1.0|0|0.0|100
0|2020-07-19|146.0|0|146.0|0|1.0|0|0.0|100
0|2020-07-20|149.0|0|149.0|0|1.0|0|0.0|100
0|2020-07-21|150.0|0|150.0|0|1.0|0|0.0|100
0|2020-07-22|158.0|0|158.0|0|1.0|0|0.0|100
0|2020-07-23|171.0|0|171.0|0|1.0|0|0.0|100
0|2020-07-24|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-07-25|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-07-26|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-07-27|173.0|0|173.0|0|5.0|0|0.0|100
0|2020-07-28|173.0|0|173.0|0|5.0|0|0.0|100
0|2020-07-29|173.0|0|173.0|0|5.0|0|0.0|100
0|2020-07-30|177.0|0|177.0|0|5.0|0|0.0|100
0|2020-07-31|178.0|0|178.0|0|5.0|0|0.0|100
0|2020-08-01|179.0|0|179.0|0|5.0|0|0.0|100
0|2020-08-02|179.0|0|179.0|0|5.0|0|0.0|100
0|2020-08-03|179.0|0|179.0|0|5.0|0|0.0|100
0|2020-08-04|180.0|0|180.0|0|5.0|0|0.0|100
0|2020-08-05|183.0|0|183.0|0|5.0|0|0.0|100
0|2020-08-06|187.0|0|187.0|0|5.0|0|0.0|100
0|2020-08-07|187.0|0|187.0|0|5.0|0|0.0|100
0|2020-08-08|190.0|0|190.0|0|5.0|0|0.0|100
0|2020-08-09|190.0|0|190.0|0|5.0|0|0.0|100
0|2020-08-10|190.0|0|190.0|0|5.0|0|0.0|100
0|2020-08-11|193.0|0|193.0|0|5.0|0|0.0|100
0|2020-08-12|195.0|0|195.0|0|5.0|0|0.0|100
0|2020-08-13|196.0|0|196.0|0|6.0|0|0.0|100
0|2020-08-14|196.0|0|196.0|0|6.0|0|0.0|100
0|2020-08-15|196.0|0|196.0|0|6.0|0|0.0|100
0|2020-08-16|196.0|0|196.0|0|6.0|0|0.0|100
0|2020-08-17|196.0|0|196.0|0|6.0|0|0.0|100
0|2020-08-18|199.0|0|199.0|0|6.0|0|0.0|100
0|2020-08-19|199.0|0|199.0|0|6.0|0|0.0|100
0|2020-08-20|199.0|0|199.0|0|6.0|0|0.0|100
0|2020-08-21|201.0|0|201.0|0|6.0|0|0.0|100
0|2020-08-22|202.0|0|202.0|0|6.0|0|0.0|100
0|2020-08-23|202.0|0|202.0|0|6.0|0|0.0|100
0|2020-08-24|202.0|0|202.0|0|6.0|0|0.0|100
0|2020-08-25|204.0|0|204.0|0|6.0|0|0.0|100
0|2020-08-26|206.0|0|206.0|0|7.0|0|0.0|100
0|2020-08-27|206.0|0|206.0|0|7.0|0|0.0|100
0|2020-08-28|206.0|0|206.0|0|7.0|0|0.0|100
0|2020-08-29|208.0|0|208.0|0|7.0|0|0.0|100
0|2020-08-30|208.0|0|208.0|0|7.0|0|0.0|100
0|2020-08-31|208.0|0|208.0|0|7.0|0|0.0|100
0|2020-09-01|209.0|0|209.0|0|7.0|0|0.0|100
0|2020-09-02|210.0|0|210.0|0|8.0|0|0.0|100
0|2020-09-03|211.0|0|211.0|0|8.0|0|0.0|100
0|2020-09-04|211.0|0|210.0|0|8.0|0|0.0|100
0|2020-09-05|211.0|0|211.0|0|8.0|0|0.0|100
0|2020-09-06|211.0|0|211.0|0|8.0|0|0.0|100
0|2020-09-07|211.0|0|211.0|0|8.0|0|0.0|100
0|2020-09-08|211.0|0|211.0|0|8.0|0|0.0|100
0|2020-09-09|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-09-10|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-09-11|217.0|0|217.0|0|8.0|0|0.0|100
0|2020-09-12|217.0|0|219.0|0|8.0|0|0.0|100
0|2020-09-13|219.0|0|219.0|0|8.0|0|0.0|100
0|2020-09-14|219.0|0|219.0|0|8.0|0|0.0|100
0|2020-09-15|223.0|0|223.0|0|8.0|0|0.0|100
0|2020-09-16|223.0|0|223.0|0|8.0|0|0.0|100
0|2020-09-17|226.0|0|226.0|0|8.0|0|0.0|100
0|2020-09-18|229.0|0|229.0|0|8.0|0|0.0|100
0|2020-09-19|232.0|0|232.0|0|8.0|0|0.0|100
0|2020-09-20|232.0|0|232.0|0|8.0|0|0.0|100
0|2020-09-21|232.0|0|232.0|0|8.0|0|0.0|100
0|2020-09-22|238.0|0|238.0|0|8.0|0|0.0|100
0|2020-09-23|244.0|0|244.0|0|9.0|0|0.0|100
0|2020-09-24|246.0|0|246.0|0|9.0|0|0.0|100
0|2020-09-25|247.0|0|246.0|0|9.0|0|0.0|100
0|2020-09-26|249.0|0|249.0|0|9.0|0|0.0|100
0|2020-09-27|249.0|0|249.0|0|9.0|0|0.0|100
0|2020-09-28|249.0|0|249.0|0|9.0|0|0.0|100
0|2020-09-29|257.0|0|257.0|0|9.0|0|0.0|100
0|2020-09-30|257.0|0|257.0|0|9.0|0|0.0|100
0|2020-10-01|258.0|0|258.0|0|9.0|0|0.0|100
0|2020-10-02|261.0|0|261.0|0|9.0|0|0.0|100
0|2020-10-03|261.0|0|261.0|0|9.0|0|0.0|100
0|2020-10-04|261.0|0|261.0|0|9.0|0|0.0|100
0|2020-10-05|261.0|0|261.0|0|9.0|0|0.0|100
0|2020-10-06|274.0|0|274.0|0|9.0|0|0.0|100
0|2020-10-07|283.0|0|283.0|0|9.0|0|0.0|100
0|2020-10-08|284.0|0|284.0|0|10.0|0|0.0|100
0|2020-10-09|293.0|0|293.0|0|10.0|0|0.0|100
0|2020-10-10|295.0|0|295.0|0|10.0|0|0.0|100
0|2020-10-11|295.0|0|295.0|0|10.0|0|0.0|100
0|2020-10-12|295.0|0|295.0|0|10.0|0|0.0|100
0|2020-10-13|301.0|0|301.0|0|10.0|0|0.0|100
0|2020-10-14|307.0|0|307.0|0|10.0|0|0.0|100
0|2020-10-15|317.0|0|317.0|0|10.0|0|0.0|100
0|2020-10-16|327.0|0|327.0|0|10.0|0|0.0|100
0|2020-10-17|331.0|0|331.0|0|10.0|0|0.0|100
0|2020-10-18|331.0|0|331.0|0|10.0|0|0.0|100
0|2020-10-19|331.0|0|331.0|0|10.0|0|0.0|100
0|2020-10-20|332.0|0|332.0|0|10.0|0|0.0|100
0|2020-10-21|332.0|0|332.0|0|10.0|0|0.0|100
0|2020-10-22|332.0|0|332.0|0|10.0|0|0.0|100
0|2020-10-23|332.0|0|352.0|0|10.0|0|0.0|100
0|2020-10-24|332.0|0|362.0|0|10.0|0|0.0|100
0|2020-10-25|332.0|0|362.0|0|10.0|0|0.0|100
0|2020-10-26|362.0|0|362.0|0|10.0|0|0.0|100
0|2020-10-27|371.0|0|371.0|0|10.0|0|0.0|100
0|2020-10-28|371.0|0|371.0|0|10.0|0|0.0|100
0|2020-10-29|371.0|0|371.0|0|10.0|0|0.0|100
0|2020-10-30|385.0|0|385.0|0|10.0|0|0.0|100
0|2020-10-31|386.0|0|386.0|0|10.0|0|0.0|100
0|2020-11-01|386.0|0|386.0|0|10.0|0|0.0|100
0|2020-11-02|386.0|0|386.0|0|10.0|0|0.0|100
0|2020-11-03|395.0|0|395.0|0|10.0|0|0.0|100
0|2020-11-04|411.0|0|411.0|0|10.0|0|0.0|100
0|2020-11-05|412.0|0|412.0|0|10.0|0|0.0|100
0|2020-11-06|412.0|0|412.0|0|10.0|0|0.0|100
0|2020-11-07|414.0|0|414.0|0|10.0|0|0.0|100
0|2020-11-08|414.0|0|414.0|0|10.0|0|0.0|100
0|2020-11-09|414.0|0|414.0|0|10.0|0|0.0|100
0|2020-11-10|414.0|0|414.0|0|10.0|0|0.0|100
0|2020-11-11|414.0|0|414.0|0|10.0|0|0.0|100
0|2020-11-12|414.0|0|414.0|0|10.0|0|0.0|100
0|2020-11-13|417.0|0|417.0|0|10.0|0|0.0|100
0|2020-11-14|418.0|0|418.0|0|10.0|0|0.0|100
0|2020-11-15|418.0|0|418.0|0|10.0|0|0.0|100
0|2020-11-16|419.0|0|419.0|0|11.0|0|0.0|100
0|2020-11-17|419.0|0|424.0|0|11.0|0|0.0|100
0|2020-11-18|424.0|0|424.0|0|13.0|0|0.0|100
0|2020-11-19|424.0|0|427.0|0|13.0|0|0.0|100
0|2020-11-20|426.0|0|426.0|0|14.0|0|0.0|100
0|2020-11-21|426.0|0|426.0|0|14.0|0|0.0|100
0|2020-11-22|426.0|0|426.0|0|14.0|0|0.0|100
0|2020-11-23|426.0|0|426.0|0|14.0|0|0.0|100
0|2020-11-24|426.0|0|427.0|0|14.0|0|0.0|100
0|2020-11-25|428.0|0|428.0|0|14.0|0|0.0|100
0|2020-11-26|428.0|0|428.0|0|14.0|0|0.0|100
0|2020-11-27|428.0|0|428.0|0|14.0|0|0.0|100
0|2020-11-28|428.0|0|428.0|0|14.0|0|0.0|100
0|2020-11-29|428.0|0|428.0|0|15.0|0|0.0|100
0|2020-11-30|428.0|0|428.0|0|15.0|0|0.0|100
0|2020-12-01|428.0|0|428.0|0|15.0|0|0.0|100
0|2020-12-02|430.0|0|430.0|0|15.0|0|0.0|100
0|2020-12-03|430.0|0|430.0|0|15.0|0|0.0|100
0|2020-12-04|430.0|0|435.0|0|15.0|0|0.0|100
0|2020-12-05|430.0|0|435.0|0|15.0|0|0.0|100
0|2020-12-06|435.0|0|435.0|0|15.0|0|0.0|100
0|2020-12-07|435.0|0|435.0|0|15.0|0|0.0|100
0|2020-12-08|435.0|0|436.0|0|15.0|0|0.0|100
0|2020-12-09|435.0|0|436.0|0|15.0|0|0.0|100
0|2020-12-10|436.0|0|436.0|0|15.0|0|0.0|100
0|2020-12-11|437.0|0|476.0|0|15.0|0|0.0|100
0|2020-12-12|437.0|0|477.0|0|15.0|0|0.0|100
0|2020-12-13|437.0|0|477.0|0|15.0|0|0.0|100
0|2020-12-14|477.0|0|477.0|0|15.0|0|0.0|100
0|2020-12-15|477.0|0|477.0|0|15.0|0|0.0|100
0|2020-12-16|477.0|0|481.0|0|15.0|0|0.0|100
0|2020-12-17|477.0|0|481.0|0|15.0|0|0.0|100
0|2020-12-18|482.0|0|482.0|0|16.0|0|0.0|100
0|2020-12-19|483.0|0|483.0|0|17.0|0|0.0|100
0|2020-12-20|483.0|0|483.0|0|17.0|0|0.0|100
0|2020-12-21|483.0|0|483.0|0|17.0|0|0.0|100
0|2020-12-22|483.0|0|483.0|0|17.0|0|0.0|100
0|2020-12-23|483.0|0|485.0|0|17.0|0|0.0|100
0|2020-12-24|483.0|0|486.0|0|17.0|0|0.0|100
0|2020-12-25|483.0|0|486.0|0|17.0|0|0.0|100
0|2020-12-26|483.0|0|486.0|0|17.0|0|0.0|100
0|2020-12-27|483.0|0|486.0|0|17.0|0|0.0|100
0|2020-12-28|483.0|0|486.0|0|17.0|0|0.0|100
0|2020-12-29|459.0|0|459.0|0|18.0|0|0.0|100
0|2020-12-30|459.0|0|459.0|0|18.0|0|0.0|100
0|2020-12-31|458.0|0|458.0|0|18.0|0|0.0|100
0|2021-01-01|462.0|0|462.0|0|19.0|0|0.0|100
0|2021-01-02|462.0|0|462.0|0|19.0|0|0.0|100
0|2021-01-03|462.0|0|462.0|0|19.0|0|0.0|100
0|2021-01-04|462.0|0|462.0|0|19.0|0|0.0|100
0|2021-01-05|462.0|0|463.0|0|19.0|0|0.0|100
0|2021-01-06|464.0|0|464.0|0|19.0|0|0.0|100
0|2021-01-07|464.0|0|464.0|0|19.0|0|0.0|100
0|2021-01-08|464.0|0|465.0|0|19.0|0|0.0|100
0|2021-01-09|465.0|0|465.0|0|19.0|0|0.0|100
0|2021-01-10|465.0|0|465.0|0|19.0|0|0.0|100
0|2021-01-11|465.0|0|465.0|0|19.0|0|0.0|100
0|2021-01-12|465.0|0|465.0|0|20.0|0|0.0|100
0|2021-01-13|465.0|0|465.0|0|20.0|0|0.0|100
0|2021-01-14|465.0|0|465.0|0|20.0|0|0.0|100
0|2021-01-15|465.0|0|465.0|0|20.0|0|0.0|100
0|2021-01-16|465.0|0|465.0|0|20.0|0|0.0|100
0|2021-01-17|465.0|0|465.0|0|20.0|0|0.0|100
0|2021-01-18|465.0|0|465.0|0|20.0|0|0.0|100
0|2021-01-19|466.0|0|466.0|0|20.0|0|0.0|100
0|2021-01-20|468.0|0|468.0|0|20.0|0|0.0|100
0|2021-01-21|468.0|0|468.0|0|20.0|0|0.0|100
0|2021-01-22|468.0|0|468.0|0|20.0|0|0.0|100
0|2021-01-23|470.0|0|470.0|0|20.0|0|0.0|100
0|2021-01-24|470.0|0|470.0|0|20.0|0|0.0|100
0|2021-01-25|470.0|0|470.0|0|20.0|0|0.0|100
0|2021-01-26|470.0|0|470.0|0|20.0|0|0.0|100
0|2021-01-27|519.0|0|519.0|0|20.0|0|0.0|100
0|2021-01-28|519.0|0|555.0|0|20.0|0|0.0|100
0|2021-01-29|555.0|0|555.0|0|21.0|0|0.0|100
0|2021-01-30|561.0|0|561.0|0|21.0|0|0.0|100
0|2021-01-31|561.0|0|561.0|0|21.0|0|0.0|100
0|2021-02-01|561.0|0|561.0|0|21.0|0|0.0|100
0|2021-02-02|564.0|0|564.0|0|21.0|0|0.0|100
0|2021-02-03|564.0|0|563.0|0|21.0|0|0.0|100
0|2021-02-04|540.0|0|540.0|0|21.0|0|0.0|100
0|2021-02-05|540.0|0|553.0|0|21.0|0|0.0|100
0|2021-02-06|540.0|0|555.0|0|21.0|0|0.0|100
0|2021-02-07|555.0|0|555.0|0|22.0|0|0.0|100
0|2021-02-08|555.0|0|555.0|0|22.0|0|0.0|100
0|2021-02-09|557.0|0|557.0|0|22.0|0|0.0|100
0|2021-02-10|557.0|0|562.0|0|22.0|0|0.0|100
0|2021-02-11|557.0|0|564.0|0|22.0|0|0.0|100
