|dates|Maricopa_Arizona_UnitedStates.JHU_ConfirmedCases.data|Maricopa_Arizona_UnitedStates.JHU_ConfirmedCases.missing|Maricopa_Arizona_UnitedStates.NYT_ConfirmedCases.data|Maricopa_Arizona_UnitedStates.NYT_ConfirmedCases.missing|Maricopa_Arizona_UnitedStates.JHU_ConfirmedDeaths.data|Maricopa_Arizona_UnitedStates.JHU_ConfirmedDeaths.missing|Maricopa_Arizona_UnitedStates.JHU_ConfirmedRecoveries.data|Maricopa_Arizona_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-12|6219.0|0|6219.0|0|259.0|0|0.0|100
0|2020-05-13|6341.0|0|6341.0|0|281.0|0|0.0|100
0|2020-05-14|6599.0|0|6599.0|0|292.0|0|0.0|100
0|2020-05-15|6821.0|0|6821.0|0|302.0|0|0.0|100
0|2020-05-16|7096.0|0|7096.0|0|319.0|0|0.0|100
0|2020-05-17|7240.0|0|7240.0|0|319.0|0|0.0|100
0|2020-05-18|7340.0|0|7340.0|0|324.0|0|0.0|100
0|2020-05-19|7482.0|0|7482.0|0|339.0|0|0.0|100
0|2020-05-20|7644.0|0|7644.0|0|357.0|0|0.0|100
0|2020-05-21|7835.0|0|7835.0|0|361.0|0|0.0|100
0|2020-05-22|7950.0|0|7950.0|0|368.0|0|0.0|100
0|2020-05-23|8177.0|0|8177.0|0|383.0|0|0.0|100
0|2020-05-24|8277.0|0|8277.0|0|384.0|0|0.0|100
0|2020-05-25|8379.0|0|8379.0|0|385.0|0|0.0|100
0|2020-05-26|8448.0|0|8448.0|0|384.0|0|0.0|100
0|2020-05-27|8627.0|0|8627.0|0|397.0|0|0.0|100
0|2020-05-28|8896.0|0|8896.0|0|403.0|0|0.0|100
0|2020-05-29|9112.0|0|9112.0|0|419.0|0|0.0|100
0|2020-05-30|9522.0|0|9522.0|0|430.0|0|0.0|100
0|2020-05-31|9815.0|0|9815.0|0|432.0|0|0.0|100
0|2020-06-01|9937.0|0|9937.0|0|433.0|0|0.0|100
0|2020-06-02|10536.0|0|10536.0|0|448.0|0|0.0|100
0|2020-06-03|11068.0|0|11068.0|0|466.0|0|0.0|100
0|2020-06-04|11229.0|0|11229.0|0|471.0|0|0.0|100
0|2020-06-05|12091.0|0|12091.0|0|479.0|0|0.0|100
0|2020-06-06|12761.0|0|12761.0|0|489.0|0|0.0|100
0|2020-06-07|13498.0|0|13498.0|0|490.0|0|0.0|100
0|2020-06-08|14003.0|0|14003.0|0|491.0|0|0.0|100
0|2020-06-09|14374.0|0|14374.0|0|504.0|0|0.0|100
0|2020-06-10|15282.0|0|15282.0|0|519.0|0|0.0|100
0|2020-06-11|16018.0|0|16148.0|0|532.0|0|0.0|100
0|2020-06-12|17010.0|0|17023.0|0|536.0|0|0.0|100
0|2020-06-13|17791.0|0|17791.0|0|549.0|0|0.0|100
0|2020-06-14|18692.0|0|18692.0|0|551.0|0|0.0|100
0|2020-06-15|19372.0|0|19372.0|0|557.0|0|0.0|100
0|2020-06-16|20775.0|0|20775.0|0|568.0|0|0.0|100
0|2020-06-17|22272.0|0|22272.0|0|579.0|0|0.0|100
0|2020-06-18|23880.0|0|23890.0|0|598.0|0|0.0|100
0|2020-06-19|25999.0|0|25999.0|0|615.0|0|0.0|100
0|2020-06-20|28303.0|0|28303.0|0|633.0|0|0.0|100
0|2020-06-21|30136.0|0|30136.0|0|632.0|0|0.0|100
0|2020-06-22|31650.0|0|31650.0|0|634.0|0|0.0|100
0|2020-06-23|33883.0|0|33883.0|0|663.0|0|0.0|100
0|2020-06-24|34992.0|0|34993.0|0|690.0|0|0.0|100
0|2020-06-25|37135.0|0|37135.0|0|694.0|0|0.0|100
0|2020-06-26|39626.0|0|39626.0|0|718.0|0|0.0|100
0|2020-06-27|42374.0|0|42374.0|0|741.0|0|0.0|100
0|2020-06-28|44962.0|0|44962.0|0|746.0|0|0.0|100
0|2020-06-29|44962.0|0|45178.0|0|746.0|0|0.0|100
0|2020-06-30|48592.0|0|48710.0|0|771.0|0|0.0|100
0|2020-07-01|48592.0|0|52266.0|0|771.0|0|0.0|100
0|2020-07-02|54757.0|0|54757.0|0|843.0|0|0.0|100
0|2020-07-03|57929.0|0|57929.0|0|865.0|0|0.0|100
0|2020-07-04|59829.0|0|59829.0|0|880.0|0|0.0|100
0|2020-07-05|62296.0|0|62296.0|0|883.0|0|0.0|100
0|2020-07-06|64915.0|0|64915.0|0|881.0|0|0.0|100
0|2020-07-07|67543.0|0|67543.0|0|933.0|0|0.0|100
0|2020-07-08|70128.0|0|70128.0|0|959.0|0|0.0|100
0|2020-07-09|73165.0|0|73165.0|0|1012.0|0|0.0|100
0|2020-07-10|76328.0|0|76328.0|0|1049.0|0|0.0|100
0|2020-07-11|78481.0|0|78481.0|0|1093.0|0|0.0|100
0|2020-07-12|80146.0|0|80146.0|0|1133.0|0|0.0|100
0|2020-07-13|81216.0|0|81216.0|0|1140.0|0|0.0|100
0|2020-07-14|84233.0|0|84233.0|0|1198.0|0|0.0|100
0|2020-07-15|86483.0|0|86483.0|0|1277.0|0|0.0|100
0|2020-07-16|88954.0|0|88954.0|0|1311.0|0|0.0|100
0|2020-07-17|91863.0|0|91863.0|0|1374.0|0|0.0|100
0|2020-07-18|93870.0|0|93870.0|0|1444.0|0|0.0|100
0|2020-07-19|95471.0|0|95471.0|0|1473.0|0|0.0|100
0|2020-07-20|96711.0|0|96711.0|0|1485.0|0|0.0|100
0|2020-07-21|98988.0|0|98988.0|0|1556.0|0|0.0|100
0|2020-07-22|100543.0|0|100543.0|0|1599.0|0|0.0|100
0|2020-07-23|102247.0|0|102247.0|0|1651.0|0|0.0|100
0|2020-07-24|104613.0|0|104613.0|0|1718.0|0|0.0|100
0|2020-07-25|107291.0|0|107291.0|0|1793.0|0|0.0|100
0|2020-07-26|108677.0|0|108677.0|0|1808.0|0|0.0|100
0|2020-07-27|109988.0|0|109988.0|0|1807.0|0|0.0|100
0|2020-07-28|111446.0|0|111446.0|0|1882.0|0|0.0|100
0|2020-07-29|113148.0|0|113148.0|0|1915.0|0|0.0|100
0|2020-07-30|114852.0|0|114852.0|0|2011.0|0|0.0|100
0|2020-07-31|117293.0|0|117293.0|0|2054.0|0|0.0|100
0|2020-08-01|119295.0|0|119295.0|0|2089.0|0|0.0|100
0|2020-08-02|120279.0|0|120279.0|0|2101.0|0|0.0|100
0|2020-08-03|120960.0|0|120960.0|0|2108.0|0|0.0|100
0|2020-08-04|121789.0|0|121789.0|0|2153.0|0|0.0|100
0|2020-08-05|123082.0|0|123082.0|0|2204.0|0|0.0|100
0|2020-08-06|124022.0|0|124022.0|0|2259.0|0|0.0|100
0|2020-08-07|124924.0|0|124924.0|0|2307.0|0|0.0|100
0|2020-08-08|125545.0|0|125545.0|0|2347.0|0|0.0|100
0|2020-08-09|126053.0|0|126053.0|0|2353.0|0|0.0|100
0|2020-08-10|126371.0|0|126371.0|0|2356.0|0|0.0|100
0|2020-08-11|126791.0|0|126791.0|0|2382.0|0|0.0|100
0|2020-08-12|127188.0|0|127188.0|0|2493.0|0|0.0|100
0|2020-08-13|127768.0|0|127768.0|0|2517.0|0|0.0|100
0|2020-08-14|128352.0|0|128352.0|0|2536.0|0|0.0|100
0|2020-08-15|128865.0|0|128865.0|0|2585.0|0|0.0|100
0|2020-08-16|129385.0|0|129385.0|0|2596.0|0|0.0|100
0|2020-08-17|129562.0|0|129562.0|0|2596.0|0|0.0|100
0|2020-08-18|129958.0|0|129958.0|0|2612.0|0|0.0|100
0|2020-08-19|130384.0|0|130384.0|0|2697.0|0|0.0|100
0|2020-08-20|130800.0|0|130800.0|0|2739.0|0|0.0|100
0|2020-08-21|131166.0|0|131166.0|0|2743.0|0|0.0|100
0|2020-08-22|131685.0|0|131685.0|0|2776.0|0|0.0|100
0|2020-08-23|131787.0|0|131787.0|0|2790.0|0|0.0|100
0|2020-08-24|131962.0|0|131962.0|0|2790.0|0|0.0|100
0|2020-08-25|132290.0|0|132290.0|0|2804.0|0|0.0|100
0|2020-08-26|132434.0|0|132434.0|0|2869.0|0|0.0|100
0|2020-08-27|132704.0|0|132704.0|0|2896.0|0|0.0|100
0|2020-08-28|132986.0|0|132986.0|0|2924.0|0|0.0|100
0|2020-08-29|133389.0|0|133389.0|0|2950.0|0|0.0|100
0|2020-08-30|133641.0|0|133641.0|0|2962.0|0|0.0|100
0|2020-08-31|133728.0|0|133728.0|0|2961.0|0|0.0|100
0|2020-09-01|134004.0|0|134004.0|0|2976.0|0|0.0|100
0|2020-09-02|134346.0|0|134346.0|0|2995.0|0|0.0|100
0|2020-09-03|135109.0|0|135109.0|0|3030.0|0|0.0|100
0|2020-09-04|135495.0|0|135495.0|0|3064.0|0|0.0|100
0|2020-09-05|135856.0|0|135856.0|0|3088.0|0|0.0|100
0|2020-09-06|135964.0|0|135964.0|0|3093.0|0|0.0|100
0|2020-09-07|136004.0|0|136004.0|0|3091.0|0|0.0|100
0|2020-09-08|136040.0|0|136040.0|0|3093.0|0|0.0|100
0|2020-09-09|136324.0|0|136324.0|0|3116.0|0|0.0|100
0|2020-09-10|136571.0|0|136571.0|0|3133.0|0|0.0|100
0|2020-09-11|136887.0|0|136887.0|0|3140.0|0|0.0|100
0|2020-09-12|137292.0|0|137292.0|0|3158.0|0|0.0|100
0|2020-09-13|137507.0|0|137507.0|0|3154.0|0|0.0|100
0|2020-09-14|137589.0|0|137589.0|0|3154.0|0|0.0|100
0|2020-09-15|137870.0|0|137870.0|0|3172.0|0|0.0|100
0|2020-09-16|138151.0|0|138151.0|0|3197.0|0|0.0|100
0|2020-09-17|139051.0|0|139051.0|0|3210.0|0|0.0|100
0|2020-09-18|139245.0|0|139963.0|0|3245.0|0|0.0|100
0|2020-09-19|139586.0|0|139586.0|0|3259.0|0|0.0|100
0|2020-09-20|139856.0|0|139856.0|0|3261.0|0|0.0|100
0|2020-09-21|140006.0|0|140006.0|0|3262.0|0|0.0|100
0|2020-09-22|140314.0|0|140314.0|0|3275.0|0|0.0|100
0|2020-09-23|140409.0|0|140409.0|0|3304.0|0|0.0|100
0|2020-09-24|140584.0|0|140584.0|0|3329.0|0|0.0|100
0|2020-09-25|140753.0|0|140753.0|0|3343.0|0|0.0|100
0|2020-09-26|140963.0|0|140963.0|0|3363.0|0|0.0|100
0|2020-09-27|141211.0|0|141211.0|0|3363.0|0|0.0|100
0|2020-09-28|141377.0|0|141377.0|0|3364.0|0|0.0|100
0|2020-09-29|141738.0|0|141738.0|0|3372.0|0|0.0|100
0|2020-09-30|141856.0|0|141856.0|0|3392.0|0|0.0|100
0|2020-10-01|142287.0|0|142287.0|0|3405.0|0|0.0|100
0|2020-10-02|142566.0|0|142566.0|0|3416.0|0|0.0|100
0|2020-10-03|142968.0|0|142968.0|0|3424.0|0|0.0|100
0|2020-10-04|143183.0|0|143183.0|0|3426.0|0|0.0|100
0|2020-10-05|143411.0|0|143411.0|0|3427.0|0|0.0|100
0|2020-10-06|143917.0|0|143917.0|0|3431.0|0|0.0|100
0|2020-10-07|144342.0|0|144342.0|0|3450.0|0|0.0|100
0|2020-10-08|144867.0|0|144867.0|0|3454.0|0|0.0|100
0|2020-10-09|145298.0|0|145298.0|0|3458.0|0|0.0|100
0|2020-10-10|145847.0|0|145847.0|0|3466.0|0|0.0|100
0|2020-10-11|146278.0|0|146278.0|0|3466.0|0|0.0|100
0|2020-10-12|146574.0|0|146574.0|0|3466.0|0|0.0|100
0|2020-10-13|147010.0|0|147010.0|0|3471.0|0|0.0|100
0|2020-10-14|147551.0|0|147551.0|0|3475.0|0|0.0|100
0|2020-10-15|148152.0|0|148152.0|0|3489.0|0|0.0|100
0|2020-10-16|148612.0|0|148612.0|0|3500.0|0|0.0|100
0|2020-10-17|149202.0|0|149202.0|0|3512.0|0|0.0|100
0|2020-10-18|149720.0|0|149720.0|0|3510.0|0|0.0|100
0|2020-10-19|150280.0|0|150280.0|0|3512.0|0|0.0|100
0|2020-10-20|150881.0|0|150881.0|0|3519.0|0|0.0|100
0|2020-10-21|151527.0|0|151527.0|0|3532.0|0|0.0|100
0|2020-10-22|152101.0|0|152101.0|0|3536.0|0|0.0|100
0|2020-10-23|152695.0|0|152695.0|0|3536.0|0|0.0|100
0|2020-10-24|153177.0|0|153282.0|0|3538.0|0|0.0|100
0|2020-10-25|154182.0|0|154214.0|0|3540.0|0|0.0|100
0|2020-10-26|154722.0|0|154902.0|0|3541.0|0|0.0|100
0|2020-10-27|155458.0|0|155458.0|0|3557.0|0|0.0|100
0|2020-10-28|155951.0|0|155985.0|0|3559.0|0|0.0|100
0|2020-10-29|156736.0|0|156736.0|0|3566.0|0|0.0|100
0|2020-10-30|157728.0|0|157728.0|0|3577.0|0|0.0|100
0|2020-10-31|158761.0|0|158765.0|0|3606.0|0|0.0|100
0|2020-11-01|159781.0|0|159781.0|0|3606.0|0|0.0|100
0|2020-11-02|160184.0|0|160264.0|0|3609.0|0|0.0|100
0|2020-11-03|161154.0|0|161154.0|0|3632.0|0|0.0|100
0|2020-11-04|161588.0|0|161725.0|0|3658.0|0|0.0|100
0|2020-11-05|162958.0|0|162958.0|0|3672.0|0|0.0|100
0|2020-11-06|164269.0|0|164355.0|0|3682.0|0|0.0|100
0|2020-11-07|165702.0|0|165702.0|0|3699.0|0|0.0|100
0|2020-11-08|166850.0|0|166880.0|0|3709.0|0|0.0|100
0|2020-11-09|167063.0|0|167907.0|0|3709.0|0|0.0|100
0|2020-11-10|169091.0|0|169309.0|0|3728.0|0|0.0|100
0|2020-11-11|170207.0|0|170207.0|0|3747.0|0|0.0|100
0|2020-11-12|170842.0|0|170842.0|0|3759.0|0|0.0|100
0|2020-11-13|172864.0|0|173772.0|0|3774.0|0|0.0|100
0|2020-11-14|174957.0|0|175298.0|0|3797.0|0|0.0|100
0|2020-11-15|176204.0|0|176283.0|0|3798.0|0|0.0|100
0|2020-11-16|176993.0|0|177070.0|0|3798.0|0|0.0|100
0|2020-11-17|178639.0|0|179970.0|0|3809.0|0|0.0|100
0|2020-11-18|180608.0|0|181920.0|0|3837.0|0|0.0|100
0|2020-11-19|183177.0|0|184533.0|0|3850.0|0|0.0|100
0|2020-11-20|185580.0|0|186564.0|0|3878.0|0|0.0|100
0|2020-11-21|187636.0|0|189291.0|0|3890.0|0|0.0|100
0|2020-11-22|190034.0|0|190067.0|0|3896.0|0|0.0|100
0|2020-11-23|191503.0|0|192255.0|0|3896.0|0|0.0|100
0|2020-11-24|194410.0|0|195377.0|0|3922.0|0|0.0|100
0|2020-11-25|196849.0|0|197580.0|0|3927.0|0|0.0|100
0|2020-11-26|198822.0|0|198822.0|0|3955.0|0|0.0|100
0|2020-11-27|201340.0|0|201340.0|0|3966.0|0|0.0|100
0|2020-11-28|203663.0|0|203663.0|0|3974.0|0|0.0|100
0|2020-11-29|205332.0|0|205332.0|0|3977.0|0|0.0|100
0|2020-11-30|205658.0|0|205658.0|0|3982.0|0|0.0|100
0|2020-12-01|213121.0|0|213988.0|0|4010.0|0|0.0|100
0|2020-12-02|215386.0|0|217111.0|0|4036.0|0|0.0|100
0|2020-12-03|218935.0|0|220399.0|0|4080.0|0|0.0|100
0|2020-12-04|222218.0|0|224924.0|0|4119.0|0|0.0|100
0|2020-12-05|225782.0|0|228051.0|0|4131.0|0|0.0|100
0|2020-12-06|228312.0|0|228312.0|0|4153.0|0|0.0|100
0|2020-12-07|228486.0|0|228486.0|0|4153.0|0|0.0|100
0|2020-12-08|236818.0|0|238187.0|0|4161.0|0|0.0|100
0|2020-12-09|239417.0|0|240917.0|0|4213.0|0|0.0|100
0|2020-12-10|241880.0|0|244231.0|0|4244.0|0|0.0|100
0|2020-12-11|245671.0|0|248905.0|0|4299.0|0|0.0|100
0|2020-12-12|250319.0|0|253345.0|0|4324.0|0|0.0|100
0|2020-12-13|253686.0|0|253686.0|0|4353.0|0|0.0|100
0|2020-12-14|260661.0|0|260661.0|0|4353.0|0|0.0|100
0|2020-12-15|263191.0|0|265605.0|0|4381.0|0|0.0|100
0|2020-12-16|266196.0|0|267986.0|0|4447.0|0|0.0|100
0|2020-12-17|269744.0|0|272932.0|0|4542.0|0|0.0|100
0|2020-12-18|274026.0|0|275212.0|0|4610.0|0|0.0|100
0|2020-12-19|277071.0|0|279636.0|0|4661.0|0|0.0|100
0|2020-12-20|279885.0|0|279885.0|0|4684.0|0|0.0|100
0|2020-12-21|284462.0|0|284462.0|0|4685.0|0|0.0|100
0|2020-12-22|287646.0|0|290550.0|0|4754.0|0|0.0|100
0|2020-12-23|291412.0|0|293629.0|0|4781.0|0|0.0|100
0|2020-12-24|295379.0|0|298299.0|0|4833.0|0|0.0|100
0|2020-12-25|299056.0|0|299056.0|0|4892.0|0|0.0|100
0|2020-12-26|302640.0|0|302859.0|0|4906.0|0|0.0|100
0|2020-12-27|302707.0|0|302859.0|0|4907.0|0|0.0|100
0|2020-12-28|309737.0|0|309737.0|0|4948.0|0|0.0|100
0|2020-12-29|311242.0|0|314306.0|0|5027.0|0|0.0|100
0|2020-12-30|314464.0|0|317268.0|0|5051.0|0|0.0|100
0|2020-12-31|318827.0|0|322449.0|0|5110.0|0|0.0|100
0|2021-01-01|325404.0|0|325404.0|0|5196.0|0|0.0|100
0|2021-01-02|331233.0|0|331233.0|0|5239.0|0|0.0|100
0|2021-01-03|342994.0|0|342994.0|0|5239.0|0|0.0|100
0|2021-01-04|346183.0|0|346183.0|0|5241.0|0|0.0|100
0|2021-01-05|349852.0|0|353848.0|0|5346.0|0|0.0|100
0|2021-01-06|354810.0|0|358496.0|0|5416.0|0|0.0|100
0|2021-01-07|360707.0|0|364066.0|0|5575.0|0|0.0|100
0|2021-01-08|367856.0|0|373397.0|0|5695.0|0|0.0|100
0|2021-01-09|374740.0|0|379212.0|0|5767.0|0|0.0|100
0|2021-01-10|382409.0|0|382409.0|0|5818.0|0|0.0|100
0|2021-01-11|388518.0|0|388518.0|0|5823.0|0|0.0|100
0|2021-01-12|393732.0|0|396147.0|0|6012.0|0|0.0|100
0|2021-01-13|397208.0|0|398820.0|0|6115.0|0|0.0|100
0|2021-01-14|401855.0|0|406226.0|0|6212.0|0|0.0|100
0|2021-01-15|407631.0|0|411703.0|0|6320.0|0|0.0|100
0|2021-01-16|413282.0|0|416480.0|0|6437.0|0|0.0|100
0|2021-01-17|417839.0|0|417839.0|0|6444.0|0|0.0|100
