|dates|Madison_NewYork_UnitedStates.JHU_ConfirmedCases.data|Madison_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Madison_NewYork_UnitedStates.NYT_ConfirmedCases.data|Madison_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Madison_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Madison_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Madison_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Madison_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-25|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-26|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-27|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-03-28|28.0|0|19.0|0|1.0|0|0.0|100
0|2020-03-29|29.0|0|24.0|0|1.0|0|0.0|100
0|2020-03-30|42.0|0|34.0|0|1.0|0|0.0|100
0|2020-03-31|49.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-01|62.0|0|67.0|0|2.0|0|0.0|100
0|2020-04-02|68.0|0|77.0|0|2.0|0|0.0|100
0|2020-04-03|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-04-04|78.0|0|77.0|0|2.0|0|0.0|100
0|2020-04-05|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-04-06|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-04-07|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-04-08|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-04-09|102.0|0|91.0|0|3.0|0|0.0|100
0|2020-04-10|102.0|0|99.0|0|3.0|0|0.0|100
0|2020-04-11|102.0|0|99.0|0|3.0|0|0.0|100
0|2020-04-12|105.0|0|101.0|0|3.0|0|0.0|100
0|2020-04-13|110.0|0|101.0|0|3.0|0|0.0|100
0|2020-04-14|110.0|0|104.0|0|3.0|0|0.0|100
0|2020-04-15|110.0|0|105.0|0|3.0|0|0.0|100
0|2020-04-16|110.0|0|105.0|0|3.0|0|0.0|100
0|2020-04-17|117.0|0|105.0|0|3.0|0|0.0|100
0|2020-04-18|117.0|0|105.0|0|5.0|0|0.0|100
0|2020-04-19|117.0|0|106.0|0|5.0|0|0.0|100
0|2020-04-20|117.0|0|106.0|0|5.0|0|0.0|100
0|2020-04-21|117.0|0|106.0|0|5.0|0|0.0|100
0|2020-04-22|121.0|0|106.0|0|5.0|0|0.0|100
0|2020-04-23|106.0|0|106.0|0|5.0|0|0.0|100
0|2020-04-24|106.0|0|106.0|0|5.0|0|0.0|100
0|2020-04-25|121.0|0|121.0|0|5.0|0|0.0|100
0|2020-04-26|123.0|0|123.0|0|5.0|0|0.0|100
0|2020-04-27|124.0|0|124.0|0|5.0|0|0.0|100
0|2020-04-28|126.0|0|126.0|0|5.0|0|0.0|100
0|2020-04-29|126.0|0|126.0|0|5.0|0|0.0|100
0|2020-04-30|131.0|0|131.0|0|5.0|0|0.0|100
0|2020-05-01|139.0|0|139.0|0|5.0|0|0.0|100
0|2020-05-02|149.0|0|149.0|0|5.0|0|0.0|100
0|2020-05-03|151.0|0|151.0|0|5.0|0|0.0|100
0|2020-05-04|217.0|0|217.0|0|6.0|0|0.0|100
0|2020-05-05|223.0|0|223.0|0|6.0|0|0.0|100
0|2020-05-06|231.0|0|231.0|0|6.0|0|0.0|100
0|2020-05-07|246.0|0|246.0|0|6.0|0|0.0|100
0|2020-05-08|249.0|0|249.0|0|6.0|0|0.0|100
0|2020-05-09|250.0|0|250.0|0|6.0|0|0.0|100
0|2020-05-10|251.0|0|251.0|0|6.0|0|0.0|100
0|2020-05-11|251.0|0|251.0|0|6.0|0|0.0|100
0|2020-05-12|251.0|0|251.0|0|7.0|0|0.0|100
0|2020-05-13|253.0|0|253.0|0|7.0|0|0.0|100
