|dates|Warren_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Warren_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Warren_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Warren_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Warren_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Warren_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Warren_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Warren_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-02|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-03|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-04|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-05|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-06|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-07|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-08|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-09|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-10|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-11|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-12|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-13|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-14|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-15|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-16|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-17|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-18|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-19|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-20|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-21|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-22|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-23|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-24|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-25|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-26|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-27|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-28|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-29|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-30|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-01-31|16098.0|0|777.5|0|4.607270895677165|0|16875.5|0
0|2020-02-01|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-02|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-03|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-04|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-05|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-06|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-07|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-08|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-09|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-10|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-11|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-12|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-13|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-14|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-15|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-16|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-17|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-18|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-19|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-20|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-21|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-22|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-23|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-24|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-25|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-26|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-27|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-28|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-02-29|16138.0|0|761.0|0|4.5032250429019465|0|16899.0|0
0|2020-03-01|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-02|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-03|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-04|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-05|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-06|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-07|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-08|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-09|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-10|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-11|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-12|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-13|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-14|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-15|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-16|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-17|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-18|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-19|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-20|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-21|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-22|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-23|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-24|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-25|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-26|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-27|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-28|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-29|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-30|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-03-31|15947.5|0|734.5|0|4.402949286656276|0|16682.0|0
0|2020-04-01|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-02|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-03|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-04|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-05|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-06|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-07|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-08|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-09|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-10|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-11|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-12|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-13|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-14|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-15|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-16|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-17|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-18|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-19|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-20|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-21|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-22|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-23|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-24|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-25|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-26|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-27|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-28|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-29|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-04-30|13243.5|0|4254.5|0|24.314207337981482|0|17498.0|0
0|2020-05-01|14163.0|0|2482.0|0|14.911384800240313|0|16645.0|0
0|2020-05-02|14163.0|0|2482.0|0|14.911384800240313|0|16645.0|0
0|2020-05-03|14163.0|0|2482.0|0|14.911384800240313|0|16645.0|0
0|2020-05-04|14163.0|0|2482.0|0|14.911384800240313|0|16645.0|0
0|2020-05-05|14163.0|0|2482.0|0|14.911384800240313|0|16645.0|0
0|2020-05-06|14163.0|0|2482.0|0|14.911384800240313|0|16645.0|0
0|2020-05-07|14163.0|0|2482.0|0|14.911384800240313|0|16645.0|0
0|2020-05-08|14163.0|0|2482.0|0|14.911384800240313|0|16645.0|0
0|2020-05-09|14163.0|0|2482.0|0|14.911384800240313|0|16645.0|0
