|dates|Anoka_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Anoka_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Anoka_Minnesota_UnitedStates.NYT_ConfirmedCases.data|Anoka_Minnesota_UnitedStates.NYT_ConfirmedCases.missing|Anoka_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Anoka_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Anoka_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Anoka_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|6.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-24|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-25|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-28|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-29|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-30|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-31|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-01|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-02|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-04-03|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-04-04|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-05|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-06|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-04-07|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-04-08|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-09|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-04-10|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-11|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-04-12|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-04-13|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-04-14|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-04-15|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-04-16|76.0|0|79.0|0|0.0|0|0.0|100
0|2020-04-17|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-04-18|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-04-19|93.0|0|93.0|0|2.0|0|0.0|100
0|2020-04-20|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-04-21|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-04-22|105.0|0|105.0|0|2.0|0|0.0|100
0|2020-04-23|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-04-24|142.0|0|142.0|0|3.0|0|0.0|100
0|2020-04-25|150.0|0|150.0|0|3.0|0|0.0|100
0|2020-04-26|165.0|0|165.0|0|5.0|0|0.0|100
0|2020-04-27|168.0|0|168.0|0|5.0|0|0.0|100
0|2020-04-28|186.0|0|186.0|0|8.0|0|0.0|100
0|2020-04-29|196.0|0|196.0|0|8.0|0|0.0|100
0|2020-04-30|212.0|0|212.0|0|10.0|0|0.0|100
0|2020-05-01|231.0|0|231.0|0|11.0|0|0.0|100
0|2020-05-02|260.0|0|260.0|0|14.0|0|0.0|100
0|2020-05-03|281.0|0|281.0|0|17.0|0|0.0|100
0|2020-05-04|299.0|0|299.0|0|17.0|0|0.0|100
0|2020-05-05|344.0|0|344.0|0|20.0|0|0.0|100
0|2020-05-06|382.0|0|382.0|0|24.0|0|0.0|100
0|2020-05-07|426.0|0|426.0|0|27.0|0|0.0|100
0|2020-05-08|477.0|0|477.0|0|27.0|0|0.0|100
0|2020-05-09|518.0|0|518.0|0|29.0|0|0.0|100
0|2020-05-10|549.0|0|549.0|0|29.0|0|0.0|100
0|2020-05-11|571.0|0|571.0|0|29.0|0|0.0|100
0|2020-05-12|613.0|0|613.0|0|31.0|0|0.0|100
0|2020-05-13|640.0|0|613.0|0|33.0|0|0.0|100
