|dates|Emmet_Michigan_UnitedStates.JHU_ConfirmedCases.data|Emmet_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Emmet_Michigan_UnitedStates.NYT_ConfirmedCases.data|Emmet_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Emmet_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Emmet_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Emmet_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Emmet_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-15|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-16|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-17|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-18|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-19|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-20|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-21|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-22|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-23|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-24|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-25|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-26|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-27|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-28|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-29|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-30|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-05-31|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-01|21.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-02|21.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-03|21.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-04|21.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-05|21.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-06|21.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-07|21.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-08|21.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-09|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-10|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-11|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-12|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-13|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-14|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-15|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-16|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-17|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-18|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-19|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-20|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-21|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-22|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-23|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-24|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-25|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-26|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-27|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-28|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-29|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-30|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-07-01|27.0|0|29.0|0|2.0|0|0.0|100
0|2020-07-02|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-07-03|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-07-04|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-07-05|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-07-06|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-07-07|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-07-08|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-07-09|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-07-10|36.0|0|38.0|0|2.0|0|0.0|100
0|2020-07-11|39.0|0|39.0|0|2.0|0|0.0|100
0|2020-07-12|39.0|0|39.0|0|2.0|0|0.0|100
0|2020-07-13|40.0|0|41.0|0|2.0|0|0.0|100
0|2020-07-14|40.0|0|41.0|0|2.0|0|0.0|100
0|2020-07-15|42.0|0|44.0|0|2.0|0|0.0|100
0|2020-07-16|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-07-17|45.0|0|46.0|0|2.0|0|0.0|100
0|2020-07-18|45.0|0|46.0|0|2.0|0|0.0|100
0|2020-07-19|45.0|0|46.0|0|2.0|0|0.0|100
0|2020-07-20|46.0|0|47.0|0|2.0|0|0.0|100
0|2020-07-21|46.0|0|49.0|0|2.0|0|0.0|100
0|2020-07-22|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-07-23|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-07-24|50.0|0|52.0|0|2.0|0|0.0|100
0|2020-07-25|51.0|0|52.0|0|2.0|0|0.0|100
0|2020-07-26|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-07-27|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-07-28|54.0|0|55.0|0|2.0|0|0.0|100
0|2020-07-29|56.0|0|57.0|0|2.0|0|0.0|100
0|2020-07-30|56.0|0|57.0|0|2.0|0|0.0|100
0|2020-07-31|58.0|0|58.0|0|2.0|0|0.0|100
0|2020-08-01|56.0|0|57.0|0|2.0|0|0.0|100
0|2020-08-02|56.0|0|57.0|0|2.0|0|0.0|100
0|2020-08-03|58.0|0|59.0|0|2.0|0|0.0|100
0|2020-08-04|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-08-05|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-08-06|60.0|0|61.0|0|2.0|0|0.0|100
0|2020-08-07|61.0|0|63.0|0|2.0|0|0.0|100
0|2020-08-08|62.0|0|63.0|0|2.0|0|0.0|100
0|2020-08-09|62.0|0|63.0|0|2.0|0|0.0|100
0|2020-08-10|62.0|0|64.0|0|2.0|0|0.0|100
0|2020-08-11|64.0|0|66.0|0|2.0|0|0.0|100
0|2020-08-12|65.0|0|66.0|0|2.0|0|0.0|100
0|2020-08-13|67.0|0|69.0|0|2.0|0|0.0|100
0|2020-08-14|72.0|0|74.0|0|2.0|0|0.0|100
0|2020-08-15|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-08-16|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-08-17|79.0|0|84.0|0|2.0|0|0.0|100
0|2020-08-18|85.0|0|88.0|0|2.0|0|0.0|100
0|2020-08-19|88.0|0|90.0|0|2.0|0|0.0|100
0|2020-08-20|91.0|0|96.0|0|2.0|0|0.0|100
0|2020-08-21|91.0|0|98.0|0|2.0|0|0.0|100
0|2020-08-22|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-08-23|103.0|0|103.0|0|2.0|0|0.0|100
0|2020-08-24|105.0|0|108.0|0|2.0|0|0.0|100
0|2020-08-25|107.0|0|108.0|0|2.0|0|0.0|100
0|2020-08-26|108.0|0|111.0|0|2.0|0|0.0|100
0|2020-08-27|114.0|0|114.0|0|2.0|0|0.0|100
0|2020-08-28|112.0|0|115.0|0|2.0|0|0.0|100
0|2020-08-29|112.0|0|117.0|0|2.0|0|0.0|100
0|2020-08-30|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-08-31|125.0|0|126.0|0|2.0|0|0.0|100
0|2020-09-01|127.0|0|127.0|0|3.0|0|0.0|100
0|2020-09-02|128.0|0|128.0|0|3.0|0|0.0|100
0|2020-09-03|127.0|0|129.0|0|3.0|0|0.0|100
0|2020-09-04|129.0|0|130.0|0|3.0|0|0.0|100
0|2020-09-05|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-09-06|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-09-07|133.0|0|133.0|0|4.0|0|0.0|100
0|2020-09-08|132.0|0|133.0|0|4.0|0|0.0|100
0|2020-09-09|132.0|0|133.0|0|4.0|0|0.0|100
0|2020-09-10|133.0|0|136.0|0|4.0|0|0.0|100
0|2020-09-11|135.0|0|136.0|0|4.0|0|0.0|100
0|2020-09-12|135.0|0|136.0|0|4.0|0|0.0|100
0|2020-09-13|135.0|0|136.0|0|4.0|0|0.0|100
0|2020-09-14|138.0|0|139.0|0|4.0|0|0.0|100
0|2020-09-15|140.0|0|140.0|0|4.0|0|0.0|100
0|2020-09-16|144.0|0|147.0|0|4.0|0|0.0|100
0|2020-09-17|144.0|0|151.0|0|4.0|0|0.0|100
0|2020-09-18|151.0|0|151.0|0|4.0|0|0.0|100
0|2020-09-19|152.0|0|152.0|0|4.0|0|0.0|100
0|2020-09-20|152.0|0|152.0|0|4.0|0|0.0|100
0|2020-09-21|154.0|0|154.0|0|4.0|0|0.0|100
0|2020-09-22|156.0|0|157.0|0|4.0|0|0.0|100
0|2020-09-23|156.0|0|157.0|0|4.0|0|0.0|100
0|2020-09-24|155.0|0|156.0|0|4.0|0|0.0|100
0|2020-09-25|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-09-26|157.0|0|157.0|0|4.0|0|0.0|100
0|2020-09-27|157.0|0|157.0|0|4.0|0|0.0|100
0|2020-09-28|158.0|0|159.0|0|4.0|0|0.0|100
0|2020-09-29|158.0|0|160.0|0|4.0|0|0.0|100
0|2020-09-30|160.0|0|162.0|0|4.0|0|0.0|100
0|2020-10-01|163.0|0|165.0|0|4.0|0|0.0|100
0|2020-10-02|165.0|0|166.0|0|4.0|0|0.0|100
0|2020-10-03|167.0|0|167.0|0|4.0|0|0.0|100
0|2020-10-04|167.0|0|167.0|0|4.0|0|0.0|100
0|2020-10-05|172.0|0|173.0|0|4.0|0|0.0|100
0|2020-10-06|174.0|0|175.0|0|4.0|0|0.0|100
0|2020-10-07|174.0|0|175.0|0|4.0|0|0.0|100
0|2020-10-08|175.0|0|177.0|0|4.0|0|0.0|100
0|2020-10-09|177.0|0|177.0|0|4.0|0|0.0|100
0|2020-10-10|177.0|0|177.0|0|4.0|0|0.0|100
0|2020-10-11|177.0|0|177.0|0|4.0|0|0.0|100
0|2020-10-12|177.0|0|178.0|0|4.0|0|0.0|100
0|2020-10-13|177.0|0|180.0|0|4.0|0|0.0|100
0|2020-10-14|180.0|0|180.0|0|4.0|0|0.0|100
0|2020-10-15|181.0|0|182.0|0|4.0|0|0.0|100
0|2020-10-16|181.0|0|182.0|0|4.0|0|0.0|100
0|2020-10-17|183.0|0|182.0|0|4.0|0|0.0|100
0|2020-10-18|183.0|0|182.0|0|4.0|0|0.0|100
0|2020-10-19|190.0|0|192.0|0|4.0|0|0.0|100
0|2020-10-20|191.0|0|192.0|0|4.0|0|0.0|100
0|2020-10-21|193.0|0|193.0|0|4.0|0|0.0|100
0|2020-10-22|195.0|0|207.0|0|4.0|0|0.0|100
0|2020-10-23|207.0|0|214.0|0|4.0|0|0.0|100
0|2020-10-24|222.0|0|222.0|0|4.0|0|0.0|100
0|2020-10-25|222.0|0|222.0|0|4.0|0|0.0|100
0|2020-10-26|243.0|0|249.0|0|4.0|0|0.0|100
0|2020-10-27|250.0|0|255.0|0|4.0|0|0.0|100
0|2020-10-28|268.0|0|281.0|0|4.0|0|0.0|100
0|2020-10-29|294.0|0|298.0|0|4.0|0|0.0|100
0|2020-10-30|298.0|0|322.0|0|4.0|0|0.0|100
0|2020-10-31|332.0|0|332.0|0|4.0|0|0.0|100
0|2020-11-01|332.0|0|332.0|0|4.0|0|0.0|100
0|2020-11-02|403.0|0|403.0|0|5.0|0|0.0|100
0|2020-11-03|422.0|0|422.0|0|5.0|0|0.0|100
0|2020-11-04|431.0|0|437.0|0|8.0|0|0.0|100
0|2020-11-05|455.0|0|458.0|0|8.0|0|0.0|100
0|2020-11-06|466.0|0|476.0|0|10.0|0|0.0|100
0|2020-11-07|489.0|0|489.0|0|13.0|0|0.0|100
0|2020-11-08|489.0|0|489.0|0|13.0|0|0.0|100
0|2020-11-09|543.0|0|564.0|0|13.0|0|0.0|100
0|2020-11-10|581.0|0|592.0|0|16.0|0|0.0|100
0|2020-11-11|627.0|0|635.0|0|16.0|0|0.0|100
0|2020-11-12|662.0|0|664.0|0|16.0|0|0.0|100
0|2020-11-13|687.0|0|692.0|0|18.0|0|0.0|100
0|2020-11-14|711.0|0|711.0|0|18.0|0|0.0|100
0|2020-11-15|711.0|0|727.0|0|18.0|0|0.0|100
0|2020-11-16|736.0|0|736.0|0|22.0|0|0.0|100
0|2020-11-17|767.0|0|772.0|0|22.0|0|0.0|100
0|2020-11-18|785.0|0|788.0|0|22.0|0|0.0|100
0|2020-11-19|806.0|0|810.0|0|26.0|0|0.0|100
0|2020-11-20|823.0|0|826.0|0|26.0|0|0.0|100
0|2020-11-21|835.0|0|835.0|0|27.0|0|0.0|100
0|2020-11-22|835.0|0|835.0|0|27.0|0|0.0|100
0|2020-11-23|854.0|0|855.0|0|28.0|0|0.0|100
0|2020-11-24|870.0|0|904.0|0|28.0|0|0.0|100
0|2020-11-25|898.0|0|960.0|0|28.0|0|0.0|100
0|2020-11-26|898.0|0|960.0|0|28.0|0|0.0|100
0|2020-11-27|926.0|0|960.0|0|28.0|0|0.0|100
0|2020-11-28|940.0|0|960.0|0|28.0|0|0.0|100
0|2020-11-29|940.0|0|960.0|0|28.0|0|0.0|100
0|2020-11-30|974.0|0|1053.0|0|28.0|0|0.0|100
0|2020-12-01|988.0|0|1080.0|0|28.0|0|0.0|100
0|2020-12-02|1005.0|0|1095.0|0|28.0|0|0.0|100
0|2020-12-03|1014.0|0|1110.0|0|28.0|0|0.0|100
0|2020-12-04|1026.0|0|1122.0|0|28.0|0|0.0|100
0|2020-12-05|1044.0|0|1122.0|0|28.0|0|0.0|100
0|2020-12-06|1044.0|0|1122.0|0|28.0|0|0.0|100
0|2020-12-07|1080.0|0|1122.0|0|28.0|0|0.0|100
0|2020-12-08|1090.0|0|1193.0|0|29.0|0|0.0|100
0|2020-12-09|1096.0|0|1204.0|0|29.0|0|0.0|100
0|2020-12-10|1107.0|0|1220.0|0|29.0|0|0.0|100
0|2020-12-11|1117.0|0|1237.0|0|29.0|0|0.0|100
0|2020-12-12|1131.0|0|1237.0|0|30.0|0|0.0|100
0|2020-12-13|1131.0|0|1237.0|0|30.0|0|0.0|100
0|2020-12-14|1148.0|0|1273.0|0|30.0|0|0.0|100
0|2020-12-15|1161.0|0|1287.0|0|30.0|0|0.0|100
0|2020-12-16|1161.0|0|1293.0|0|30.0|0|0.0|100
0|2020-12-17|1164.0|0|1296.0|0|31.0|0|0.0|100
0|2020-12-18|1168.0|0|1298.0|0|31.0|0|0.0|100
0|2020-12-19|1161.0|0|1298.0|0|33.0|0|0.0|100
0|2020-12-20|1161.0|0|1298.0|0|33.0|0|0.0|100
0|2020-12-21|1174.0|0|1317.0|0|33.0|0|0.0|100
0|2020-12-22|1183.0|0|1326.0|0|33.0|0|0.0|100
0|2020-12-23|1186.0|0|1326.0|0|33.0|0|0.0|100
0|2020-12-24|1186.0|0|1326.0|0|33.0|0|0.0|100
0|2020-12-25|1186.0|0|1326.0|0|33.0|0|0.0|100
0|2020-12-26|1195.0|0|1326.0|0|33.0|0|0.0|100
0|2020-12-27|1195.0|0|1326.0|0|33.0|0|0.0|100
0|2020-12-28|1199.0|0|1350.0|0|33.0|0|0.0|100
0|2020-12-29|1204.0|0|1357.0|0|33.0|0|0.0|100
0|2020-12-30|1204.0|0|1361.0|0|33.0|0|0.0|100
0|2020-12-31|1207.0|0|1361.0|0|33.0|0|0.0|100
0|2021-01-01|1207.0|0|1361.0|0|33.0|0|0.0|100
0|2021-01-02|1207.0|0|1361.0|0|33.0|0|0.0|100
0|2021-01-03|1207.0|0|1361.0|0|33.0|0|0.0|100
0|2021-01-04|1247.0|0|1411.0|0|33.0|0|0.0|100
0|2021-01-05|1252.0|0|1429.0|0|33.0|0|0.0|100
0|2021-01-06|1261.0|0|1438.0|0|33.0|0|0.0|100
0|2021-01-07|1261.0|0|1438.0|0|33.0|0|0.0|100
0|2021-01-08|1276.0|0|1452.0|0|34.0|0|0.0|100
0|2021-01-09|1281.0|0|1452.0|0|34.0|0|0.0|100
0|2021-01-10|1281.0|0|1452.0|0|34.0|0|0.0|100
0|2021-01-11|1281.0|0|1472.0|0|34.0|0|0.0|100
0|2021-01-12|1293.0|0|1473.0|0|34.0|0|0.0|100
0|2021-01-13|1293.0|0|1479.0|0|34.0|0|0.0|100
0|2021-01-14|1305.0|0|1496.0|0|34.0|0|0.0|100
0|2021-01-15|1315.0|0|1509.0|0|34.0|0|0.0|100
0|2021-01-16|1326.0|0|1509.0|0|34.0|0|0.0|100
0|2021-01-17|1326.0|0|1509.0|0|34.0|0|0.0|100
0|2021-01-18|1332.0|0|1526.0|0|34.0|0|0.0|100
0|2021-01-19|1332.0|0|1534.0|0|34.0|0|0.0|100
0|2021-01-20|1341.0|0|1537.0|0|34.0|0|0.0|100
0|2021-01-21|1343.0|0|1539.0|0|34.0|0|0.0|100
0|2021-01-22|1351.0|0|1552.0|0|34.0|0|0.0|100
0|2021-01-23|1357.0|0|1552.0|0|34.0|0|0.0|100
0|2021-01-24|1357.0|0|1552.0|0|34.0|0|0.0|100
0|2021-01-25|1365.0|0|1565.0|0|34.0|0|0.0|100
0|2021-01-26|1369.0|0|1576.0|0|35.0|0|0.0|100
0|2021-01-27|1378.0|0|1586.0|0|35.0|0|0.0|100
0|2021-01-28|1387.0|0|1594.0|0|35.0|0|0.0|100
0|2021-01-29|1391.0|0|1602.0|0|35.0|0|0.0|100
0|2021-01-30|1391.0|0|1602.0|0|35.0|0|0.0|100
0|2021-01-31|1391.0|0|1602.0|0|35.0|0|0.0|100
0|2021-02-01|1391.0|0|1608.0|0|35.0|0|0.0|100
0|2021-02-02|1391.0|0|1616.0|0|35.0|0|0.0|100
0|2021-02-03|1412.0|0|1623.0|0|35.0|0|0.0|100
0|2021-02-04|1412.0|0|1626.0|0|35.0|0|0.0|100
0|2021-02-05|1420.0|0|1635.0|0|36.0|0|0.0|100
0|2021-02-06|1427.0|0|1635.0|0|36.0|0|0.0|100
