|dates|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedCases.data|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedCases.missing|BaltimoreCity_Maryland_UnitedStates.NYT_ConfirmedCases.data|BaltimoreCity_Maryland_UnitedStates.NYT_ConfirmedCases.missing|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedDeaths.data|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedDeaths.missing|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedRecoveries.data|BaltimoreCity_Maryland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-12|3404.0|0|3413.0|0|178.0|0|0.0|100
0|2020-05-13|3476.0|0|3485.0|0|186.0|0|0.0|100
0|2020-05-14|3505.0|0|3514.0|0|192.0|0|0.0|100
0|2020-05-15|3606.0|0|3615.0|0|192.0|0|0.0|100
0|2020-05-16|3719.0|0|3727.0|0|200.0|0|0.0|100
0|2020-05-17|3798.0|0|3806.0|0|203.0|0|0.0|100
0|2020-05-18|3830.0|0|3838.0|0|208.0|0|0.0|100
0|2020-05-19|4002.0|0|4010.0|0|210.0|0|0.0|100
0|2020-05-20|4152.0|0|4159.0|0|215.0|0|0.0|100
0|2020-05-21|4339.0|0|4347.0|0|218.0|0|0.0|100
0|2020-05-22|4492.0|0|4499.0|0|220.0|0|0.0|100
0|2020-05-23|4673.0|0|4682.0|0|229.0|0|0.0|100
0|2020-05-24|4782.0|0|4791.0|0|231.0|0|0.0|100
0|2020-05-25|4888.0|0|4897.0|0|234.0|0|0.0|100
0|2020-05-26|4997.0|0|5006.0|0|236.0|0|0.0|100
0|2020-05-27|5054.0|0|5062.0|0|236.0|0|0.0|100
0|2020-05-28|5203.0|0|5211.0|0|240.0|0|0.0|100
0|2020-05-29|5426.0|0|5434.0|0|248.0|0|0.0|100
0|2020-05-30|5564.0|0|5572.0|0|254.0|0|0.0|100
0|2020-05-31|5664.0|0|5672.0|0|258.0|0|0.0|100
0|2020-06-01|5604.0|0|5612.0|0|261.0|0|0.0|100
0|2020-06-02|5688.0|0|5696.0|0|263.0|0|0.0|100
0|2020-06-03|5801.0|0|5809.0|0|266.0|0|0.0|100
0|2020-06-04|5906.0|0|5914.0|0|269.0|0|0.0|100
0|2020-06-05|6038.0|0|6046.0|0|272.0|0|0.0|100
0|2020-06-06|6141.0|0|6149.0|0|276.0|0|0.0|100
0|2020-06-07|6229.0|0|6237.0|0|281.0|0|0.0|100
0|2020-06-08|6296.0|0|6304.0|0|282.0|0|0.0|100
0|2020-06-09|6355.0|0|6363.0|0|287.0|0|0.0|100
0|2020-06-10|6428.0|0|6436.0|0|289.0|0|0.0|100
0|2020-06-11|6509.0|0|6517.0|0|292.0|0|0.0|100
0|2020-06-12|6559.0|0|6567.0|0|294.0|0|0.0|100
0|2020-06-13|6633.0|0|6641.0|0|297.0|0|0.0|100
0|2020-06-14|6689.0|0|6698.0|0|301.0|0|0.0|100
0|2020-06-15|6747.0|0|6755.0|0|301.0|0|0.0|100
0|2020-06-16|6782.0|0|6790.0|0|304.0|0|0.0|100
0|2020-06-17|6866.0|0|6874.0|0|307.0|0|0.0|100
0|2020-06-18|6906.0|0|6914.0|0|309.0|0|0.0|100
0|2020-06-19|6938.0|0|6947.0|0|310.0|0|0.0|100
0|2020-06-20|6993.0|0|7002.0|0|313.0|0|0.0|100
0|2020-06-21|7053.0|0|7062.0|0|313.0|0|0.0|100
0|2020-06-22|7095.0|0|7104.0|0|316.0|0|0.0|100
0|2020-06-23|7148.0|0|7157.0|0|319.0|0|0.0|100
0|2020-06-24|7210.0|0|7219.0|0|325.0|0|0.0|100
0|2020-06-25|7258.0|0|7267.0|0|327.0|0|0.0|100
0|2020-06-26|7299.0|0|7308.0|0|330.0|0|0.0|100
0|2020-06-27|7363.0|0|7372.0|0|333.0|0|0.0|100
0|2020-06-28|7416.0|0|7425.0|0|335.0|0|0.0|100
0|2020-06-29|7416.0|0|7507.0|0|335.0|0|0.0|100
0|2020-06-30|7546.0|0|7556.0|0|337.0|0|0.0|100
0|2020-07-01|7546.0|0|7615.0|0|337.0|0|0.0|100
0|2020-07-02|7701.0|0|7711.0|0|340.0|0|0.0|100
0|2020-07-03|7789.0|0|7799.0|0|342.0|0|0.0|100
0|2020-07-04|7857.0|0|7867.0|0|344.0|0|0.0|100
0|2020-07-05|7897.0|0|7907.0|0|344.0|0|0.0|100
0|2020-07-06|7960.0|0|7970.0|0|349.0|0|0.0|100
0|2020-07-07|8000.0|0|8011.0|0|352.0|0|0.0|100
0|2020-07-08|8071.0|0|8082.0|0|355.0|0|0.0|100
0|2020-07-09|8155.0|0|8167.0|0|358.0|0|0.0|100
0|2020-07-10|8249.0|0|8262.0|0|363.0|0|0.0|100
0|2020-07-11|8367.0|0|8380.0|0|364.0|0|0.0|100
0|2020-07-12|8489.0|0|8502.0|0|365.0|0|0.0|100
0|2020-07-13|8566.0|0|8579.0|0|366.0|0|0.0|100
0|2020-07-14|8689.0|0|8702.0|0|367.0|0|0.0|100
0|2020-07-15|8835.0|0|8849.0|0|370.0|0|0.0|100
0|2020-07-16|8998.0|0|9012.0|0|373.0|0|0.0|100
0|2020-07-17|9141.0|0|9155.0|0|374.0|0|0.0|100
0|2020-07-18|9284.0|0|9298.0|0|378.0|0|0.0|100
0|2020-07-19|9428.0|0|9442.0|0|382.0|0|0.0|100
0|2020-07-20|9505.0|0|9519.0|0|384.0|0|0.0|100
0|2020-07-21|9644.0|0|9658.0|0|389.0|0|0.0|100
0|2020-07-22|9738.0|0|9752.0|0|390.0|0|0.0|100
0|2020-07-23|9842.0|0|9856.0|0|392.0|0|0.0|100
0|2020-07-24|10001.0|0|10015.0|0|395.0|0|0.0|100
0|2020-07-25|10210.0|0|10224.0|0|397.0|0|0.0|100
0|2020-07-26|10353.0|0|10367.0|0|400.0|0|0.0|100
0|2020-07-27|10579.0|0|10593.0|0|401.0|0|0.0|100
0|2020-07-28|10702.0|0|10716.0|0|403.0|0|0.0|100
0|2020-07-29|10826.0|0|10840.0|0|404.0|0|0.0|100
0|2020-07-30|11004.0|0|11018.0|0|406.0|0|0.0|100
0|2020-07-31|11192.0|0|11206.0|0|407.0|0|0.0|100
0|2020-08-01|11406.0|0|11420.0|0|409.0|0|0.0|100
0|2020-08-02|11577.0|0|11591.0|0|413.0|0|0.0|100
0|2020-08-03|11748.0|0|11762.0|0|413.0|0|0.0|100
0|2020-08-04|11844.0|0|11859.0|0|417.0|0|0.0|100
0|2020-08-05|11953.0|0|11968.0|0|421.0|0|0.0|100
0|2020-08-06|12075.0|0|12090.0|0|422.0|0|0.0|100
0|2020-08-07|12239.0|0|12255.0|0|424.0|0|0.0|100
0|2020-08-08|12375.0|0|12390.0|0|428.0|0|0.0|100
0|2020-08-09|12547.0|0|12562.0|0|428.0|0|0.0|100
0|2020-08-10|12704.0|0|12720.0|0|430.0|0|0.0|100
0|2020-08-11|12893.0|0|12909.0|0|431.0|0|0.0|100
0|2020-08-12|12991.0|0|13007.0|0|434.0|0|0.0|100
0|2020-08-13|13063.0|0|13078.0|0|435.0|0|0.0|100
0|2020-08-14|13210.0|0|13225.0|0|438.0|0|0.0|100
0|2020-08-15|13341.0|0|13356.0|0|441.0|0|0.0|100
0|2020-08-16|13425.0|0|13440.0|0|443.0|0|0.0|100
0|2020-08-17|13507.0|0|13522.0|0|444.0|0|0.0|100
0|2020-08-18|13566.0|0|13581.0|0|444.0|0|0.0|100
0|2020-08-19|13643.0|0|13658.0|0|444.0|0|0.0|100
0|2020-08-20|13708.0|0|13772.0|0|445.0|0|0.0|100
0|2020-08-21|13804.0|0|13820.0|0|449.0|0|0.0|100
0|2020-08-22|13897.0|0|13913.0|0|449.0|0|0.0|100
0|2020-08-23|13981.0|0|13997.0|0|449.0|0|0.0|100
0|2020-08-24|14072.0|0|14088.0|0|451.0|0|0.0|100
0|2020-08-25|14110.0|0|14126.0|0|451.0|0|0.0|100
0|2020-08-26|14172.0|0|14191.0|0|454.0|0|0.0|100
0|2020-08-27|14243.0|0|14262.0|0|455.0|0|0.0|100
0|2020-08-28|14312.0|0|14332.0|0|458.0|0|0.0|100
0|2020-08-29|14383.0|0|14403.0|0|460.0|0|0.0|100
0|2020-08-30|14424.0|0|14444.0|0|463.0|0|0.0|100
0|2020-08-31|14478.0|0|14498.0|0|463.0|0|0.0|100
0|2020-09-01|14535.0|0|14555.0|0|461.0|0|0.0|100
0|2020-09-02|14569.0|0|14589.0|0|461.0|0|0.0|100
0|2020-09-03|14626.0|0|14646.0|0|463.0|0|0.0|100
0|2020-09-04|14692.0|0|14712.0|0|465.0|0|0.0|100
0|2020-09-05|14767.0|0|14787.0|0|469.0|0|0.0|100
0|2020-09-06|14834.0|0|14854.0|0|470.0|0|0.0|100
0|2020-09-07|14962.0|0|14982.0|0|470.0|0|0.0|100
0|2020-09-08|14994.0|0|15014.0|0|470.0|0|0.0|100
0|2020-09-09|15037.0|0|15057.0|0|471.0|0|0.0|100
0|2020-09-10|15092.0|0|15112.0|0|471.0|0|0.0|100
0|2020-09-11|15162.0|0|15180.0|0|472.0|0|0.0|100
0|2020-09-12|15183.0|0|15201.0|0|472.0|0|0.0|100
0|2020-09-13|15254.0|0|15272.0|0|473.0|0|0.0|100
0|2020-09-14|15254.0|0|15317.0|0|473.0|0|0.0|100
0|2020-09-15|15254.0|0|15254.0|0|474.0|0|0.0|100
0|2020-09-16|15085.0|0|15103.0|0|476.0|0|0.0|100
0|2020-09-17|15129.0|0|15147.0|0|478.0|0|0.0|100
0|2020-09-18|15177.0|0|15195.0|0|478.0|0|0.0|100
0|2020-09-19|15204.0|0|15222.0|0|480.0|0|0.0|100
0|2020-09-20|15204.0|0|15244.0|0|480.0|0|0.0|100
0|2020-09-21|15259.0|0|15277.0|0|483.0|0|0.0|100
0|2020-09-22|15292.0|0|15310.0|0|482.0|0|0.0|100
0|2020-09-23|15329.0|0|15347.0|0|483.0|0|0.0|100
0|2020-09-24|15374.0|0|15392.0|0|484.0|0|0.0|100
0|2020-09-25|15431.0|0|15449.0|0|486.0|0|0.0|100
0|2020-09-26|15484.0|0|15502.0|0|487.0|0|0.0|100
0|2020-09-27|15525.0|0|15543.0|0|487.0|0|0.0|100
0|2020-09-28|15582.0|0|15600.0|0|487.0|0|0.0|100
0|2020-09-29|15606.0|0|15623.0|0|485.0|0|0.0|100
0|2020-09-30|15629.0|0|15646.0|0|486.0|0|0.0|100
0|2020-10-01|15793.0|0|15810.0|0|486.0|0|0.0|100
0|2020-10-02|15864.0|0|15881.0|0|486.0|0|0.0|100
0|2020-10-03|15898.0|0|15915.0|0|486.0|0|0.0|100
0|2020-10-04|15954.0|0|15971.0|0|486.0|0|0.0|100
0|2020-10-05|16023.0|0|16040.0|0|486.0|0|0.0|100
0|2020-10-06|16056.0|0|16073.0|0|486.0|0|0.0|100
0|2020-10-07|16100.0|0|16117.0|0|488.0|0|0.0|100
0|2020-10-08|16263.0|0|16280.0|0|489.0|0|0.0|100
0|2020-10-09|16354.0|0|16371.0|0|491.0|0|0.0|100
0|2020-10-10|16390.0|0|16407.0|0|491.0|0|0.0|100
0|2020-10-11|16448.0|0|16465.0|0|493.0|0|0.0|100
0|2020-10-12|16508.0|0|16525.0|0|493.0|0|0.0|100
0|2020-10-13|16543.0|0|16560.0|0|494.0|0|0.0|100
0|2020-10-14|16584.0|0|16601.0|0|495.0|0|0.0|100
0|2020-10-15|16647.0|0|16664.0|0|494.0|0|0.0|100
0|2020-10-16|16681.0|0|16698.0|0|495.0|0|0.0|100
0|2020-10-17|16773.0|0|16790.0|0|496.0|0|0.0|100
0|2020-10-18|16842.0|0|16859.0|0|496.0|0|0.0|100
0|2020-10-19|16906.0|0|16923.0|0|496.0|0|0.0|100
0|2020-10-20|16937.0|0|16954.0|0|496.0|0|0.0|100
0|2020-10-21|17000.0|0|17017.0|0|497.0|0|0.0|100
0|2020-10-22|17000.0|0|17096.0|0|497.0|0|0.0|100
0|2020-10-23|17000.0|0|17198.0|0|497.0|0|0.0|100
0|2020-10-24|17000.0|0|17329.0|0|497.0|0|0.0|100
0|2020-10-25|17000.0|0|17457.0|0|497.0|0|0.0|100
0|2020-10-26|17506.0|0|17523.0|0|501.0|0|0.0|100
0|2020-10-27|17581.0|0|17598.0|0|501.0|0|0.0|100
0|2020-10-28|17581.0|0|17681.0|0|501.0|0|0.0|100
0|2020-10-29|17581.0|0|17791.0|0|502.0|0|0.0|100
0|2020-10-30|17581.0|0|17868.0|0|504.0|0|0.0|100
0|2020-10-31|17581.0|0|17994.0|0|504.0|0|0.0|100
0|2020-11-01|17581.0|0|18118.0|0|504.0|0|0.0|100
0|2020-11-02|18211.0|0|18229.0|0|506.0|0|0.0|100
0|2020-11-03|18292.0|0|18310.0|0|508.0|0|0.0|100
0|2020-11-04|18457.0|0|18475.0|0|508.0|0|0.0|100
0|2020-11-05|18457.0|0|18628.0|0|508.0|0|0.0|100
0|2020-11-06|18824.0|0|18842.0|0|511.0|0|0.0|100
0|2020-11-07|19065.0|0|19083.0|0|515.0|0|0.0|100
0|2020-11-08|19196.0|0|19214.0|0|515.0|0|0.0|100
0|2020-11-09|19358.0|0|19376.0|0|517.0|0|0.0|100
0|2020-11-10|19358.0|0|19567.0|0|517.0|0|0.0|100
0|2020-11-11|19768.0|0|19787.0|0|517.0|0|0.0|100
0|2020-11-12|19768.0|0|20025.0|0|520.0|0|0.0|100
0|2020-11-13|19768.0|0|20216.0|0|520.0|0|0.0|100
0|2020-11-14|20470.0|0|20489.0|0|522.0|0|0.0|100
0|2020-11-15|20470.0|0|20756.0|0|522.0|0|0.0|100
0|2020-11-16|20737.0|0|21029.0|0|528.0|0|0.0|100
0|2020-11-17|20737.0|0|21205.0|0|528.0|0|0.0|100
0|2020-11-18|21409.0|0|21428.0|0|532.0|0|0.0|100
0|2020-11-19|21409.0|0|21802.0|0|532.0|0|0.0|100
0|2020-11-20|22010.0|0|22030.0|0|533.0|0|0.0|100
0|2020-11-21|22466.0|0|22486.0|0|538.0|0|0.0|100
0|2020-11-22|22699.0|0|22719.0|0|540.0|0|0.0|100
0|2020-11-23|22932.0|0|22952.0|0|540.0|0|0.0|100
0|2020-11-24|22932.0|0|23107.0|0|540.0|0|0.0|100
0|2020-11-25|23361.0|0|23381.0|0|548.0|0|0.0|100
0|2020-11-26|23361.0|0|23702.0|0|548.0|0|0.0|100
0|2020-11-27|23361.0|0|23975.0|0|548.0|0|0.0|100
0|2020-11-28|23361.0|0|24140.0|0|548.0|0|0.0|100
0|2020-11-29|24309.0|0|24329.0|0|565.0|0|0.0|100
0|2020-11-30|24309.0|0|24541.0|0|565.0|0|0.0|100
0|2020-12-01|24309.0|0|24782.0|0|565.0|0|0.0|100
0|2020-12-02|25006.0|0|25026.0|0|577.0|0|0.0|100
0|2020-12-03|25006.0|0|25290.0|0|577.0|0|0.0|100
0|2020-12-04|25686.0|0|25707.0|0|591.0|0|0.0|100
0|2020-12-05|25952.0|0|25973.0|0|591.0|0|0.0|100
0|2020-12-06|26194.0|0|26215.0|0|595.0|0|0.0|100
0|2020-12-07|26194.0|0|26439.0|0|595.0|0|0.0|100
0|2020-12-08|26194.0|0|26613.0|0|595.0|0|0.0|100
0|2020-12-09|26194.0|0|26918.0|0|606.0|0|0.0|100
0|2020-12-10|27197.0|0|27218.0|0|611.0|0|0.0|100
0|2020-12-11|27464.0|0|27485.0|0|620.0|0|0.0|100
0|2020-12-12|27796.0|0|27817.0|0|621.0|0|0.0|100
0|2020-12-13|27796.0|0|28067.0|0|624.0|0|0.0|100
0|2020-12-14|27796.0|0|28291.0|0|624.0|0|0.0|100
0|2020-12-15|27796.0|0|28428.0|0|624.0|0|0.0|100
0|2020-12-16|28586.0|0|28608.0|0|635.0|0|0.0|100
0|2020-12-17|28586.0|0|28874.0|0|635.0|0|0.0|100
0|2020-12-18|29020.0|0|29041.0|0|649.0|0|0.0|100
0|2020-12-19|29156.0|0|29177.0|0|649.0|0|0.0|100
0|2020-12-20|29156.0|0|29352.0|0|664.0|0|0.0|100
0|2020-12-21|29156.0|0|29599.0|0|668.0|0|0.0|100
0|2020-12-22|29156.0|0|29886.0|0|668.0|0|0.0|100
0|2020-12-23|29156.0|0|30101.0|0|677.0|0|0.0|100
0|2020-12-24|29156.0|0|30311.0|0|677.0|0|0.0|100
0|2020-12-25|29156.0|0|30461.0|0|677.0|0|0.0|100
0|2020-12-26|29156.0|0|30633.0|0|677.0|0|0.0|100
0|2020-12-27|29156.0|0|30798.0|0|677.0|0|0.0|100
0|2020-12-28|29156.0|0|31010.0|0|677.0|0|0.0|100
0|2020-12-29|31123.0|0|31144.0|0|699.0|0|0.0|100
0|2020-12-30|31123.0|0|31333.0|0|699.0|0|0.0|100
0|2020-12-31|31123.0|0|31558.0|0|699.0|0|0.0|100
0|2021-01-01|31123.0|0|31932.0|0|699.0|0|0.0|100
0|2021-01-02|31123.0|0|32153.0|0|699.0|0|0.0|100
0|2021-01-03|31123.0|0|32338.0|0|699.0|0|0.0|100
0|2021-01-04|32503.0|0|32524.0|0|699.0|0|0.0|100
0|2021-01-05|32503.0|0|32710.0|0|725.0|0|0.0|100
0|2021-01-06|32982.0|0|33003.0|0|725.0|0|0.0|100
0|2021-01-07|32982.0|0|33236.0|0|725.0|0|0.0|100
0|2021-01-08|33528.0|0|33549.0|0|744.0|0|0.0|100
0|2021-01-09|33848.0|0|33869.0|0|744.0|0|0.0|100
0|2021-01-10|33848.0|0|34142.0|0|744.0|0|0.0|100
0|2021-01-11|33848.0|0|34421.0|0|744.0|0|0.0|100
0|2021-01-12|33848.0|0|34464.0|0|749.0|0|0.0|100
0|2021-01-13|34678.0|0|34699.0|0|749.0|0|0.0|100
0|2021-01-14|34907.0|0|34928.0|0|756.0|0|0.0|100
0|2021-01-15|34907.0|0|35220.0|0|760.0|0|0.0|100
0|2021-01-16|35405.0|0|35426.0|0|765.0|0|0.0|100
0|2021-01-17|35610.0|0|35631.0|0|767.0|0|0.0|100
0|2021-01-18|35610.0|0|35794.0|0|767.0|0|0.0|100
0|2021-01-19|35941.0|0|35963.0|0|779.0|0|0.0|100
0|2021-01-20|35941.0|0|36076.0|0|779.0|0|0.0|100
0|2021-01-21|35941.0|0|36304.0|0|779.0|0|0.0|100
0|2021-01-22|36453.0|0|36474.0|0|779.0|0|0.0|100
