|dates|Calhoun_Michigan_UnitedStates.JHU_ConfirmedCases.data|Calhoun_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Calhoun_Michigan_UnitedStates.NYT_ConfirmedCases.data|Calhoun_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Calhoun_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Calhoun_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Calhoun_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Calhoun_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-28|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-29|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-31|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-01|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-02|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-03|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-04-04|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-04-05|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-06|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-07|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-04-08|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-04-09|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-04-10|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-04-11|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-04-12|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-04-13|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-04-14|90.0|0|90.0|0|3.0|0|0.0|100
0|2020-04-15|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-04-16|119.0|0|119.0|0|4.0|0|0.0|100
0|2020-04-17|130.0|0|130.0|0|5.0|0|0.0|100
0|2020-04-18|136.0|0|136.0|0|5.0|0|0.0|100
0|2020-04-19|141.0|0|141.0|0|5.0|0|0.0|100
0|2020-04-20|148.0|0|148.0|0|5.0|0|0.0|100
0|2020-04-21|156.0|0|156.0|0|5.0|0|0.0|100
0|2020-04-22|168.0|0|168.0|0|5.0|0|0.0|100
0|2020-04-23|177.0|0|177.0|0|6.0|0|0.0|100
0|2020-04-24|190.0|0|190.0|0|10.0|0|0.0|100
0|2020-04-25|191.0|0|191.0|0|10.0|0|0.0|100
0|2020-04-26|202.0|0|202.0|0|10.0|0|0.0|100
0|2020-04-27|203.0|0|203.0|0|11.0|0|0.0|100
0|2020-04-28|210.0|0|210.0|0|11.0|0|0.0|100
0|2020-04-29|219.0|0|219.0|0|11.0|0|0.0|100
0|2020-04-30|228.0|0|228.0|0|13.0|0|0.0|100
0|2020-05-01|231.0|0|231.0|0|15.0|0|0.0|100
0|2020-05-02|235.0|0|235.0|0|15.0|0|0.0|100
0|2020-05-03|237.0|0|237.0|0|15.0|0|0.0|100
0|2020-05-04|244.0|0|244.0|0|16.0|0|0.0|100
0|2020-05-05|246.0|0|246.0|0|16.0|0|0.0|100
0|2020-05-06|250.0|0|250.0|0|17.0|0|0.0|100
0|2020-05-07|252.0|0|252.0|0|17.0|0|0.0|100
0|2020-05-08|254.0|0|254.0|0|17.0|0|0.0|100
0|2020-05-09|258.0|0|258.0|0|17.0|0|0.0|100
0|2020-05-10|260.0|0|260.0|0|17.0|0|0.0|100
0|2020-05-11|268.0|0|268.0|0|17.0|0|0.0|100
0|2020-05-12|275.0|0|275.0|0|17.0|0|0.0|100
0|2020-05-13|280.0|0|280.0|0|17.0|0|0.0|100
