|dates|Carroll_Illinois_UnitedStates.JHU_ConfirmedCases.data|Carroll_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Carroll_Illinois_UnitedStates.NYT_ConfirmedCases.data|Carroll_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Carroll_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Carroll_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Carroll_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Carroll_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|12.0|0|12.0|0|2.0|0|0.0|100
0|2020-05-15|12.0|0|12.0|0|2.0|0|0.0|100
0|2020-05-16|13.0|0|13.0|0|2.0|0|0.0|100
0|2020-05-17|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-05-18|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-05-19|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-05-20|13.0|0|13.0|0|2.0|0|0.0|100
0|2020-05-21|13.0|0|13.0|0|2.0|0|0.0|100
0|2020-05-22|13.0|0|13.0|0|2.0|0|0.0|100
0|2020-05-23|13.0|0|13.0|0|2.0|0|0.0|100
0|2020-05-24|13.0|0|13.0|0|2.0|0|0.0|100
0|2020-05-25|13.0|0|13.0|0|2.0|0|0.0|100
0|2020-05-26|13.0|0|13.0|0|2.0|0|0.0|100
0|2020-05-27|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-05-28|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-05-29|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-05-30|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-05-31|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-06-01|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-06-02|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-06-03|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-06-04|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-06-05|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-06-06|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-06-07|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-06-08|18.0|0|18.0|0|2.0|0|0.0|100
0|2020-06-09|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-06-10|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-06-11|18.0|0|18.0|0|2.0|0|0.0|100
0|2020-06-12|18.0|0|18.0|0|2.0|0|0.0|100
0|2020-06-13|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-06-14|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-06-15|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-16|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-17|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-18|18.0|0|18.0|0|2.0|0|0.0|100
0|2020-06-19|18.0|0|18.0|0|2.0|0|0.0|100
0|2020-06-20|18.0|0|18.0|0|2.0|0|0.0|100
0|2020-06-21|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-06-22|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-06-23|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-06-24|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-25|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-26|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-27|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-28|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-29|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-30|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-01|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-02|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-03|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-07-04|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-07-05|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-06|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-07|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-08|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-09|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-10|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-11|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-07-12|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-13|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-14|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-15|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-16|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-07-17|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-07-18|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-07-19|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-07-20|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-07-21|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-07-22|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-07-23|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-07-24|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-07-25|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-07-26|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-07-27|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-07-28|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-07-29|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-07-30|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-07-31|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-08-01|44.0|0|44.0|0|3.0|0|0.0|100
0|2020-08-02|45.0|0|45.0|0|3.0|0|0.0|100
0|2020-08-03|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-08-04|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-08-05|46.0|0|46.0|0|4.0|0|0.0|100
0|2020-08-06|48.0|0|48.0|0|4.0|0|0.0|100
0|2020-08-07|50.0|0|50.0|0|4.0|0|0.0|100
0|2020-08-08|54.0|0|54.0|0|4.0|0|0.0|100
0|2020-08-09|56.0|0|56.0|0|4.0|0|0.0|100
0|2020-08-10|59.0|0|59.0|0|4.0|0|0.0|100
0|2020-08-11|61.0|0|61.0|0|4.0|0|0.0|100
0|2020-08-12|64.0|0|64.0|0|4.0|0|0.0|100
0|2020-08-13|68.0|0|68.0|0|4.0|0|0.0|100
0|2020-08-14|72.0|0|72.0|0|4.0|0|0.0|100
0|2020-08-15|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-08-16|84.0|0|84.0|0|4.0|0|0.0|100
0|2020-08-17|89.0|0|89.0|0|4.0|0|0.0|100
0|2020-08-18|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-08-19|94.0|0|94.0|0|4.0|0|0.0|100
0|2020-08-20|97.0|0|97.0|0|4.0|0|0.0|100
0|2020-08-21|104.0|0|104.0|0|4.0|0|0.0|100
0|2020-08-22|111.0|0|111.0|0|4.0|0|0.0|100
0|2020-08-23|114.0|0|114.0|0|4.0|0|0.0|100
0|2020-08-24|115.0|0|115.0|0|4.0|0|0.0|100
0|2020-08-25|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-08-26|115.0|0|115.0|0|4.0|0|0.0|100
0|2020-08-27|125.0|0|125.0|0|4.0|0|0.0|100
0|2020-08-28|131.0|0|131.0|0|4.0|0|0.0|100
0|2020-08-29|132.0|0|132.0|0|4.0|0|0.0|100
0|2020-08-30|133.0|0|133.0|0|4.0|0|0.0|100
0|2020-08-31|134.0|0|134.0|0|4.0|0|0.0|100
0|2020-09-01|135.0|0|135.0|0|4.0|0|0.0|100
0|2020-09-02|138.0|0|138.0|0|4.0|0|0.0|100
0|2020-09-03|138.0|0|138.0|0|4.0|0|0.0|100
0|2020-09-04|146.0|0|146.0|0|4.0|0|0.0|100
0|2020-09-05|148.0|0|148.0|0|4.0|0|0.0|100
0|2020-09-06|148.0|0|148.0|0|4.0|0|0.0|100
0|2020-09-07|149.0|0|149.0|0|4.0|0|0.0|100
0|2020-09-08|150.0|0|150.0|0|4.0|0|0.0|100
0|2020-09-09|151.0|0|151.0|0|4.0|0|0.0|100
0|2020-09-10|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-09-11|157.0|0|157.0|0|4.0|0|0.0|100
0|2020-09-12|158.0|0|158.0|0|4.0|0|0.0|100
0|2020-09-13|159.0|0|159.0|0|4.0|0|0.0|100
0|2020-09-14|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-09-15|195.0|0|195.0|0|4.0|0|0.0|100
0|2020-09-16|198.0|0|198.0|0|4.0|0|0.0|100
0|2020-09-17|200.0|0|200.0|0|4.0|0|0.0|100
0|2020-09-18|202.0|0|202.0|0|4.0|0|0.0|100
0|2020-09-19|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-09-20|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-09-21|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-09-22|212.0|0|212.0|0|4.0|0|0.0|100
0|2020-09-23|217.0|0|217.0|0|4.0|0|0.0|100
0|2020-09-24|218.0|0|218.0|0|4.0|0|0.0|100
0|2020-09-25|228.0|0|228.0|0|4.0|0|0.0|100
0|2020-09-26|227.0|0|227.0|0|4.0|0|0.0|100
0|2020-09-27|230.0|0|230.0|0|5.0|0|0.0|100
0|2020-09-28|235.0|0|235.0|0|5.0|0|0.0|100
0|2020-09-29|233.0|0|233.0|0|5.0|0|0.0|100
0|2020-09-30|238.0|0|238.0|0|6.0|0|0.0|100
0|2020-10-01|242.0|0|242.0|0|6.0|0|0.0|100
0|2020-10-02|243.0|0|243.0|0|6.0|0|0.0|100
0|2020-10-03|242.0|0|242.0|0|6.0|0|0.0|100
0|2020-10-04|243.0|0|243.0|0|6.0|0|0.0|100
0|2020-10-05|245.0|0|245.0|0|6.0|0|0.0|100
0|2020-10-06|251.0|0|251.0|0|6.0|0|0.0|100
0|2020-10-07|252.0|0|252.0|0|6.0|0|0.0|100
0|2020-10-08|259.0|0|259.0|0|6.0|0|0.0|100
0|2020-10-09|261.0|0|261.0|0|6.0|0|0.0|100
0|2020-10-10|266.0|0|266.0|0|6.0|0|0.0|100
0|2020-10-11|274.0|0|274.0|0|6.0|0|0.0|100
0|2020-10-12|277.0|0|277.0|0|6.0|0|0.0|100
0|2020-10-13|287.0|0|287.0|0|6.0|0|0.0|100
0|2020-10-14|293.0|0|293.0|0|6.0|0|0.0|100
0|2020-10-15|328.0|0|328.0|0|7.0|0|0.0|100
0|2020-10-16|336.0|0|336.0|0|7.0|0|0.0|100
0|2020-10-17|350.0|0|350.0|0|7.0|0|0.0|100
0|2020-10-18|356.0|0|356.0|0|7.0|0|0.0|100
0|2020-10-19|365.0|0|365.0|0|8.0|0|0.0|100
0|2020-10-20|367.0|0|367.0|0|8.0|0|0.0|100
0|2020-10-21|372.0|0|372.0|0|8.0|0|0.0|100
0|2020-10-22|383.0|0|383.0|0|9.0|0|0.0|100
0|2020-10-23|384.0|0|384.0|0|9.0|0|0.0|100
0|2020-10-24|401.0|0|401.0|0|11.0|0|0.0|100
0|2020-10-25|410.0|0|410.0|0|11.0|0|0.0|100
0|2020-10-26|419.0|0|419.0|0|11.0|0|0.0|100
0|2020-10-27|430.0|0|430.0|0|12.0|0|0.0|100
0|2020-10-28|437.0|0|437.0|0|12.0|0|0.0|100
0|2020-10-29|457.0|0|457.0|0|12.0|0|0.0|100
0|2020-10-30|490.0|0|490.0|0|13.0|0|0.0|100
0|2020-10-31|490.0|0|490.0|0|13.0|0|0.0|100
0|2020-11-01|506.0|0|506.0|0|14.0|0|0.0|100
0|2020-11-02|521.0|0|521.0|0|14.0|0|0.0|100
0|2020-11-03|559.0|0|559.0|0|14.0|0|0.0|100
0|2020-11-04|571.0|0|571.0|0|15.0|0|0.0|100
0|2020-11-05|620.0|0|620.0|0|16.0|0|0.0|100
0|2020-11-06|641.0|0|641.0|0|17.0|0|0.0|100
0|2020-11-07|670.0|0|670.0|0|17.0|0|0.0|100
0|2020-11-08|679.0|0|679.0|0|17.0|0|0.0|100
0|2020-11-09|723.0|0|723.0|0|18.0|0|0.0|100
0|2020-11-10|755.0|0|755.0|0|18.0|0|0.0|100
0|2020-11-11|787.0|0|787.0|0|21.0|0|0.0|100
0|2020-11-12|806.0|0|806.0|0|21.0|0|0.0|100
0|2020-11-13|838.0|0|838.0|0|22.0|0|0.0|100
0|2020-11-14|871.0|0|871.0|0|22.0|0|0.0|100
0|2020-11-15|881.0|0|881.0|0|23.0|0|0.0|100
0|2020-11-16|898.0|0|898.0|0|23.0|0|0.0|100
0|2020-11-17|911.0|0|911.0|0|23.0|0|0.0|100
0|2020-11-18|930.0|0|930.0|0|23.0|0|0.0|100
0|2020-11-19|941.0|0|941.0|0|23.0|0|0.0|100
0|2020-11-20|959.0|0|959.0|0|23.0|0|0.0|100
0|2020-11-21|966.0|0|966.0|0|24.0|0|0.0|100
0|2020-11-22|978.0|0|978.0|0|24.0|0|0.0|100
0|2020-11-23|984.0|0|984.0|0|24.0|0|0.0|100
0|2020-11-24|1001.0|0|1001.0|0|24.0|0|0.0|100
0|2020-11-25|1013.0|0|1013.0|0|24.0|0|0.0|100
0|2020-11-26|1028.0|0|1028.0|0|24.0|0|0.0|100
0|2020-11-27|1047.0|0|1047.0|0|24.0|0|0.0|100
0|2020-11-28|1063.0|0|1063.0|0|24.0|0|0.0|100
0|2020-11-29|1070.0|0|1070.0|0|24.0|0|0.0|100
0|2020-11-30|1073.0|0|1073.0|0|24.0|0|0.0|100
0|2020-12-01|1084.0|0|1084.0|0|25.0|0|0.0|100
0|2020-12-02|1090.0|0|1090.0|0|25.0|0|0.0|100
0|2020-12-03|1109.0|0|1109.0|0|27.0|0|0.0|100
0|2020-12-04|1125.0|0|1125.0|0|27.0|0|0.0|100
0|2020-12-05|1141.0|0|1141.0|0|27.0|0|0.0|100
0|2020-12-06|1156.0|0|1156.0|0|27.0|0|0.0|100
0|2020-12-07|1162.0|0|1162.0|0|27.0|0|0.0|100
0|2020-12-08|1184.0|0|1184.0|0|27.0|0|0.0|100
0|2020-12-09|1188.0|0|1188.0|0|27.0|0|0.0|100
0|2020-12-10|1200.0|0|1200.0|0|27.0|0|0.0|100
0|2020-12-11|1208.0|0|1208.0|0|28.0|0|0.0|100
0|2020-12-12|1216.0|0|1216.0|0|28.0|0|0.0|100
0|2020-12-13|1218.0|0|1218.0|0|28.0|0|0.0|100
0|2020-12-14|1219.0|0|1219.0|0|28.0|0|0.0|100
0|2020-12-15|1230.0|0|1230.0|0|28.0|0|0.0|100
0|2020-12-16|1232.0|0|1232.0|0|28.0|0|0.0|100
0|2020-12-17|1245.0|0|1245.0|0|29.0|0|0.0|100
0|2020-12-18|1253.0|0|1253.0|0|29.0|0|0.0|100
0|2020-12-19|1263.0|0|1263.0|0|29.0|0|0.0|100
0|2020-12-20|1268.0|0|1268.0|0|29.0|0|0.0|100
0|2020-12-21|1269.0|0|1269.0|0|29.0|0|0.0|100
0|2020-12-22|1272.0|0|1272.0|0|29.0|0|0.0|100
0|2020-12-23|1277.0|0|1277.0|0|30.0|0|0.0|100
0|2020-12-24|1284.0|0|1284.0|0|30.0|0|0.0|100
0|2020-12-25|1284.0|0|1284.0|0|30.0|0|0.0|100
0|2020-12-26|1300.0|0|1300.0|0|30.0|0|0.0|100
0|2020-12-27|1306.0|0|1306.0|0|30.0|0|0.0|100
0|2020-12-28|1314.0|0|1314.0|0|30.0|0|0.0|100
0|2020-12-29|1320.0|0|1320.0|0|31.0|0|0.0|100
0|2020-12-30|1326.0|0|1326.0|0|31.0|0|0.0|100
0|2020-12-31|1333.0|0|1333.0|0|31.0|0|0.0|100
0|2021-01-01|1333.0|0|1333.0|0|31.0|0|0.0|100
0|2021-01-02|1342.0|0|1342.0|0|31.0|0|0.0|100
0|2021-01-03|1343.0|0|1343.0|0|31.0|0|0.0|100
0|2021-01-04|1348.0|0|1348.0|0|31.0|0|0.0|100
0|2021-01-05|1354.0|0|1354.0|0|31.0|0|0.0|100
0|2021-01-06|1357.0|0|1357.0|0|32.0|0|0.0|100
0|2021-01-07|1366.0|0|1366.0|0|32.0|0|0.0|100
0|2021-01-08|1374.0|0|1374.0|0|32.0|0|0.0|100
0|2021-01-09|1380.0|0|1380.0|0|32.0|0|0.0|100
0|2021-01-10|1381.0|0|1381.0|0|32.0|0|0.0|100
0|2021-01-11|1387.0|0|1387.0|0|32.0|0|0.0|100
0|2021-01-12|1399.0|0|1399.0|0|32.0|0|0.0|100
0|2021-01-13|1407.0|0|1407.0|0|32.0|0|0.0|100
0|2021-01-14|1415.0|0|1415.0|0|32.0|0|0.0|100
0|2021-01-15|1418.0|0|1418.0|0|32.0|0|0.0|100
0|2021-01-16|1422.0|0|1422.0|0|33.0|0|0.0|100
0|2021-01-17|1423.0|0|1423.0|0|33.0|0|0.0|100
0|2021-01-18|1426.0|0|1426.0|0|33.0|0|0.0|100
0|2021-01-19|1426.0|0|1426.0|0|33.0|0|0.0|100
0|2021-01-20|1440.0|0|1440.0|0|33.0|0|0.0|100
0|2021-01-21|1451.0|0|1451.0|0|33.0|0|0.0|100
0|2021-01-22|1457.0|0|1457.0|0|33.0|0|0.0|100
0|2021-01-23|1458.0|0|1458.0|0|33.0|0|0.0|100
0|2021-01-24|1468.0|0|1468.0|0|33.0|0|0.0|100
0|2021-01-25|1476.0|0|1476.0|0|33.0|0|0.0|100
0|2021-01-26|1483.0|0|1483.0|0|33.0|0|0.0|100
0|2021-01-27|1490.0|0|1490.0|0|33.0|0|0.0|100
0|2021-01-28|1493.0|0|1493.0|0|33.0|0|0.0|100
0|2021-01-29|1500.0|0|1500.0|0|33.0|0|0.0|100
0|2021-01-30|1500.0|0|1502.0|0|33.0|0|0.0|100
0|2021-01-31|1502.0|0|1502.0|0|33.0|0|0.0|100
0|2021-02-01|1504.0|0|1504.0|0|32.0|0|0.0|100
0|2021-02-02|1507.0|0|1507.0|0|32.0|0|0.0|100
0|2021-02-03|1516.0|0|1516.0|0|32.0|0|0.0|100
0|2021-02-04|1522.0|0|1522.0|0|32.0|0|0.0|100
0|2021-02-05|1522.0|0|1522.0|0|32.0|0|0.0|100
0|2021-02-06|1522.0|0|1522.0|0|32.0|0|0.0|100
