|dates|Lewis_Idaho_UnitedStates.JHU_ConfirmedCases.data|Lewis_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Lewis_Idaho_UnitedStates.NYT_ConfirmedCases.data|Lewis_Idaho_UnitedStates.NYT_ConfirmedCases.missing|Lewis_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Lewis_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Lewis_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Lewis_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-09|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-10|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-11|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-12|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-13|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-14|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-15|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-16|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-17|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-18|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-19|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-20|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-21|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-22|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-23|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-24|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-25|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-26|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-27|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-28|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-29|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-30|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-31|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-01|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-02|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-03|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-04|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-05|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-06|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-07|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-08|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-09|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-10|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-12|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-08-13|0.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-14|0.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-15|0.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-16|0.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-17|0.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-18|0.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-19|0.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-20|0.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-21|0.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-22|0.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-23|0.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-24|0.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-25|0.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-26|0.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-27|0.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-28|0.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-29|0.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-30|0.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-31|0.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-01|0.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-03|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-04|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-05|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-06|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-07|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-08|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-09-09|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-09-10|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-09-11|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-12|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-13|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-14|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-15|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-17|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-22|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-23|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-24|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-09-25|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-26|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-27|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-28|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-29|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-09-30|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-01|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-10-02|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-10-03|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-10-04|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-10-05|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-10-06|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-10-07|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-10-08|52.0|0|51.0|0|2.0|0|0.0|100
0|2020-10-09|51.0|0|50.0|0|2.0|0|0.0|100
0|2020-10-10|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-10-11|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-10-12|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-10-13|53.0|0|52.0|0|2.0|0|0.0|100
0|2020-10-14|55.0|0|54.0|0|2.0|0|0.0|100
0|2020-10-15|61.0|0|60.0|0|2.0|0|0.0|100
0|2020-10-16|64.0|0|63.0|0|2.0|0|0.0|100
0|2020-10-17|65.0|0|63.0|0|2.0|0|0.0|100
0|2020-10-18|65.0|0|63.0|0|2.0|0|0.0|100
0|2020-10-19|71.0|0|72.0|0|2.0|0|0.0|100
0|2020-10-20|71.0|0|72.0|0|2.0|0|0.0|100
0|2020-10-21|71.0|0|73.0|0|3.0|0|0.0|100
0|2020-10-22|73.0|0|74.0|0|3.0|0|0.0|100
0|2020-10-23|75.0|0|75.0|0|3.0|0|0.0|100
0|2020-10-24|76.0|0|76.0|0|3.0|0|0.0|100
0|2020-10-25|76.0|0|76.0|0|3.0|0|0.0|100
0|2020-10-26|79.0|0|79.0|0|3.0|0|0.0|100
0|2020-10-27|81.0|0|81.0|0|3.0|0|0.0|100
0|2020-10-28|81.0|0|81.0|0|3.0|0|0.0|100
0|2020-10-29|84.0|0|84.0|0|3.0|0|0.0|100
0|2020-10-30|85.0|0|85.0|0|3.0|0|0.0|100
0|2020-10-31|85.0|0|85.0|0|3.0|0|0.0|100
0|2020-11-01|85.0|0|85.0|0|3.0|0|0.0|100
0|2020-11-02|90.0|0|90.0|0|3.0|0|0.0|100
0|2020-11-03|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-11-04|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-11-05|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-11-06|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-11-07|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-11-08|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-11-09|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-11-10|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-11-11|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-11-12|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-11-13|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-11-14|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-11-15|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-11-16|152.0|0|152.0|0|3.0|0|0.0|100
0|2020-11-17|157.0|0|157.0|0|3.0|0|0.0|100
0|2020-11-18|158.0|0|158.0|0|3.0|0|0.0|100
0|2020-11-19|165.0|0|165.0|0|3.0|0|0.0|100
0|2020-11-20|172.0|0|172.0|0|3.0|0|0.0|100
0|2020-11-21|175.0|0|175.0|0|3.0|0|0.0|100
0|2020-11-22|175.0|0|175.0|0|3.0|0|0.0|100
0|2020-11-23|188.0|0|188.0|0|3.0|0|0.0|100
0|2020-11-24|192.0|0|192.0|0|3.0|0|0.0|100
0|2020-11-25|192.0|0|192.0|0|3.0|0|0.0|100
0|2020-11-26|192.0|0|192.0|0|3.0|0|0.0|100
0|2020-11-27|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-11-28|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-11-29|194.0|0|194.0|0|4.0|0|0.0|100
0|2020-11-30|205.0|0|205.0|0|4.0|0|0.0|100
0|2020-12-01|210.0|0|210.0|0|4.0|0|0.0|100
0|2020-12-02|212.0|0|212.0|0|4.0|0|0.0|100
0|2020-12-03|221.0|0|221.0|0|4.0|0|0.0|100
0|2020-12-04|239.0|0|239.0|0|4.0|0|0.0|100
0|2020-12-05|240.0|0|240.0|0|4.0|0|0.0|100
0|2020-12-06|240.0|0|240.0|0|4.0|0|0.0|100
0|2020-12-07|251.0|0|251.0|0|4.0|0|0.0|100
0|2020-12-08|265.0|0|265.0|0|4.0|0|0.0|100
0|2020-12-09|279.0|0|279.0|0|4.0|0|0.0|100
0|2020-12-10|286.0|0|286.0|0|4.0|0|0.0|100
0|2020-12-11|294.0|0|294.0|0|4.0|0|0.0|100
0|2020-12-12|293.0|0|293.0|0|4.0|0|0.0|100
0|2020-12-13|293.0|0|293.0|0|4.0|0|0.0|100
0|2020-12-14|300.0|0|300.0|0|5.0|0|0.0|100
0|2020-12-15|305.0|0|305.0|0|5.0|0|0.0|100
0|2020-12-16|313.0|0|313.0|0|5.0|0|0.0|100
0|2020-12-17|316.0|0|316.0|0|5.0|0|0.0|100
0|2020-12-18|317.0|0|317.0|0|5.0|0|0.0|100
0|2020-12-19|317.0|0|317.0|0|5.0|0|0.0|100
0|2020-12-20|317.0|0|317.0|0|5.0|0|0.0|100
0|2020-12-21|322.0|0|322.0|0|5.0|0|0.0|100
0|2020-12-22|326.0|0|326.0|0|5.0|0|0.0|100
0|2020-12-23|329.0|0|329.0|0|5.0|0|0.0|100
0|2020-12-24|335.0|0|335.0|0|5.0|0|0.0|100
0|2020-12-25|335.0|0|335.0|0|5.0|0|0.0|100
0|2020-12-26|335.0|0|335.0|0|5.0|0|0.0|100
0|2020-12-27|335.0|0|335.0|0|5.0|0|0.0|100
0|2020-12-28|335.0|0|335.0|0|5.0|0|0.0|100
0|2020-12-29|336.0|0|336.0|0|5.0|0|0.0|100
0|2020-12-30|340.0|0|340.0|0|5.0|0|0.0|100
0|2020-12-31|342.0|0|342.0|0|5.0|0|0.0|100
0|2021-01-01|342.0|0|342.0|0|5.0|0|0.0|100
0|2021-01-02|342.0|0|342.0|0|5.0|0|0.0|100
0|2021-01-03|342.0|0|342.0|0|5.0|0|0.0|100
0|2021-01-04|345.0|0|345.0|0|5.0|0|0.0|100
0|2021-01-05|348.0|0|348.0|0|5.0|0|0.0|100
0|2021-01-06|349.0|0|349.0|0|5.0|0|0.0|100
0|2021-01-07|350.0|0|350.0|0|5.0|0|0.0|100
0|2021-01-08|353.0|0|353.0|0|5.0|0|0.0|100
0|2021-01-09|353.0|0|353.0|0|5.0|0|0.0|100
0|2021-01-10|353.0|0|353.0|0|5.0|0|0.0|100
0|2021-01-11|355.0|0|355.0|0|6.0|0|0.0|100
0|2021-01-12|355.0|0|355.0|0|6.0|0|0.0|100
0|2021-01-13|357.0|0|357.0|0|6.0|0|0.0|100
0|2021-01-14|357.0|0|357.0|0|6.0|0|0.0|100
0|2021-01-15|361.0|0|361.0|0|6.0|0|0.0|100
0|2021-01-16|361.0|0|361.0|0|6.0|0|0.0|100
0|2021-01-17|361.0|0|361.0|0|6.0|0|0.0|100
0|2021-01-18|361.0|0|361.0|0|6.0|0|0.0|100
0|2021-01-19|361.0|0|361.0|0|6.0|0|0.0|100
0|2021-01-20|361.0|0|361.0|0|6.0|0|0.0|100
0|2021-01-21|361.0|0|361.0|0|6.0|0|0.0|100
0|2021-01-22|361.0|0|361.0|0|6.0|0|0.0|100
0|2021-01-23|362.0|0|362.0|0|6.0|0|0.0|100
0|2021-01-24|362.0|0|362.0|0|6.0|0|0.0|100
0|2021-01-25|363.0|0|363.0|0|6.0|0|0.0|100
0|2021-01-26|363.0|0|363.0|0|6.0|0|0.0|100
0|2021-01-27|365.0|0|365.0|0|6.0|0|0.0|100
0|2021-01-28|365.0|0|365.0|0|6.0|0|0.0|100
0|2021-01-29|368.0|0|368.0|0|6.0|0|0.0|100
0|2021-01-30|368.0|0|368.0|0|6.0|0|0.0|100
0|2021-01-31|368.0|0|368.0|0|6.0|0|0.0|100
0|2021-02-01|369.0|0|369.0|0|6.0|0|0.0|100
0|2021-02-02|369.0|0|369.0|0|6.0|0|0.0|100
0|2021-02-03|370.0|0|370.0|0|6.0|0|0.0|100
0|2021-02-04|371.0|0|371.0|0|6.0|0|0.0|100
0|2021-02-05|373.0|0|373.0|0|6.0|0|0.0|100
0|2021-02-06|373.0|0|373.0|0|6.0|0|0.0|100
0|2021-02-07|373.0|0|373.0|0|6.0|0|0.0|100
0|2021-02-08|373.0|0|373.0|0|6.0|0|0.0|100
0|2021-02-09|373.0|0|373.0|0|6.0|0|0.0|100
0|2021-02-10|374.0|0|374.0|0|6.0|0|0.0|100
