|dates|Tulare_California_UnitedStates.JHU_ConfirmedCases.data|Tulare_California_UnitedStates.JHU_ConfirmedCases.missing|Tulare_California_UnitedStates.NYT_ConfirmedCases.data|Tulare_California_UnitedStates.NYT_ConfirmedCases.missing|Tulare_California_UnitedStates.JHU_ConfirmedDeaths.data|Tulare_California_UnitedStates.JHU_ConfirmedDeaths.missing|Tulare_California_UnitedStates.JHU_ConfirmedRecoveries.data|Tulare_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-14|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-18|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-20|7.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-23|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-24|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-25|17.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-26|18.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-27|20.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-28|24.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-29|29.0|0|35.0|0|1.0|0|0.0|100
0|2020-03-30|35.0|0|43.0|0|1.0|0|0.0|100
0|2020-03-31|43.0|0|45.0|0|1.0|0|0.0|100
0|2020-04-01|45.0|0|59.0|0|1.0|0|0.0|100
0|2020-04-02|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-04-03|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-04-04|81.0|0|107.0|0|3.0|0|0.0|100
0|2020-04-05|116.0|0|116.0|0|5.0|0|0.0|100
0|2020-04-06|135.0|0|135.0|0|6.0|0|0.0|100
0|2020-04-07|157.0|0|157.0|0|7.0|0|0.0|100
0|2020-04-08|157.0|0|168.0|0|7.0|0|0.0|100
0|2020-04-09|168.0|0|187.0|0|9.0|0|0.0|100
0|2020-04-10|203.0|0|203.0|0|11.0|0|0.0|100
0|2020-04-11|203.0|0|227.0|0|11.0|0|0.0|100
0|2020-04-12|227.0|0|227.0|0|11.0|0|0.0|100
0|2020-04-13|264.0|0|264.0|0|13.0|0|0.0|100
0|2020-04-14|296.0|0|296.0|0|13.0|0|0.0|100
0|2020-04-15|352.0|0|352.0|0|15.0|0|0.0|100
0|2020-04-16|372.0|0|372.0|0|17.0|0|0.0|100
0|2020-04-17|382.0|0|382.0|0|17.0|0|0.0|100
0|2020-04-18|397.0|0|397.0|0|17.0|0|0.0|100
0|2020-04-19|411.0|0|411.0|0|17.0|0|0.0|100
0|2020-04-20|422.0|0|422.0|0|18.0|0|0.0|100
0|2020-04-21|422.0|0|436.0|0|18.0|0|0.0|100
0|2020-04-22|441.0|0|441.0|0|25.0|0|0.0|100
0|2020-04-23|453.0|0|453.0|0|25.0|0|0.0|100
0|2020-04-24|472.0|0|472.0|0|28.0|0|0.0|100
0|2020-04-25|491.0|0|491.0|0|32.0|0|0.0|100
0|2020-04-26|504.0|0|504.0|0|32.0|0|0.0|100
0|2020-04-27|532.0|0|532.0|0|32.0|0|0.0|100
0|2020-04-28|578.0|0|578.0|0|35.0|0|0.0|100
0|2020-04-29|626.0|0|626.0|0|36.0|0|0.0|100
0|2020-04-30|640.0|0|640.0|0|40.0|0|0.0|100
0|2020-05-01|680.0|0|680.0|0|40.0|0|0.0|100
0|2020-05-02|720.0|0|720.0|0|40.0|0|0.0|100
0|2020-05-03|743.0|0|743.0|0|40.0|0|0.0|100
0|2020-05-04|757.0|0|757.0|0|40.0|0|0.0|100
0|2020-05-05|858.0|0|858.0|0|40.0|0|0.0|100
0|2020-05-06|916.0|0|916.0|0|41.0|0|0.0|100
0|2020-05-07|969.0|0|969.0|0|43.0|0|0.0|100
0|2020-05-08|1013.0|0|1013.0|0|44.0|0|0.0|100
0|2020-05-09|1079.0|0|1079.0|0|46.0|0|0.0|100
0|2020-05-10|1140.0|0|1140.0|0|48.0|0|0.0|100
0|2020-05-11|1159.0|0|1159.0|0|50.0|0|0.0|100
0|2020-05-12|1241.0|0|1241.0|0|52.0|0|0.0|100
0|2020-05-13|1268.0|0|1268.0|0|54.0|0|0.0|100
