|dates|Putnam_NewYork_UnitedStates.JHU_ConfirmedCases.data|Putnam_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Putnam_NewYork_UnitedStates.NYT_ConfirmedCases.data|Putnam_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Putnam_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Putnam_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Putnam_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Putnam_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|5.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|12.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-21|31.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-22|31.0|0|37.0|0|0.0|0|0.0|100
0|2020-03-23|31.0|0|45.0|0|0.0|0|0.0|100
0|2020-03-24|82.0|0|67.0|0|0.0|0|0.0|100
0|2020-03-25|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-03-26|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-03-27|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-03-28|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-03-29|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-03-30|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-03-31|167.0|0|186.0|0|0.0|0|0.0|100
0|2020-04-01|207.0|0|207.0|0|0.0|0|0.0|100
0|2020-04-02|216.0|0|236.0|0|0.0|0|0.0|100
0|2020-04-03|252.0|0|236.0|0|7.0|0|0.0|100
0|2020-04-04|283.0|0|283.0|0|7.0|0|0.0|100
0|2020-04-05|314.0|0|314.0|0|7.0|0|0.0|100
0|2020-04-06|345.0|0|345.0|0|7.0|0|0.0|100
0|2020-04-07|402.0|0|366.0|0|7.0|0|0.0|100
0|2020-04-08|427.0|0|403.0|0|7.0|0|0.0|100
0|2020-04-09|456.0|0|438.0|0|7.0|0|0.0|100
0|2020-04-10|487.0|0|487.0|0|7.0|0|0.0|100
0|2020-04-11|494.0|0|494.0|0|7.0|0|0.0|100
0|2020-04-12|507.0|0|497.0|0|7.0|0|0.0|100
0|2020-04-13|507.0|0|502.0|0|7.0|0|0.0|100
0|2020-04-14|634.0|0|558.0|0|7.0|0|0.0|100
0|2020-04-15|634.0|0|571.0|0|7.0|0|0.0|100
0|2020-04-16|634.0|0|573.0|0|7.0|0|0.0|100
0|2020-04-17|732.0|0|578.0|0|7.0|0|0.0|100
0|2020-04-18|732.0|0|582.0|0|7.0|0|0.0|100
0|2020-04-19|778.0|0|592.0|0|7.0|0|0.0|100
0|2020-04-20|778.0|0|599.0|0|7.0|0|0.0|100
0|2020-04-21|807.0|0|605.0|0|7.0|0|0.0|100
0|2020-04-22|831.0|0|611.0|0|7.0|0|0.0|100
0|2020-04-23|615.0|0|615.0|0|7.0|0|0.0|100
0|2020-04-24|619.0|0|619.0|0|7.0|0|0.0|100
0|2020-04-25|885.0|0|885.0|0|7.0|0|0.0|100
0|2020-04-26|904.0|0|904.0|0|7.0|0|0.0|100
0|2020-04-27|925.0|0|925.0|0|7.0|0|0.0|100
0|2020-04-28|932.0|0|932.0|0|7.0|0|0.0|100
0|2020-04-29|946.0|0|946.0|0|7.0|0|0.0|100
0|2020-04-30|970.0|0|970.0|0|7.0|0|0.0|100
0|2020-05-01|990.0|0|990.0|0|7.0|0|0.0|100
0|2020-05-02|1003.0|0|1003.0|0|7.0|0|0.0|100
0|2020-05-03|1013.0|0|1013.0|0|7.0|0|0.0|100
0|2020-05-04|1026.0|0|1026.0|0|7.0|0|0.0|100
0|2020-05-05|1031.0|0|1031.0|0|7.0|0|0.0|100
0|2020-05-06|1040.0|0|1040.0|0|7.0|0|0.0|100
0|2020-05-07|1066.0|0|1066.0|0|7.0|0|0.0|100
0|2020-05-08|1074.0|0|1074.0|0|7.0|0|0.0|100
0|2020-05-09|1080.0|0|1080.0|0|7.0|0|0.0|100
0|2020-05-10|1089.0|0|1089.0|0|7.0|0|0.0|100
0|2020-05-11|1098.0|0|1098.0|0|7.0|0|0.0|100
0|2020-05-12|1098.0|0|1098.0|0|7.0|0|0.0|100
