|dates|Henry_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Henry_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Henry_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Henry_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Henry_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Henry_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Henry_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Henry_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-15|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-16|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-17|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-18|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-05-19|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-20|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-21|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-22|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-05-23|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-05-24|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-05-25|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-05-26|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-05-27|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-05-28|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-05-29|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-05-30|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-05-31|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-01|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-02|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-03|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-04|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-05|32.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-06|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-07|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-08|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-09|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-06-10|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-06-11|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-12|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-13|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-14|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-15|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-16|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-17|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-18|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-19|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-20|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-21|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-22|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-23|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-24|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-25|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-26|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-27|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-28|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-29|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-30|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-01|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-02|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-03|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-04|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-05|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-06|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-07|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-08|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-09|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-07-10|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-11|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-07-12|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-07-13|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-07-14|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-15|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-16|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-17|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-18|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-19|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-20|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-07-21|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-07-22|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-07-23|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-07-24|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-07-25|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-07-26|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-07-27|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-07-28|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-07-29|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-07-30|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-07-31|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-08-01|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-08-02|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-08-03|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-08-04|225.0|0|225.0|0|0.0|0|0.0|100
0|2020-08-05|231.0|0|231.0|0|0.0|0|0.0|100
0|2020-08-06|248.0|0|248.0|0|0.0|0|0.0|100
0|2020-08-07|266.0|0|266.0|0|0.0|0|0.0|100
0|2020-08-08|276.0|0|276.0|0|0.0|0|0.0|100
0|2020-08-09|288.0|0|288.0|0|0.0|0|0.0|100
0|2020-08-10|290.0|0|290.0|0|0.0|0|0.0|100
0|2020-08-11|299.0|0|299.0|0|0.0|0|0.0|100
0|2020-08-12|303.0|0|303.0|0|0.0|0|0.0|100
0|2020-08-13|307.0|0|307.0|0|1.0|0|0.0|100
0|2020-08-14|316.0|0|316.0|0|1.0|0|0.0|100
0|2020-08-15|324.0|0|324.0|0|1.0|0|0.0|100
0|2020-08-16|328.0|0|328.0|0|1.0|0|0.0|100
0|2020-08-17|336.0|0|336.0|0|1.0|0|0.0|100
0|2020-08-18|336.0|0|344.0|0|1.0|0|0.0|100
0|2020-08-19|357.0|0|357.0|0|3.0|0|0.0|100
0|2020-08-20|368.0|0|368.0|0|4.0|0|0.0|100
0|2020-08-21|373.0|0|373.0|0|4.0|0|0.0|100
0|2020-08-22|391.0|0|391.0|0|4.0|0|0.0|100
0|2020-08-23|408.0|0|408.0|0|4.0|0|0.0|100
0|2020-08-24|410.0|0|410.0|0|4.0|0|0.0|100
0|2020-08-25|412.0|0|412.0|0|4.0|0|0.0|100
0|2020-08-26|424.0|0|424.0|0|4.0|0|0.0|100
0|2020-08-27|430.0|0|430.0|0|4.0|0|0.0|100
0|2020-08-28|440.0|0|440.0|0|4.0|0|0.0|100
0|2020-08-29|452.0|0|452.0|0|5.0|0|0.0|100
0|2020-08-30|455.0|0|455.0|0|5.0|0|0.0|100
0|2020-08-31|460.0|0|460.0|0|5.0|0|0.0|100
0|2020-09-01|463.0|0|463.0|0|6.0|0|0.0|100
0|2020-09-02|474.0|0|474.0|0|7.0|0|0.0|100
0|2020-09-03|493.0|0|493.0|0|7.0|0|0.0|100
0|2020-09-04|493.0|0|513.0|0|7.0|0|0.0|100
0|2020-09-05|523.0|0|523.0|0|7.0|0|0.0|100
0|2020-09-06|526.0|0|526.0|0|7.0|0|0.0|100
0|2020-09-07|527.0|0|527.0|0|7.0|0|0.0|100
0|2020-09-08|527.0|0|526.0|0|7.0|0|0.0|100
0|2020-09-09|527.0|0|527.0|0|8.0|0|0.0|100
0|2020-09-10|536.0|0|536.0|0|8.0|0|0.0|100
0|2020-09-11|540.0|0|540.0|0|8.0|0|0.0|100
0|2020-09-12|540.0|0|545.0|0|8.0|0|0.0|100
0|2020-09-13|546.0|0|546.0|0|8.0|0|0.0|100
0|2020-09-14|546.0|0|560.0|0|8.0|0|0.0|100
0|2020-09-15|561.0|0|561.0|0|8.0|0|0.0|100
0|2020-09-16|576.0|0|576.0|0|8.0|0|0.0|100
0|2020-09-17|575.0|0|575.0|0|9.0|0|0.0|100
0|2020-09-18|590.0|0|590.0|0|9.0|0|0.0|100
0|2020-09-19|594.0|0|594.0|0|9.0|0|0.0|100
0|2020-09-20|594.0|0|601.0|0|9.0|0|0.0|100
0|2020-09-21|602.0|0|602.0|0|9.0|0|0.0|100
0|2020-09-22|607.0|0|607.0|0|9.0|0|0.0|100
0|2020-09-23|612.0|0|612.0|0|9.0|0|0.0|100
0|2020-09-24|613.0|0|613.0|0|9.0|0|0.0|100
0|2020-09-25|618.0|0|618.0|0|9.0|0|0.0|100
0|2020-09-26|625.0|0|625.0|0|9.0|0|0.0|100
0|2020-09-27|628.0|0|628.0|0|9.0|0|0.0|100
0|2020-09-28|628.0|0|628.0|0|9.0|0|0.0|100
0|2020-09-29|630.0|0|630.0|0|9.0|0|0.0|100
0|2020-09-30|640.0|0|640.0|0|10.0|0|0.0|100
0|2020-10-01|644.0|0|644.0|0|10.0|0|0.0|100
0|2020-10-02|645.0|0|645.0|0|10.0|0|0.0|100
0|2020-10-03|650.0|0|650.0|0|10.0|0|0.0|100
0|2020-10-04|657.0|0|657.0|0|10.0|0|0.0|100
0|2020-10-05|666.0|0|666.0|0|10.0|0|0.0|100
0|2020-10-06|670.0|0|670.0|0|10.0|0|0.0|100
0|2020-10-07|673.0|0|673.0|0|10.0|0|0.0|100
0|2020-10-08|683.0|0|683.0|0|10.0|0|0.0|100
0|2020-10-09|686.0|0|686.0|0|10.0|0|0.0|100
0|2020-10-10|692.0|0|692.0|0|10.0|0|0.0|100
0|2020-10-11|692.0|0|692.0|0|10.0|0|0.0|100
0|2020-10-12|699.0|0|699.0|0|10.0|0|0.0|100
0|2020-10-13|696.0|0|696.0|0|10.0|0|0.0|100
0|2020-10-14|697.0|0|697.0|0|10.0|0|0.0|100
0|2020-10-15|708.0|0|708.0|0|10.0|0|0.0|100
0|2020-10-16|707.0|0|707.0|0|10.0|0|0.0|100
0|2020-10-17|723.0|0|723.0|0|10.0|0|0.0|100
0|2020-10-18|736.0|0|736.0|0|10.0|0|0.0|100
0|2020-10-19|741.0|0|741.0|0|10.0|0|0.0|100
0|2020-10-20|746.0|0|746.0|0|10.0|0|0.0|100
0|2020-10-21|753.0|0|753.0|0|10.0|0|0.0|100
0|2020-10-22|753.0|0|756.0|0|10.0|0|0.0|100
0|2020-10-23|753.0|0|771.0|0|10.0|0|0.0|100
0|2020-10-24|753.0|0|781.0|0|10.0|0|0.0|100
0|2020-10-25|753.0|0|796.0|0|10.0|0|0.0|100
0|2020-10-26|802.0|0|802.0|0|11.0|0|0.0|100
0|2020-10-27|809.0|0|809.0|0|12.0|0|0.0|100
0|2020-10-28|809.0|0|821.0|0|12.0|0|0.0|100
0|2020-10-29|809.0|0|837.0|0|12.0|0|0.0|100
0|2020-10-30|809.0|0|845.0|0|12.0|0|0.0|100
0|2020-10-31|809.0|0|858.0|0|12.0|0|0.0|100
0|2020-11-01|809.0|0|860.0|0|12.0|0|0.0|100
0|2020-11-02|888.0|0|888.0|0|12.0|0|0.0|100
0|2020-11-03|892.0|0|892.0|0|13.0|0|0.0|100
0|2020-11-04|926.0|0|926.0|0|13.0|0|0.0|100
0|2020-11-05|926.0|0|936.0|0|13.0|0|0.0|100
0|2020-11-06|955.0|0|955.0|0|13.0|0|0.0|100
0|2020-11-07|988.0|0|988.0|0|13.0|0|0.0|100
0|2020-11-08|1008.0|0|1008.0|0|13.0|0|0.0|100
0|2020-11-09|1043.0|0|1043.0|0|13.0|0|0.0|100
0|2020-11-10|1043.0|0|1042.0|0|13.0|0|0.0|100
0|2020-11-11|1078.0|0|1078.0|0|13.0|0|0.0|100
0|2020-11-12|1078.0|0|1098.0|0|13.0|0|0.0|100
0|2020-11-13|1078.0|0|1134.0|0|13.0|0|0.0|100
0|2020-11-14|1078.0|0|1159.0|0|13.0|0|0.0|100
0|2020-11-15|1078.0|0|1227.0|0|13.0|0|0.0|100
0|2020-11-16|1249.0|0|1249.0|0|15.0|0|0.0|100
0|2020-11-17|1249.0|0|1261.0|0|15.0|0|0.0|100
0|2020-11-18|1249.0|0|1289.0|0|15.0|0|0.0|100
0|2020-11-19|1249.0|0|1339.0|0|15.0|0|0.0|100
0|2020-11-20|1249.0|0|1352.0|0|15.0|0|0.0|100
0|2020-11-21|1249.0|0|1384.0|0|15.0|0|0.0|100
0|2020-11-22|1249.0|0|1415.0|0|15.0|0|0.0|100
0|2020-11-23|1249.0|0|1446.0|0|15.0|0|0.0|100
0|2020-11-24|1249.0|0|1450.0|0|15.0|0|0.0|100
0|2020-11-25|1249.0|0|1463.0|0|15.0|0|0.0|100
0|2020-11-26|1249.0|0|1489.0|0|15.0|0|0.0|100
0|2020-11-27|1249.0|0|1493.0|0|15.0|0|0.0|100
0|2020-11-28|1249.0|0|1536.0|0|15.0|0|0.0|100
0|2020-11-29|1543.0|0|1543.0|0|19.0|0|0.0|100
0|2020-11-30|1543.0|0|1593.0|0|19.0|0|0.0|100
0|2020-12-01|1543.0|0|1608.0|0|19.0|0|0.0|100
0|2020-12-02|1626.0|0|1626.0|0|19.0|0|0.0|100
0|2020-12-03|1633.0|0|1633.0|0|19.0|0|0.0|100
0|2020-12-04|1653.0|0|1653.0|0|22.0|0|0.0|100
0|2020-12-05|1673.0|0|1673.0|0|22.0|0|0.0|100
0|2020-12-06|1681.0|0|1681.0|0|22.0|0|0.0|100
0|2020-12-07|1715.0|0|1715.0|0|23.0|0|0.0|100
0|2020-12-08|1715.0|0|1738.0|0|23.0|0|0.0|100
0|2020-12-09|1715.0|0|1785.0|0|23.0|0|0.0|100
0|2020-12-10|1818.0|0|1818.0|0|24.0|0|0.0|100
0|2020-12-11|1846.0|0|1846.0|0|24.0|0|0.0|100
0|2020-12-12|1864.0|0|1864.0|0|24.0|0|0.0|100
0|2020-12-13|1907.0|0|1907.0|0|26.0|0|0.0|100
0|2020-12-14|1963.0|0|1963.0|0|26.0|0|0.0|100
0|2020-12-15|1991.0|0|1991.0|0|28.0|0|0.0|100
0|2020-12-16|1991.0|0|2008.0|0|28.0|0|0.0|100
0|2020-12-17|1991.0|0|2031.0|0|28.0|0|0.0|100
0|2020-12-18|1991.0|0|2073.0|0|28.0|0|0.0|100
0|2020-12-19|2073.0|0|2101.0|0|31.0|0|0.0|100
0|2020-12-20|2073.0|0|2139.0|0|31.0|0|0.0|100
0|2020-12-21|2167.0|0|2167.0|0|32.0|0|0.0|100
0|2020-12-22|2179.0|0|2179.0|0|33.0|0|0.0|100
0|2020-12-23|2197.0|0|2197.0|0|34.0|0|0.0|100
0|2020-12-24|2209.0|0|2209.0|0|34.0|0|0.0|100
0|2020-12-25|2209.0|0|2239.0|0|34.0|0|0.0|100
0|2020-12-26|2255.0|0|2255.0|0|34.0|0|0.0|100
0|2020-12-27|2262.0|0|2262.0|0|33.0|0|0.0|100
0|2020-12-28|2262.0|0|2269.0|0|33.0|0|0.0|100
0|2020-12-29|2287.0|0|2287.0|0|36.0|0|0.0|100
0|2020-12-30|2287.0|0|2304.0|0|36.0|0|0.0|100
0|2020-12-31|2287.0|0|2311.0|0|36.0|0|0.0|100
0|2021-01-01|2311.0|0|2311.0|0|38.0|0|0.0|100
0|2021-01-02|2361.0|0|2361.0|0|38.0|0|0.0|100
0|2021-01-03|2361.0|0|2368.0|0|38.0|0|0.0|100
0|2021-01-04|2361.0|0|2372.0|0|38.0|0|0.0|100
0|2021-01-05|2384.0|0|2384.0|0|43.0|0|0.0|100
0|2021-01-06|2384.0|0|2399.0|0|43.0|0|0.0|100
0|2021-01-07|2384.0|0|2423.0|0|43.0|0|0.0|100
0|2021-01-08|2443.0|0|2443.0|0|47.0|0|0.0|100
0|2021-01-09|2443.0|0|2457.0|0|47.0|0|0.0|100
0|2021-01-10|2487.0|0|2487.0|0|48.0|0|0.0|100
0|2021-01-11|2487.0|0|2498.0|0|52.0|0|0.0|100
0|2021-01-12|2487.0|0|2511.0|0|52.0|0|0.0|100
0|2021-01-13|2487.0|0|2524.0|0|52.0|0|0.0|100
0|2021-01-14|2539.0|0|2539.0|0|57.0|0|0.0|100
0|2021-01-15|2539.0|0|2573.0|0|57.0|0|0.0|100
0|2021-01-16|2591.0|0|2591.0|0|57.0|0|0.0|100
0|2021-01-17|2603.0|0|2603.0|0|58.0|0|0.0|100
0|2021-01-18|2603.0|0|2608.0|0|58.0|0|0.0|100
0|2021-01-19|2619.0|0|2619.0|0|58.0|0|0.0|100
0|2021-01-20|2629.0|0|2629.0|0|58.0|0|0.0|100
0|2021-01-21|2629.0|0|2655.0|0|58.0|0|0.0|100
0|2021-01-22|2629.0|0|2669.0|0|58.0|0|0.0|100
0|2021-01-23|2678.0|0|2678.0|0|58.0|0|0.0|100
0|2021-01-24|2678.0|0|2691.0|0|58.0|0|0.0|100
0|2021-01-25|2678.0|0|2695.0|0|58.0|0|0.0|100
0|2021-01-26|2707.0|0|2707.0|0|61.0|0|0.0|100
0|2021-01-27|2712.0|0|2712.0|0|61.0|0|0.0|100
0|2021-01-28|2712.0|0|2718.0|0|61.0|0|0.0|100
0|2021-01-29|2737.0|0|2737.0|0|63.0|0|0.0|100
0|2021-01-30|2743.0|0|2743.0|0|63.0|0|0.0|100
0|2021-01-31|2743.0|0|2751.0|0|63.0|0|0.0|100
0|2021-02-01|2743.0|0|2757.0|0|63.0|0|0.0|100
0|2021-02-02|2743.0|0|2765.0|0|63.0|0|0.0|100
0|2021-02-03|2771.0|0|2771.0|0|67.0|0|0.0|100
0|2021-02-04|2771.0|0|2777.0|0|67.0|0|0.0|100
0|2021-02-05|2771.0|0|2790.0|0|67.0|0|0.0|100
