|dates|Barber_Kansas_UnitedStates.JHU_ConfirmedCases.data|Barber_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Barber_Kansas_UnitedStates.NYT_ConfirmedCases.data|Barber_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Barber_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Barber_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Barber_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Barber_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-29|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-31|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-01|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-03|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-09|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-11|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-12|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-13|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-08-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-31|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-03|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-09|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-11|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-12|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-13|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-30|8.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-01|8.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-02|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-03|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-04|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-05|11.0|0|13.0|0|0.0|0|0.0|100
0|2020-10-06|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-10-07|12.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-08|12.0|0|14.0|0|0.0|0|0.0|100
0|2020-10-09|18.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-10|18.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-11|18.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-12|23.0|0|25.0|0|0.0|0|0.0|100
0|2020-10-13|23.0|0|25.0|0|0.0|0|0.0|100
0|2020-10-14|24.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-15|24.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-16|26.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-17|26.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-18|26.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-19|27.0|0|36.0|0|0.0|0|0.0|100
0|2020-10-20|27.0|0|36.0|0|0.0|0|0.0|100
0|2020-10-21|31.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-22|31.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-23|36.0|0|45.0|0|0.0|0|0.0|100
0|2020-10-24|36.0|0|45.0|0|0.0|0|0.0|100
0|2020-10-25|36.0|0|45.0|0|0.0|0|0.0|100
0|2020-10-26|41.0|0|51.0|0|0.0|0|0.0|100
0|2020-10-27|41.0|0|51.0|0|0.0|0|0.0|100
0|2020-10-28|48.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-29|48.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-30|57.0|0|74.0|0|0.0|0|0.0|100
0|2020-10-31|57.0|0|74.0|0|0.0|0|0.0|100
0|2020-11-01|57.0|0|74.0|0|0.0|0|0.0|100
0|2020-11-02|69.0|0|88.0|0|0.0|0|0.0|100
0|2020-11-03|69.0|0|88.0|0|0.0|0|0.0|100
0|2020-11-04|69.0|0|90.0|0|0.0|0|0.0|100
0|2020-11-05|69.0|0|90.0|0|0.0|0|0.0|100
0|2020-11-06|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-11-07|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-11-08|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-11-09|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-11-10|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-11-11|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-11-12|138.0|0|138.0|0|0.0|0|0.0|100
0|2020-11-13|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-11-14|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-11-15|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-11-16|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-11-17|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-11-18|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-11-19|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-11-20|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-11-21|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-11-22|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-11-23|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-11-24|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-11-25|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-11-26|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-11-27|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-11-28|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-11-29|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-11-30|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-12-01|197.0|0|197.0|0|0.0|0|0.0|100
0|2020-12-02|201.0|0|201.0|0|2.0|0|0.0|100
0|2020-12-03|201.0|0|201.0|0|2.0|0|0.0|100
0|2020-12-04|206.0|0|206.0|0|2.0|0|0.0|100
0|2020-12-05|206.0|0|206.0|0|2.0|0|0.0|100
0|2020-12-06|206.0|0|206.0|0|2.0|0|0.0|100
0|2020-12-07|211.0|0|211.0|0|2.0|0|0.0|100
0|2020-12-08|211.0|0|211.0|0|2.0|0|0.0|100
0|2020-12-09|227.0|0|227.0|0|2.0|0|0.0|100
0|2020-12-10|227.0|0|227.0|0|2.0|0|0.0|100
0|2020-12-11|233.0|0|233.0|0|2.0|0|0.0|100
0|2020-12-12|233.0|0|233.0|0|2.0|0|0.0|100
0|2020-12-13|233.0|0|233.0|0|2.0|0|0.0|100
0|2020-12-14|240.0|0|240.0|0|2.0|0|0.0|100
0|2020-12-15|240.0|0|240.0|0|2.0|0|0.0|100
0|2020-12-16|249.0|0|249.0|0|2.0|0|0.0|100
0|2020-12-17|249.0|0|249.0|0|2.0|0|0.0|100
0|2020-12-18|253.0|0|253.0|0|2.0|0|0.0|100
0|2020-12-19|253.0|0|253.0|0|2.0|0|0.0|100
0|2020-12-20|253.0|0|253.0|0|2.0|0|0.0|100
0|2020-12-21|256.0|0|256.0|0|3.0|0|0.0|100
0|2020-12-22|256.0|0|256.0|0|3.0|0|0.0|100
0|2020-12-23|259.0|0|259.0|0|3.0|0|0.0|100
0|2020-12-24|259.0|0|259.0|0|3.0|0|0.0|100
0|2020-12-25|259.0|0|259.0|0|3.0|0|0.0|100
0|2020-12-26|259.0|0|259.0|0|3.0|0|0.0|100
0|2020-12-27|259.0|0|259.0|0|3.0|0|0.0|100
0|2020-12-28|273.0|0|273.0|0|3.0|0|0.0|100
0|2020-12-29|273.0|0|273.0|0|3.0|0|0.0|100
0|2020-12-30|283.0|0|283.0|0|3.0|0|0.0|100
0|2020-12-31|283.0|0|283.0|0|3.0|0|0.0|100
0|2021-01-01|291.0|0|291.0|0|3.0|0|0.0|100
0|2021-01-02|291.0|0|291.0|0|3.0|0|0.0|100
0|2021-01-03|291.0|0|291.0|0|3.0|0|0.0|100
0|2021-01-04|297.0|0|297.0|0|3.0|0|0.0|100
0|2021-01-05|297.0|0|297.0|0|3.0|0|0.0|100
0|2021-01-06|309.0|0|309.0|0|3.0|0|0.0|100
0|2021-01-07|309.0|0|309.0|0|3.0|0|0.0|100
0|2021-01-08|317.0|0|317.0|0|3.0|0|0.0|100
0|2021-01-09|317.0|0|317.0|0|3.0|0|0.0|100
0|2021-01-10|317.0|0|317.0|0|3.0|0|0.0|100
0|2021-01-11|321.0|0|321.0|0|3.0|0|0.0|100
0|2021-01-12|321.0|0|321.0|0|3.0|0|0.0|100
0|2021-01-13|328.0|0|328.0|0|5.0|0|0.0|100
0|2021-01-14|328.0|0|328.0|0|5.0|0|0.0|100
0|2021-01-15|333.0|0|333.0|0|6.0|0|0.0|100
0|2021-01-16|333.0|0|333.0|0|6.0|0|0.0|100
0|2021-01-17|333.0|0|333.0|0|6.0|0|0.0|100
0|2021-01-18|337.0|0|337.0|0|6.0|0|0.0|100
0|2021-01-19|337.0|0|337.0|0|6.0|0|0.0|100
0|2021-01-20|347.0|0|347.0|0|6.0|0|0.0|100
0|2021-01-21|347.0|0|347.0|0|6.0|0|0.0|100
0|2021-01-22|350.0|0|350.0|0|6.0|0|0.0|100
0|2021-01-23|350.0|0|350.0|0|6.0|0|0.0|100
0|2021-01-24|350.0|0|350.0|0|6.0|0|0.0|100
0|2021-01-25|353.0|0|353.0|0|7.0|0|0.0|100
0|2021-01-26|353.0|0|353.0|0|7.0|0|0.0|100
0|2021-01-27|353.0|0|353.0|0|7.0|0|0.0|100
0|2021-01-28|353.0|0|353.0|0|7.0|0|0.0|100
0|2021-01-29|359.0|0|359.0|0|7.0|0|0.0|100
0|2021-01-30|359.0|0|359.0|0|7.0|0|0.0|100
0|2021-01-31|359.0|0|359.0|0|7.0|0|0.0|100
0|2021-02-01|362.0|0|362.0|0|7.0|0|0.0|100
0|2021-02-02|362.0|0|362.0|0|7.0|0|0.0|100
0|2021-02-03|362.0|0|362.0|0|7.0|0|0.0|100
0|2021-02-04|362.0|0|362.0|0|7.0|0|0.0|100
0|2021-02-05|365.0|0|365.0|0|7.0|0|0.0|100
0|2021-02-06|365.0|0|365.0|0|7.0|0|0.0|100
0|2021-02-07|365.0|0|365.0|0|7.0|0|0.0|100
0|2021-02-08|365.0|0|365.0|0|7.0|0|0.0|100
0|2021-02-09|365.0|0|365.0|0|7.0|0|0.0|100
0|2021-02-10|365.0|0|365.0|0|7.0|0|0.0|100
0|2021-02-11|365.0|0|365.0|0|7.0|0|0.0|100
