|dates|Washburn_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Washburn_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Washburn_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Washburn_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Washburn_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Washburn_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Washburn_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Washburn_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-06|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-07|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-08|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-09|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-10|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-11|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-29|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-01|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-03|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-07|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-08|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-10|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-11|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-12|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-13|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-23|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-24|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-26|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-27|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-31|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-08-01|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-08-02|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-03|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-08-04|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-08-05|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-08-06|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-08-07|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-08-08|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-09|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-10|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-11|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-12|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-13|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-14|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-15|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-16|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-17|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-18|50.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-19|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-20|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-08-21|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-08-22|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-23|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-24|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-08-25|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-08-26|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-27|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-28|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-08-29|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-30|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-08-31|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-09-01|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-09-02|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-09-03|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-09-04|71.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-05|71.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-06|76.0|0|78.0|0|0.0|0|0.0|100
0|2020-09-07|77.0|0|79.0|0|0.0|0|0.0|100
0|2020-09-08|77.0|0|79.0|0|0.0|0|0.0|100
0|2020-09-09|77.0|0|79.0|0|0.0|0|0.0|100
0|2020-09-10|78.0|0|80.0|0|0.0|0|0.0|100
0|2020-09-11|79.0|0|82.0|0|1.0|0|0.0|100
0|2020-09-12|80.0|0|83.0|0|1.0|0|0.0|100
0|2020-09-13|83.0|0|86.0|0|1.0|0|0.0|100
0|2020-09-14|83.0|0|86.0|0|1.0|0|0.0|100
0|2020-09-15|83.0|0|85.0|0|1.0|0|0.0|100
0|2020-09-16|83.0|0|86.0|0|1.0|0|0.0|100
0|2020-09-17|83.0|0|87.0|0|1.0|0|0.0|100
0|2020-09-18|87.0|0|89.0|0|1.0|0|0.0|100
0|2020-09-19|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-09-20|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-09-21|92.0|0|95.0|0|1.0|0|0.0|100
0|2020-09-22|94.0|0|97.0|0|1.0|0|0.0|100
0|2020-09-23|95.0|0|100.0|0|1.0|0|0.0|100
0|2020-09-24|96.0|0|101.0|0|1.0|0|0.0|100
0|2020-09-25|98.0|0|102.0|0|1.0|0|0.0|100
0|2020-09-26|101.0|0|107.0|0|1.0|0|0.0|100
0|2020-09-27|102.0|0|108.0|0|1.0|0|0.0|100
0|2020-09-28|107.0|0|112.0|0|1.0|0|0.0|100
0|2020-09-29|113.0|0|119.0|0|1.0|0|0.0|100
0|2020-09-30|114.0|0|122.0|0|1.0|0|0.0|100
0|2020-10-01|116.0|0|122.0|0|1.0|0|0.0|100
0|2020-10-02|122.0|0|127.0|0|1.0|0|0.0|100
0|2020-10-03|128.0|0|133.0|0|2.0|0|0.0|100
0|2020-10-04|129.0|0|135.0|0|2.0|0|0.0|100
0|2020-10-05|135.0|0|144.0|0|2.0|0|0.0|100
0|2020-10-06|139.0|0|146.0|0|2.0|0|0.0|100
0|2020-10-07|144.0|0|151.0|0|2.0|0|0.0|100
0|2020-10-08|144.0|0|151.0|0|2.0|0|0.0|100
0|2020-10-09|144.0|0|151.0|0|2.0|0|0.0|100
0|2020-10-10|148.0|0|155.0|0|2.0|0|0.0|100
0|2020-10-11|150.0|0|157.0|0|2.0|0|0.0|100
0|2020-10-12|154.0|0|161.0|0|2.0|0|0.0|100
0|2020-10-13|159.0|0|166.0|0|2.0|0|0.0|100
0|2020-10-14|161.0|0|170.0|0|2.0|0|0.0|100
0|2020-10-15|168.0|0|177.0|0|2.0|0|0.0|100
0|2020-10-16|173.0|0|181.0|0|2.0|0|0.0|100
0|2020-10-17|173.0|0|181.0|0|2.0|0|0.0|100
0|2020-10-18|173.0|0|181.0|0|2.0|0|0.0|100
0|2020-10-19|180.0|0|188.0|0|2.0|0|0.0|100
0|2020-10-20|200.0|0|209.0|0|2.0|0|0.0|100
0|2020-10-21|206.0|0|216.0|0|2.0|0|0.0|100
0|2020-10-22|212.0|0|222.0|0|2.0|0|0.0|100
0|2020-10-23|217.0|0|226.0|0|2.0|0|0.0|100
0|2020-10-24|223.0|0|232.0|0|2.0|0|0.0|100
0|2020-10-25|229.0|0|238.0|0|2.0|0|0.0|100
0|2020-10-26|230.0|0|238.0|0|2.0|0|0.0|100
0|2020-10-27|242.0|0|249.0|0|2.0|0|0.0|100
0|2020-10-28|245.0|0|252.0|0|2.0|0|0.0|100
0|2020-10-29|252.0|0|260.0|0|2.0|0|0.0|100
0|2020-10-30|261.0|0|268.0|0|2.0|0|0.0|100
0|2020-10-31|263.0|0|270.0|0|2.0|0|0.0|100
0|2020-11-01|267.0|0|274.0|0|2.0|0|0.0|100
0|2020-11-02|272.0|0|279.0|0|2.0|0|0.0|100
0|2020-11-03|284.0|0|291.0|0|2.0|0|0.0|100
0|2020-11-04|292.0|0|299.0|0|2.0|0|0.0|100
0|2020-11-05|304.0|0|311.0|0|2.0|0|0.0|100
0|2020-11-06|315.0|0|323.0|0|2.0|0|0.0|100
0|2020-11-07|324.0|0|331.0|0|2.0|0|0.0|100
0|2020-11-08|331.0|0|338.0|0|2.0|0|0.0|100
0|2020-11-09|346.0|0|346.0|0|2.0|0|0.0|100
0|2020-11-10|364.0|0|364.0|0|2.0|0|0.0|100
0|2020-11-11|375.0|0|375.0|0|2.0|0|0.0|100
0|2020-11-12|392.0|0|392.0|0|2.0|0|0.0|100
0|2020-11-13|420.0|0|420.0|0|2.0|0|0.0|100
0|2020-11-14|443.0|0|443.0|0|2.0|0|0.0|100
0|2020-11-15|466.0|0|466.0|0|2.0|0|0.0|100
0|2020-11-16|484.0|0|484.0|0|2.0|0|0.0|100
0|2020-11-17|504.0|0|504.0|0|2.0|0|0.0|100
0|2020-11-18|526.0|0|526.0|0|2.0|0|0.0|100
0|2020-11-19|549.0|0|549.0|0|2.0|0|0.0|100
0|2020-11-20|572.0|0|572.0|0|2.0|0|0.0|100
0|2020-11-21|583.0|0|583.0|0|2.0|0|0.0|100
0|2020-11-22|613.0|0|613.0|0|2.0|0|0.0|100
0|2020-11-23|616.0|0|616.0|0|2.0|0|0.0|100
0|2020-11-24|634.0|0|634.0|0|2.0|0|0.0|100
0|2020-11-25|655.0|0|655.0|0|2.0|0|0.0|100
0|2020-11-26|668.0|0|668.0|0|2.0|0|0.0|100
0|2020-11-27|684.0|0|684.0|0|2.0|0|0.0|100
0|2020-11-28|706.0|0|706.0|0|2.0|0|0.0|100
0|2020-11-29|722.0|0|722.0|0|3.0|0|0.0|100
0|2020-11-30|732.0|0|732.0|0|3.0|0|0.0|100
0|2020-12-01|762.0|0|762.0|0|5.0|0|0.0|100
0|2020-12-02|776.0|0|776.0|0|5.0|0|0.0|100
0|2020-12-03|788.0|0|788.0|0|6.0|0|0.0|100
0|2020-12-04|798.0|0|798.0|0|6.0|0|0.0|100
0|2020-12-05|814.0|0|814.0|0|6.0|0|0.0|100
0|2020-12-06|835.0|0|835.0|0|6.0|0|0.0|100
0|2020-12-07|848.0|0|848.0|0|6.0|0|0.0|100
0|2020-12-08|872.0|0|872.0|0|6.0|0|0.0|100
0|2020-12-09|892.0|0|892.0|0|7.0|0|0.0|100
0|2020-12-10|907.0|0|907.0|0|8.0|0|0.0|100
0|2020-12-11|921.0|0|921.0|0|8.0|0|0.0|100
0|2020-12-12|936.0|0|936.0|0|8.0|0|0.0|100
0|2020-12-13|954.0|0|954.0|0|8.0|0|0.0|100
0|2020-12-14|961.0|0|961.0|0|9.0|0|0.0|100
0|2020-12-15|970.0|0|970.0|0|9.0|0|0.0|100
0|2020-12-16|990.0|0|990.0|0|9.0|0|0.0|100
0|2020-12-17|998.0|0|998.0|0|9.0|0|0.0|100
0|2020-12-18|1007.0|0|1007.0|0|11.0|0|0.0|100
0|2020-12-19|1015.0|0|1015.0|0|11.0|0|0.0|100
0|2020-12-20|1024.0|0|1024.0|0|11.0|0|0.0|100
0|2020-12-21|1032.0|0|1032.0|0|11.0|0|0.0|100
0|2020-12-22|1039.0|0|1039.0|0|12.0|0|0.0|100
0|2020-12-23|1047.0|0|1047.0|0|13.0|0|0.0|100
0|2020-12-24|1051.0|0|1051.0|0|13.0|0|0.0|100
0|2020-12-25|1054.0|0|1054.0|0|13.0|0|0.0|100
0|2020-12-26|1054.0|0|1054.0|0|13.0|0|0.0|100
0|2020-12-27|1069.0|0|1069.0|0|13.0|0|0.0|100
0|2020-12-28|1069.0|0|1069.0|0|13.0|0|0.0|100
0|2020-12-29|1077.0|0|1077.0|0|14.0|0|0.0|100
0|2020-12-30|1080.0|0|1080.0|0|14.0|0|0.0|100
0|2020-12-31|1095.0|0|1095.0|0|14.0|0|0.0|100
0|2021-01-01|1110.0|0|1110.0|0|14.0|0|0.0|100
0|2021-01-02|1113.0|0|1113.0|0|14.0|0|0.0|100
0|2021-01-03|1115.0|0|1115.0|0|14.0|0|0.0|100
0|2021-01-04|1116.0|0|1116.0|0|14.0|0|0.0|100
0|2021-01-05|1121.0|0|1121.0|0|15.0|0|0.0|100
0|2021-01-06|1135.0|0|1135.0|0|17.0|0|0.0|100
0|2021-01-07|1143.0|0|1143.0|0|17.0|0|0.0|100
0|2021-01-08|1160.0|0|1160.0|0|17.0|0|0.0|100
0|2021-01-09|1169.0|0|1169.0|0|17.0|0|0.0|100
0|2021-01-10|1177.0|0|1177.0|0|17.0|0|0.0|100
0|2021-01-11|1177.0|0|1177.0|0|17.0|0|0.0|100
0|2021-01-12|1185.0|0|1185.0|0|17.0|0|0.0|100
0|2021-01-13|1189.0|0|1189.0|0|17.0|0|0.0|100
0|2021-01-14|1202.0|0|1202.0|0|17.0|0|0.0|100
0|2021-01-15|1209.0|0|1209.0|0|17.0|0|0.0|100
0|2021-01-16|1217.0|0|1217.0|0|17.0|0|0.0|100
0|2021-01-17|1223.0|0|1223.0|0|17.0|0|0.0|100
0|2021-01-18|1227.0|0|1227.0|0|17.0|0|0.0|100
0|2021-01-19|1228.0|0|1228.0|0|17.0|0|0.0|100
0|2021-01-20|1235.0|0|1235.0|0|17.0|0|0.0|100
0|2021-01-21|1243.0|0|1243.0|0|17.0|0|0.0|100
0|2021-01-22|1255.0|0|1255.0|0|17.0|0|0.0|100
0|2021-01-23|1271.0|0|1271.0|0|17.0|0|0.0|100
0|2021-01-24|1283.0|0|1283.0|0|17.0|0|0.0|100
0|2021-01-25|1282.0|0|1282.0|0|17.0|0|0.0|100
0|2021-01-26|1275.0|0|1275.0|0|18.0|0|0.0|100
0|2021-01-27|1283.0|0|1283.0|0|19.0|0|0.0|100
0|2021-01-28|1288.0|0|1288.0|0|19.0|0|0.0|100
0|2021-01-29|1294.0|0|1294.0|0|20.0|0|0.0|100
0|2021-01-30|1295.0|0|1295.0|0|20.0|0|0.0|100
0|2021-01-31|1302.0|0|1302.0|0|20.0|0|0.0|100
0|2021-02-01|1304.0|0|1304.0|0|20.0|0|0.0|100
0|2021-02-02|1305.0|0|1305.0|0|20.0|0|0.0|100
0|2021-02-03|1309.0|0|1309.0|0|20.0|0|0.0|100
0|2021-02-04|1312.0|0|1312.0|0|20.0|0|0.0|100
0|2021-02-05|1319.0|0|1319.0|0|20.0|0|0.0|100
0|2021-02-06|1322.0|0|1322.0|0|20.0|0|0.0|100
