|dates|Navajo_Arizona_UnitedStates.AveragePrecipitationTotal.data|Navajo_Arizona_UnitedStates.AveragePrecipitationTotal.missing|Navajo_Arizona_UnitedStates.AveragePrecipitation.data|Navajo_Arizona_UnitedStates.AveragePrecipitation.missing|Navajo_Arizona_UnitedStates.AverageWindDirection.data|Navajo_Arizona_UnitedStates.AverageWindDirection.missing|Navajo_Arizona_UnitedStates.AverageWindSpeed.data|Navajo_Arizona_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0002777777777777778|0|117.91666666666667|0|5.861111111111111|0
0|2020-01-02|0.0008333333333333334|0|0.0004166666666666667|0|273.6805555555556|0|9.131944444444445|0
0|2020-01-03|0.0|0|0.0|0|157.08333333333334|0|3.875|0
0|2020-01-04|0.0|0|0.0|0|102.08333333333333|0|6.333333333333333|0
0|2020-01-05|0.0|0|0.0|0|145.0|0|5.208333333333333|0
0|2020-01-06|0.0|0|0.0|0|145.83333333333334|0|3.4166666666666665|0
0|2020-01-07|0.0|0|0.0|0|130.83333333333334|0|2.7083333333333335|0
0|2020-01-08|0.0|0|0.0|0|163.95833333333334|0|10.333333333333334|0
0|2020-01-09|0.0|0|0.0032301587301587303|0|156.25694444444443|0|7.100099206349205|0
0|2020-01-10|0.005833333333333334|0|0.0|0|197.69444444444443|0|5.171527777777778|0
0|2020-01-11|0.0|0|0.0|0|152.5|0|9.041666666666666|0
0|2020-01-12|0.0|0|0.0|0|139.58333333333334|0|5.25|0
0|2020-01-13|0.0|0|0.0|0|151.25|0|8.5|0
0|2020-01-14|0.0|0|0.0|0|148.33333333333334|0|11.375|0
0|2020-01-15|0.0|0|0.0|0|123.33333333333333|0|5.75|0
0|2020-01-16|0.0|0|0.0|0|97.91666666666667|0|7.208333333333333|0
0|2020-01-17|0.0|0|0.0|0|204.16666666666666|0|9.333333333333334|0
0|2020-01-18|0.0|0|0.0|0|152.91666666666666|0|3.0|0
0|2020-01-19|0.0|0|0.0|0|221.25|0|4.375|0
0|2020-01-20|0.0|0|0.0|0|100.41666666666667|0|2.4166666666666665|0
0|2020-01-21|0.0008333333333333334|0|0.007208333333333334|0|174.55555555555557|0|6.709722222222222|0
0|2020-01-22|0.007916666666666667|0|0.0|0|161.25|0|3.2083333333333335|0
0|2020-01-23|0.0|0|0.0|0|127.91666666666667|0|2.5416666666666665|0
0|2020-01-24|0.0|0|0.0|0|97.5|0|1.9583333333333333|0
0|2020-01-25|0.0|0|0.0|0|90.41666666666667|0|2.5416666666666665|0
0|2020-01-26|0.0|0|0.0|0|147.5|0|5.958333333333333|0
0|2020-01-27|0.0033333333333333335|0|0.0033333333333333335|0|259.1666666666667|0|11.354166666666666|0
0|2020-01-28|0.0|0|0.0|0|125.0|0|3.6666666666666665|0
0|2020-01-29|0.0|0|0.0|0|199.58333333333334|0|4.833333333333333|0
0|2020-01-30|0.0|0|0.0|0|279.1666666666667|0|6.708333333333333|0
0|2020-01-31|0.0|0|0.0|0|177.08333333333334|0|4.0|0
0|2020-02-01|0.0|0|0.0|0|138.75|0|2.9583333333333335|0
0|2020-02-02|0.0|0|0.0|0|137.5|0|9.625|0
0|2020-02-03|0.0|0|0.0|0|242.29166666666666|0|22.625|0
0|2020-02-04|0.0|0|0.0|0|315.0|0|10.75|0
0|2020-02-05|0.0|0|0.0|0|261.25|0|7.833333333333333|0
0|2020-02-06|0.0|0|0.0|0|147.5|0|4.375|0
0|2020-02-07|0.0|0|0.0|0|160.41666666666666|0|4.083333333333333|0
0|2020-02-08|0.0|0|0.0|0|137.91666666666666|0|9.333333333333334|0
0|2020-02-09|0.0|0|0.0|0|189.58333333333334|0|9.0|0
0|2020-02-10|0.0|0|0.002916666666666667|0|181.25|0|6.472222222222222|0
0|2020-02-11|0.0025|0|0.011347222222222222|0|224.18055555555557|0|6.446875000000001|0
0|2020-02-12|0.0008333333333333334|0|0.0|0|143.75|0|5.75|0
0|2020-02-13|0.0|0|0.0|0|115.0|0|5.416666666666667|0
0|2020-02-14|0.0|0|0.0|0|114.58333333333333|0|6.166666666666667|0
0|2020-02-15|0.0|0|0.0|0|107.91666666666667|0|4.0|0
0|2020-02-16|0.0|0|0.0|0|147.91666666666666|0|8.458333333333334|0
0|2020-02-17|0.0|0|0.0|0|165.41666666666666|0|4.083333333333333|0
0|2020-02-18|0.0|0|0.0|0|122.91666666666667|0|2.9166666666666665|0
0|2020-02-19|0.0|0|0.0|0|144.58333333333334|0|4.375|0
0|2020-02-20|0.0|0|0.0|0|221.66666666666666|0|5.875|0
0|2020-02-21|0.0|0|0.0|0|84.16666666666667|0|4.208333333333333|0
0|2020-02-22|0.0|0|0.015972222222222224|0|109.51388888888887|0|7.048611111111111|0
0|2020-02-23|0.018333333333333333|0|0.0006944444444444445|0|217.08333333333334|0|9.388888888888888|0
0|2020-02-24|0.0|0|0.0|0|173.33333333333334|0|8.25|0
0|2020-02-25|0.0|0|0.0|0|217.08333333333334|0|10.291666666666666|0
0|2020-02-26|0.0|0|0.0|0|127.91666666666667|0|2.5416666666666665|0
0|2020-02-27|0.0|0|0.0|0|122.91666666666667|0|4.291666666666667|0
0|2020-02-28|0.0|0|0.0|0|135.0|0|4.333333333333333|0
0|2020-02-29|0.0|0|0.0|0|151.66666666666666|0|8.458333333333334|0
0|2020-03-01|0.0|0|0.0|0|164.16666666666666|0|15.708333333333334|0
0|2020-03-02|0.0|0|0.000625|0|162.5|0|7.5625|0
0|2020-03-03|0.0008333333333333334|0|0.0|0|263.75|0|8.458333333333334|0
0|2020-03-04|0.0|0|0.0|0|154.16666666666666|0|5.291666666666667|0
0|2020-03-05|0.0|0|0.0|0|107.91666666666667|0|5.291666666666667|0
0|2020-03-06|0.0|0|0.0|0|135.0|0|8.75|0
0|2020-03-07|0.0|0|0.0|0|151.25|0|11.916666666666666|0
0|2020-03-08|0.0|0|0.0|0|160.625|0|10.5625|0
0|2020-03-09|0.0|0|0.0|0|97.08333333333333|0|5.541666666666667|0
0|2020-03-10|0.0|0|0.021666666666666667|0|149.16666666666666|0|3.875|0
0|2020-03-11|0.027083333333333334|0|0.02082638888888889|0|138.66666666666666|0|8.719444444444445|0
0|2020-03-12|0.006875|0|0.0016666666666666668|0|81.77083333333333|0|3.4583333333333335|0
0|2020-03-13|0.0016666666666666668|0|0.0008333333333333334|0|186.80555555555557|0|13.666666666666666|0
0|2020-03-14|0.0|0|0.0|0|177.29166666666666|0|7.895833333333333|0
0|2020-03-15|0.0|0|0.0|0|129.58333333333334|0|6.708333333333333|0
0|2020-03-16|0.0|0|0.0|0|132.5|0|7.708333333333333|0
0|2020-03-17|0.0|0|0.0|0|134.58333333333334|0|10.416666666666666|0
0|2020-03-18|0.0|0|0.006979166666666667|0|167.1875|0|14.628472222222221|0
0|2020-03-19|0.011250000000000001|0|0.0|0|174.375|0|11.020833333333334|0
0|2020-03-20|0.0|0|0.0|0|93.75|0|4.875|0
0|2020-03-21|0.0|0|0.0|0|194.58333333333334|0|8.625|0
0|2020-03-22|0.0|0|0.0|0|121.66666666666667|0|5.333333333333333|0
0|2020-03-23|0.0|0|0.0|0|196.25|0|12.4375|0
0|2020-03-24|0.0|0|0.0|0|143.75|0|8.416666666666666|0
0|2020-03-25|0.0|0|0.0|0|167.08333333333334|0|14.875|0
0|2020-03-26|0.0|0|0.0|0|204.16666666666666|0|20.5|0
0|2020-03-27|0.0|0|0.0|0|211.66666666666666|0|13.75|0
0|2020-03-28|0.0|0|0.0|0|135.0|0|5.541666666666667|0
0|2020-03-29|0.0|0|0.0|0|149.58333333333334|0|9.291666666666666|0
0|2020-03-30|0.0|0|0.0|0|193.33333333333334|0|6.833333333333333|0
0|2020-03-31|0.0|0|0.0|0|128.33333333333334|0|5.333333333333333|0
0|2020-04-01|0.0|0|0.0|0|187.08333333333334|0|14.145833333333334|0
0|2020-04-02|0.0|0|0.0|0|199.16666666666666|0|16.958333333333332|0
0|2020-04-03|0.0|0|0.0|0|162.5|0|8.375|0
0|2020-04-04|0.0|0|0.0|0|166.66666666666666|0|9.666666666666666|0
0|2020-04-05|0.0|0|0.0|0|164.58333333333334|0|11.041666666666666|0
0|2020-04-06|0.0|0|0.0|0|175.83333333333334|0|12.0|0
0|2020-04-07|0.0|0|0.0|0|122.08333333333333|0|7.416666666666667|0
0|2020-04-08|0.0|0|0.0|0|137.91666666666666|0|11.875|0
0|2020-04-09|0.0|0|0.0|0|160.41666666666666|0|7.375|0
0|2020-04-10|0.0|0|0.0|0|137.08333333333334|0|6.916666666666667|0
0|2020-04-11|0.0|0|0.0|0|124.375|0|9.625|0
0|2020-04-12|0.0|0|0.0025|0|255.48611111111111|0|13.506944444444445|0
0|2020-04-13|0.013333333333333334|0|0.02208333333333334|0|224.30555555555554|0|10.256944444444445|0
0|2020-04-14|0.017916666666666668|0|0.0|0|175.0|0|5.458333333333333|0
0|2020-04-15|0.0|0|0.0|0|140.0|0|6.041666666666667|0
0|2020-04-16|0.0|0|0.0|0|197.08333333333334|0|13.083333333333334|0
0|2020-04-17|0.0|0|0.0|0|134.79166666666666|0|10.0625|0
0|2020-04-18|0.0|0|0.0|0|183.33333333333334|0|8.958333333333334|0
0|2020-04-19|0.0|0|0.0|0|188.33333333333334|0|10.166666666666666|0
0|2020-04-20|0.0|0|0.0|0|193.75|0|9.166666666666666|0
0|2020-04-21|0.0|0|0.0|0|227.08333333333334|0|11.020833333333334|0
0|2020-04-22|0.0|0|0.0|0|287.5|0|8.375|0
0|2020-04-23|0.0|0|0.0|0|186.45833333333334|0|8.75|0
0|2020-04-24|0.0|0|0.0|0|217.91666666666666|0|7.041666666666667|0
0|2020-04-25|0.0|0|0.0|0|89.16666666666667|0|3.7916666666666665|0
0|2020-04-26|0.0|0|0.0|0|171.80555555555554|0|9.791666666666666|0
0|2020-04-27|0.0|0|0.0|0|184.58333333333334|0|9.833333333333334|0
0|2020-04-28|0.0|0|0.0|0|163.33333333333334|0|5.541666666666667|0
0|2020-04-29|0.0|0|0.0|0|76.25|0|2.5416666666666665|0
0|2020-04-30|0.0|0|0.0|0|165.41666666666666|0|9.625|0
0|2020-05-01|0.0|0|0.0|0|165.0|0|11.625|0
0|2020-05-02|0.0|0|0.0|0|173.125|0|11.770833333333334|0
0|2020-05-03|0.0|0|0.0|0|185.83333333333334|0|13.291666666666666|0
0|2020-05-04|0.0|0|0.0|0|200.41666666666666|0|8.541666666666666|0
0|2020-05-05|0.0|0|0.0|0|117.91666666666667|0|5.041666666666667|0
0|2020-05-06|0.0|0|0.0|0|137.5|0|8.791666666666666|0
0|2020-05-07|0.0|0|0.0|0|178.33333333333334|0|5.0|0
0|2020-05-08|0.0|0|0.0|0|220.83333333333334|0|6.708333333333333|0
0|2020-05-09|0.0|0|0.0|0|160.41666666666666|0|9.845833333333333|0
0|2020-05-10|0.0|0|0.0015277777777777779|0|177.46527777777774|0|7.770833333333333|0
0|2020-05-11|0.002916666666666667|0|0.00125|0|188.75|0|12.666666666666666|0
0|2020-05-12|0.0|0|0.0|0|200.0|0|14.958333333333334|0
0|2020-05-13|0.0|0|0.0|0|194.16666666666666|0|13.5|0
0|2020-05-14|0.0|0|0.0|0|162.5|0|9.166666666666666|0
0|2020-05-15|0.0|0|0.0|0|169.16666666666666|0|9.25|0
0|2020-05-16|0.0|0|0.0|0|151.66666666666666|0|7.125|0
0|2020-05-17|0.0|0|0.0|0|180.41666666666666|0|10.458333333333334|0
0|2020-05-18|0.0|0|0.0|0|173.33333333333334|0|12.75|0
0|2020-05-19|0.0|0|0.0|0|172.08333333333334|0|17.75|0
0|2020-05-20|0.0|0|0.0|0|187.08333333333334|0|8.291666666666666|0
0|2020-05-21|0.0|0|0.0|0|122.5|0|6.5|0
0|2020-05-22|0.0|0|0.0|0|159.16666666666666|0|11.916666666666666|0
0|2020-05-23|0.0|0|0.0|0|191.66666666666666|0|12.625|0
0|2020-05-24|0.0|0|0.0|0|272.5|0|8.75|0
0|2020-05-25|0.0|0|0.0|0|187.91666666666666|0|5.583333333333333|0
0|2020-05-26|0.0|0|0.0|0|115.0|0|5.5|0
0|2020-05-27|0.0|0|0.0|0|130.0|0|6.75|0
0|2020-05-28|0.0|0|0.0|0|147.08333333333334|0|6.916666666666667|0
0|2020-05-29|0.0|0|0.0|0|159.86111111111111|0|10.385416666666666|0
0|2020-05-30|0.0|0|0.0|0|157.8472222222222|0|10.784722222222221|0
0|2020-05-31|0.0|0|0.0|0|176.66666666666666|0|12.25|0
0|2020-06-01|0.0|0|0.0|0|90.3125|0|6.572916666666667|0
0|2020-06-02|0.0|0|0.0|0|109.16666666666667|0|6.291666666666667|0
0|2020-06-03|0.0|0|0.0|0|170.48611111111111|0|7.104166666666667|0
0|2020-06-04|0.0|0|0.0|0|138.75|0|6.25|0
0|2020-06-05|0.0|0|0.0|0|148.33333333333334|0|14.145833333333334|0
0|2020-06-06|0.0|0|0.0|0|199.16666666666666|0|17.916666666666668|0
0|2020-06-07|0.0|0|0.0|0|195.0|0|15.5|0
0|2020-06-08|0.0|0|0.0|0|216.25|0|15.729166666666666|0
0|2020-06-09|0.0|0|0.0|0|182.91666666666666|0|7.833333333333333|0
0|2020-06-10|0.0|0|0.0|0|79.58333333333333|0|3.8333333333333335|0
0|2020-06-11|0.0|0|0.0|0|160.0|0|6.020833333333333|0
0|2020-06-12|0.0|0|0.0|0|165.0|0|12.8125|0
0|2020-06-13|0.0|0|0.0|0|189.16666666666666|0|19.208333333333332|0
0|2020-06-14|0.0|0|0.0|0|178.33333333333334|0|12.0|0
0|2020-06-15|0.0|0|0.0|0|149.58333333333334|0|11.666666666666666|0
0|2020-06-16|0.0|0|0.0|0|185.83333333333334|0|15.541666666666666|0
0|2020-06-17|0.0|0|0.0|0|150.0|0|11.166666666666666|0
0|2020-06-18|0.0|0|0.0|0|167.91666666666666|0|10.583333333333334|0
0|2020-06-19|0.0|0|0.0|0|139.16666666666666|0|5.958333333333333|0
0|2020-06-20|0.0|0|0.0|0|156.66666666666666|0|8.75|0
0|2020-06-21|0.0|0|0.0|0|121.66666666666667|0|6.25|0
0|2020-06-22|0.0|0|0.0|0|177.91666666666666|0|8.958333333333334|0
0|2020-06-23|0.0|0|0.0|0|194.16666666666666|0|8.208333333333334|0
0|2020-06-24|0.0|0|0.0|0|136.66666666666666|0|8.25|0
0|2020-06-25|0.0|0|0.0|0|162.91666666666666|0|10.875|0
0|2020-06-26|0.0|0|0.0|0|160.41666666666666|0|8.75|0
0|2020-06-27|0.0|0|0.0|0|156.66666666666666|0|9.958333333333334|0
0|2020-06-28|0.0|0|0.0|0|197.08333333333334|0|19.875|0
0|2020-06-29|0.0|0|0.0|0|206.25|0|17.791666666666668|0
0|2020-06-30|0.0|0|0.0|0|160.41666666666666|0|8.333333333333334|0
0|2020-07-01|0.0|0|0.0|0|181.25|0|12.458333333333334|0
0|2020-07-02|0.0|0|0.0|0|132.5|0|6.166666666666667|0
0|2020-07-03|0.0|0|0.0|0|216.66666666666666|0|6.3055555555555545|0
0|2020-07-04|0.0|0|0.002916666666666667|0|167.91666666666666|0|5.458333333333333|0
0|2020-07-05|0.002916666666666667|0|0.0|0|195.41666666666666|0|7.875|0
0|2020-07-06|0.0|0|0.0|0|159.16666666666666|0|8.625|0
0|2020-07-07|0.0|0|0.0|0|193.75|0|12.208333333333334|0
0|2020-07-08|0.0|0|0.0|0|212.91666666666666|0|12.875|0
0|2020-07-09|0.0|0|0.0|0|225.41666666666666|0|13.75|0
0|2020-07-10|0.0|0|0.0|0|154.30555555555554|0|7.5625|0
0|2020-07-11|0.0|0|0.0|0|162.08333333333334|0|8.5|0
0|2020-07-12|0.0|0|0.0|0|133.33333333333334|0|6.916666666666667|0
0|2020-07-13|0.0|0|0.0|0|188.75|0|14.416666666666666|0
0|2020-07-14|0.0|0|0.0|0|219.58333333333334|0|13.875|0
0|2020-07-15|0.0|0|0.0010416666666666667|0|122.1875|0|8.260416666666666|0
0|2020-07-16|0.00125|0|0.0|0|157.5|0|8.979166666666666|0
0|2020-07-17|0.0|0|0.0|0|134.79166666666666|0|8.125|0
0|2020-07-18|0.0|0|0.0|0|172.08333333333334|0|7.458333333333333|0
0|2020-07-19|0.0|0|0.0|0|162.91666666666666|0|6.125|0
0|2020-07-20|0.0|0|0.0|0|252.29166666666666|0|10.729166666666666|0
0|2020-07-21|0.0|0|0.0|0|187.5|0|11.125|0
0|2020-07-22|0.0|0|0.0004166666666666667|0|123.33333333333333|0|8.333333333333334|0
0|2020-07-23|0.0004166666666666667|0|0.0|0|131.25|0|6.208333333333333|0
0|2020-07-24|0.0|0|0.00375|0|178.33333333333334|0|6.333333333333333|0
0|2020-07-25|0.004166666666666667|0|0.0004166666666666667|0|105.83333333333333|0|5.5|0
0|2020-07-26|0.0|0|0.0|0|115.83333333333333|0|7.597222222222221|0
0|2020-07-27|0.0|0|0.0034375|0|106.875|0|8.708333333333334|0
0|2020-07-28|0.004166666666666667|0|0.0|0|104.58333333333333|0|4.458333333333333|0
0|2020-07-29|0.0|0|0.0|0|157.5|0|5.583333333333333|0
0|2020-07-30|0.0|0|0.0|0|163.33333333333334|0|5.0|0
0|2020-07-31|0.0|0|0.0|0|115.41666666666667|0|5.333333333333333|0
0|2020-08-01|0.0|0|0.0|0|217.5|0|12.625|0
0|2020-08-02|0.0|0|0.0|0|202.91666666666666|0|13.0|0
