|dates|Perry_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Perry_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Perry_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|Perry_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|Perry_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Perry_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Perry_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Perry_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-05-15|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-05-16|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-05-17|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-05-18|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-05-19|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-05-20|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-05-21|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-05-22|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-05-23|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-05-24|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-05-25|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-05-26|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-05-27|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-05-28|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-05-29|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-05-30|57.0|0|57.0|0|3.0|0|0.0|100
0|2020-05-31|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-06-01|61.0|0|61.0|0|3.0|0|0.0|100
0|2020-06-02|62.0|0|62.0|0|3.0|0|0.0|100
0|2020-06-03|62.0|0|62.0|0|3.0|0|0.0|100
0|2020-06-04|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-06-05|67.0|0|67.0|0|3.0|0|0.0|100
0|2020-06-06|67.0|0|67.0|0|3.0|0|0.0|100
0|2020-06-07|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-06-08|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-06-09|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-06-10|68.0|0|68.0|0|4.0|0|0.0|100
0|2020-06-11|69.0|0|69.0|0|4.0|0|0.0|100
0|2020-06-12|70.0|0|70.0|0|5.0|0|0.0|100
0|2020-06-13|71.0|0|71.0|0|5.0|0|0.0|100
0|2020-06-14|72.0|0|72.0|0|5.0|0|0.0|100
0|2020-06-15|72.0|0|72.0|0|5.0|0|0.0|100
0|2020-06-16|73.0|0|73.0|0|5.0|0|0.0|100
0|2020-06-17|76.0|0|76.0|0|5.0|0|0.0|100
0|2020-06-18|77.0|0|77.0|0|5.0|0|0.0|100
0|2020-06-19|79.0|0|79.0|0|5.0|0|0.0|100
0|2020-06-20|82.0|0|82.0|0|5.0|0|0.0|100
0|2020-06-21|83.0|0|83.0|0|5.0|0|0.0|100
0|2020-06-22|83.0|0|83.0|0|5.0|0|0.0|100
0|2020-06-23|85.0|0|85.0|0|5.0|0|0.0|100
0|2020-06-24|85.0|0|85.0|0|5.0|0|0.0|100
0|2020-06-25|85.0|0|85.0|0|5.0|0|0.0|100
0|2020-06-26|86.0|0|86.0|0|5.0|0|0.0|100
0|2020-06-27|86.0|0|86.0|0|5.0|0|0.0|100
0|2020-06-28|86.0|0|86.0|0|5.0|0|0.0|100
0|2020-06-29|86.0|0|86.0|0|5.0|0|0.0|100
0|2020-06-30|86.0|0|86.0|0|5.0|0|0.0|100
0|2020-07-01|86.0|0|86.0|0|5.0|0|0.0|100
0|2020-07-02|86.0|0|86.0|0|5.0|0|0.0|100
0|2020-07-03|86.0|0|86.0|0|5.0|0|0.0|100
0|2020-07-04|86.0|0|86.0|0|5.0|0|0.0|100
0|2020-07-05|86.0|0|86.0|0|5.0|0|0.0|100
0|2020-07-06|86.0|0|86.0|0|5.0|0|0.0|100
0|2020-07-07|88.0|0|88.0|0|5.0|0|0.0|100
0|2020-07-08|89.0|0|89.0|0|5.0|0|0.0|100
0|2020-07-09|89.0|0|89.0|0|5.0|0|0.0|100
0|2020-07-10|90.0|0|90.0|0|5.0|0|0.0|100
0|2020-07-11|91.0|0|91.0|0|5.0|0|0.0|100
0|2020-07-12|92.0|0|92.0|0|5.0|0|0.0|100
0|2020-07-13|94.0|0|94.0|0|5.0|0|0.0|100
0|2020-07-14|95.0|0|95.0|0|5.0|0|0.0|100
0|2020-07-15|96.0|0|96.0|0|5.0|0|0.0|100
0|2020-07-16|96.0|0|96.0|0|5.0|0|0.0|100
0|2020-07-17|96.0|0|96.0|0|5.0|0|0.0|100
0|2020-07-18|96.0|0|96.0|0|5.0|0|0.0|100
0|2020-07-19|96.0|0|96.0|0|5.0|0|0.0|100
0|2020-07-20|96.0|0|96.0|0|5.0|0|0.0|100
0|2020-07-21|97.0|0|97.0|0|5.0|0|0.0|100
0|2020-07-22|98.0|0|98.0|0|5.0|0|0.0|100
0|2020-07-23|101.0|0|101.0|0|5.0|0|0.0|100
0|2020-07-24|105.0|0|105.0|0|5.0|0|0.0|100
0|2020-07-25|106.0|0|106.0|0|5.0|0|0.0|100
0|2020-07-26|106.0|0|106.0|0|5.0|0|0.0|100
0|2020-07-27|108.0|0|108.0|0|5.0|0|0.0|100
0|2020-07-28|110.0|0|110.0|0|5.0|0|0.0|100
0|2020-07-29|111.0|0|111.0|0|5.0|0|0.0|100
0|2020-07-30|111.0|0|111.0|0|5.0|0|0.0|100
0|2020-07-31|113.0|0|113.0|0|5.0|0|0.0|100
0|2020-08-01|118.0|0|118.0|0|5.0|0|0.0|100
0|2020-08-02|120.0|0|120.0|0|5.0|0|0.0|100
0|2020-08-03|120.0|0|120.0|0|5.0|0|0.0|100
0|2020-08-04|120.0|0|120.0|0|5.0|0|0.0|100
0|2020-08-05|120.0|0|120.0|0|5.0|0|0.0|100
0|2020-08-06|120.0|0|120.0|0|5.0|0|0.0|100
0|2020-08-07|121.0|0|121.0|0|5.0|0|0.0|100
0|2020-08-08|123.0|0|123.0|0|5.0|0|0.0|100
0|2020-08-09|124.0|0|124.0|0|5.0|0|0.0|100
0|2020-08-10|124.0|0|124.0|0|5.0|0|0.0|100
0|2020-08-11|124.0|0|124.0|0|5.0|0|0.0|100
0|2020-08-12|125.0|0|125.0|0|5.0|0|0.0|100
0|2020-08-13|128.0|0|128.0|0|5.0|0|0.0|100
0|2020-08-14|132.0|0|132.0|0|5.0|0|0.0|100
0|2020-08-15|135.0|0|135.0|0|5.0|0|0.0|100
0|2020-08-16|140.0|0|140.0|0|5.0|0|0.0|100
0|2020-08-17|145.0|0|145.0|0|5.0|0|0.0|100
0|2020-08-18|150.0|0|150.0|0|5.0|0|0.0|100
0|2020-08-19|151.0|0|151.0|0|5.0|0|0.0|100
0|2020-08-20|154.0|0|154.0|0|5.0|0|0.0|100
0|2020-08-21|155.0|0|155.0|0|5.0|0|0.0|100
0|2020-08-22|158.0|0|158.0|0|5.0|0|0.0|100
0|2020-08-23|160.0|0|160.0|0|5.0|0|0.0|100
0|2020-08-24|160.0|0|160.0|0|5.0|0|0.0|100
0|2020-08-25|162.0|0|162.0|0|5.0|0|0.0|100
0|2020-08-26|165.0|0|165.0|0|5.0|0|0.0|100
0|2020-08-27|172.0|0|172.0|0|5.0|0|0.0|100
0|2020-08-28|174.0|0|174.0|0|5.0|0|0.0|100
0|2020-08-29|174.0|0|174.0|0|5.0|0|0.0|100
0|2020-08-30|175.0|0|175.0|0|5.0|0|0.0|100
0|2020-08-31|176.0|0|176.0|0|5.0|0|0.0|100
0|2020-09-01|176.0|0|176.0|0|5.0|0|0.0|100
0|2020-09-02|178.0|0|178.0|0|5.0|0|0.0|100
0|2020-09-03|178.0|0|178.0|0|5.0|0|0.0|100
0|2020-09-04|178.0|0|178.0|0|5.0|0|0.0|100
0|2020-09-05|178.0|0|178.0|0|5.0|0|0.0|100
0|2020-09-06|179.0|0|179.0|0|5.0|0|0.0|100
0|2020-09-07|180.0|0|180.0|0|6.0|0|0.0|100
0|2020-09-08|183.0|0|183.0|0|6.0|0|0.0|100
0|2020-09-09|184.0|0|184.0|0|6.0|0|0.0|100
0|2020-09-10|184.0|0|184.0|0|6.0|0|0.0|100
0|2020-09-11|184.0|0|184.0|0|6.0|0|0.0|100
0|2020-09-12|186.0|0|186.0|0|6.0|0|0.0|100
0|2020-09-13|186.0|0|186.0|0|6.0|0|0.0|100
0|2020-09-14|188.0|0|188.0|0|6.0|0|0.0|100
0|2020-09-15|190.0|0|190.0|0|6.0|0|0.0|100
0|2020-09-16|195.0|0|195.0|0|6.0|0|0.0|100
0|2020-09-17|198.0|0|198.0|0|6.0|0|0.0|100
0|2020-09-18|201.0|0|201.0|0|6.0|0|0.0|100
0|2020-09-19|204.0|0|204.0|0|6.0|0|0.0|100
0|2020-09-20|205.0|0|205.0|0|6.0|0|0.0|100
0|2020-09-21|207.0|0|207.0|0|6.0|0|0.0|100
0|2020-09-22|207.0|0|207.0|0|6.0|0|0.0|100
0|2020-09-23|212.0|0|212.0|0|6.0|0|0.0|100
0|2020-09-24|214.0|0|214.0|0|6.0|0|0.0|100
0|2020-09-25|217.0|0|217.0|0|6.0|0|0.0|100
0|2020-09-26|218.0|0|218.0|0|6.0|0|0.0|100
0|2020-09-27|222.0|0|222.0|0|6.0|0|0.0|100
0|2020-09-28|223.0|0|223.0|0|6.0|0|0.0|100
0|2020-09-29|228.0|0|228.0|0|6.0|0|0.0|100
0|2020-09-30|235.0|0|235.0|0|6.0|0|0.0|100
0|2020-10-01|237.0|0|237.0|0|6.0|0|0.0|100
0|2020-10-02|239.0|0|239.0|0|6.0|0|0.0|100
0|2020-10-03|239.0|0|239.0|0|6.0|0|0.0|100
0|2020-10-04|242.0|0|242.0|0|6.0|0|0.0|100
0|2020-10-05|246.0|0|246.0|0|6.0|0|0.0|100
0|2020-10-06|252.0|0|252.0|0|6.0|0|0.0|100
0|2020-10-07|255.0|0|255.0|0|6.0|0|0.0|100
0|2020-10-08|257.0|0|257.0|0|6.0|0|0.0|100
0|2020-10-09|260.0|0|260.0|0|6.0|0|0.0|100
0|2020-10-10|267.0|0|267.0|0|6.0|0|0.0|100
0|2020-10-11|271.0|0|271.0|0|6.0|0|0.0|100
0|2020-10-12|273.0|0|273.0|0|6.0|0|0.0|100
0|2020-10-13|278.0|0|278.0|0|6.0|0|0.0|100
0|2020-10-14|289.0|0|289.0|0|6.0|0|0.0|100
0|2020-10-15|297.0|0|297.0|0|6.0|0|0.0|100
0|2020-10-16|300.0|0|300.0|0|6.0|0|0.0|100
0|2020-10-17|307.0|0|307.0|0|6.0|0|0.0|100
0|2020-10-18|315.0|0|315.0|0|6.0|0|0.0|100
0|2020-10-19|325.0|0|325.0|0|6.0|0|0.0|100
0|2020-10-20|329.0|0|329.0|0|6.0|0|0.0|100
0|2020-10-21|336.0|0|336.0|0|6.0|0|0.0|100
0|2020-10-22|339.0|0|339.0|0|6.0|0|0.0|100
0|2020-10-23|347.0|0|347.0|0|6.0|0|0.0|100
0|2020-10-24|351.0|0|351.0|0|6.0|0|0.0|100
0|2020-10-25|352.0|0|352.0|0|6.0|0|0.0|100
0|2020-10-26|355.0|0|355.0|0|6.0|0|0.0|100
0|2020-10-27|359.0|0|359.0|0|6.0|0|0.0|100
0|2020-10-28|360.0|0|360.0|0|6.0|0|0.0|100
0|2020-10-29|363.0|0|363.0|0|6.0|0|0.0|100
0|2020-10-30|370.0|0|370.0|0|6.0|0|0.0|100
0|2020-10-31|379.0|0|379.0|0|6.0|0|0.0|100
0|2020-11-01|382.0|0|382.0|0|6.0|0|0.0|100
0|2020-11-02|382.0|0|382.0|0|6.0|0|0.0|100
0|2020-11-03|385.0|0|385.0|0|6.0|0|0.0|100
0|2020-11-04|397.0|0|397.0|0|7.0|0|0.0|100
0|2020-11-05|402.0|0|402.0|0|7.0|0|0.0|100
0|2020-11-06|408.0|0|408.0|0|7.0|0|0.0|100
0|2020-11-07|412.0|0|412.0|0|7.0|0|0.0|100
0|2020-11-08|414.0|0|414.0|0|7.0|0|0.0|100
0|2020-11-09|427.0|0|427.0|0|7.0|0|0.0|100
0|2020-11-10|436.0|0|436.0|0|8.0|0|0.0|100
0|2020-11-11|444.0|0|444.0|0|8.0|0|0.0|100
0|2020-11-12|463.0|0|463.0|0|8.0|0|0.0|100
0|2020-11-13|473.0|0|473.0|0|8.0|0|0.0|100
0|2020-11-14|477.0|0|477.0|0|8.0|0|0.0|100
0|2020-11-15|486.0|0|486.0|0|8.0|0|0.0|100
0|2020-11-16|489.0|0|489.0|0|8.0|0|0.0|100
0|2020-11-17|498.0|0|498.0|0|8.0|0|0.0|100
0|2020-11-18|519.0|0|519.0|0|8.0|0|0.0|100
0|2020-11-19|530.0|0|530.0|0|9.0|0|0.0|100
0|2020-11-20|553.0|0|553.0|0|9.0|0|0.0|100
0|2020-11-21|566.0|0|566.0|0|9.0|0|0.0|100
0|2020-11-22|576.0|0|576.0|0|9.0|0|0.0|100
0|2020-11-23|591.0|0|591.0|0|9.0|0|0.0|100
0|2020-11-24|608.0|0|608.0|0|9.0|0|0.0|100
0|2020-11-25|616.0|0|616.0|0|9.0|0|0.0|100
0|2020-11-26|634.0|0|634.0|0|9.0|0|0.0|100
0|2020-11-27|649.0|0|649.0|0|9.0|0|0.0|100
0|2020-11-28|665.0|0|665.0|0|9.0|0|0.0|100
0|2020-11-29|672.0|0|672.0|0|9.0|0|0.0|100
0|2020-11-30|679.0|0|679.0|0|9.0|0|0.0|100
0|2020-12-01|686.0|0|686.0|0|11.0|0|0.0|100
0|2020-12-02|711.0|0|711.0|0|12.0|0|0.0|100
0|2020-12-03|753.0|0|753.0|0|14.0|0|0.0|100
0|2020-12-04|778.0|0|778.0|0|14.0|0|0.0|100
0|2020-12-05|804.0|0|804.0|0|14.0|0|0.0|100
0|2020-12-06|825.0|0|825.0|0|14.0|0|0.0|100
0|2020-12-07|848.0|0|848.0|0|15.0|0|0.0|100
0|2020-12-08|877.0|0|877.0|0|15.0|0|0.0|100
0|2020-12-09|920.0|0|920.0|0|15.0|0|0.0|100
0|2020-12-10|954.0|0|954.0|0|15.0|0|0.0|100
0|2020-12-11|1018.0|0|1018.0|0|16.0|0|0.0|100
0|2020-12-12|1057.0|0|1057.0|0|16.0|0|0.0|100
0|2020-12-13|1119.0|0|1119.0|0|16.0|0|0.0|100
0|2020-12-14|1148.0|0|1148.0|0|16.0|0|0.0|100
0|2020-12-15|1183.0|0|1183.0|0|17.0|0|0.0|100
0|2020-12-16|1219.0|0|1219.0|0|17.0|0|0.0|100
0|2020-12-17|1256.0|0|1256.0|0|20.0|0|0.0|100
0|2020-12-18|1283.0|0|1283.0|0|21.0|0|0.0|100
0|2020-12-19|1327.0|0|1327.0|0|22.0|0|0.0|100
0|2020-12-20|1364.0|0|1364.0|0|24.0|0|0.0|100
0|2020-12-21|1394.0|0|1394.0|0|24.0|0|0.0|100
0|2020-12-22|1430.0|0|1430.0|0|25.0|0|0.0|100
0|2020-12-23|1482.0|0|1482.0|0|25.0|0|0.0|100
0|2020-12-24|1521.0|0|1521.0|0|26.0|0|0.0|100
0|2020-12-25|1542.0|0|1542.0|0|26.0|0|0.0|100
0|2020-12-26|1582.0|0|1582.0|0|26.0|0|0.0|100
0|2020-12-27|1602.0|0|1602.0|0|27.0|0|0.0|100
0|2020-12-28|1628.0|0|1628.0|0|28.0|0|0.0|100
0|2020-12-29|1653.0|0|1653.0|0|31.0|0|0.0|100
0|2020-12-30|1698.0|0|1698.0|0|33.0|0|0.0|100
0|2020-12-31|1721.0|0|1721.0|0|33.0|0|0.0|100
0|2021-01-01|1741.0|0|1741.0|0|34.0|0|0.0|100
0|2021-01-02|1771.0|0|1771.0|0|34.0|0|0.0|100
0|2021-01-03|1801.0|0|1801.0|0|34.0|0|0.0|100
0|2021-01-04|1805.0|0|1805.0|0|35.0|0|0.0|100
0|2021-01-05|1832.0|0|1832.0|0|37.0|0|0.0|100
0|2021-01-06|1860.0|0|1860.0|0|44.0|0|0.0|100
0|2021-01-07|1896.0|0|1896.0|0|46.0|0|0.0|100
0|2021-01-08|1926.0|0|1926.0|0|47.0|0|0.0|100
0|2021-01-09|1976.0|0|1976.0|0|48.0|0|0.0|100
0|2021-01-10|2005.0|0|2005.0|0|51.0|0|0.0|100
0|2021-01-11|2038.0|0|2038.0|0|52.0|0|0.0|100
0|2021-01-12|2067.0|0|2067.0|0|53.0|0|0.0|100
0|2021-01-13|2113.0|0|2113.0|0|53.0|0|0.0|100
0|2021-01-14|2150.0|0|2150.0|0|55.0|0|0.0|100
0|2021-01-15|2163.0|0|2163.0|0|55.0|0|0.0|100
0|2021-01-16|2183.0|0|2183.0|0|57.0|0|0.0|100
0|2021-01-17|2202.0|0|2202.0|0|60.0|0|0.0|100
0|2021-01-18|2222.0|0|2222.0|0|61.0|0|0.0|100
0|2021-01-19|2243.0|0|2243.0|0|61.0|0|0.0|100
0|2021-01-20|2262.0|0|2262.0|0|64.0|0|0.0|100
0|2021-01-21|2274.0|0|2274.0|0|65.0|0|0.0|100
0|2021-01-22|2284.0|0|2284.0|0|66.0|0|0.0|100
0|2021-01-23|2299.0|0|2299.0|0|66.0|0|0.0|100
0|2021-01-24|2307.0|0|2307.0|0|67.0|0|0.0|100
0|2021-01-25|2328.0|0|2328.0|0|67.0|0|0.0|100
0|2021-01-26|2347.0|0|2347.0|0|68.0|0|0.0|100
0|2021-01-27|2365.0|0|2365.0|0|69.0|0|0.0|100
0|2021-01-28|2457.0|0|2457.0|0|72.0|0|0.0|100
0|2021-01-29|2524.0|0|2524.0|0|73.0|0|0.0|100
0|2021-01-30|2548.0|0|2548.0|0|73.0|0|0.0|100
0|2021-01-31|2561.0|0|2561.0|0|74.0|0|0.0|100
0|2021-02-01|2575.0|0|2575.0|0|74.0|0|0.0|100
0|2021-02-02|2589.0|0|2589.0|0|74.0|0|0.0|100
0|2021-02-03|2600.0|0|2600.0|0|75.0|0|0.0|100
0|2021-02-04|2614.0|0|2614.0|0|76.0|0|0.0|100
0|2021-02-05|2638.0|0|2638.0|0|76.0|0|0.0|100
0|2021-02-06|2656.0|0|2656.0|0|78.0|0|0.0|100
