|dates|Jewell_Kansas_UnitedStates.JHU_ConfirmedCases.data|Jewell_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Jewell_Kansas_UnitedStates.NYT_ConfirmedCases.data|Jewell_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Jewell_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Jewell_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Jewell_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Jewell_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-29|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-31|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-01|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-03|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-09|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-11|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-12|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-13|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-29|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-01|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-03|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-09|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-11|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-12|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-13|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-16|5.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-21|7.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-22|7.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-23|7.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-24|8.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-25|8.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-26|8.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-30|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-31|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-01|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-03|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-04|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-05|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-06|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-07|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-08|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-09|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-10|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-11|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-08-12|12.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-13|12.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-14|13.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-15|13.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-16|13.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-17|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-18|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-19|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-20|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-21|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-22|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-23|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-24|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-25|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-26|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-27|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-28|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-29|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-30|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-31|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-01|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-02|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-03|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-04|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-05|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-06|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-07|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-08|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-09|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-10|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-11|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-12|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-13|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-14|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-09-15|14.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-16|14.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-17|14.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-18|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-19|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-20|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-09-21|15.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-22|15.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-23|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-24|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-25|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-09-26|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-09-27|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-09-28|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-09-29|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-09-30|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-01|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-02|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-03|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-04|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-05|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-06|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-07|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-08|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-09|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-10-10|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-10-11|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-10-12|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-10-13|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-10-14|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-10-15|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-10-16|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-10-17|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-10-18|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-10-19|21.0|0|26.0|0|1.0|0|0.0|100
0|2020-10-20|21.0|0|28.0|0|1.0|0|0.0|100
0|2020-10-21|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-10-22|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-10-23|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-10-24|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-10-25|28.0|0|29.0|0|1.0|0|0.0|100
0|2020-10-26|28.0|0|29.0|0|1.0|0|0.0|100
0|2020-10-27|28.0|0|29.0|0|1.0|0|0.0|100
0|2020-10-28|28.0|0|29.0|0|1.0|0|0.0|100
0|2020-10-29|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-10-30|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-10-31|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-11-01|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-11-02|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-11-03|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-11-04|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-11-05|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-11-06|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-11-07|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-11-08|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-11-09|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-11-10|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-11-11|38.0|0|34.0|0|1.0|0|0.0|100
0|2020-11-12|38.0|0|34.0|0|1.0|0|0.0|100
0|2020-11-13|38.0|0|37.0|0|1.0|0|0.0|100
0|2020-11-14|38.0|0|40.0|0|1.0|0|0.0|100
0|2020-11-15|38.0|0|40.0|0|1.0|0|0.0|100
0|2020-11-16|38.0|0|40.0|0|1.0|0|0.0|100
0|2020-11-17|38.0|0|44.0|0|1.0|0|0.0|100
0|2020-11-18|43.0|0|44.0|0|1.0|0|0.0|100
0|2020-11-19|50.0|0|44.0|0|1.0|0|0.0|100
0|2020-11-20|51.0|0|55.0|0|1.0|0|0.0|100
0|2020-11-21|51.0|0|59.0|0|1.0|0|0.0|100
0|2020-11-22|51.0|0|59.0|0|1.0|0|0.0|100
0|2020-11-23|51.0|0|60.0|0|1.0|0|0.0|100
0|2020-11-24|60.0|0|66.0|0|1.0|0|0.0|100
0|2020-11-25|61.0|0|66.0|0|1.0|0|0.0|100
0|2020-11-26|61.0|0|66.0|0|1.0|0|0.0|100
0|2020-11-27|70.0|0|77.0|0|1.0|0|0.0|100
0|2020-11-28|70.0|0|77.0|0|1.0|0|0.0|100
0|2020-11-29|70.0|0|93.0|0|1.0|0|0.0|100
0|2020-11-30|70.0|0|93.0|0|1.0|0|0.0|100
0|2020-12-01|70.0|0|110.0|0|1.0|0|0.0|100
0|2020-12-02|93.0|0|110.0|0|1.0|0|0.0|100
0|2020-12-03|93.0|0|110.0|0|1.0|0|0.0|100
0|2020-12-04|93.0|0|110.0|0|1.0|0|0.0|100
0|2020-12-05|98.0|0|110.0|0|1.0|0|0.0|100
0|2020-12-06|98.0|0|110.0|0|1.0|0|0.0|100
0|2020-12-07|98.0|0|110.0|0|1.0|0|0.0|100
0|2020-12-08|98.0|0|147.0|0|1.0|0|0.0|100
0|2020-12-09|98.0|0|149.0|0|1.0|0|0.0|100
0|2020-12-10|114.0|0|149.0|0|1.0|0|0.0|100
0|2020-12-11|122.0|0|161.0|0|1.0|0|0.0|100
0|2020-12-12|122.0|0|161.0|0|1.0|0|0.0|100
0|2020-12-13|122.0|0|161.0|0|1.0|0|0.0|100
0|2020-12-14|122.0|0|161.0|0|1.0|0|0.0|100
0|2020-12-15|122.0|0|178.0|0|1.0|0|0.0|100
0|2020-12-16|132.0|0|178.0|0|2.0|0|0.0|100
0|2020-12-17|132.0|0|178.0|0|2.0|0|0.0|100
0|2020-12-18|132.0|0|178.0|0|2.0|0|0.0|100
0|2020-12-19|132.0|0|178.0|0|2.0|0|0.0|100
0|2020-12-20|138.0|0|178.0|0|2.0|0|0.0|100
0|2020-12-21|138.0|0|187.0|0|2.0|0|0.0|100
0|2020-12-22|138.0|0|187.0|0|2.0|0|0.0|100
0|2020-12-23|138.0|0|187.0|0|2.0|0|0.0|100
0|2020-12-24|138.0|0|187.0|0|2.0|0|0.0|100
0|2020-12-25|138.0|0|193.0|0|2.0|0|0.0|100
0|2020-12-26|138.0|0|193.0|0|2.0|0|0.0|100
0|2020-12-27|138.0|0|193.0|0|2.0|0|0.0|100
0|2020-12-28|138.0|0|193.0|0|2.0|0|0.0|100
0|2020-12-29|143.0|0|193.0|0|3.0|0|0.0|100
0|2020-12-30|150.0|0|193.0|0|3.0|0|0.0|100
0|2020-12-31|150.0|0|193.0|0|3.0|0|0.0|100
0|2021-01-01|151.0|0|223.0|0|3.0|0|0.0|100
0|2021-01-02|161.0|0|223.0|0|3.0|0|0.0|100
0|2021-01-03|161.0|0|223.0|0|3.0|0|0.0|100
0|2021-01-04|166.0|0|223.0|0|3.0|0|0.0|100
0|2021-01-05|157.0|0|223.0|0|3.0|0|0.0|100
0|2021-01-06|159.0|0|223.0|0|3.0|0|0.0|100
0|2021-01-07|159.0|0|223.0|0|3.0|0|0.0|100
0|2021-01-08|168.0|0|249.0|0|3.0|0|0.0|100
0|2021-01-09|168.0|0|249.0|0|3.0|0|0.0|100
0|2021-01-10|168.0|0|249.0|0|3.0|0|0.0|100
0|2021-01-11|176.0|0|180.0|0|3.0|0|0.0|100
0|2021-01-12|176.0|0|180.0|0|3.0|0|0.0|100
0|2021-01-13|176.0|0|181.0|0|3.0|0|0.0|100
0|2021-01-14|176.0|0|181.0|0|3.0|0|0.0|100
0|2021-01-15|180.0|0|182.0|0|3.0|0|0.0|100
0|2021-01-16|180.0|0|182.0|0|3.0|0|0.0|100
0|2021-01-17|180.0|0|182.0|0|3.0|0|0.0|100
0|2021-01-18|180.0|0|182.0|0|3.0|0|0.0|100
0|2021-01-19|180.0|0|182.0|0|3.0|0|0.0|100
0|2021-01-20|180.0|0|182.0|0|3.0|0|0.0|100
0|2021-01-21|181.0|0|185.0|0|3.0|0|0.0|100
0|2021-01-22|184.0|0|186.0|0|3.0|0|0.0|100
0|2021-01-23|184.0|0|186.0|0|3.0|0|0.0|100
0|2021-01-24|184.0|0|186.0|0|3.0|0|0.0|100
0|2021-01-25|184.0|0|186.0|0|3.0|0|0.0|100
0|2021-01-26|184.0|0|186.0|0|3.0|0|0.0|100
0|2021-01-27|184.0|0|186.0|0|3.0|0|0.0|100
0|2021-01-28|184.0|0|186.0|0|3.0|0|0.0|100
0|2021-01-29|184.0|0|186.0|0|3.0|0|0.0|100
0|2021-01-30|184.0|0|186.0|0|3.0|0|0.0|100
0|2021-01-31|184.0|0|186.0|0|3.0|0|0.0|100
0|2021-02-01|184.0|0|186.0|0|3.0|0|0.0|100
0|2021-02-02|184.0|0|186.0|0|3.0|0|0.0|100
0|2021-02-03|185.0|0|186.0|0|3.0|0|0.0|100
0|2021-02-04|185.0|0|187.0|0|3.0|0|0.0|100
0|2021-02-05|188.0|0|190.0|0|4.0|0|0.0|100
0|2021-02-06|188.0|0|190.0|0|4.0|0|0.0|100
0|2021-02-07|188.0|0|190.0|0|4.0|0|0.0|100
0|2021-02-08|189.0|0|190.0|0|4.0|0|0.0|100
0|2021-02-09|189.0|0|192.0|0|4.0|0|0.0|100
0|2021-02-10|190.0|0|193.0|0|4.0|0|0.0|100
