|dates|Pushmataha_Oklahoma_UnitedStates.AveragePrecipitationTotal.data|Pushmataha_Oklahoma_UnitedStates.AveragePrecipitationTotal.missing|Pushmataha_Oklahoma_UnitedStates.AveragePrecipitation.data|Pushmataha_Oklahoma_UnitedStates.AveragePrecipitation.missing|Pushmataha_Oklahoma_UnitedStates.AverageWindDirection.data|Pushmataha_Oklahoma_UnitedStates.AverageWindDirection.missing|Pushmataha_Oklahoma_UnitedStates.AverageWindSpeed.data|Pushmataha_Oklahoma_UnitedStates.AverageWindSpeed.missing
0|2020-02-26|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-02-27|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-02-28|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-02-29|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-01|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-02|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-03|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-04|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-05|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-06|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-07|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-08|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-09|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-10|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-11|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-12|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-13|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-14|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-15|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-16|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-17|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-18|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-19|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-20|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-21|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-22|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-23|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-24|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-25|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-26|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-27|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-28|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-29|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-30|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-03-31|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-01|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-02|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-03|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-04|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-05|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-06|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-07|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-08|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-09|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-10|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-11|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-12|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-13|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-14|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-15|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-16|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-17|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-18|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-19|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-20|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-21|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-22|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-23|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-24|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-25|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-26|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-27|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-28|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-29|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-04-30|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-01|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-02|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-03|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-04|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-05|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-06|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-07|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-08|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-09|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-10|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-11|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-12|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-13|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-14|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-15|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-16|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-17|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-18|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-19|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-20|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-21|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-22|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-23|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-24|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-25|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-26|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-27|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-28|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-29|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-30|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-05-31|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-01|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-02|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-03|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-04|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-05|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-06|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-07|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-08|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-09|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-10|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-11|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-12|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-13|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-14|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-15|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-16|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-17|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-18|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-19|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-20|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-21|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-22|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-23|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-24|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-25|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-26|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-27|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-28|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-29|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-06-30|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-01|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-02|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-03|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-04|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-05|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-06|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-07|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-08|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-09|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-10|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-11|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-12|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-13|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-14|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-15|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-16|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-17|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-18|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-19|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-20|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-21|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-22|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-23|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-24|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-25|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-26|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-27|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-28|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-29|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-30|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-07-31|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-01|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-02|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-03|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-04|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-05|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-06|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-07|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-08|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-09|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-10|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-11|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-12|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-13|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-14|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-15|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-16|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-17|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-18|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-19|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-20|0.0|0|0.0|0|240.0|0|8.0|0
0|2020-08-21|0.0|0|0.0|0|203.64583333333334|0|5.619791666666667|0
0|2020-08-22|0.0|0|0.0|0|69.73958333333333|0|2.5989583333333335|0
0|2020-08-23|0.0|0|0.0|0|59.166666666666664|0|2.8020833333333335|0
0|2020-08-24|0.0|0|0.0|0|65.3125|0|3.9427083333333335|0
0|2020-08-25|0.0|0|0.0|0|80.67708333333333|0|4.21875|0
0|2020-08-26|0.0|0|0.0|0|78.28125|0|4.21875|0
0|2020-08-27|0.0|0|0.0|0|141.71875|0|4.911458333333333|0
0|2020-08-28|0.0|0|0.0|0|138.07291666666666|0|4.328125|0
0|2020-08-29|0.0|0|0.0|0|151.09375|0|5.203125|0
0|2020-08-30|0.0|0|0.0|0|160.10416666666666|0|7.223958333333333|0
0|2020-08-31|0.0|0|0.0|0|139.32291666666666|0|6.848958333333333|0
0|2020-09-01|0.0|0|0.0|0|119.01041666666667|0|5.53125|0
0|2020-09-02|0.0|0|0.0|0|131.25|0|3.5364583333333335|0
0|2020-09-03|0.0|0|0.0|0|91.30208333333333|0|2.5104166666666665|0
0|2020-09-04|0.0|0|0.0|0|87.1875|0|2.84375|0
0|2020-09-05|0.0|0|0.0|0|47.291666666666664|0|1.9791666666666667|0
0|2020-09-06|0.0|0|0.0|0|73.85416666666667|0|2.4166666666666665|0
0|2020-09-07|0.0|0|0.0|0|134.0625|0|4.84375|0
0|2020-09-08|0.0|0|0.0|0|34.479166666666664|0|1.5104166666666667|0
0|2020-09-09|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-09-10|0.0|0|0.0|0|151.82291666666666|0|3.75|0
0|2020-09-11|0.0|0|0.0|0|256.25|0|5.333333333333333|0
0|2020-09-12|0.0|0|0.0|0|184.47916666666666|0|2.65625|0
0|2020-09-13|0.0|0|0.0|0|133.64583333333334|0|4.9375|0
0|2020-09-14|0.0|0|0.0|0|99.375|0|4.197916666666667|0
0|2020-09-15|0.0|0|0.0|0|62.395833333333336|0|2.6354166666666665|0
0|2020-09-16|0.0|0|0.0|0|94.89583333333333|0|2.4375|0
0|2020-09-17|0.0|0|0.0|0|100.9375|0|2.8958333333333335|0
0|2020-09-18|0.0|0|0.0|0|85.625|0|3.8229166666666665|0
0|2020-09-19|0.0|0|0.0|0|53.229166666666664|0|3.59375|0
0|2020-09-20|0.0|0|0.0|0|76.875|0|4.635416666666667|0
0|2020-09-21|0.0|0|0.0|0|72.5|0|6.473958333333333|0
0|2020-09-22|0.0|0|0.0|0|96.25|0|8.635416666666666|0
0|2020-09-23|0.0|0|0.0|0|61.145833333333336|0|4.875|0
0|2020-09-24|0.0|0|0.0|0|186.875|0|3.6354166666666665|0
0|2020-09-25|0.0|0|0.0|0|141.45833333333334|0|4.791666666666667|0
0|2020-09-26|0.0|0|0.0|0|125.3125|0|6.239583333333333|0
0|2020-09-27|0.0|0|0.0|0|138.22916666666666|0|7.604166666666667|0
0|2020-09-28|0.0|0|0.0|0|291.1458333333333|0|11.885416666666666|0
0|2020-09-29|0.0|0|0.0|0|258.4375|0|5.9375|0
0|2020-09-30|0.0|0|0.0|0|107.39583333333333|0|3.0104166666666665|0
0|2020-10-01|0.0|0|0.0|0|145.72916666666666|0|4.666666666666667|0
0|2020-10-02|0.0|0|0.0|0|105.41666666666667|0|2.9479166666666665|0
0|2020-10-03|0.0|0|0.0|0|120.0|0|4.854166666666667|0
0|2020-10-04|0.0|0|0.0|0|138.75|0|5.520833333333333|0
0|2020-10-05|0.0|0|0.0|0|101.14583333333333|0|4.84375|0
0|2020-10-06|0.0|0|0.0|0|97.91666666666667|0|3.3645833333333335|0
0|2020-10-07|0.0|0|0.0|0|88.22916666666667|0|2.6458333333333335|0
0|2020-10-08|0.0|0|0.0|0|68.125|0|3.2916666666666665|0
0|2020-10-09|0.0|0|0.0|0|89.58333333333333|0|5.15625|0
0|2020-10-10|0.0|0|0.0|0|175.83333333333334|0|3.0208333333333335|0
0|2020-10-11|0.0|0|0.0|0|86.5625|0|5.0|0
0|2020-10-12|0.0|0|0.0|0|209.375|0|7.947916666666667|0
0|2020-10-13|0.0|0|0.0|0|105.26041666666667|0|2.7916666666666665|0
0|2020-10-14|0.0|0|0.0|0|131.14583333333334|0|6.53125|0
0|2020-10-15|0.0|0|0.0|0|52.864583333333336|0|6.786458333333333|0
0|2020-10-16|0.0|0|0.0|0|81.875|0|4.697916666666667|0
0|2020-10-17|0.0|0|0.0|0|135.3125|0|7.78125|0
0|2020-10-18|0.0|0|0.0|0|127.08333333333333|0|7.010416666666667|0
0|2020-10-19|0.0|0|0.0|0|215.46875|0|4.036458333333333|0
0|2020-10-20|0.0|0|0.0|0|137.60416666666666|0|5.4375|0
0|2020-10-21|0.0|0|0.0|0|135.9375|0|6.0|0
0|2020-10-22|0.0|0|0.0|0|153.75|0|7.666666666666667|0
0|2020-10-23|0.0|0|0.0|0|285.875|0|12.520833333333334|0
0|2020-10-24|0.0|0|0.0|0|162.91666666666666|0|4.052083333333333|0
0|2020-10-25|0.0|0|0.0|0|85.72916666666667|0|5.052083333333333|0
0|2020-10-26|0.0|0|0.0|0|146.875|0|7.270833333333333|0
0|2020-10-27|0.0|0|0.0|0|291.8229166666667|0|7.541666666666667|0
0|2020-10-28|0.0|0|0.0|0|250.83333333333334|0|7.135416666666667|0
0|2020-10-29|0.0|0|0.0|0|263.4895833333333|0|5.192708333333333|0
0|2020-10-30|0.0|0|0.0|0|109.16666666666667|0|2.5729166666666665|0
0|2020-10-31|0.0|0|0.0|0|80.72916666666667|0|3.1458333333333335|0
0|2020-11-01|0.0|0|0.0|0|175.41666666666666|0|5.59375|0
0|2020-11-02|0.0|0|0.0|0|137.1875|0|3.4270833333333335|0
0|2020-11-03|0.0|0|0.0|0|121.61458333333333|0|3.9427083333333335|0
0|2020-11-04|0.0|0|0.0|0|126.14583333333333|0|5.489583333333333|0
0|2020-11-05|0.0|0|0.0|0|104.0625|0|4.322916666666667|0
0|2020-11-06|0.0|0|0.0|0|110.15625|0|5.989583333333333|0
0|2020-11-07|0.0|0|0.0|0|100.72916666666667|0|5.020833333333333|0
0|2020-11-08|0.0|0|0.0|0|133.125|0|7.78125|0
0|2020-11-09|0.0|0|0.0|0|142.65625|0|11.989583333333334|0
0|2020-11-10|0.0|0|0.0|0|253.22916666666666|0|8.770833333333334|0
0|2020-11-11|0.0|0|0.0|0|144.6875|0|3.875|0
0|2020-11-12|0.0|0|0.0|0|115.625|0|6.135416666666667|0
0|2020-11-13|0.0|0|0.0|0|67.8125|0|6.4375|0
0|2020-11-14|0.0|0|0.0|0|174.6875|0|11.6875|0
0|2020-11-15|0.0|0|0.0|0|188.02083333333334|0|8.197916666666666|0
0|2020-11-16|0.0|0|0.0|0|68.22916666666667|0|1.5520833333333333|0
0|2020-11-17|0.0|0|0.0|0|90.72916666666667|0|4.104166666666667|0
0|2020-11-18|0.0|0|0.0|0|147.03125|0|8.171875|0
0|2020-11-19|0.0|0|0.0|0|143.95833333333334|0|7.6875|0
0|2020-11-20|0.0|0|0.0|0|150.72916666666666|0|6.510416666666667|0
0|2020-11-21|0.0|0|0.0|0|114.79166666666667|0|3.5416666666666665|0
0|2020-11-22|0.0|0|0.0|0|232.5|0|7.739583333333333|0
0|2020-11-23|0.0|0|0.0|0|86.875|0|6.895833333333333|0
0|2020-11-24|0.0|0|0.0|0|141.97916666666666|0|10.416666666666666|0
0|2020-11-25|0.0|0|0.0|0|238.75|0|8.260416666666666|0
0|2020-11-26|0.0|0|0.0|0|95.72916666666667|0|5.708333333333333|0
0|2020-11-27|0.0|0|0.0|0|165.9375|0|5.729166666666667|0
0|2020-11-28|0.0|0|0.0|0|123.4375|0|5.78125|0
0|2020-11-29|0.0|0|0.0|0|231.04166666666666|0|8.947916666666666|0
0|2020-11-30|0.0|0|0.0|0|290.5208333333333|0|10.0|0
0|2020-12-01|0.0|0|0.0|0|110.41666666666667|0|6.291666666666667|0
0|2020-12-02|0.0|0|0.0|0|108.125|0|9.84375|0
0|2020-12-03|0.0|0|0.0|0|276.6666666666667|0|6.4375|0
0|2020-12-04|0.0|0|0.0|0|237.70833333333334|0|4.78125|0
0|2020-12-05|0.0|0|0.0|0|184.58333333333334|0|3.5416666666666665|0
0|2020-12-06|0.0|0|0.0|0|285.2083333333333|0|6.625|0
0|2020-12-07|0.0|0|0.0|0|271.40625|0|5.697916666666667|0
0|2020-12-08|0.0|0|0.0|0|224.27083333333334|0|4.145833333333333|0
0|2020-12-09|0.0|0|0.0|0|111.25|0|2.8854166666666665|0
0|2020-12-10|0.0|0|0.0|0|121.45833333333333|0|5.6875|0
0|2020-12-11|0.0|0|0.0|0|192.91666666666666|0|5.947916666666667|0
0|2020-12-12|0.0|0|0.0|0|234.11458333333334|0|5.3125|0
0|2020-12-13|0.0|0|0.0|0|172.60416666666666|0|8.166666666666666|0
0|2020-12-14|0.0|0|0.0|0|167.29166666666666|0|4.729166666666667|0
0|2020-12-15|0.0|0|0.0|0|81.04166666666667|0|6.479166666666667|0
0|2020-12-16|0.0|0|0.0|0|242.5|0|5.302083333333333|0
0|2020-12-17|0.0|0|0.0|0|129.375|0|3.1458333333333335|0
0|2020-12-18|0.0|0|0.0|0|143.22916666666666|0|7.28125|0
0|2020-12-19|0.0|0|0.0|0|91.04166666666667|0|2.2291666666666665|0
0|2020-12-20|0.0|0|0.0|0|213.54166666666666|0|4.729166666666667|0
0|2020-12-21|0.0|0|0.0|0|108.33333333333333|0|2.8541666666666665|0
0|2020-12-22|0.0|0|0.0|0|118.33333333333333|0|7.09375|0
0|2020-12-23|0.0|0|0.0|0|259.0625|0|17.8125|0
0|2020-12-24|0.0|0|0.0|0|298.3333333333333|0|9.322916666666666|0
0|2020-12-25|0.0|0|0.0|0|170.10416666666666|0|3.1822916666666665|0
0|2020-12-26|0.0|0|0.0|0|141.30208333333334|0|5.911458333333333|0
0|2020-12-27|0.0|0|0.0|0|229.89583333333334|0|11.90625|0
0|2020-12-28|0.0|0|0.0|0|103.75|0|6.114583333333333|0
0|2020-12-29|0.0|0|0.0|0|111.40625|0|12.442708333333334|0
0|2020-12-30|0.0|0|0.0|0|268.8541666666667|0|10.958333333333334|0
0|2020-12-31|0.0|0|0.0|0|82.91666666666667|0|7.979166666666667|0
0|2021-01-01|0.0|0|0.0|0|249.375|0|8.71875|0
0|2021-01-02|0.0|0|0.0|0|213.54166666666666|0|4.635416666666667|0
0|2021-01-03|0.0|0|0.0|0|119.89583333333333|0|5.635416666666667|0
0|2021-01-04|0.0|0|0.0|0|217.76041666666666|0|3.953125|0
0|2021-01-05|0.0|0|0.0|0|134.79166666666666|0|6.322916666666667|0
0|2021-01-06|0.0|0|0.0|0|111.14583333333333|0|9.817708333333334|0
0|2021-01-07|0.0|0|0.0|0|299.6875|0|8.5625|0
0|2021-01-08|0.0|0|0.0|0|273.9583333333333|0|6.75|0
0|2021-01-09|0.0|0|0.0|0|110.9375|0|1.7708333333333333|0
0|2021-01-10|0.0|0|0.0|0|171.77083333333334|0|3.6458333333333335|0
0|2021-01-11|0.0|0|0.0|0|207.60416666666666|0|3.3645833333333335|0
0|2021-01-12|0.0|0|0.0|0|108.4375|0|2.6927083333333335|0
0|2021-01-13|0.0|0|0.0|0|164.58333333333334|0|6.083333333333333|0
0|2021-01-14|0.0|0|0.0|0|212.5|0|8.833333333333334|0
0|2021-01-15|0.0|0|0.0|0|292.5|0|13.135416666666666|0
