|dates|Grayson_Texas_UnitedStates.BLS_EmployedPopulation.data|Grayson_Texas_UnitedStates.BLS_EmployedPopulation.missing|Grayson_Texas_UnitedStates.BLS_UnemployedPopulation.data|Grayson_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Grayson_Texas_UnitedStates.BLS_UnemploymentRate.data|Grayson_Texas_UnitedStates.BLS_UnemploymentRate.missing|Grayson_Texas_UnitedStates.BLS_LaborForcePopulation.data|Grayson_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-02|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-03|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-04|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-05|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-06|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-07|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-08|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-09|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-10|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-11|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-12|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-13|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-14|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-15|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-16|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-17|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-18|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-19|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-20|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-21|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-22|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-23|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-24|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-25|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-26|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-27|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-28|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-29|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-30|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-01-31|62222.0|0|2122.0|0|3.2978987939823448|0|64344.0|0
0|2020-02-01|62842.5|0|2060.5|0|3.1747376854690845|0|64903.0|0
0|2020-02-02|62842.5|0|2060.5|0|3.1747376854690845|0|64903.0|0
