|dates|Montgomery_Alabama_UnitedStates.AveragePrecipitationTotal.data|Montgomery_Alabama_UnitedStates.AveragePrecipitationTotal.missing|Montgomery_Alabama_UnitedStates.AveragePrecipitation.data|Montgomery_Alabama_UnitedStates.AveragePrecipitation.missing|Montgomery_Alabama_UnitedStates.AverageWindDirection.data|Montgomery_Alabama_UnitedStates.AverageWindDirection.missing|Montgomery_Alabama_UnitedStates.AverageWindSpeed.data|Montgomery_Alabama_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|39.166666666666664|0|0.75|0
0|2020-01-02|0.0002777777777777778|0|0.006784722222222222|0|114.56646825396824|0|7.150099206349206|0
0|2020-01-03|0.0|0|0.014937500000000001|0|157.79265873015873|0|3.648313492063492|0
0|2020-01-04|0.006388888888888889|0|6.944444444444444e-05|0|279.7083333333333|0|8.210416666666667|0
0|2020-01-05|0.0|0|0.0|0|79.58333333333333|0|1.6666666666666667|0
0|2020-01-06|0.0|0|0.0|0|69.47916666666667|0|1.46875|0
0|2020-01-07|0.0|0|0.0|0|243.75|0|7.041666666666667|0
0|2020-01-08|0.0|0|0.0|0|4.583333333333333|0|0.3333333333333333|0
0|2020-01-09|0.0|0|0.0|0|107.5|0|8.916666666666666|0
0|2020-01-10|0.0|0|0.0|0|113.75|0|10.222222222222223|0
0|2020-01-11|0.0|0|0.0029166666666666664|0|160.61111111111111|0|12.46875|0
0|2020-01-12|0.0027500000000000003|0|0.0014583333333333334|0|70.09722222222223|0|1.4749999999999999|0
0|2020-01-13|0.007569444444444445|0|0.014284722222222225|0|72.42361111111111|0|3.693055555555555|0
0|2020-01-14|0.025416666666666667|0|0.00846626984126984|0|122.46527777777777|0|5.108928571428572|0
0|2020-01-15|0.01375|0|0.0001388888888888889|0|49.041666666666664|0|1.1930555555555555|0
0|2020-01-16|0.0|0|0.0|0|124.03769841269842|0|6.740079365079365|0
0|2020-01-17|0.0|0|0.0|0|77.5|0|10.416666666666666|0
0|2020-01-18|0.0|0|0.0021180555555555558|0|119.89583333333333|0|7.090277777777778|0
0|2020-01-19|0.009583333333333334|0|0.0|0|315.55555555555554|0|10.791666666666666|0
0|2020-01-20|0.0|0|0.0|0|331.0416666666667|0|10.708333333333334|0
0|2020-01-21|0.0|0|0.0|0|315.8333333333333|0|8.875|0
0|2020-01-22|0.0|0|0.0|0|53.75|0|3.9583333333333335|0
0|2020-01-23|0.0025|0|0.01642361111111111|0|89.75|0|7.352083333333333|0
0|2020-01-24|0.004107142857142857|0|0.0008933531746031746|0|172.93055555555554|0|4.711111111111111|0
0|2020-01-25|0.0001388888888888889|0|0.0|0|145.0|0|3.125|0
0|2020-01-26|0.0|0|0.0009722222222222221|0|25.625|0|0.8125|0
0|2020-01-27|0.0014583333333333334|0|0.00018750000000000003|0|91.6388888888889|0|1.6680555555555554|0
0|2020-01-28|0.0|0|0.0|0|7.083333333333333|0|0.3333333333333333|0
0|2020-01-29|0.0|0|0.0031249999999999997|0|123.95833333333333|0|5.086805555555555|0
0|2020-01-30|0.005416666666666667|0|0.0|0|73.75|0|4.041666666666667|0
0|2020-01-31|0.0|0|0.0004166666666666667|0|62.5|0|6.5687500000000005|0
0|2020-02-01|0.0008333333333333334|0|0.0|0|158.85416666666666|0|3.0673611111111114|0
0|2020-02-02|0.0|0|0.0|0|124.02777777777779|0|3.0|0
0|2020-02-03|0.0|0|0.0|0|125.41666666666667|0|3.625|0
0|2020-02-04|0.0|0|0.00048611111111111115|0|131.88888888888889|0|5.433333333333334|0
0|2020-02-05|0.00125|0|0.015349206349206349|0|160.0674603174603|0|9.025992063492064|0
0|2020-02-06|0.02|0|0.01976620370370371|0|232.80324074074073|0|8.200231481481481|0
0|2020-02-07|0.00875|0|0.000798611111111111|0|174.9027777777778|0|5.594444444444444|0
0|2020-02-08|0.00020833333333333335|0|0.0003125|0|109.9375|0|2.660416666666667|0
0|2020-02-09|0.0004166666666666667|0|0.0|0|100.20833333333333|0|8.104166666666666|0
0|2020-02-10|0.0|0|0.03233333333333333|0|90.33333333333333|0|5.545833333333333|0
0|2020-02-11|0.05541666666666667|0|0.00125|0|182.2708333333333|0|6.577777777777777|0
0|2020-02-12|0.0004166666666666667|0|0.0004166666666666667|0|129.99305555555554|0|8.331249999999999|0
0|2020-02-13|0.012083333333333333|0|0.010486111111111111|0|273.4375|0|10.838194444444445|0
0|2020-02-14|0.004583333333333333|0|0.0|0|250.83333333333334|0|8.854166666666666|0
0|2020-02-15|0.0|0|0.0|0|79.58333333333333|0|3.9583333333333335|0
0|2020-02-16|0.0|0|0.005451388888888888|0|81.3125|0|4.66875|0
0|2020-02-17|0.008333333333333333|0|0.0|0|86.3125|0|5.630555555555556|0
0|2020-02-18|0.006527777777777777|0|0.021965277777777778|0|95.00694444444446|0|3.9083333333333337|0
0|2020-02-19|0.006527777777777777|0|0.008385416666666666|0|138.00843253968256|0|4.3270833333333325|0
0|2020-02-20|0.0062499999999999995|0|0.021326388888888884|0|91.23611111111113|0|10.404861111111112|0
0|2020-02-21|0.05666666666666667|0|0.0|0|190.625|0|10.395833333333334|0
0|2020-02-22|0.0|0|0.0|0|45.416666666666664|0|1.5416666666666667|0
0|2020-02-23|0.0|0|0.0|0|29.375|0|2.2708333333333335|0
0|2020-02-24|0.00020833333333333335|0|0.009034722222222224|0|90.85416666666669|0|4.116666666666666|0
0|2020-02-25|0.024999999999999998|0|0.001736111111111111|0|142.91666666666666|0|2.423611111111111|0
0|2020-02-26|0.0|0|0.00010416666666666667|0|250.625|0|6.958333333333333|0
0|2020-02-27|0.0010416666666666667|0|0.0|0|258.9583333333333|0|6.666666666666667|0
0|2020-02-28|0.0|0|0.0|0|184.58333333333334|0|5.708333333333333|0
0|2020-02-29|0.0|0|0.0|0|179.16666666666666|0|4.333333333333333|0
0|2020-03-01|0.0|0|0.0|0|99.16666666666667|0|4.666666666666667|0
0|2020-03-02|0.0|0|0.002361111111111111|0|146.31944444444446|0|6.760416666666667|0
0|2020-03-03|0.0018055555555555557|0|0.006458333333333334|0|158.0601851851852|0|5.29375|0
0|2020-03-04|0.008645833333333333|0|0.02740641534391534|0|65.41683201058201|0|8.745949074074074|0
0|2020-03-05|0.03875|0|0.010760416666666668|0|111.64930555555554|0|7.998958333333333|0
0|2020-03-06|0.02625|0|0.0|0|292.0138888888889|0|9.354166666666666|0
0|2020-03-07|0.0|0|0.0|0|199.72222222222226|0|5.652777777777779|0
0|2020-03-08|0.0|0|0.0|0|93.95833333333333|0|5.916666666666667|0
0|2020-03-09|0.0|0|0.0|0|126.66666666666667|0|7.25|0
0|2020-03-10|0.0|0|0.00010416666666666667|0|106.52777777777777|0|2.4583333333333335|0
0|2020-03-11|0.0004166666666666667|0|0.0|0|77.85714285714285|0|2.1304563492063493|0
0|2020-03-12|0.0|0|0.0|0|186.875|0|6.041666666666667|0
0|2020-03-13|0.0|0|0.0|0|160.0|0|4.958333333333333|0
0|2020-03-14|0.0|0|0.0|0|109.23611111111113|0|3.2291666666666665|0
0|2020-03-15|0.0|0|0.0|0|52.5|0|2.375|0
0|2020-03-16|0.0|0|0.0|0|114.77777777777777|0|4.2555555555555555|0
0|2020-03-17|0.0|0|0.0|0|62.61904761904762|0|2.2291666666666665|0
0|2020-03-18|0.0|0|0.0|0|120.92013888888887|0|4.820138888888889|0
0|2020-03-19|0.0|0|0.0|0|123.125|0|6.277777777777778|0
0|2020-03-20|0.0|0|0.0|0|155.47916666666666|0|5.066666666666666|0
0|2020-03-21|6.944444444444444e-05|0|0.00010416666666666667|0|250.72916666666666|0|5.267361111111112|0
0|2020-03-22|0.0|0|0.005055555555555555|0|115.36111111111113|0|6.097222222222222|0
0|2020-03-23|0.005277777777777778|0|0.0|0|140.9027777777778|0|4.368055555555555|0
0|2020-03-24|0.0004166666666666667|0|0.0002777777777777778|0|177.01388888888889|0|7.572916666666667|0
0|2020-03-25|0.0|0|0.0|0|212.70833333333334|0|5.1875|0
0|2020-03-26|0.0|0|0.0|0|92.91666666666667|0|2.75|0
0|2020-03-27|0.0|0|0.0|0|136.77083333333334|0|3.78125|0
0|2020-03-28|0.0|0|0.0|0|180.9375|0|7.875|0
0|2020-03-29|0.0|0|0.0|0|172.5|0|3.9375|0
0|2020-03-30|0.0|0|0.0|0|116.66666666666667|0|3.0833333333333335|0
0|2020-03-31|0.0|0|0.0017361111111111112|0|211.0277777777778|0|8.522222222222222|0
0|2020-04-01|0.009583333333333334|0|0.0|0|272.0833333333333|0|7.291666666666667|0
0|2020-04-02|0.0|0|0.0|0|53.541666666666664|0|2.5208333333333335|0
0|2020-04-03|0.0|0|0.0|0|39.583333333333336|0|1.125|0
0|2020-04-04|0.0|0|0.0|0|71.66666666666667|0|1.875|0
0|2020-04-05|0.0|0|0.0|0|72.5|0|1.4791666666666667|0
0|2020-04-06|0.0|0|0.0|0|59.166666666666664|0|1.2916666666666667|0
0|2020-04-07|0.0|0|0.000625|0|80.28571428571429|0|3.2813492063492062|0
0|2020-04-08|0.00125|0|0.0017708333333333335|0|91.45833333333333|0|3.25625|0
0|2020-04-09|0.0009722222222222223|0|0.0|0|248.7777777777778|0|6.373611111111111|0
0|2020-04-10|0.0004166666666666667|0|0.00010416666666666667|0|284.09722222222223|0|8.659722222222223|0
0|2020-04-11|0.0|0|0.0|0|94.79166666666667|0|4.041666666666667|0
0|2020-04-12|0.0|0|0.0075|0|110.52083333333333|0|11.545138888888891|0
0|2020-04-13|0.045000000000000005|0|0.0|0|288.5416666666667|0|7.5|0
0|2020-04-14|0.0|0|0.0|0|314.1666666666667|0|7.0|0
0|2020-04-15|0.0|0|0.0|0|250.0|0|10.402777777777779|0
0|2020-04-16|0.0|0|0.0|0|65.41666666666667|0|5.541666666666667|0
0|2020-04-17|0.0|0|0.0|0|111.94444444444446|0|4.875|0
0|2020-04-18|0.0|0|0.0|0|181.875|0|4.743055555555556|0
0|2020-04-19|0.0008333333333333334|0|0.02584160052910053|0|96.36987433862434|0|6.704695767195768|0
0|2020-04-20|0.063125|0|0.0014930555555555556|0|215.9027777777778|0|4.454861111111112|0
0|2020-04-21|0.0|0|0.0|0|153.56944444444446|0|4.497222222222223|0
0|2020-04-22|0.0|0|0.0|0|51.25|0|5.256944444444445|0
0|2020-04-23|0.0022500000000000003|0|0.04|0|155.27083333333334|0|7.870138888888889|0
0|2020-04-24|0.6358333333333334|0|0.0|0|164.375|0|3.1666666666666665|0
0|2020-04-25|0.0|0|0.0|0|222.91666666666666|0|7.666666666666667|0
0|2020-04-26|0.0|0|0.0|0|306.875|0|9.416666666666666|0
0|2020-04-27|0.0|0|0.0|0|138.33333333333334|0|2.7916666666666665|0
0|2020-04-28|0.0|0|0.0|0|102.08333333333333|0|4.25|0
0|2020-04-29|0.0|0|0.0021180555555555553|0|182.3611111111111|0|7.420138888888888|0
0|2020-04-30|0.005|0|0.0|0|215.41666666666666|0|5.125|0
0|2020-05-01|0.0|0|0.0|0|107.91666666666667|0|2.4375|0
0|2020-05-02|0.0|0|0.0|0|86.66666666666667|0|2.0416666666666665|0
0|2020-05-03|0.0|0|0.0|0|117.91666666666667|0|3.0416666666666665|0
0|2020-05-04|0.0|0|0.0|0|109.58333333333333|0|2.25|0
0|2020-05-05|0.0|0|0.0|0|205.27777777777774|0|5.375|0
0|2020-05-06|0.0|0|0.0|0|281.875|0|10.916666666666666|0
0|2020-05-07|0.0|0|0.0|0|168.54166666666666|0|3.7083333333333335|0
0|2020-05-08|0.0|0|0.0021527777777777778|0|200.44642857142858|0|7.079365079365079|0
0|2020-05-09|0.0062499999999999995|0|0.0|0|165.20833333333334|0|6.875|0
0|2020-05-10|0.0|0|0.0|0|115.83333333333333|0|2.9375|0
0|2020-05-11|0.0|0|0.0|0|197.08333333333334|0|6.208333333333333|0
0|2020-05-12|0.0|0|0.0|0|58.75|0|3.2291666666666665|0
0|2020-05-13|0.0|0|0.0|0|117.08333333333333|0|6.0|0
0|2020-05-14|0.0|0|0.0|0|108.68055555555554|0|8.5|0
0|2020-05-15|0.0|0|0.0|0|126.25|0|7.083333333333333|0
0|2020-05-16|0.0|0|0.0|0|76.25|0|4.583333333333333|0
0|2020-05-17|0.0|0|0.003090277777777778|0|122.8125|0|6.684027777777779|0
0|2020-05-18|0.014583333333333332|0|0.001388888888888889|0|153.00694444444443|0|6.235416666666666|0
0|2020-05-19|0.005416666666666667|0|0.0|0|222.29166666666666|0|5.180555555555555|0
0|2020-05-20|0.0|0|0.0|0|166.66666666666666|0|4.541666666666667|0
0|2020-05-21|0.0|0|0.005027777777777778|0|100.8888888888889|0|4.523611111111111|0
0|2020-05-22|0.0062499999999999995|0|0.006267857142857144|0|95.42559523809523|0|3.8579365079365076|0
0|2020-05-23|0.015416666666666667|0|0.008819444444444444|0|129.72222222222223|0|3.5208333333333335|0
0|2020-05-24|0.01375|0|0.0006597222222222222|0|68.92361111111111|0|3.954861111111111|0
0|2020-05-25|0.0025|0|0.0|0|81.38888888888889|0|8.51388888888889|0
0|2020-05-26|0.0005555555555555556|0|0.009354166666666669|0|75.3263888888889|0|7.902083333333333|0
