|dates|Alleghany_Virginia_UnitedStates.JHU_ConfirmedCases.data|Alleghany_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Alleghany_Virginia_UnitedStates.NYT_ConfirmedCases.data|Alleghany_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Alleghany_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Alleghany_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Alleghany_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Alleghany_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-21|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-22|10.0|0|10.0|0|2.0|0|0.0|100
0|2020-05-23|13.0|0|13.0|0|2.0|0|0.0|100
0|2020-05-24|13.0|0|13.0|0|2.0|0|0.0|100
0|2020-05-25|13.0|0|13.0|0|2.0|0|0.0|100
0|2020-05-26|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-05-27|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-05-28|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-29|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-05-30|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-05-31|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-01|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-06-02|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-06-03|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-06-04|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-06-05|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-06-06|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-06-07|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-06-08|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-06-09|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-06-10|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-06-11|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-06-12|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-13|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-14|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-15|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-16|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-06-17|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-06-18|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-06-19|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-06-20|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-06-21|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-06-22|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-23|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-24|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-25|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-26|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-27|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-28|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-29|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-30|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-07-01|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-07-02|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-07-03|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-07-04|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-07-05|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-07-06|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-07-07|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-07-08|39.0|0|39.0|0|2.0|0|0.0|100
0|2020-07-09|39.0|0|39.0|0|2.0|0|0.0|100
0|2020-07-10|39.0|0|39.0|0|2.0|0|0.0|100
0|2020-07-11|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-07-12|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-07-13|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-07-14|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-07-15|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-07-16|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-07-17|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-07-18|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-07-19|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-07-20|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-07-21|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-07-22|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-07-23|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-07-24|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-07-25|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-07-26|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-07-27|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-07-28|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-07-29|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-07-30|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-07-31|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-08-01|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-08-02|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-08-03|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-08-04|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-08-05|57.0|0|57.0|0|4.0|0|0.0|100
0|2020-08-06|58.0|0|58.0|0|4.0|0|0.0|100
0|2020-08-07|61.0|0|61.0|0|4.0|0|0.0|100
0|2020-08-08|62.0|0|62.0|0|4.0|0|0.0|100
0|2020-08-09|62.0|0|62.0|0|4.0|0|0.0|100
0|2020-08-10|62.0|0|62.0|0|4.0|0|0.0|100
0|2020-08-11|62.0|0|62.0|0|4.0|0|0.0|100
0|2020-08-12|62.0|0|62.0|0|4.0|0|0.0|100
0|2020-08-13|62.0|0|62.0|0|4.0|0|0.0|100
0|2020-08-14|62.0|0|62.0|0|4.0|0|0.0|100
0|2020-08-15|59.0|0|59.0|0|4.0|0|0.0|100
0|2020-08-16|60.0|0|60.0|0|4.0|0|0.0|100
0|2020-08-17|60.0|0|60.0|0|4.0|0|0.0|100
0|2020-08-18|59.0|0|59.0|0|4.0|0|0.0|100
0|2020-08-19|59.0|0|59.0|0|4.0|0|0.0|100
0|2020-08-20|59.0|0|60.0|0|4.0|0|0.0|100
0|2020-08-21|60.0|0|60.0|0|4.0|0|0.0|100
0|2020-08-22|61.0|0|61.0|0|4.0|0|0.0|100
0|2020-08-23|61.0|0|61.0|0|4.0|0|0.0|100
0|2020-08-24|61.0|0|61.0|0|4.0|0|0.0|100
0|2020-08-25|61.0|0|61.0|0|4.0|0|0.0|100
0|2020-08-26|63.0|0|63.0|0|4.0|0|0.0|100
0|2020-08-27|63.0|0|63.0|0|4.0|0|0.0|100
0|2020-08-28|64.0|0|64.0|0|4.0|0|0.0|100
0|2020-08-29|64.0|0|64.0|0|4.0|0|0.0|100
0|2020-08-30|64.0|0|64.0|0|4.0|0|0.0|100
0|2020-08-31|65.0|0|65.0|0|4.0|0|0.0|100
0|2020-09-01|65.0|0|65.0|0|4.0|0|0.0|100
0|2020-09-02|68.0|0|68.0|0|4.0|0|0.0|100
0|2020-09-03|68.0|0|68.0|0|4.0|0|0.0|100
0|2020-09-04|69.0|0|69.0|0|4.0|0|0.0|100
0|2020-09-05|69.0|0|69.0|0|4.0|0|0.0|100
0|2020-09-06|71.0|0|71.0|0|4.0|0|0.0|100
0|2020-09-07|71.0|0|71.0|0|4.0|0|0.0|100
0|2020-09-08|71.0|0|71.0|0|4.0|0|0.0|100
0|2020-09-09|71.0|0|71.0|0|4.0|0|0.0|100
0|2020-09-10|73.0|0|73.0|0|4.0|0|0.0|100
0|2020-09-11|75.0|0|75.0|0|4.0|0|0.0|100
0|2020-09-12|74.0|0|74.0|0|4.0|0|0.0|100
0|2020-09-13|74.0|0|74.0|0|4.0|0|0.0|100
0|2020-09-14|76.0|0|76.0|0|4.0|0|0.0|100
0|2020-09-15|75.0|0|75.0|0|4.0|0|0.0|100
0|2020-09-16|77.0|0|77.0|0|4.0|0|0.0|100
0|2020-09-17|77.0|0|77.0|0|4.0|0|0.0|100
0|2020-09-18|78.0|0|78.0|0|4.0|0|0.0|100
0|2020-09-19|78.0|0|78.0|0|4.0|0|0.0|100
0|2020-09-20|78.0|0|78.0|0|4.0|0|0.0|100
0|2020-09-21|77.0|0|77.0|0|4.0|0|0.0|100
0|2020-09-22|77.0|0|77.0|0|4.0|0|0.0|100
0|2020-09-23|77.0|0|77.0|0|4.0|0|0.0|100
0|2020-09-24|77.0|0|77.0|0|4.0|0|0.0|100
0|2020-09-25|78.0|0|78.0|0|4.0|0|0.0|100
0|2020-09-26|78.0|0|78.0|0|4.0|0|0.0|100
0|2020-09-27|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-09-28|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-09-29|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-09-30|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-10-01|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-10-02|80.0|0|80.0|0|4.0|0|0.0|100
0|2020-10-03|80.0|0|80.0|0|4.0|0|0.0|100
0|2020-10-04|80.0|0|80.0|0|4.0|0|0.0|100
0|2020-10-05|81.0|0|81.0|0|4.0|0|0.0|100
0|2020-10-06|81.0|0|81.0|0|4.0|0|0.0|100
0|2020-10-07|81.0|0|81.0|0|4.0|0|0.0|100
0|2020-10-08|81.0|0|81.0|0|4.0|0|0.0|100
0|2020-10-09|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-10-10|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-10-11|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-10-12|83.0|0|83.0|0|4.0|0|0.0|100
0|2020-10-13|83.0|0|83.0|0|4.0|0|0.0|100
0|2020-10-14|83.0|0|83.0|0|4.0|0|0.0|100
0|2020-10-15|83.0|0|83.0|0|4.0|0|0.0|100
0|2020-10-16|84.0|0|84.0|0|4.0|0|0.0|100
0|2020-10-17|84.0|0|84.0|0|4.0|0|0.0|100
0|2020-10-18|84.0|0|84.0|0|4.0|0|0.0|100
0|2020-10-19|84.0|0|84.0|0|4.0|0|0.0|100
0|2020-10-20|89.0|0|89.0|0|4.0|0|0.0|100
0|2020-10-21|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-10-22|95.0|0|95.0|0|4.0|0|0.0|100
0|2020-10-23|105.0|0|105.0|0|4.0|0|0.0|100
0|2020-10-24|109.0|0|109.0|0|4.0|0|0.0|100
0|2020-10-25|111.0|0|111.0|0|4.0|0|0.0|100
0|2020-10-26|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-10-27|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-10-28|112.0|0|112.0|0|4.0|0|0.0|100
0|2020-10-29|114.0|0|114.0|0|4.0|0|0.0|100
0|2020-10-30|115.0|0|115.0|0|4.0|0|0.0|100
0|2020-10-31|123.0|0|123.0|0|4.0|0|0.0|100
0|2020-11-01|154.0|0|154.0|0|4.0|0|0.0|100
0|2020-11-02|154.0|0|154.0|0|4.0|0|0.0|100
0|2020-11-03|154.0|0|154.0|0|4.0|0|0.0|100
0|2020-11-04|161.0|0|161.0|0|4.0|0|0.0|100
0|2020-11-05|161.0|0|161.0|0|4.0|0|0.0|100
0|2020-11-06|168.0|0|168.0|0|4.0|0|0.0|100
0|2020-11-07|218.0|0|218.0|0|4.0|0|0.0|100
0|2020-11-08|218.0|0|218.0|0|4.0|0|0.0|100
0|2020-11-09|219.0|0|219.0|0|4.0|0|0.0|100
0|2020-11-10|224.0|0|224.0|0|4.0|0|0.0|100
0|2020-11-11|226.0|0|226.0|0|4.0|0|0.0|100
0|2020-11-12|230.0|0|230.0|0|6.0|0|0.0|100
0|2020-11-13|228.0|0|228.0|0|6.0|0|0.0|100
0|2020-11-14|234.0|0|234.0|0|6.0|0|0.0|100
0|2020-11-15|239.0|0|239.0|0|6.0|0|0.0|100
0|2020-11-16|238.0|0|238.0|0|6.0|0|0.0|100
0|2020-11-17|246.0|0|246.0|0|6.0|0|0.0|100
0|2020-11-18|245.0|0|245.0|0|6.0|0|0.0|100
0|2020-11-19|259.0|0|259.0|0|6.0|0|0.0|100
0|2020-11-20|262.0|0|262.0|0|6.0|0|0.0|100
0|2020-11-21|271.0|0|271.0|0|7.0|0|0.0|100
0|2020-11-22|276.0|0|276.0|0|7.0|0|0.0|100
0|2020-11-23|280.0|0|280.0|0|7.0|0|0.0|100
0|2020-11-24|293.0|0|293.0|0|7.0|0|0.0|100
0|2020-11-25|301.0|0|301.0|0|7.0|0|0.0|100
0|2020-11-26|307.0|0|307.0|0|7.0|0|0.0|100
0|2020-11-27|313.0|0|313.0|0|7.0|0|0.0|100
0|2020-11-28|316.0|0|316.0|0|7.0|0|0.0|100
0|2020-11-29|318.0|0|318.0|0|7.0|0|0.0|100
0|2020-11-30|320.0|0|320.0|0|7.0|0|0.0|100
0|2020-12-01|340.0|0|340.0|0|7.0|0|0.0|100
0|2020-12-02|343.0|0|343.0|0|7.0|0|0.0|100
0|2020-12-03|344.0|0|344.0|0|11.0|0|0.0|100
0|2020-12-04|355.0|0|355.0|0|15.0|0|0.0|100
0|2020-12-05|374.0|0|374.0|0|15.0|0|0.0|100
0|2020-12-06|382.0|0|382.0|0|15.0|0|0.0|100
0|2020-12-07|387.0|0|387.0|0|15.0|0|0.0|100
0|2020-12-08|417.0|0|417.0|0|18.0|0|0.0|100
0|2020-12-09|430.0|0|430.0|0|18.0|0|0.0|100
0|2020-12-10|454.0|0|454.0|0|18.0|0|0.0|100
0|2020-12-11|470.0|0|470.0|0|18.0|0|0.0|100
0|2020-12-12|493.0|0|493.0|0|18.0|0|0.0|100
0|2020-12-13|497.0|0|497.0|0|18.0|0|0.0|100
0|2020-12-14|497.0|0|497.0|0|18.0|0|0.0|100
0|2020-12-15|517.0|0|517.0|0|18.0|0|0.0|100
0|2020-12-16|541.0|0|541.0|0|18.0|0|0.0|100
0|2020-12-17|556.0|0|556.0|0|18.0|0|0.0|100
0|2020-12-18|562.0|0|562.0|0|20.0|0|0.0|100
0|2020-12-19|582.0|0|582.0|0|20.0|0|0.0|100
0|2020-12-20|586.0|0|586.0|0|20.0|0|0.0|100
0|2020-12-21|600.0|0|600.0|0|20.0|0|0.0|100
0|2020-12-22|612.0|0|612.0|0|20.0|0|0.0|100
0|2020-12-23|653.0|0|653.0|0|21.0|0|0.0|100
0|2020-12-24|674.0|0|674.0|0|22.0|0|0.0|100
0|2020-12-25|689.0|0|689.0|0|22.0|0|0.0|100
0|2020-12-26|694.0|0|694.0|0|22.0|0|0.0|100
0|2020-12-27|698.0|0|698.0|0|22.0|0|0.0|100
0|2020-12-28|713.0|0|713.0|0|22.0|0|0.0|100
0|2020-12-29|738.0|0|738.0|0|22.0|0|0.0|100
0|2020-12-30|747.0|0|747.0|0|23.0|0|0.0|100
0|2020-12-31|767.0|0|767.0|0|23.0|0|0.0|100
0|2021-01-01|783.0|0|783.0|0|22.0|0|0.0|100
0|2021-01-02|811.0|0|811.0|0|22.0|0|0.0|100
0|2021-01-03|819.0|0|819.0|0|22.0|0|0.0|100
0|2021-01-04|836.0|0|836.0|0|22.0|0|0.0|100
0|2021-01-05|842.0|0|842.0|0|23.0|0|0.0|100
0|2021-01-06|848.0|0|848.0|0|23.0|0|0.0|100
0|2021-01-07|864.0|0|864.0|0|24.0|0|0.0|100
0|2021-01-08|871.0|0|871.0|0|24.0|0|0.0|100
0|2021-01-09|882.0|0|882.0|0|26.0|0|0.0|100
0|2021-01-10|897.0|0|897.0|0|26.0|0|0.0|100
0|2021-01-11|909.0|0|909.0|0|26.0|0|0.0|100
0|2021-01-12|932.0|0|932.0|0|26.0|0|0.0|100
0|2021-01-13|919.0|0|919.0|0|26.0|0|0.0|100
0|2021-01-14|926.0|0|926.0|0|27.0|0|0.0|100
0|2021-01-15|947.0|0|947.0|0|27.0|0|0.0|100
0|2021-01-16|983.0|0|983.0|0|27.0|0|0.0|100
0|2021-01-17|1000.0|0|1000.0|0|27.0|0|0.0|100
0|2021-01-18|1009.0|0|1009.0|0|28.0|0|0.0|100
0|2021-01-19|1014.0|0|1014.0|0|28.0|0|0.0|100
0|2021-01-20|1028.0|0|1028.0|0|28.0|0|0.0|100
0|2021-01-21|1035.0|0|1035.0|0|29.0|0|0.0|100
0|2021-01-22|1047.0|0|1047.0|0|29.0|0|0.0|100
0|2021-01-23|1058.0|0|1058.0|0|30.0|0|0.0|100
0|2021-01-24|1069.0|0|1069.0|0|30.0|0|0.0|100
0|2021-01-25|1081.0|0|1081.0|0|30.0|0|0.0|100
0|2021-01-26|1091.0|0|1091.0|0|31.0|0|0.0|100
0|2021-01-27|1096.0|0|1096.0|0|31.0|0|0.0|100
0|2021-01-28|1101.0|0|1101.0|0|31.0|0|0.0|100
0|2021-01-29|1113.0|0|1113.0|0|31.0|0|0.0|100
0|2021-01-30|1116.0|0|1116.0|0|31.0|0|0.0|100
0|2021-01-31|1122.0|0|1122.0|0|31.0|0|0.0|100
0|2021-02-01|1123.0|0|1123.0|0|31.0|0|0.0|100
0|2021-02-02|1136.0|0|1136.0|0|31.0|0|0.0|100
0|2021-02-03|1142.0|0|1142.0|0|31.0|0|0.0|100
0|2021-02-04|1148.0|0|1148.0|0|31.0|0|0.0|100
0|2021-02-05|1155.0|0|1155.0|0|31.0|0|0.0|100
0|2021-02-06|1162.0|0|1162.0|0|31.0|0|0.0|100
0|2021-02-07|1162.0|0|1162.0|0|31.0|0|0.0|100
0|2021-02-08|1163.0|0|1163.0|0|31.0|0|0.0|100
