|dates|Summers_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Summers_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Summers_WestVirginia_UnitedStates.NYT_ConfirmedCases.data|Summers_WestVirginia_UnitedStates.NYT_ConfirmedCases.missing|Summers_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Summers_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Summers_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Summers_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-25|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-18|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-24|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-26|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-27|6.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-31|7.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-01|7.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-02|7.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-03|7.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-04|7.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-05|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-06|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-07|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-08|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-09|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-10|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-11|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-12|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-13|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-15|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-16|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-17|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-18|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-19|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-20|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-21|19.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-22|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-23|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-25|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-26|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-27|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-28|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-29|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-30|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-31|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-01|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-02|20.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-03|20.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-04|20.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-05|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-06|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-07|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-08|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-09|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-10|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-11|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-12|25.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-13|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-14|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-15|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-16|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-17|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-09-18|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-09-19|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-09-20|40.0|0|41.0|0|0.0|0|0.0|100
0|2020-09-21|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-09-22|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-09-23|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-09-24|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-09-25|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-09-26|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-27|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-28|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-09-29|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-09-30|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-10-01|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-10-02|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-10-03|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-10-04|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-10-05|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-10-06|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-10-07|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-10-08|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-10-09|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-10-10|62.0|0|63.0|0|0.0|0|0.0|100
0|2020-10-11|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-10-12|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-13|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-14|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-10-15|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-10-16|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-10-17|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-10-18|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-10-19|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-10-20|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-10-21|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-10-22|82.0|0|88.0|0|1.0|0|0.0|100
0|2020-10-23|82.0|0|92.0|0|1.0|0|0.0|100
0|2020-10-24|82.0|0|96.0|0|1.0|0|0.0|100
0|2020-10-25|82.0|0|97.0|0|1.0|0|0.0|100
0|2020-10-26|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-10-27|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-10-28|109.0|0|112.0|0|1.0|0|0.0|100
0|2020-10-29|109.0|0|119.0|0|1.0|0|0.0|100
0|2020-10-30|109.0|0|131.0|0|1.0|0|0.0|100
0|2020-10-31|109.0|0|136.0|0|1.0|0|0.0|100
0|2020-11-01|109.0|0|140.0|0|1.0|0|0.0|100
0|2020-11-02|109.0|0|142.0|0|1.0|0|0.0|100
0|2020-11-03|152.0|0|152.0|0|1.0|0|0.0|100
0|2020-11-04|157.0|0|157.0|0|1.0|0|0.0|100
0|2020-11-05|157.0|0|160.0|0|1.0|0|0.0|100
0|2020-11-06|157.0|0|166.0|0|1.0|0|0.0|100
0|2020-11-07|157.0|0|169.0|0|1.0|0|0.0|100
0|2020-11-08|157.0|0|173.0|0|1.0|0|0.0|100
0|2020-11-09|157.0|0|173.0|0|1.0|0|0.0|100
0|2020-11-10|157.0|0|178.0|0|1.0|0|0.0|100
0|2020-11-11|184.0|0|184.0|0|4.0|0|0.0|100
0|2020-11-12|184.0|0|195.0|0|4.0|0|0.0|100
0|2020-11-13|197.0|0|197.0|0|4.0|0|0.0|100
0|2020-11-14|201.0|0|201.0|0|5.0|0|0.0|100
0|2020-11-15|201.0|0|201.0|0|5.0|0|0.0|100
0|2020-11-16|201.0|0|219.0|0|5.0|0|0.0|100
0|2020-11-17|201.0|0|222.0|0|5.0|0|0.0|100
0|2020-11-18|201.0|0|227.0|0|5.0|0|0.0|100
0|2020-11-19|232.0|0|232.0|0|5.0|0|0.0|100
0|2020-11-20|242.0|0|242.0|0|7.0|0|0.0|100
0|2020-11-21|251.0|0|251.0|0|8.0|0|0.0|100
0|2020-11-22|251.0|0|253.0|0|8.0|0|0.0|100
0|2020-11-23|258.0|0|258.0|0|10.0|0|0.0|100
0|2020-11-24|258.0|0|260.0|0|10.0|0|0.0|100
0|2020-11-25|258.0|0|260.0|0|10.0|0|0.0|100
0|2020-11-26|258.0|0|265.0|0|10.0|0|0.0|100
0|2020-11-27|258.0|0|268.0|0|10.0|0|0.0|100
0|2020-11-28|258.0|0|272.0|0|10.0|0|0.0|100
0|2020-11-29|273.0|0|273.0|0|10.0|0|0.0|100
0|2020-11-30|273.0|0|274.0|0|10.0|0|0.0|100
0|2020-12-01|273.0|0|278.0|0|10.0|0|0.0|100
0|2020-12-02|280.0|0|280.0|0|10.0|0|0.0|100
0|2020-12-03|282.0|0|282.0|0|10.0|0|0.0|100
0|2020-12-04|282.0|0|290.0|0|10.0|0|0.0|100
0|2020-12-05|294.0|0|294.0|0|10.0|0|0.0|100
0|2020-12-06|297.0|0|297.0|0|10.0|0|0.0|100
0|2020-12-07|297.0|0|301.0|0|10.0|0|0.0|100
0|2020-12-08|297.0|0|302.0|0|10.0|0|0.0|100
0|2020-12-09|297.0|0|307.0|0|11.0|0|0.0|100
0|2020-12-10|311.0|0|311.0|0|11.0|0|0.0|100
0|2020-12-11|317.0|0|317.0|0|11.0|0|0.0|100
0|2020-12-12|322.0|0|322.0|0|11.0|0|0.0|100
0|2020-12-13|324.0|0|324.0|0|11.0|0|0.0|100
0|2020-12-14|324.0|0|327.0|0|11.0|0|0.0|100
0|2020-12-15|331.0|0|331.0|0|13.0|0|0.0|100
0|2020-12-16|334.0|0|334.0|0|12.0|0|0.0|100
0|2020-12-17|334.0|0|343.0|0|12.0|0|0.0|100
0|2020-12-18|346.0|0|346.0|0|13.0|0|0.0|100
0|2020-12-19|354.0|0|354.0|0|13.0|0|0.0|100
0|2020-12-20|358.0|0|358.0|0|12.0|0|0.0|100
0|2020-12-21|368.0|0|368.0|0|12.0|0|0.0|100
0|2020-12-22|374.0|0|374.0|0|13.0|0|0.0|100
0|2020-12-23|375.0|0|375.0|0|13.0|0|0.0|100
0|2020-12-24|376.0|0|376.0|0|15.0|0|0.0|100
0|2020-12-25|387.0|0|387.0|0|15.0|0|0.0|100
0|2020-12-26|401.0|0|401.0|0|15.0|0|0.0|100
0|2020-12-27|401.0|0|401.0|0|15.0|0|0.0|100
0|2020-12-28|401.0|0|406.0|0|15.0|0|0.0|100
0|2020-12-29|418.0|0|418.0|0|15.0|0|0.0|100
0|2020-12-30|428.0|0|428.0|0|16.0|0|0.0|100
0|2020-12-31|439.0|0|439.0|0|16.0|0|0.0|100
0|2021-01-01|439.0|0|460.0|0|16.0|0|0.0|100
0|2021-01-02|439.0|0|467.0|0|16.0|0|0.0|100
0|2021-01-03|439.0|0|482.0|0|16.0|0|0.0|100
0|2021-01-04|488.0|0|488.0|0|17.0|0|0.0|100
0|2021-01-05|488.0|0|497.0|0|17.0|0|0.0|100
0|2021-01-06|503.0|0|503.0|0|17.0|0|0.0|100
0|2021-01-07|503.0|0|514.0|0|17.0|0|0.0|100
0|2021-01-08|532.0|0|532.0|0|17.0|0|0.0|100
0|2021-01-09|532.0|0|546.0|0|17.0|0|0.0|100
0|2021-01-10|532.0|0|561.0|0|17.0|0|0.0|100
0|2021-01-11|532.0|0|574.0|0|17.0|0|0.0|100
0|2021-01-12|532.0|0|585.0|0|17.0|0|0.0|100
0|2021-01-13|589.0|0|589.0|0|18.0|0|0.0|100
0|2021-01-14|596.0|0|596.0|0|18.0|0|0.0|100
0|2021-01-15|596.0|0|610.0|0|18.0|0|0.0|100
0|2021-01-16|596.0|0|625.0|0|18.0|0|0.0|100
0|2021-01-17|596.0|0|629.0|0|18.0|0|0.0|100
0|2021-01-18|596.0|0|633.0|0|18.0|0|0.0|100
0|2021-01-19|638.0|0|638.0|0|19.0|0|0.0|100
0|2021-01-20|638.0|0|641.0|0|19.0|0|0.0|100
0|2021-01-21|642.0|0|642.0|0|19.0|0|0.0|100
0|2021-01-22|642.0|0|642.0|0|19.0|0|0.0|100
0|2021-01-23|645.0|0|645.0|0|21.0|0|0.0|100
0|2021-01-24|645.0|0|646.0|0|21.0|0|0.0|100
0|2021-01-25|645.0|0|649.0|0|21.0|0|0.0|100
0|2021-01-26|645.0|0|652.0|0|21.0|0|0.0|100
0|2021-01-27|645.0|0|657.0|0|21.0|0|0.0|100
0|2021-01-28|645.0|0|659.0|0|21.0|0|0.0|100
0|2021-01-29|645.0|0|663.0|0|21.0|0|0.0|100
0|2021-01-30|645.0|0|668.0|0|21.0|0|0.0|100
0|2021-01-31|671.0|0|671.0|0|21.0|0|0.0|100
0|2021-02-01|671.0|0|675.0|0|21.0|0|0.0|100
0|2021-02-02|671.0|0|677.0|0|21.0|0|0.0|100
0|2021-02-03|671.0|0|680.0|0|21.0|0|0.0|100
0|2021-02-04|680.0|0|680.0|0|21.0|0|0.0|100
0|2021-02-05|681.0|0|681.0|0|21.0|0|0.0|100
0|2021-02-06|681.0|0|681.0|0|21.0|0|0.0|100
0|2021-02-07|682.0|0|682.0|0|21.0|0|0.0|100
0|2021-02-08|682.0|0|682.0|0|21.0|0|0.0|100
0|2021-02-09|682.0|0|682.0|0|21.0|0|0.0|100
0|2021-02-10|682.0|0|684.0|0|21.0|0|0.0|100
