|dates|Montgomery_Ohio_UnitedStates.JHU_ConfirmedCases.data|Montgomery_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Montgomery_Ohio_UnitedStates.NYT_ConfirmedCases.data|Montgomery_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Montgomery_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Montgomery_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Montgomery_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Montgomery_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-24|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-25|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-26|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-27|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-28|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-29|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-30|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-03-31|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-04-01|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-02|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-04-03|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-04-04|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-04-05|84.0|0|84.0|0|2.0|0|0.0|100
0|2020-04-06|109.0|0|109.0|0|2.0|0|0.0|100
0|2020-04-07|132.0|0|132.0|0|2.0|0|0.0|100
0|2020-04-08|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-04-09|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-04-10|161.0|0|161.0|0|4.0|0|0.0|100
0|2020-04-11|175.0|0|175.0|0|5.0|0|0.0|100
0|2020-04-12|198.0|0|198.0|0|5.0|0|0.0|100
0|2020-04-13|201.0|0|201.0|0|7.0|0|0.0|100
0|2020-04-14|205.0|0|205.0|0|8.0|0|0.0|100
0|2020-04-15|211.0|0|211.0|0|8.0|0|0.0|100
0|2020-04-16|213.0|0|213.0|0|8.0|0|0.0|100
0|2020-04-17|222.0|0|222.0|0|8.0|0|0.0|100
0|2020-04-18|229.0|0|229.0|0|8.0|0|0.0|100
0|2020-04-19|232.0|0|232.0|0|8.0|0|0.0|100
0|2020-04-20|235.0|0|235.0|0|8.0|0|0.0|100
0|2020-04-21|237.0|0|237.0|0|8.0|0|0.0|100
0|2020-04-22|241.0|0|241.0|0|10.0|0|0.0|100
0|2020-04-23|250.0|0|250.0|0|12.0|0|0.0|100
0|2020-04-24|251.0|0|251.0|0|9.0|0|0.0|100
0|2020-04-25|256.0|0|256.0|0|8.0|0|0.0|100
0|2020-04-26|260.0|0|260.0|0|8.0|0|0.0|100
0|2020-04-27|262.0|0|262.0|0|8.0|0|0.0|100
0|2020-04-28|266.0|0|266.0|0|8.0|0|0.0|100
0|2020-04-29|279.0|0|279.0|0|10.0|0|0.0|100
0|2020-04-30|285.0|0|285.0|0|10.0|0|0.0|100
0|2020-05-01|293.0|0|293.0|0|10.0|0|0.0|100
0|2020-05-02|311.0|0|311.0|0|10.0|0|0.0|100
0|2020-05-03|316.0|0|316.0|0|10.0|0|0.0|100
0|2020-05-04|320.0|0|320.0|0|10.0|0|0.0|100
0|2020-05-05|328.0|0|328.0|0|10.0|0|0.0|100
0|2020-05-06|332.0|0|332.0|0|10.0|0|0.0|100
0|2020-05-07|345.0|0|345.0|0|10.0|0|0.0|100
0|2020-05-08|356.0|0|356.0|0|10.0|0|0.0|100
0|2020-05-09|369.0|0|369.0|0|10.0|0|0.0|100
0|2020-05-10|390.0|0|390.0|0|10.0|0|0.0|100
0|2020-05-11|422.0|0|422.0|0|10.0|0|0.0|100
0|2020-05-12|433.0|0|433.0|0|10.0|0|0.0|100
0|2020-05-13|442.0|0|442.0|0|11.0|0|0.0|100
