|dates|Henry_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Henry_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Henry_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Henry_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Henry_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Henry_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Henry_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Henry_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-15|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-17|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-19|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-20|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-21|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-22|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-23|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-24|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-25|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-26|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-27|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-05-28|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-05-29|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-05-30|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-31|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-01|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-02|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-03|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-04|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-05|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-06|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-07|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-08|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-09|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-10|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-11|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-12|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-06-13|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-06-14|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-06-15|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-06-16|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-06-17|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-06-18|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-19|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-20|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-06-21|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-06-22|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-06-23|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-06-24|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-06-25|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-06-26|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-06-27|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-06-28|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-06-29|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-06-30|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-07-01|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-07-02|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-07-03|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-07-04|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-07-05|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-07-06|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-07-07|39.0|0|39.0|0|2.0|0|0.0|100
0|2020-07-08|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-07-09|41.0|0|41.0|0|2.0|0|0.0|100
0|2020-07-10|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-07-11|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-07-12|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-07-13|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-07-14|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-07-15|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-07-16|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-07-17|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-07-18|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-07-19|61.0|0|61.0|0|2.0|0|0.0|100
0|2020-07-20|61.0|0|61.0|0|2.0|0|0.0|100
0|2020-07-21|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-07-22|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-07-23|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-07-24|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-07-25|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-07-26|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-07-27|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-07-28|80.0|0|80.0|0|2.0|0|0.0|100
0|2020-07-29|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-07-30|87.0|0|87.0|0|2.0|0|0.0|100
0|2020-07-31|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-08-01|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-08-02|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-08-03|94.0|0|94.0|0|2.0|0|0.0|100
0|2020-08-04|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-08-05|105.0|0|105.0|0|2.0|0|0.0|100
0|2020-08-06|110.0|0|110.0|0|2.0|0|0.0|100
0|2020-08-07|119.0|0|119.0|0|2.0|0|0.0|100
0|2020-08-08|121.0|0|121.0|0|2.0|0|0.0|100
0|2020-08-09|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-08-10|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-08-11|129.0|0|129.0|0|2.0|0|0.0|100
0|2020-08-12|129.0|0|129.0|0|2.0|0|0.0|100
0|2020-08-13|134.0|0|134.0|0|2.0|0|0.0|100
0|2020-08-14|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-08-15|142.0|0|142.0|0|2.0|0|0.0|100
0|2020-08-16|142.0|0|142.0|0|2.0|0|0.0|100
0|2020-08-17|146.0|0|146.0|0|3.0|0|0.0|100
0|2020-08-18|145.0|0|145.0|0|2.0|0|0.0|100
0|2020-08-19|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-08-20|152.0|0|152.0|0|2.0|0|0.0|100
0|2020-08-21|152.0|0|152.0|0|2.0|0|0.0|100
0|2020-08-22|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-08-23|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-08-24|156.0|0|156.0|0|1.0|0|0.0|100
0|2020-08-25|157.0|0|157.0|0|2.0|0|0.0|100
0|2020-08-26|158.0|0|158.0|0|2.0|0|0.0|100
0|2020-08-27|159.0|0|159.0|0|1.0|0|0.0|100
0|2020-08-28|159.0|0|159.0|0|1.0|0|0.0|100
0|2020-08-29|161.0|0|161.0|0|1.0|0|0.0|100
0|2020-08-30|161.0|0|162.0|0|1.0|0|0.0|100
0|2020-08-31|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-09-01|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-09-02|162.0|0|164.0|0|2.0|0|0.0|100
0|2020-09-03|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-09-04|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-09-05|167.0|0|167.0|0|2.0|0|0.0|100
0|2020-09-06|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-09-07|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-09-08|166.0|0|167.0|0|2.0|0|0.0|100
0|2020-09-09|174.0|0|174.0|0|2.0|0|0.0|100
0|2020-09-10|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-09-11|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-09-12|175.0|0|175.0|0|2.0|0|0.0|100
0|2020-09-13|175.0|0|175.0|0|2.0|0|0.0|100
0|2020-09-14|175.0|0|175.0|0|2.0|0|0.0|100
0|2020-09-15|175.0|0|175.0|0|2.0|0|0.0|100
0|2020-09-16|177.0|0|177.0|0|2.0|0|0.0|100
0|2020-09-17|177.0|0|177.0|0|2.0|0|0.0|100
0|2020-09-18|182.0|0|182.0|0|2.0|0|0.0|100
0|2020-09-19|186.0|0|186.0|0|2.0|0|0.0|100
0|2020-09-20|186.0|0|186.0|0|2.0|0|0.0|100
0|2020-09-21|187.0|0|187.0|0|2.0|0|0.0|100
0|2020-09-22|185.0|0|185.0|0|2.0|0|0.0|100
0|2020-09-23|187.0|0|187.0|0|2.0|0|0.0|100
0|2020-09-24|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-09-25|194.0|0|194.0|0|2.0|0|0.0|100
0|2020-09-26|195.0|0|195.0|0|2.0|0|0.0|100
0|2020-09-27|197.0|0|197.0|0|2.0|0|0.0|100
0|2020-09-28|196.0|0|196.0|0|2.0|0|0.0|100
0|2020-09-29|194.0|0|194.0|0|2.0|0|0.0|100
0|2020-09-30|202.0|0|202.0|0|2.0|0|0.0|100
0|2020-10-01|202.0|0|202.0|0|2.0|0|0.0|100
0|2020-10-02|204.0|0|204.0|0|2.0|0|0.0|100
0|2020-10-03|204.0|0|204.0|0|2.0|0|0.0|100
0|2020-10-04|205.0|0|205.0|0|2.0|0|0.0|100
0|2020-10-05|205.0|0|205.0|0|2.0|0|0.0|100
0|2020-10-06|207.0|0|207.0|0|2.0|0|0.0|100
0|2020-10-07|207.0|0|207.0|0|2.0|0|0.0|100
0|2020-10-08|209.0|0|209.0|0|2.0|0|0.0|100
0|2020-10-09|212.0|0|212.0|0|2.0|0|0.0|100
0|2020-10-10|214.0|0|214.0|0|2.0|0|0.0|100
0|2020-10-11|216.0|0|216.0|0|2.0|0|0.0|100
0|2020-10-12|217.0|0|217.0|0|2.0|0|0.0|100
0|2020-10-13|217.0|0|217.0|0|2.0|0|0.0|100
0|2020-10-14|221.0|0|221.0|0|2.0|0|0.0|100
0|2020-10-15|222.0|0|222.0|0|2.0|0|0.0|100
0|2020-10-16|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-10-17|229.0|0|229.0|0|2.0|0|0.0|100
0|2020-10-18|229.0|0|233.0|0|2.0|0|0.0|100
0|2020-10-19|235.0|0|235.0|0|2.0|0|0.0|100
0|2020-10-20|239.0|0|239.0|0|2.0|0|0.0|100
0|2020-10-21|245.0|0|245.0|0|2.0|0|0.0|100
0|2020-10-22|245.0|0|248.0|0|2.0|0|0.0|100
0|2020-10-23|245.0|0|255.0|0|2.0|0|0.0|100
0|2020-10-24|245.0|0|257.0|0|2.0|0|0.0|100
0|2020-10-25|245.0|0|267.0|0|2.0|0|0.0|100
0|2020-10-26|270.0|0|270.0|0|2.0|0|0.0|100
0|2020-10-27|280.0|0|280.0|0|2.0|0|0.0|100
0|2020-10-28|280.0|0|288.0|0|2.0|0|0.0|100
0|2020-10-29|280.0|0|293.0|0|2.0|0|0.0|100
0|2020-10-30|280.0|0|298.0|0|2.0|0|0.0|100
0|2020-10-31|280.0|0|311.0|0|2.0|0|0.0|100
0|2020-11-01|280.0|0|317.0|0|2.0|0|0.0|100
0|2020-11-02|320.0|0|320.0|0|2.0|0|0.0|100
0|2020-11-03|324.0|0|324.0|0|2.0|0|0.0|100
0|2020-11-04|330.0|0|330.0|0|2.0|0|0.0|100
0|2020-11-05|333.0|0|333.0|0|2.0|0|0.0|100
0|2020-11-06|338.0|0|338.0|0|2.0|0|0.0|100
0|2020-11-07|346.0|0|346.0|0|2.0|0|0.0|100
0|2020-11-08|346.0|0|348.0|0|2.0|0|0.0|100
0|2020-11-09|363.0|0|363.0|0|3.0|0|0.0|100
0|2020-11-10|363.0|0|364.0|0|3.0|0|0.0|100
0|2020-11-11|368.0|0|368.0|0|3.0|0|0.0|100
0|2020-11-12|368.0|0|375.0|0|3.0|0|0.0|100
0|2020-11-13|383.0|0|383.0|0|3.0|0|0.0|100
0|2020-11-14|400.0|0|400.0|0|3.0|0|0.0|100
0|2020-11-15|400.0|0|401.0|0|3.0|0|0.0|100
0|2020-11-16|401.0|0|408.0|0|3.0|0|0.0|100
0|2020-11-17|401.0|0|413.0|0|3.0|0|0.0|100
0|2020-11-18|401.0|0|417.0|0|3.0|0|0.0|100
0|2020-11-19|401.0|0|424.0|0|3.0|0|0.0|100
0|2020-11-20|437.0|0|437.0|0|3.0|0|0.0|100
0|2020-11-21|437.0|0|449.0|0|3.0|0|0.0|100
0|2020-11-22|451.0|0|451.0|0|3.0|0|0.0|100
0|2020-11-23|451.0|0|455.0|0|3.0|0|0.0|100
0|2020-11-24|462.0|0|462.0|0|3.0|0|0.0|100
0|2020-11-25|462.0|0|468.0|0|3.0|0|0.0|100
0|2020-11-26|462.0|0|468.0|0|3.0|0|0.0|100
0|2020-11-27|488.0|0|488.0|0|3.0|0|0.0|100
0|2020-11-28|488.0|0|493.0|0|3.0|0|0.0|100
0|2020-11-29|502.0|0|502.0|0|3.0|0|0.0|100
0|2020-11-30|502.0|0|513.0|0|3.0|0|0.0|100
0|2020-12-01|502.0|0|518.0|0|3.0|0|0.0|100
0|2020-12-02|524.0|0|524.0|0|3.0|0|0.0|100
0|2020-12-03|536.0|0|536.0|0|3.0|0|0.0|100
0|2020-12-04|550.0|0|550.0|0|3.0|0|0.0|100
0|2020-12-05|560.0|0|560.0|0|3.0|0|0.0|100
0|2020-12-06|583.0|0|583.0|0|3.0|0|0.0|100
0|2020-12-07|583.0|0|587.0|0|3.0|0|0.0|100
0|2020-12-08|583.0|0|592.0|0|3.0|0|0.0|100
0|2020-12-09|583.0|0|605.0|0|3.0|0|0.0|100
0|2020-12-10|618.0|0|618.0|0|3.0|0|0.0|100
0|2020-12-11|642.0|0|642.0|0|3.0|0|0.0|100
0|2020-12-12|659.0|0|659.0|0|3.0|0|0.0|100
0|2020-12-13|667.0|0|667.0|0|3.0|0|0.0|100
0|2020-12-14|677.0|0|677.0|0|3.0|0|0.0|100
0|2020-12-15|677.0|0|681.0|0|3.0|0|0.0|100
0|2020-12-16|677.0|0|689.0|0|3.0|0|0.0|100
0|2020-12-17|677.0|0|696.0|0|3.0|0|0.0|100
0|2020-12-18|677.0|0|708.0|0|3.0|0|0.0|100
0|2020-12-19|734.0|0|734.0|0|3.0|0|0.0|100
0|2020-12-20|743.0|0|743.0|0|3.0|0|0.0|100
0|2020-12-21|743.0|0|748.0|0|3.0|0|0.0|100
0|2020-12-22|743.0|0|749.0|0|3.0|0|0.0|100
0|2020-12-23|743.0|0|756.0|0|3.0|0|0.0|100
0|2020-12-24|743.0|0|756.0|0|3.0|0|0.0|100
0|2020-12-25|743.0|0|756.0|0|3.0|0|0.0|100
0|2020-12-26|743.0|0|769.0|0|3.0|0|0.0|100
0|2020-12-27|743.0|0|794.0|0|3.0|0|0.0|100
0|2020-12-28|743.0|0|793.0|0|3.0|0|0.0|100
0|2020-12-29|743.0|0|800.0|0|4.0|0|0.0|100
0|2020-12-30|743.0|0|814.0|0|4.0|0|0.0|100
0|2020-12-31|743.0|0|814.0|0|4.0|0|0.0|100
0|2021-01-01|743.0|0|814.0|0|4.0|0|0.0|100
0|2021-01-02|743.0|0|841.0|0|4.0|0|0.0|100
0|2021-01-03|743.0|0|843.0|0|4.0|0|0.0|100
0|2021-01-04|849.0|0|849.0|0|4.0|0|0.0|100
0|2021-01-05|854.0|0|854.0|0|4.0|0|0.0|100
0|2021-01-06|880.0|0|880.0|0|4.0|0|0.0|100
0|2021-01-07|880.0|0|889.0|0|4.0|0|0.0|100
0|2021-01-08|896.0|0|896.0|0|4.0|0|0.0|100
0|2021-01-09|912.0|0|912.0|0|4.0|0|0.0|100
0|2021-01-10|912.0|0|918.0|0|4.0|0|0.0|100
0|2021-01-11|912.0|0|923.0|0|4.0|0|0.0|100
0|2021-01-12|912.0|0|929.0|0|4.0|0|0.0|100
0|2021-01-13|934.0|0|934.0|0|4.0|0|0.0|100
0|2021-01-14|948.0|0|948.0|0|5.0|0|0.0|100
0|2021-01-15|948.0|0|957.0|0|5.0|0|0.0|100
0|2021-01-16|967.0|0|967.0|0|5.0|0|0.0|100
0|2021-01-17|972.0|0|972.0|0|5.0|0|0.0|100
0|2021-01-18|972.0|0|974.0|0|5.0|0|0.0|100
0|2021-01-19|972.0|0|978.0|0|5.0|0|0.0|100
0|2021-01-20|989.0|0|989.0|0|5.0|0|0.0|100
0|2021-01-21|998.0|0|998.0|0|5.0|0|0.0|100
0|2021-01-22|1014.0|0|1014.0|0|5.0|0|0.0|100
0|2021-01-23|1029.0|0|1029.0|0|5.0|0|0.0|100
0|2021-01-24|1029.0|0|1036.0|0|5.0|0|0.0|100
0|2021-01-25|1039.0|0|1039.0|0|5.0|0|0.0|100
0|2021-01-26|1037.0|0|1037.0|0|5.0|0|0.0|100
0|2021-01-27|1043.0|0|1043.0|0|5.0|0|0.0|100
0|2021-01-28|1056.0|0|1056.0|0|6.0|0|0.0|100
0|2021-01-29|1069.0|0|1069.0|0|6.0|0|0.0|100
0|2021-01-30|1069.0|0|1076.0|0|6.0|0|0.0|100
0|2021-01-31|1069.0|0|1079.0|0|6.0|0|0.0|100
0|2021-02-01|1069.0|0|1090.0|0|6.0|0|0.0|100
0|2021-02-02|1069.0|0|1091.0|0|6.0|0|0.0|100
0|2021-02-03|1069.0|0|1103.0|0|6.0|0|0.0|100
0|2021-02-04|1069.0|0|1110.0|0|6.0|0|0.0|100
0|2021-02-05|1118.0|0|1118.0|0|6.0|0|0.0|100
0|2021-02-06|1123.0|0|1123.0|0|6.0|0|0.0|100
0|2021-02-07|1123.0|0|1126.0|0|6.0|0|0.0|100
0|2021-02-08|1128.0|0|1128.0|0|6.0|0|0.0|100
0|2021-02-09|1128.0|0|1128.0|0|6.0|0|0.0|100
