|dates|Seward_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Seward_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Seward_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Seward_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Seward_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Seward_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Seward_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Seward_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-05-15|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-05-16|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-05-17|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-18|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-05-19|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-05-20|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-05-21|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-22|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-23|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-24|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-25|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-26|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-27|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-28|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-29|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-30|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-05-31|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-01|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-02|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-03|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-04|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-05|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-06|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-07|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-08|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-09|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-10|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-11|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-12|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-13|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-14|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-15|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-16|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-17|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-18|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-19|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-20|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-21|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-22|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-23|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-24|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-25|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-26|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-27|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-28|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-29|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-30|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-07-01|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-02|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-03|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-07-04|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-05|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-06|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-07-07|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-07-08|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-07-09|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-07-10|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-07-11|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-07-12|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-07-13|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-07-14|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-07-15|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-16|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-17|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-18|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-07-19|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-07-20|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-07-21|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-07-22|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-07-23|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-07-24|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-07-25|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-07-26|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-07-27|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-07-28|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-07-29|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-30|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-07-31|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-08-01|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-08-02|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-08-03|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-08-04|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-08-05|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-08-06|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-08-07|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-08-08|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-08-09|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-08-10|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-08-11|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-08-12|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-08-13|127.0|0|127.0|0|1.0|0|0.0|100
0|2020-08-14|130.0|0|130.0|0|1.0|0|0.0|100
0|2020-08-15|131.0|0|131.0|0|1.0|0|0.0|100
0|2020-08-16|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-08-17|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-08-18|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-08-19|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-08-20|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-08-21|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-08-22|145.0|0|145.0|0|2.0|0|0.0|100
0|2020-08-23|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-08-24|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-08-25|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-08-26|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-08-27|157.0|0|157.0|0|2.0|0|0.0|100
0|2020-08-28|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-08-29|163.0|0|163.0|0|2.0|0|0.0|100
0|2020-08-30|163.0|0|163.0|0|2.0|0|0.0|100
0|2020-08-31|164.0|0|164.0|0|2.0|0|0.0|100
0|2020-09-01|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-09-02|167.0|0|167.0|0|2.0|0|0.0|100
0|2020-09-03|171.0|0|171.0|0|2.0|0|0.0|100
0|2020-09-04|172.0|0|172.0|0|2.0|0|0.0|100
0|2020-09-05|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-09-06|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-09-07|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-09-08|173.0|0|177.0|0|2.0|0|0.0|100
0|2020-09-09|179.0|0|179.0|0|3.0|0|0.0|100
0|2020-09-10|179.0|0|179.0|0|3.0|0|0.0|100
0|2020-09-11|181.0|0|181.0|0|3.0|0|0.0|100
0|2020-09-12|181.0|0|187.0|0|3.0|0|0.0|100
0|2020-09-13|187.0|0|187.0|0|3.0|0|0.0|100
0|2020-09-14|187.0|0|190.0|0|3.0|0|0.0|100
0|2020-09-15|193.0|0|193.0|0|3.0|0|0.0|100
0|2020-09-16|196.0|0|196.0|0|3.0|0|0.0|100
0|2020-09-17|198.0|0|198.0|0|3.0|0|0.0|100
0|2020-09-18|200.0|0|200.0|0|3.0|0|0.0|100
0|2020-09-19|203.0|0|203.0|0|3.0|0|0.0|100
0|2020-09-20|203.0|0|206.0|0|3.0|0|0.0|100
0|2020-09-21|207.0|0|207.0|0|3.0|0|0.0|100
0|2020-09-22|212.0|0|212.0|0|3.0|0|0.0|100
0|2020-09-23|216.0|0|216.0|0|3.0|0|0.0|100
0|2020-09-24|218.0|0|218.0|0|3.0|0|0.0|100
0|2020-09-25|223.0|0|223.0|0|3.0|0|0.0|100
0|2020-09-26|232.0|0|232.0|0|3.0|0|0.0|100
0|2020-09-27|233.0|0|233.0|0|3.0|0|0.0|100
0|2020-09-28|233.0|0|233.0|0|3.0|0|0.0|100
0|2020-09-29|238.0|0|238.0|0|3.0|0|0.0|100
0|2020-09-30|239.0|0|239.0|0|3.0|0|0.0|100
0|2020-10-01|242.0|0|242.0|0|3.0|0|0.0|100
0|2020-10-02|247.0|0|247.0|0|3.0|0|0.0|100
0|2020-10-03|249.0|0|249.0|0|3.0|0|0.0|100
0|2020-10-04|249.0|0|249.0|0|3.0|0|0.0|100
0|2020-10-05|251.0|0|251.0|0|3.0|0|0.0|100
0|2020-10-06|253.0|0|253.0|0|3.0|0|0.0|100
0|2020-10-07|256.0|0|256.0|0|3.0|0|0.0|100
0|2020-10-08|261.0|0|261.0|0|3.0|0|0.0|100
0|2020-10-09|261.0|0|261.0|0|3.0|0|0.0|100
0|2020-10-10|266.0|0|266.0|0|3.0|0|0.0|100
0|2020-10-11|267.0|0|267.0|0|3.0|0|0.0|100
0|2020-10-12|268.0|0|268.0|0|3.0|0|0.0|100
0|2020-10-13|274.0|0|274.0|0|3.0|0|0.0|100
0|2020-10-14|278.0|0|278.0|0|3.0|0|0.0|100
0|2020-10-15|284.0|0|284.0|0|3.0|0|0.0|100
0|2020-10-16|291.0|0|291.0|0|3.0|0|0.0|100
0|2020-10-17|298.0|0|298.0|0|3.0|0|0.0|100
0|2020-10-18|308.0|0|308.0|0|3.0|0|0.0|100
0|2020-10-19|311.0|0|311.0|0|3.0|0|0.0|100
0|2020-10-20|314.0|0|314.0|0|3.0|0|0.0|100
0|2020-10-21|323.0|0|323.0|0|3.0|0|0.0|100
0|2020-10-22|323.0|0|329.0|0|3.0|0|0.0|100
0|2020-10-23|323.0|0|338.0|0|3.0|0|0.0|100
0|2020-10-24|323.0|0|347.0|0|3.0|0|0.0|100
0|2020-10-25|323.0|0|352.0|0|3.0|0|0.0|100
0|2020-10-26|357.0|0|357.0|0|3.0|0|0.0|100
0|2020-10-27|363.0|0|363.0|0|3.0|0|0.0|100
0|2020-10-28|363.0|0|368.0|0|3.0|0|0.0|100
0|2020-10-29|386.0|0|386.0|0|3.0|0|0.0|100
0|2020-10-30|402.0|0|402.0|0|3.0|0|0.0|100
0|2020-10-31|433.0|0|433.0|0|3.0|0|0.0|100
0|2020-11-01|433.0|0|441.0|0|3.0|0|0.0|100
0|2020-11-02|443.0|0|443.0|0|3.0|0|0.0|100
0|2020-11-03|443.0|0|451.0|0|3.0|0|0.0|100
0|2020-11-04|443.0|0|468.0|0|3.0|0|0.0|100
0|2020-11-05|443.0|0|494.0|0|3.0|0|0.0|100
0|2020-11-06|443.0|0|523.0|0|3.0|0|0.0|100
0|2020-11-07|536.0|0|679.0|0|3.0|0|0.0|100
0|2020-11-08|555.0|0|688.0|0|3.0|0|0.0|100
0|2020-11-09|555.0|0|725.0|0|3.0|0|0.0|100
0|2020-11-10|555.0|0|735.0|0|3.0|0|0.0|100
0|2020-11-11|555.0|0|771.0|0|3.0|0|0.0|100
0|2020-11-12|610.0|0|776.0|0|3.0|0|0.0|100
0|2020-11-13|610.0|0|806.0|0|3.0|0|0.0|100
0|2020-11-14|610.0|0|814.0|0|3.0|0|0.0|100
0|2020-11-15|610.0|0|821.0|0|3.0|0|0.0|100
0|2020-11-16|667.0|0|849.0|0|3.0|0|0.0|100
0|2020-11-17|667.0|0|854.0|0|3.0|0|0.0|100
0|2020-11-18|667.0|0|901.0|0|3.0|0|0.0|100
0|2020-11-19|667.0|0|908.0|0|3.0|0|0.0|100
0|2020-11-20|725.0|0|934.0|0|4.0|0|0.0|100
0|2020-11-21|725.0|0|938.0|0|4.0|0|0.0|100
0|2020-11-22|725.0|0|948.0|0|4.0|0|0.0|100
0|2020-11-23|725.0|0|987.0|0|4.0|0|0.0|100
0|2020-11-24|780.0|0|994.0|0|8.0|0|0.0|100
0|2020-11-25|780.0|0|1025.0|0|8.0|0|0.0|100
0|2020-11-26|780.0|0|1033.0|0|8.0|0|0.0|100
0|2020-11-27|780.0|0|1048.0|0|8.0|0|0.0|100
0|2020-11-28|780.0|0|1056.0|0|8.0|0|0.0|100
0|2020-11-29|780.0|0|1059.0|0|8.0|0|0.0|100
0|2020-11-30|875.0|0|1085.0|0|8.0|0|0.0|100
0|2020-12-01|875.0|0|1090.0|0|8.0|0|0.0|100
0|2020-12-02|900.0|0|1108.0|0|8.0|0|0.0|100
0|2020-12-03|908.0|0|1112.0|0|8.0|0|0.0|100
0|2020-12-04|908.0|0|1120.0|0|8.0|0|0.0|100
0|2020-12-05|926.0|0|1127.0|0|8.0|0|0.0|100
0|2020-12-06|926.0|0|1133.0|0|8.0|0|0.0|100
0|2020-12-07|945.0|0|1155.0|0|9.0|0|0.0|100
0|2020-12-08|945.0|0|1157.0|0|9.0|0|0.0|100
0|2020-12-09|945.0|0|1173.0|0|10.0|0|0.0|100
0|2020-12-10|963.0|0|1178.0|0|15.0|0|0.0|100
0|2020-12-11|968.0|0|1198.0|0|15.0|0|0.0|100
0|2020-12-12|974.0|0|1201.0|0|15.0|0|0.0|100
0|2020-12-13|974.0|0|1208.0|0|15.0|0|0.0|100
0|2020-12-14|990.0|0|1223.0|0|19.0|0|0.0|100
0|2020-12-15|1009.0|0|1233.0|0|19.0|0|0.0|100
0|2020-12-16|1041.0|0|1263.0|0|19.0|0|0.0|100
0|2020-12-17|1041.0|0|1265.0|0|19.0|0|0.0|100
0|2020-12-18|1049.0|0|1278.0|0|19.0|0|0.0|100
0|2020-12-19|1049.0|0|1289.0|0|19.0|0|0.0|100
0|2020-12-20|1049.0|0|1292.0|0|19.0|0|0.0|100
0|2020-12-21|1081.0|0|1307.0|0|19.0|0|0.0|100
0|2020-12-22|1081.0|0|1307.0|0|19.0|0|0.0|100
0|2020-12-23|1098.0|0|1326.0|0|19.0|0|0.0|100
0|2020-12-24|1101.0|0|1328.0|0|19.0|0|0.0|100
0|2020-12-25|1115.0|0|1335.0|0|19.0|0|0.0|100
0|2020-12-26|1116.0|0|1335.0|0|19.0|0|0.0|100
0|2020-12-27|1120.0|0|1337.0|0|19.0|0|0.0|100
0|2020-12-28|1120.0|0|1348.0|0|19.0|0|0.0|100
0|2020-12-29|1133.0|0|1352.0|0|19.0|0|0.0|100
0|2020-12-30|1139.0|0|1355.0|0|19.0|0|0.0|100
0|2020-12-31|1139.0|0|1356.0|0|19.0|0|0.0|100
0|2021-01-01|1156.0|0|1396.0|0|19.0|0|0.0|100
0|2021-01-02|1158.0|0|1397.0|0|19.0|0|0.0|100
0|2021-01-03|1158.0|0|1400.0|0|19.0|0|0.0|100
0|2021-01-04|1166.0|0|1412.0|0|19.0|0|0.0|100
0|2021-01-05|1166.0|0|1415.0|0|19.0|0|0.0|100
0|2021-01-06|1182.0|0|1429.0|0|22.0|0|0.0|100
0|2021-01-07|1182.0|0|1430.0|0|22.0|0|0.0|100
0|2021-01-08|1187.0|0|1437.0|0|23.0|0|0.0|100
0|2021-01-09|1187.0|0|1439.0|0|23.0|0|0.0|100
0|2021-01-10|1187.0|0|1440.0|0|23.0|0|0.0|100
0|2021-01-11|1187.0|0|1447.0|0|23.0|0|0.0|100
0|2021-01-12|1200.0|0|1449.0|0|23.0|0|0.0|100
0|2021-01-13|1200.0|0|1455.0|0|23.0|0|0.0|100
0|2021-01-14|1200.0|0|1456.0|0|23.0|0|0.0|100
0|2021-01-15|1213.0|0|1459.0|0|25.0|0|0.0|100
0|2021-01-16|1213.0|0|1459.0|0|25.0|0|0.0|100
0|2021-01-17|1227.0|0|1466.0|0|25.0|0|0.0|100
0|2021-01-18|1227.0|0|1478.0|0|25.0|0|0.0|100
0|2021-01-19|1227.0|0|1478.0|0|25.0|0|0.0|100
0|2021-01-20|1237.0|0|1488.0|0|25.0|0|0.0|100
0|2021-01-21|1237.0|0|1489.0|0|25.0|0|0.0|100
0|2021-01-22|1237.0|0|1494.0|0|25.0|0|0.0|100
0|2021-01-23|1246.0|0|1496.0|0|25.0|0|0.0|100
0|2021-01-24|1246.0|0|1498.0|0|25.0|0|0.0|100
0|2021-01-25|1252.0|0|1507.0|0|25.0|0|0.0|100
0|2021-01-26|1252.0|0|1507.0|0|25.0|0|0.0|100
0|2021-01-27|1252.0|0|1509.0|0|25.0|0|0.0|100
0|2021-01-28|1252.0|0|1512.0|0|25.0|0|0.0|100
0|2021-01-29|1252.0|0|1516.0|0|25.0|0|0.0|100
0|2021-01-30|1252.0|0|1519.0|0|25.0|0|0.0|100
0|2021-01-31|1263.0|0|1519.0|0|25.0|0|0.0|100
0|2021-02-01|1264.0|0|1521.0|0|25.0|0|0.0|100
0|2021-02-02|1264.0|0|1522.0|0|25.0|0|0.0|100
0|2021-02-03|1267.0|0|1525.0|0|25.0|0|0.0|100
0|2021-02-04|1267.0|0|1526.0|0|25.0|0|0.0|100
0|2021-02-05|1272.0|0|1528.0|0|25.0|0|0.0|100
0|2021-02-06|1274.0|0|1529.0|0|25.0|0|0.0|100
