|dates|Sabine_Texas_UnitedStates.JHU_ConfirmedCases.data|Sabine_Texas_UnitedStates.JHU_ConfirmedCases.missing|Sabine_Texas_UnitedStates.NYT_ConfirmedCases.data|Sabine_Texas_UnitedStates.NYT_ConfirmedCases.missing|Sabine_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Sabine_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Sabine_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Sabine_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-23|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-30|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-31|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-01|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-02|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-03|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-04|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-05|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-06|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-07|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-08|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-09|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-10|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-11|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-12|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-13|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-14|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-15|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-16|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-17|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-18|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-19|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-20|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-21|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-22|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-23|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-24|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-25|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-26|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-27|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-28|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-06-29|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-06-30|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-07-01|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-07-02|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-07-03|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-07-04|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-07-05|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-07-06|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-07-07|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-07-08|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-07-09|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-07-10|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-07-11|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-07-12|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-07-13|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-07-14|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-07-15|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-07-16|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-07-17|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-18|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-19|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-20|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-21|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-22|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-23|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-24|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-07-25|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-26|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-07-27|37.0|0|37.0|0|5.0|0|0.0|100
0|2020-07-28|37.0|0|37.0|0|6.0|0|0.0|100
0|2020-07-29|39.0|0|39.0|0|6.0|0|0.0|100
0|2020-07-30|39.0|0|39.0|0|6.0|0|0.0|100
0|2020-07-31|39.0|0|39.0|0|6.0|0|0.0|100
0|2020-08-01|44.0|0|44.0|0|6.0|0|0.0|100
0|2020-08-02|44.0|0|44.0|0|6.0|0|0.0|100
0|2020-08-03|44.0|0|44.0|0|6.0|0|0.0|100
0|2020-08-04|49.0|0|49.0|0|6.0|0|0.0|100
0|2020-08-05|51.0|0|51.0|0|6.0|0|0.0|100
0|2020-08-06|51.0|0|51.0|0|6.0|0|0.0|100
0|2020-08-07|51.0|0|51.0|0|6.0|0|0.0|100
0|2020-08-08|51.0|0|51.0|0|6.0|0|0.0|100
0|2020-08-09|51.0|0|51.0|0|6.0|0|0.0|100
0|2020-08-10|51.0|0|51.0|0|6.0|0|0.0|100
0|2020-08-11|62.0|0|62.0|0|6.0|0|0.0|100
0|2020-08-12|62.0|0|62.0|0|6.0|0|0.0|100
0|2020-08-13|62.0|0|62.0|0|6.0|0|0.0|100
0|2020-08-14|62.0|0|62.0|0|6.0|0|0.0|100
0|2020-08-15|65.0|0|65.0|0|6.0|0|0.0|100
0|2020-08-16|65.0|0|65.0|0|6.0|0|0.0|100
0|2020-08-17|66.0|0|66.0|0|6.0|0|0.0|100
0|2020-08-18|66.0|0|66.0|0|6.0|0|0.0|100
0|2020-08-19|69.0|0|69.0|0|6.0|0|0.0|100
0|2020-08-20|69.0|0|69.0|0|6.0|0|0.0|100
0|2020-08-21|72.0|0|72.0|0|6.0|0|0.0|100
0|2020-08-22|72.0|0|72.0|0|6.0|0|0.0|100
0|2020-08-23|72.0|0|72.0|0|6.0|0|0.0|100
0|2020-08-24|72.0|0|72.0|0|6.0|0|0.0|100
0|2020-08-25|72.0|0|72.0|0|6.0|0|0.0|100
0|2020-08-26|72.0|0|72.0|0|6.0|0|0.0|100
0|2020-08-27|72.0|0|72.0|0|6.0|0|0.0|100
0|2020-08-28|72.0|0|72.0|0|6.0|0|0.0|100
0|2020-08-29|72.0|0|72.0|0|6.0|0|0.0|100
0|2020-08-30|72.0|0|72.0|0|6.0|0|0.0|100
0|2020-08-31|72.0|0|72.0|0|6.0|0|0.0|100
0|2020-09-01|73.0|0|73.0|0|8.0|0|0.0|100
0|2020-09-02|73.0|0|73.0|0|8.0|0|0.0|100
0|2020-09-03|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-09-04|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-09-05|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-09-06|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-09-07|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-09-08|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-09-09|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-09-10|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-09-11|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-09-12|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-09-13|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-09-14|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-09-15|76.0|0|76.0|0|8.0|0|0.0|100
0|2020-09-16|77.0|0|77.0|0|8.0|0|0.0|100
0|2020-09-17|77.0|0|77.0|0|8.0|0|0.0|100
0|2020-09-18|77.0|0|77.0|0|8.0|0|0.0|100
0|2020-09-19|77.0|0|77.0|0|8.0|0|0.0|100
0|2020-09-20|77.0|0|77.0|0|8.0|0|0.0|100
0|2020-09-21|77.0|0|77.0|0|8.0|0|0.0|100
0|2020-09-22|77.0|0|77.0|0|8.0|0|0.0|100
0|2020-09-23|77.0|0|77.0|0|8.0|0|0.0|100
0|2020-09-24|77.0|0|77.0|0|8.0|0|0.0|100
0|2020-09-25|78.0|0|77.0|0|8.0|0|0.0|100
0|2020-09-26|78.0|0|78.0|0|8.0|0|0.0|100
0|2020-09-27|78.0|0|78.0|0|8.0|0|0.0|100
0|2020-09-28|78.0|0|78.0|0|8.0|0|0.0|100
0|2020-09-29|81.0|0|81.0|0|8.0|0|0.0|100
0|2020-09-30|81.0|0|81.0|0|8.0|0|0.0|100
0|2020-10-01|82.0|0|82.0|0|8.0|0|0.0|100
0|2020-10-02|82.0|0|82.0|0|8.0|0|0.0|100
0|2020-10-03|82.0|0|82.0|0|8.0|0|0.0|100
0|2020-10-04|82.0|0|82.0|0|8.0|0|0.0|100
0|2020-10-05|82.0|0|82.0|0|8.0|0|0.0|100
0|2020-10-06|82.0|0|82.0|0|8.0|0|0.0|100
0|2020-10-07|82.0|0|82.0|0|8.0|0|0.0|100
0|2020-10-08|82.0|0|82.0|0|8.0|0|0.0|100
0|2020-10-09|85.0|0|85.0|0|8.0|0|0.0|100
0|2020-10-10|85.0|0|85.0|0|8.0|0|0.0|100
0|2020-10-11|85.0|0|85.0|0|8.0|0|0.0|100
0|2020-10-12|85.0|0|85.0|0|8.0|0|0.0|100
0|2020-10-13|85.0|0|85.0|0|9.0|0|0.0|100
0|2020-10-14|86.0|0|86.0|0|9.0|0|0.0|100
0|2020-10-15|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-10-16|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-10-17|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-10-18|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-10-19|87.0|0|87.0|0|9.0|0|0.0|100
0|2020-10-20|89.0|0|89.0|0|9.0|0|0.0|100
0|2020-10-21|89.0|0|89.0|0|9.0|0|0.0|100
0|2020-10-22|89.0|0|89.0|0|9.0|0|0.0|100
0|2020-10-23|89.0|0|90.0|0|9.0|0|0.0|100
0|2020-10-24|89.0|0|92.0|0|9.0|0|0.0|100
0|2020-10-25|89.0|0|92.0|0|9.0|0|0.0|100
0|2020-10-26|94.0|0|94.0|0|9.0|0|0.0|100
0|2020-10-27|94.0|0|94.0|0|9.0|0|0.0|100
0|2020-10-28|94.0|0|99.0|0|9.0|0|0.0|100
0|2020-10-29|94.0|0|99.0|0|9.0|0|0.0|100
0|2020-10-30|94.0|0|102.0|0|9.0|0|0.0|100
0|2020-10-31|94.0|0|102.0|0|9.0|0|0.0|100
0|2020-11-01|94.0|0|102.0|0|9.0|0|0.0|100
0|2020-11-02|102.0|0|102.0|0|9.0|0|0.0|100
0|2020-11-03|105.0|0|105.0|0|9.0|0|0.0|100
0|2020-11-04|106.0|0|106.0|0|9.0|0|0.0|100
0|2020-11-05|106.0|0|109.0|0|9.0|0|0.0|100
0|2020-11-06|109.0|0|109.0|0|9.0|0|0.0|100
0|2020-11-07|109.0|0|109.0|0|9.0|0|0.0|100
0|2020-11-08|109.0|0|109.0|0|9.0|0|0.0|100
0|2020-11-09|109.0|0|109.0|0|9.0|0|0.0|100
0|2020-11-10|109.0|0|109.0|0|9.0|0|0.0|100
0|2020-11-11|111.0|0|111.0|0|9.0|0|0.0|100
0|2020-11-12|111.0|0|111.0|0|9.0|0|0.0|100
0|2020-11-13|113.0|0|113.0|0|10.0|0|0.0|100
0|2020-11-14|113.0|0|113.0|0|10.0|0|0.0|100
0|2020-11-15|113.0|0|117.0|0|10.0|0|0.0|100
0|2020-11-16|117.0|0|117.0|0|10.0|0|0.0|100
0|2020-11-17|117.0|0|117.0|0|10.0|0|0.0|100
0|2020-11-18|117.0|0|120.0|0|10.0|0|0.0|100
0|2020-11-19|117.0|0|120.0|0|10.0|0|0.0|100
0|2020-11-20|120.0|0|120.0|0|10.0|0|0.0|100
0|2020-11-21|120.0|0|121.0|0|10.0|0|0.0|100
0|2020-11-22|120.0|0|121.0|0|10.0|0|0.0|100
0|2020-11-23|120.0|0|121.0|0|10.0|0|0.0|100
0|2020-11-24|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-11-25|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-11-26|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-11-27|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-11-28|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-11-29|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-11-30|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-12-01|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-12-02|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-12-03|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-12-04|122.0|0|122.0|0|10.0|0|0.0|100
0|2020-12-05|122.0|0|122.0|0|11.0|0|0.0|100
0|2020-12-06|126.0|0|126.0|0|11.0|0|0.0|100
0|2020-12-07|126.0|0|126.0|0|11.0|0|0.0|100
0|2020-12-08|126.0|0|127.0|0|11.0|0|0.0|100
0|2020-12-09|126.0|0|133.0|0|11.0|0|0.0|100
0|2020-12-10|134.0|0|134.0|0|11.0|0|0.0|100
0|2020-12-11|134.0|0|269.0|0|11.0|0|0.0|100
0|2020-12-12|135.0|0|271.0|0|11.0|0|0.0|100
0|2020-12-13|135.0|0|271.0|0|11.0|0|0.0|100
0|2020-12-14|271.0|0|271.0|0|11.0|0|0.0|100
0|2020-12-15|271.0|0|271.0|0|13.0|0|0.0|100
0|2020-12-16|271.0|0|292.0|0|13.0|0|0.0|100
0|2020-12-17|304.0|0|304.0|0|13.0|0|0.0|100
0|2020-12-18|334.0|0|334.0|0|13.0|0|0.0|100
0|2020-12-19|334.0|0|340.0|0|13.0|0|0.0|100
0|2020-12-20|334.0|0|340.0|0|13.0|0|0.0|100
0|2020-12-21|340.0|0|340.0|0|13.0|0|0.0|100
0|2020-12-22|358.0|0|358.0|0|13.0|0|0.0|100
0|2020-12-23|372.0|0|372.0|0|13.0|0|0.0|100
0|2020-12-24|372.0|0|372.0|0|13.0|0|0.0|100
0|2020-12-25|372.0|0|372.0|0|13.0|0|0.0|100
0|2020-12-26|372.0|0|372.0|0|13.0|0|0.0|100
0|2020-12-27|372.0|0|372.0|0|13.0|0|0.0|100
0|2020-12-28|372.0|0|372.0|0|13.0|0|0.0|100
0|2020-12-29|384.0|0|384.0|0|14.0|0|0.0|100
0|2020-12-30|391.0|0|391.0|0|14.0|0|0.0|100
0|2020-12-31|391.0|0|391.0|0|14.0|0|0.0|100
0|2021-01-01|391.0|0|391.0|0|18.0|0|0.0|100
0|2021-01-02|391.0|0|391.0|0|18.0|0|0.0|100
0|2021-01-03|391.0|0|391.0|0|18.0|0|0.0|100
0|2021-01-04|391.0|0|391.0|0|18.0|0|0.0|100
0|2021-01-05|391.0|0|418.0|0|18.0|0|0.0|100
0|2021-01-06|418.0|0|418.0|0|18.0|0|0.0|100
0|2021-01-07|428.0|0|428.0|0|18.0|0|0.0|100
0|2021-01-08|428.0|0|599.0|0|20.0|0|0.0|100
0|2021-01-09|599.0|0|599.0|0|20.0|0|0.0|100
0|2021-01-10|599.0|0|599.0|0|20.0|0|0.0|100
0|2021-01-11|599.0|0|599.0|0|20.0|0|0.0|100
0|2021-01-12|603.0|0|603.0|0|21.0|0|0.0|100
0|2021-01-13|603.0|0|606.0|0|21.0|0|0.0|100
0|2021-01-14|603.0|0|611.0|0|21.0|0|0.0|100
0|2021-01-15|603.0|0|612.0|0|24.0|0|0.0|100
0|2021-01-16|603.0|0|613.0|0|24.0|0|0.0|100
0|2021-01-17|446.0|0|446.0|0|25.0|0|0.0|100
0|2021-01-18|446.0|0|446.0|0|25.0|0|0.0|100
0|2021-01-19|452.0|0|452.0|0|28.0|0|0.0|100
0|2021-01-20|452.0|0|452.0|0|28.0|0|0.0|100
0|2021-01-21|462.0|0|462.0|0|28.0|0|0.0|100
0|2021-01-22|462.0|0|462.0|0|28.0|0|0.0|100
0|2021-01-23|462.0|0|463.0|0|28.0|0|0.0|100
0|2021-01-24|463.0|0|463.0|0|30.0|0|0.0|100
0|2021-01-25|463.0|0|463.0|0|30.0|0|0.0|100
0|2021-01-26|463.0|0|463.0|0|30.0|0|0.0|100
0|2021-01-27|463.0|0|468.0|0|30.0|0|0.0|100
0|2021-01-28|470.0|0|470.0|0|32.0|0|0.0|100
0|2021-01-29|470.0|0|470.0|0|32.0|0|0.0|100
0|2021-01-30|470.0|0|470.0|0|32.0|0|0.0|100
0|2021-01-31|470.0|0|470.0|0|32.0|0|0.0|100
0|2021-02-01|470.0|0|470.0|0|32.0|0|0.0|100
0|2021-02-02|470.0|0|471.0|0|32.0|0|0.0|100
0|2021-02-03|471.0|0|471.0|0|34.0|0|0.0|100
0|2021-02-04|476.0|0|476.0|0|35.0|0|0.0|100
0|2021-02-05|477.0|0|477.0|0|35.0|0|0.0|100
0|2021-02-06|477.0|0|477.0|0|35.0|0|0.0|100
0|2021-02-07|477.0|0|477.0|0|37.0|0|0.0|100
0|2021-02-08|477.0|0|477.0|0|37.0|0|0.0|100
0|2021-02-09|477.0|0|477.0|0|37.0|0|0.0|100
0|2021-02-10|479.0|0|479.0|0|37.0|0|0.0|100
0|2021-02-11|486.0|0|486.0|0|37.0|0|0.0|100
