|dates|Johnson_Iowa_UnitedStates.JHU_ConfirmedCases.data|Johnson_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Johnson_Iowa_UnitedStates.NYT_ConfirmedCases.data|Johnson_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Johnson_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Johnson_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Johnson_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Johnson_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|562.0|0|562.0|0|7.0|0|0.0|100
0|2020-05-15|565.0|0|565.0|0|7.0|0|0.0|100
0|2020-05-16|567.0|0|567.0|0|7.0|0|0.0|100
0|2020-05-17|569.0|0|569.0|0|7.0|0|0.0|100
0|2020-05-18|574.0|0|574.0|0|7.0|0|0.0|100
0|2020-05-19|574.0|0|574.0|0|7.0|0|0.0|100
0|2020-05-20|579.0|0|579.0|0|7.0|0|0.0|100
0|2020-05-21|585.0|0|585.0|0|7.0|0|0.0|100
0|2020-05-22|591.0|0|591.0|0|7.0|0|0.0|100
0|2020-05-23|593.0|0|591.0|0|7.0|0|0.0|100
0|2020-05-24|598.0|0|599.0|0|7.0|0|0.0|100
0|2020-05-25|602.0|0|603.0|0|7.0|0|0.0|100
0|2020-05-26|605.0|0|605.0|0|7.0|0|0.0|100
0|2020-05-27|605.0|0|607.0|0|8.0|0|0.0|100
0|2020-05-28|607.0|0|607.0|0|8.0|0|0.0|100
0|2020-05-29|610.0|0|612.0|0|8.0|0|0.0|100
0|2020-05-30|614.0|0|614.0|0|9.0|0|0.0|100
0|2020-05-31|614.0|0|615.0|0|9.0|0|0.0|100
0|2020-06-01|614.0|0|614.0|0|9.0|0|0.0|100
0|2020-06-02|616.0|0|615.0|0|9.0|0|0.0|100
0|2020-06-03|616.0|0|616.0|0|9.0|0|0.0|100
0|2020-06-04|618.0|0|619.0|0|9.0|0|0.0|100
0|2020-06-05|619.0|0|622.0|0|8.0|0|0.0|100
0|2020-06-06|624.0|0|625.0|0|8.0|0|0.0|100
0|2020-06-07|626.0|0|626.0|0|8.0|0|0.0|100
0|2020-06-08|625.0|0|627.0|0|8.0|0|0.0|100
0|2020-06-09|630.0|0|630.0|0|8.0|0|0.0|100
0|2020-06-10|633.0|0|625.0|0|8.0|0|0.0|100
0|2020-06-11|629.0|0|630.0|0|8.0|0|0.0|100
0|2020-06-12|635.0|0|636.0|0|8.0|0|0.0|100
0|2020-06-13|637.0|0|638.0|0|8.0|0|0.0|100
0|2020-06-14|638.0|0|638.0|0|8.0|0|0.0|100
0|2020-06-15|643.0|0|644.0|0|8.0|0|0.0|100
0|2020-06-16|650.0|0|653.0|0|8.0|0|0.0|100
0|2020-06-17|668.0|0|674.0|0|8.0|0|0.0|100
0|2020-06-18|686.0|0|696.0|0|8.0|0|0.0|100
0|2020-06-19|711.0|0|721.0|0|8.0|0|0.0|100
0|2020-06-20|722.0|0|725.0|0|8.0|0|0.0|100
0|2020-06-21|756.0|0|760.0|0|8.0|0|0.0|100
0|2020-06-22|775.0|0|781.0|0|8.0|0|0.0|100
0|2020-06-23|811.0|0|811.0|0|8.0|0|0.0|100
0|2020-06-24|811.0|0|858.0|0|8.0|0|0.0|100
0|2020-06-25|911.0|0|914.0|0|8.0|0|0.0|100
0|2020-06-26|958.0|0|964.0|0|8.0|0|0.0|100
0|2020-06-27|988.0|0|1016.0|0|8.0|0|0.0|100
0|2020-06-28|1033.0|0|1033.0|0|8.0|0|0.0|100
0|2020-06-29|1115.0|0|1119.0|0|8.0|0|0.0|100
0|2020-06-30|1145.0|0|1150.0|0|8.0|0|0.0|100
0|2020-07-01|1181.0|0|1186.0|0|8.0|0|0.0|100
0|2020-07-02|1231.0|0|1231.0|0|8.0|0|0.0|100
0|2020-07-03|1238.0|0|1243.0|0|8.0|0|0.0|100
0|2020-07-04|1264.0|0|1269.0|0|8.0|0|0.0|100
0|2020-07-05|1292.0|0|1297.0|0|8.0|0|0.0|100
0|2020-07-06|1314.0|0|1314.0|0|8.0|0|0.0|100
0|2020-07-07|1340.0|0|1340.0|0|8.0|0|0.0|100
0|2020-07-08|1363.0|0|1364.0|0|8.0|0|0.0|100
0|2020-07-09|1384.0|0|1385.0|0|8.0|0|0.0|100
0|2020-07-10|1405.0|0|1406.0|0|8.0|0|0.0|100
0|2020-07-11|1426.0|0|1427.0|0|8.0|0|0.0|100
0|2020-07-12|1479.0|0|1479.0|0|8.0|0|0.0|100
0|2020-07-13|1487.0|0|1487.0|0|8.0|0|0.0|100
0|2020-07-14|1493.0|0|1500.0|0|8.0|0|0.0|100
0|2020-07-15|1543.0|0|1542.0|0|8.0|0|0.0|100
0|2020-07-16|1572.0|0|1575.0|0|9.0|0|0.0|100
0|2020-07-17|1598.0|0|1598.0|0|9.0|0|0.0|100
0|2020-07-18|1609.0|0|1606.0|0|9.0|0|0.0|100
0|2020-07-19|1628.0|0|1628.0|0|10.0|0|0.0|100
0|2020-07-20|1636.0|0|1634.0|0|10.0|0|0.0|100
0|2020-07-21|1651.0|0|1651.0|0|10.0|0|0.0|100
0|2020-07-22|1676.0|0|1676.0|0|10.0|0|0.0|100
0|2020-07-23|1701.0|0|1700.0|0|10.0|0|0.0|100
0|2020-07-24|1720.0|0|1719.0|0|10.0|0|0.0|100
0|2020-07-25|1735.0|0|1732.0|0|10.0|0|0.0|100
0|2020-07-26|1751.0|0|1751.0|0|10.0|0|0.0|100
0|2020-07-27|1766.0|0|1766.0|0|12.0|0|0.0|100
0|2020-07-28|1781.0|0|1781.0|0|12.0|0|0.0|100
0|2020-07-29|1822.0|0|1822.0|0|14.0|0|0.0|100
0|2020-07-30|1856.0|0|1854.0|0|14.0|0|0.0|100
0|2020-07-31|1881.0|0|1881.0|0|15.0|0|0.0|100
0|2020-08-01|1901.0|0|1901.0|0|15.0|0|0.0|100
0|2020-08-02|1918.0|0|1918.0|0|15.0|0|0.0|100
0|2020-08-03|1933.0|0|1933.0|0|15.0|0|0.0|100
0|2020-08-04|1959.0|0|1955.0|0|15.0|0|0.0|100
0|2020-08-05|2002.0|0|2002.0|0|16.0|0|0.0|100
0|2020-08-06|2021.0|0|2021.0|0|16.0|0|0.0|100
0|2020-08-07|2054.0|0|2050.0|0|16.0|0|0.0|100
0|2020-08-08|2067.0|0|2063.0|0|19.0|0|0.0|100
0|2020-08-09|2096.0|0|2096.0|0|19.0|0|0.0|100
0|2020-08-10|2107.0|0|2107.0|0|19.0|0|0.0|100
0|2020-08-11|2118.0|0|2118.0|0|19.0|0|0.0|100
0|2020-08-12|2123.0|0|2123.0|0|20.0|0|0.0|100
0|2020-08-13|2138.0|0|2146.0|0|20.0|0|0.0|100
0|2020-08-14|2165.0|0|2165.0|0|21.0|0|0.0|100
0|2020-08-15|2182.0|0|2182.0|0|21.0|0|0.0|100
0|2020-08-16|2191.0|0|2191.0|0|21.0|0|0.0|100
0|2020-08-17|2208.0|0|2208.0|0|21.0|0|0.0|100
0|2020-08-18|2255.0|0|2255.0|0|22.0|0|0.0|100
0|2020-08-19|2279.0|0|2280.0|0|22.0|0|0.0|100
0|2020-08-20|2311.0|0|2317.0|0|24.0|0|0.0|100
0|2020-08-21|2370.0|0|2370.0|0|24.0|0|0.0|100
0|2020-08-22|2454.0|0|2454.0|0|24.0|0|0.0|100
0|2020-08-23|2538.0|0|2538.0|0|24.0|0|0.0|100
0|2020-08-24|2592.0|0|2597.0|0|24.0|0|0.0|100
0|2020-08-25|2707.0|0|2707.0|0|24.0|0|0.0|100
0|2020-08-26|2939.0|0|2942.0|0|24.0|0|0.0|100
0|2020-08-27|3218.0|0|3219.0|0|26.0|0|0.0|100
0|2020-08-28|3443.0|0|3443.0|0|26.0|0|0.0|100
0|2020-08-29|3644.0|0|3644.0|0|26.0|0|0.0|100
0|2020-08-30|3828.0|0|3828.0|0|26.0|0|0.0|100
0|2020-08-31|3926.0|0|3938.0|0|26.0|0|0.0|100
0|2020-09-01|4050.0|0|4051.0|0|26.0|0|0.0|100
0|2020-09-02|4164.0|0|4164.0|0|26.0|0|0.0|100
0|2020-09-03|4302.0|0|4302.0|0|26.0|0|0.0|100
0|2020-09-04|4419.0|0|4421.0|0|26.0|0|0.0|100
0|2020-09-05|4486.0|0|4487.0|0|26.0|0|0.0|100
0|2020-09-06|4555.0|0|4556.0|0|26.0|0|0.0|100
0|2020-09-07|4581.0|0|4581.0|0|26.0|0|0.0|100
0|2020-09-08|4617.0|0|4617.0|0|26.0|0|0.0|100
0|2020-09-09|4672.0|0|4671.0|0|26.0|0|0.0|100
0|2020-09-10|4719.0|0|4722.0|0|26.0|0|0.0|100
0|2020-09-11|4766.0|0|4766.0|0|26.0|0|0.0|100
0|2020-09-12|4789.0|0|4790.0|0|26.0|0|0.0|100
0|2020-09-13|4810.0|0|4810.0|0|26.0|0|0.0|100
0|2020-09-14|4834.0|0|4834.0|0|26.0|0|0.0|100
0|2020-09-15|4857.0|0|4858.0|0|27.0|0|0.0|100
0|2020-09-16|4888.0|0|4891.0|0|27.0|0|0.0|100
0|2020-09-17|4907.0|0|4936.0|0|27.0|0|0.0|100
0|2020-09-18|4962.0|0|4963.0|0|27.0|0|0.0|100
0|2020-09-19|4985.0|0|4985.0|0|27.0|0|0.0|100
0|2020-09-20|4995.0|0|4995.0|0|27.0|0|0.0|100
0|2020-09-21|5011.0|0|5011.0|0|27.0|0|0.0|100
0|2020-09-22|5028.0|0|5029.0|0|27.0|0|0.0|100
0|2020-09-23|5073.0|0|5074.0|0|27.0|0|0.0|100
0|2020-09-24|5086.0|0|5086.0|0|27.0|0|0.0|100
0|2020-09-25|5100.0|0|5100.0|0|27.0|0|0.0|100
0|2020-09-26|5126.0|0|5126.0|0|27.0|0|0.0|100
0|2020-09-27|5147.0|0|5147.0|0|27.0|0|0.0|100
0|2020-09-28|5170.0|0|5170.0|0|27.0|0|0.0|100
0|2020-09-29|5179.0|0|5179.0|0|27.0|0|0.0|100
0|2020-09-30|5203.0|0|5203.0|0|27.0|0|0.0|100
0|2020-10-01|5218.0|0|5219.0|0|27.0|0|0.0|100
0|2020-10-02|5242.0|0|5243.0|0|28.0|0|0.0|100
0|2020-10-03|5259.0|0|5259.0|0|28.0|0|0.0|100
0|2020-10-04|5264.0|0|5264.0|0|28.0|0|0.0|100
0|2020-10-05|5286.0|0|5286.0|0|28.0|0|0.0|100
0|2020-10-06|5305.0|0|5307.0|0|28.0|0|0.0|100
0|2020-10-07|5344.0|0|5345.0|0|28.0|0|0.0|100
0|2020-10-08|5378.0|0|5379.0|0|29.0|0|0.0|100
0|2020-10-09|5414.0|0|5415.0|0|29.0|0|0.0|100
0|2020-10-10|5444.0|0|5445.0|0|29.0|0|0.0|100
0|2020-10-11|5461.0|0|5461.0|0|29.0|0|0.0|100
0|2020-10-12|5487.0|0|5487.0|0|30.0|0|0.0|100
0|2020-10-13|5504.0|0|5504.0|0|30.0|0|0.0|100
0|2020-10-14|5530.0|0|5531.0|0|30.0|0|0.0|100
0|2020-10-15|5559.0|0|5565.0|0|30.0|0|0.0|100
0|2020-10-16|5586.0|0|5586.0|0|30.0|0|0.0|100
0|2020-10-17|5609.0|0|5609.0|0|30.0|0|0.0|100
0|2020-10-18|5623.0|0|5623.0|0|30.0|0|0.0|100
0|2020-10-19|5638.0|0|5638.0|0|30.0|0|0.0|100
0|2020-10-20|5660.0|0|5660.0|0|30.0|0|0.0|100
0|2020-10-21|5683.0|0|5683.0|0|30.0|0|0.0|100
0|2020-10-22|5717.0|0|5735.0|0|30.0|0|0.0|100
0|2020-10-23|5763.0|0|5776.0|0|30.0|0|0.0|100
0|2020-10-24|5803.0|0|5804.0|0|30.0|0|0.0|100
0|2020-10-25|5844.0|0|5844.0|0|30.0|0|0.0|100
0|2020-10-26|5862.0|0|5862.0|0|30.0|0|0.0|100
0|2020-10-27|5906.0|0|5912.0|0|30.0|0|0.0|100
0|2020-10-28|5965.0|0|5969.0|0|31.0|0|0.0|100
0|2020-10-29|6024.0|0|6025.0|0|31.0|0|0.0|100
0|2020-10-30|6107.0|0|6113.0|0|31.0|0|0.0|100
0|2020-10-31|6183.0|0|6189.0|0|31.0|0|0.0|100
0|2020-11-01|6264.0|0|6266.0|0|31.0|0|0.0|100
0|2020-11-02|6307.0|0|6313.0|0|32.0|0|0.0|100
0|2020-11-03|6368.0|0|6375.0|0|33.0|0|0.0|100
0|2020-11-04|6451.0|0|6453.0|0|33.0|0|0.0|100
0|2020-11-05|6607.0|0|6615.0|0|33.0|0|0.0|100
0|2020-11-06|6720.0|0|6726.0|0|33.0|0|0.0|100
0|2020-11-07|6868.0|0|6878.0|0|33.0|0|0.0|100
0|2020-11-08|7051.0|0|7085.0|0|33.0|0|0.0|100
0|2020-11-09|7335.0|0|7335.0|0|33.0|0|0.0|100
0|2020-11-10|7505.0|0|7505.0|0|34.0|0|0.0|100
0|2020-11-11|7661.0|0|7662.0|0|34.0|0|0.0|100
0|2020-11-12|7829.0|0|7829.0|0|34.0|0|0.0|100
0|2020-11-13|7981.0|0|7980.0|0|35.0|0|0.0|100
0|2020-11-14|8124.0|0|8125.0|0|35.0|0|0.0|100
0|2020-11-15|8198.0|0|8198.0|0|35.0|0|0.0|100
0|2020-11-16|8316.0|0|8316.0|0|35.0|0|0.0|100
0|2020-11-17|8433.0|0|8433.0|0|35.0|0|0.0|100
0|2020-11-18|8556.0|0|8555.0|0|35.0|0|0.0|100
0|2020-11-19|8700.0|0|8700.0|0|35.0|0|0.0|100
0|2020-11-20|8818.0|0|8820.0|0|35.0|0|0.0|100
0|2020-11-21|8954.0|0|8954.0|0|35.0|0|0.0|100
0|2020-11-22|9008.0|0|9008.0|0|35.0|0|0.0|100
0|2020-11-23|9116.0|0|9117.0|0|35.0|0|0.0|100
0|2020-11-24|9208.0|0|9207.0|0|35.0|0|0.0|100
0|2020-11-25|9323.0|0|9324.0|0|36.0|0|0.0|100
0|2020-11-26|9355.0|0|9355.0|0|36.0|0|0.0|100
0|2020-11-27|9400.0|0|9401.0|0|36.0|0|0.0|100
0|2020-11-28|9486.0|0|9487.0|0|36.0|0|0.0|100
0|2020-11-29|9553.0|0|9552.0|0|36.0|0|0.0|100
0|2020-11-30|9641.0|0|9643.0|0|37.0|0|0.0|100
0|2020-12-01|9713.0|0|9713.0|0|37.0|0|0.0|100
0|2020-12-02|9793.0|0|9793.0|0|37.0|0|0.0|100
0|2020-12-03|9859.0|0|9857.0|0|39.0|0|0.0|100
0|2020-12-04|9938.0|0|9938.0|0|40.0|0|0.0|100
0|2020-12-05|9976.0|0|9976.0|0|41.0|0|0.0|100
0|2020-12-06|10010.0|0|10010.0|0|41.0|0|0.0|100
0|2020-12-07|10060.0|0|10061.0|0|41.0|0|0.0|100
0|2020-12-08|10101.0|0|10086.0|0|41.0|0|0.0|100
0|2020-12-09|10175.0|0|10152.0|0|41.0|0|0.0|100
0|2020-12-10|10255.0|0|10210.0|0|41.0|0|0.0|100
0|2020-12-11|10267.0|0|10267.0|0|42.0|0|0.0|100
0|2020-12-12|10310.0|0|10310.0|0|42.0|0|0.0|100
0|2020-12-13|10336.0|0|10336.0|0|42.0|0|0.0|100
0|2020-12-14|10358.0|0|10355.0|0|43.0|0|0.0|100
0|2020-12-15|10391.0|0|10373.0|0|43.0|0|0.0|100
0|2020-12-16|10440.0|0|10440.0|0|43.0|0|0.0|100
0|2020-12-17|10476.0|0|10476.0|0|45.0|0|0.0|100
0|2020-12-18|10529.0|0|10529.0|0|45.0|0|0.0|100
0|2020-12-19|10594.0|0|10594.0|0|45.0|0|0.0|100
0|2020-12-20|10607.0|0|10607.0|0|45.0|0|0.0|100
0|2020-12-21|10649.0|0|10649.0|0|45.0|0|0.0|100
0|2020-12-22|10698.0|0|10698.0|0|47.0|0|0.0|100
0|2020-12-23|10744.0|0|10744.0|0|47.0|0|0.0|100
0|2020-12-24|10779.0|0|10779.0|0|47.0|0|0.0|100
0|2020-12-25|10790.0|0|10790.0|0|47.0|0|0.0|100
0|2020-12-26|10817.0|0|10817.0|0|47.0|0|0.0|100
0|2020-12-27|10854.0|0|10854.0|0|47.0|0|0.0|100
0|2020-12-28|10930.0|0|10930.0|0|47.0|0|0.0|100
0|2020-12-29|11007.0|0|11007.0|0|47.0|0|0.0|100
0|2020-12-30|11070.0|0|11071.0|0|47.0|0|0.0|100
0|2020-12-31|11145.0|0|11147.0|0|47.0|0|0.0|100
0|2021-01-01|11186.0|0|11186.0|0|47.0|0|0.0|100
0|2021-01-02|11234.0|0|11234.0|0|47.0|0|0.0|100
0|2021-01-03|11277.0|0|11277.0|0|47.0|0|0.0|100
0|2021-01-04|11339.0|0|11339.0|0|47.0|0|0.0|100
0|2021-01-05|11397.0|0|11397.0|0|47.0|0|0.0|100
0|2021-01-06|11472.0|0|11472.0|0|47.0|0|0.0|100
0|2021-01-07|11531.0|0|11531.0|0|47.0|0|0.0|100
0|2021-01-08|11590.0|0|11590.0|0|49.0|0|0.0|100
0|2021-01-09|11661.0|0|11661.0|0|49.0|0|0.0|100
0|2021-01-10|11684.0|0|11684.0|0|49.0|0|0.0|100
0|2021-01-11|11739.0|0|11743.0|0|49.0|0|0.0|100
0|2021-01-12|11787.0|0|11786.0|0|49.0|0|0.0|100
0|2021-01-13|11856.0|0|11856.0|0|49.0|0|0.0|100
0|2021-01-14|11917.0|0|11917.0|0|49.0|0|0.0|100
0|2021-01-15|11986.0|0|11987.0|0|49.0|0|0.0|100
0|2021-01-16|12021.0|0|12022.0|0|49.0|0|0.0|100
0|2021-01-17|12047.0|0|12047.0|0|49.0|0|0.0|100
0|2021-01-18|12075.0|0|12076.0|0|49.0|0|0.0|100
0|2021-01-19|12117.0|0|12118.0|0|49.0|0|0.0|100
0|2021-01-20|12160.0|0|12160.0|0|51.0|0|0.0|100
0|2021-01-21|12200.0|0|12200.0|0|51.0|0|0.0|100
0|2021-01-22|12246.0|0|12246.0|0|52.0|0|0.0|100
0|2021-01-23|12285.0|0|12285.0|0|52.0|0|0.0|100
0|2021-01-24|12300.0|0|12300.0|0|52.0|0|0.0|100
0|2021-01-25|12317.0|0|12317.0|0|52.0|0|0.0|100
0|2021-01-26|12344.0|0|12344.0|0|53.0|0|0.0|100
0|2021-01-27|12385.0|0|12385.0|0|54.0|0|0.0|100
0|2021-01-28|12404.0|0|12404.0|0|55.0|0|0.0|100
