|dates|Spink_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Spink_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Spink_SouthDakota_UnitedStates.NYT_ConfirmedCases.data|Spink_SouthDakota_UnitedStates.NYT_ConfirmedCases.missing|Spink_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Spink_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Spink_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Spink_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-31|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-01|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-03|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-04|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-05|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-06|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-07|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-08|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-10|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-11|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-12|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-13|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-24|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-26|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-27|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-28|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-29|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-30|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-01|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-02|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-03|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-04|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-05|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-06|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-07|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-08|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-09|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-10|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-11|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-12|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-13|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-14|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-15|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-16|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-17|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-18|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-19|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-20|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-21|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-22|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-23|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-25|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-26|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-27|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-28|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-29|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-30|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-31|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-01|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-02|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-03|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-08-04|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-05|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-06|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-07|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-08|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-09|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-10|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-11|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-12|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-13|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-14|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-15|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-16|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-17|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-18|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-19|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-20|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-21|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-08-22|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-23|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-08-24|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-08-25|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-26|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-08-27|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-08-28|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-08-29|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-30|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-08-31|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-01|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-02|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-03|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-09-04|56.0|0|57.0|0|0.0|0|0.0|100
0|2020-09-05|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-09-06|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-09-07|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-09-08|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-09-09|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-10|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-11|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-09-12|78.0|0|79.0|0|0.0|0|0.0|100
0|2020-09-13|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-09-14|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-09-15|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-09-16|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-09-17|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-09-18|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-09-19|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-09-20|102.0|0|106.0|0|0.0|0|0.0|100
0|2020-09-21|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-09-22|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-09-23|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-09-24|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-09-25|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-09-26|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-27|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-09-28|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-09-29|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-09-30|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-10-01|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-10-02|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-10-03|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-10-04|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-10-05|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-10-06|159.0|0|159.0|0|0.0|0|0.0|100
0|2020-10-07|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-10-08|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-10-09|172.0|0|172.0|0|0.0|0|0.0|100
0|2020-10-10|180.0|0|180.0|0|1.0|0|0.0|100
0|2020-10-11|182.0|0|182.0|0|1.0|0|0.0|100
0|2020-10-12|187.0|0|187.0|0|1.0|0|0.0|100
0|2020-10-13|191.0|0|191.0|0|1.0|0|0.0|100
0|2020-10-14|197.0|0|197.0|0|1.0|0|0.0|100
0|2020-10-15|202.0|0|202.0|0|1.0|0|0.0|100
0|2020-10-16|206.0|0|206.0|0|1.0|0|0.0|100
0|2020-10-17|213.0|0|213.0|0|1.0|0|0.0|100
0|2020-10-18|220.0|0|220.0|0|1.0|0|0.0|100
0|2020-10-19|220.0|0|220.0|0|1.0|0|0.0|100
0|2020-10-20|223.0|0|223.0|0|1.0|0|0.0|100
0|2020-10-21|227.0|0|227.0|0|1.0|0|0.0|100
0|2020-10-22|227.0|0|232.0|0|1.0|0|0.0|100
0|2020-10-23|227.0|0|238.0|0|1.0|0|0.0|100
0|2020-10-24|227.0|0|244.0|0|1.0|0|0.0|100
0|2020-10-25|227.0|0|253.0|0|1.0|0|0.0|100
0|2020-10-26|259.0|0|259.0|0|1.0|0|0.0|100
0|2020-10-27|262.0|0|262.0|0|1.0|0|0.0|100
0|2020-10-28|262.0|0|272.0|0|1.0|0|0.0|100
0|2020-10-29|262.0|0|278.0|0|1.0|0|0.0|100
0|2020-10-30|262.0|0|285.0|0|1.0|0|0.0|100
0|2020-10-31|262.0|0|300.0|0|1.0|0|0.0|100
0|2020-11-01|262.0|0|315.0|0|1.0|0|0.0|100
0|2020-11-02|318.0|0|318.0|0|1.0|0|0.0|100
0|2020-11-03|334.0|0|334.0|0|1.0|0|0.0|100
0|2020-11-04|356.0|0|356.0|0|1.0|0|0.0|100
0|2020-11-05|364.0|0|364.0|0|1.0|0|0.0|100
0|2020-11-06|372.0|0|372.0|0|1.0|0|0.0|100
0|2020-11-07|390.0|0|390.0|0|3.0|0|0.0|100
0|2020-11-08|398.0|0|398.0|0|4.0|0|0.0|100
0|2020-11-09|403.0|0|403.0|0|4.0|0|0.0|100
0|2020-11-10|403.0|0|407.0|0|4.0|0|0.0|100
0|2020-11-11|403.0|0|417.0|0|4.0|0|0.0|100
0|2020-11-12|433.0|0|433.0|0|6.0|0|0.0|100
0|2020-11-13|433.0|0|447.0|0|6.0|0|0.0|100
0|2020-11-14|433.0|0|456.0|0|6.0|0|0.0|100
0|2020-11-15|433.0|0|461.0|0|6.0|0|0.0|100
0|2020-11-16|464.0|0|464.0|0|6.0|0|0.0|100
0|2020-11-17|464.0|0|468.0|0|6.0|0|0.0|100
0|2020-11-18|464.0|0|475.0|0|8.0|0|0.0|100
0|2020-11-19|464.0|0|487.0|0|8.0|0|0.0|100
0|2020-11-20|504.0|0|504.0|0|11.0|0|0.0|100
0|2020-11-21|504.0|0|506.0|0|11.0|0|0.0|100
0|2020-11-22|504.0|0|513.0|0|11.0|0|0.0|100
0|2020-11-23|504.0|0|515.0|0|11.0|0|0.0|100
0|2020-11-24|524.0|0|524.0|0|12.0|0|0.0|100
0|2020-11-25|524.0|0|531.0|0|12.0|0|0.0|100
0|2020-11-26|524.0|0|531.0|0|12.0|0|0.0|100
0|2020-11-27|524.0|0|545.0|0|12.0|0|0.0|100
0|2020-11-28|524.0|0|548.0|0|12.0|0|0.0|100
0|2020-11-29|553.0|0|553.0|0|14.0|0|0.0|100
0|2020-11-30|553.0|0|560.0|0|14.0|0|0.0|100
0|2020-12-01|553.0|0|562.0|0|14.0|0|0.0|100
0|2020-12-02|574.0|0|574.0|0|14.0|0|0.0|100
0|2020-12-03|574.0|0|587.0|0|14.0|0|0.0|100
0|2020-12-04|598.0|0|598.0|0|16.0|0|0.0|100
0|2020-12-05|601.0|0|601.0|0|16.0|0|0.0|100
0|2020-12-06|601.0|0|610.0|0|16.0|0|0.0|100
0|2020-12-07|611.0|0|611.0|0|19.0|0|0.0|100
0|2020-12-08|611.0|0|617.0|0|19.0|0|0.0|100
0|2020-12-09|611.0|0|626.0|0|19.0|0|0.0|100
0|2020-12-10|637.0|0|637.0|0|20.0|0|0.0|100
0|2020-12-11|641.0|0|641.0|0|20.0|0|0.0|100
0|2020-12-12|641.0|0|649.0|0|20.0|0|0.0|100
0|2020-12-13|641.0|0|652.0|0|20.0|0|0.0|100
0|2020-12-14|641.0|0|655.0|0|20.0|0|0.0|100
0|2020-12-15|658.0|0|658.0|0|20.0|0|0.0|100
0|2020-12-16|658.0|0|663.0|0|20.0|0|0.0|100
0|2020-12-17|666.0|0|666.0|0|20.0|0|0.0|100
0|2020-12-18|674.0|0|674.0|0|21.0|0|0.0|100
0|2020-12-19|674.0|0|683.0|0|21.0|0|0.0|100
0|2020-12-20|674.0|0|683.0|0|21.0|0|0.0|100
0|2020-12-21|685.0|0|685.0|0|22.0|0|0.0|100
0|2020-12-22|686.0|0|686.0|0|22.0|0|0.0|100
0|2020-12-23|688.0|0|688.0|0|22.0|0|0.0|100
0|2020-12-24|689.0|0|689.0|0|24.0|0|0.0|100
0|2020-12-25|689.0|0|689.0|0|24.0|0|0.0|100
0|2020-12-26|694.0|0|694.0|0|24.0|0|0.0|100
0|2020-12-27|695.0|0|695.0|0|24.0|0|0.0|100
0|2020-12-28|695.0|0|696.0|0|24.0|0|0.0|100
0|2020-12-29|699.0|0|699.0|0|24.0|0|0.0|100
0|2020-12-30|698.0|0|698.0|0|24.0|0|0.0|100
0|2020-12-31|703.0|0|703.0|0|24.0|0|0.0|100
0|2021-01-01|703.0|0|703.0|0|24.0|0|0.0|100
0|2021-01-02|707.0|0|707.0|0|24.0|0|0.0|100
0|2021-01-03|707.0|0|710.0|0|24.0|0|0.0|100
0|2021-01-04|710.0|0|710.0|0|24.0|0|0.0|100
0|2021-01-05|710.0|0|713.0|0|24.0|0|0.0|100
0|2021-01-06|714.0|0|714.0|0|24.0|0|0.0|100
0|2021-01-07|714.0|0|716.0|0|24.0|0|0.0|100
0|2021-01-08|718.0|0|718.0|0|24.0|0|0.0|100
0|2021-01-09|718.0|0|718.0|0|24.0|0|0.0|100
0|2021-01-10|722.0|0|722.0|0|24.0|0|0.0|100
0|2021-01-11|723.0|0|723.0|0|24.0|0|0.0|100
0|2021-01-12|723.0|0|723.0|0|24.0|0|0.0|100
0|2021-01-13|726.0|0|726.0|0|24.0|0|0.0|100
0|2021-01-14|726.0|0|728.0|0|24.0|0|0.0|100
0|2021-01-15|726.0|0|735.0|0|24.0|0|0.0|100
0|2021-01-16|726.0|0|739.0|0|24.0|0|0.0|100
0|2021-01-17|741.0|0|741.0|0|24.0|0|0.0|100
0|2021-01-18|741.0|0|742.0|0|24.0|0|0.0|100
0|2021-01-19|741.0|0|742.0|0|24.0|0|0.0|100
0|2021-01-20|747.0|0|747.0|0|24.0|0|0.0|100
0|2021-01-21|747.0|0|747.0|0|24.0|0|0.0|100
0|2021-01-22|747.0|0|747.0|0|24.0|0|0.0|100
0|2021-01-23|752.0|0|752.0|0|25.0|0|0.0|100
0|2021-01-24|754.0|0|754.0|0|25.0|0|0.0|100
0|2021-01-25|755.0|0|755.0|0|25.0|0|0.0|100
0|2021-01-26|758.0|0|758.0|0|25.0|0|0.0|100
0|2021-01-27|758.0|0|762.0|0|25.0|0|0.0|100
0|2021-01-28|758.0|0|760.0|0|25.0|0|0.0|100
0|2021-01-29|758.0|0|761.0|0|25.0|0|0.0|100
0|2021-01-30|758.0|0|762.0|0|25.0|0|0.0|100
0|2021-01-31|762.0|0|762.0|0|25.0|0|0.0|100
0|2021-02-01|762.0|0|763.0|0|25.0|0|0.0|100
0|2021-02-02|762.0|0|764.0|0|25.0|0|0.0|100
0|2021-02-03|770.0|0|770.0|0|25.0|0|0.0|100
0|2021-02-04|778.0|0|778.0|0|25.0|0|0.0|100
0|2021-02-05|778.0|0|779.0|0|25.0|0|0.0|100
0|2021-02-06|786.0|0|786.0|0|25.0|0|0.0|100
0|2021-02-07|786.0|0|787.0|0|25.0|0|0.0|100
0|2021-02-08|787.0|0|787.0|0|25.0|0|0.0|100
0|2021-02-09|789.0|0|789.0|0|25.0|0|0.0|100
0|2021-02-10|789.0|0|789.0|0|25.0|0|0.0|100
