|dates|Adams_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Adams_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Adams_Pennsylvania_UnitedStates.NYT_ConfirmedCases.data|Adams_Pennsylvania_UnitedStates.NYT_ConfirmedCases.missing|Adams_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Adams_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Adams_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Adams_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-30|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-31|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-04-01|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-02|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-03|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-04|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-04-05|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-04-06|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-07|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-08|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-09|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-04-10|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-04-11|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-04-12|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-13|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-14|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-04-15|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-04-16|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-04-17|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-04-18|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-04-19|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-04-20|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-04-21|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-04-22|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-04-23|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-04-24|110.0|0|110.0|0|2.0|0|0.0|100
0|2020-04-25|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-04-26|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-04-27|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-04-28|124.0|0|124.0|0|1.0|0|0.0|100
0|2020-04-29|130.0|0|130.0|0|4.0|0|0.0|100
0|2020-04-30|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-05-01|140.0|0|140.0|0|4.0|0|0.0|100
0|2020-05-02|141.0|0|141.0|0|4.0|0|0.0|100
0|2020-05-03|145.0|0|145.0|0|4.0|0|0.0|100
0|2020-05-04|148.0|0|148.0|0|4.0|0|0.0|100
0|2020-05-05|148.0|0|148.0|0|5.0|0|0.0|100
0|2020-05-06|148.0|0|148.0|0|5.0|0|0.0|100
0|2020-05-07|151.0|0|151.0|0|5.0|0|0.0|100
0|2020-05-08|154.0|0|154.0|0|5.0|0|0.0|100
0|2020-05-09|156.0|0|156.0|0|5.0|0|0.0|100
0|2020-05-10|159.0|0|159.0|0|5.0|0|0.0|100
0|2020-05-11|167.0|0|167.0|0|5.0|0|0.0|100
0|2020-05-12|167.0|0|167.0|0|5.0|0|0.0|100
0|2020-05-13|169.0|0|169.0|0|5.0|0|0.0|100
