|dates|Clinton_Illinois_UnitedStates.JHU_ConfirmedCases.data|Clinton_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Clinton_Illinois_UnitedStates.NYT_ConfirmedCases.data|Clinton_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Clinton_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Clinton_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Clinton_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Clinton_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-31|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-04-01|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-02|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-03|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-04|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-05|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-06|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-07|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-08|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-09|13.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-10|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-11|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-12|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-13|39.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-14|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-15|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-16|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-17|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-04-18|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-04-19|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-20|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-21|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-22|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-04-23|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-04-24|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-04-25|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-04-26|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-04-27|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-04-28|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-04-29|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-04-30|106.0|0|106.0|0|3.0|0|0.0|100
0|2020-05-01|110.0|0|110.0|0|4.0|0|0.0|100
0|2020-05-02|110.0|0|110.0|0|5.0|0|0.0|100
0|2020-05-03|112.0|0|112.0|0|5.0|0|0.0|100
0|2020-05-04|114.0|0|114.0|0|5.0|0|0.0|100
0|2020-05-05|115.0|0|115.0|0|7.0|0|0.0|100
0|2020-05-06|116.0|0|116.0|0|7.0|0|0.0|100
0|2020-05-07|122.0|0|122.0|0|8.0|0|0.0|100
0|2020-05-08|125.0|0|125.0|0|8.0|0|0.0|100
0|2020-05-09|126.0|0|126.0|0|10.0|0|0.0|100
0|2020-05-10|126.0|0|126.0|0|10.0|0|0.0|100
0|2020-05-11|127.0|0|127.0|0|10.0|0|0.0|100
0|2020-05-12|128.0|0|128.0|0|12.0|0|0.0|100
0|2020-05-13|142.0|0|142.0|0|13.0|0|0.0|100
