|dates|Etowah_Alabama_UnitedStates.JHU_ConfirmedCases.data|Etowah_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Etowah_Alabama_UnitedStates.NYT_ConfirmedCases.data|Etowah_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Etowah_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Etowah_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Etowah_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Etowah_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-27|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-31|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-01|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-04-02|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-04-03|19.0|0|21.0|0|2.0|0|0.0|100
0|2020-04-04|26.0|0|27.0|0|3.0|0|0.0|100
0|2020-04-05|35.0|0|36.0|0|3.0|0|0.0|100
0|2020-04-06|41.0|0|42.0|0|3.0|0|0.0|100
0|2020-04-07|43.0|0|43.0|0|4.0|0|0.0|100
0|2020-04-08|43.0|0|47.0|0|4.0|0|0.0|100
0|2020-04-09|49.0|0|53.0|0|4.0|0|0.0|100
0|2020-04-10|63.0|0|64.0|0|5.0|0|0.0|100
0|2020-04-11|74.0|0|74.0|0|6.0|0|0.0|100
0|2020-04-12|75.0|0|77.0|0|7.0|0|0.0|100
0|2020-04-13|77.0|0|78.0|0|7.0|0|0.0|100
0|2020-04-14|78.0|0|78.0|0|7.0|0|0.0|100
0|2020-04-15|78.0|0|84.0|0|7.0|0|0.0|100
0|2020-04-16|86.0|0|87.0|0|8.0|0|0.0|100
0|2020-04-17|87.0|0|88.0|0|8.0|0|0.0|100
0|2020-04-18|93.0|0|93.0|0|7.0|0|0.0|100
0|2020-04-19|98.0|0|98.0|0|7.0|0|0.0|100
0|2020-04-20|100.0|0|100.0|0|7.0|0|0.0|100
0|2020-04-21|109.0|0|110.0|0|8.0|0|0.0|100
0|2020-04-22|116.0|0|116.0|0|8.0|0|0.0|100
0|2020-04-23|120.0|0|120.0|0|8.0|0|0.0|100
0|2020-04-24|121.0|0|121.0|0|8.0|0|0.0|100
0|2020-04-25|121.0|0|123.0|0|8.0|0|0.0|100
0|2020-04-26|125.0|0|125.0|0|8.0|0|0.0|100
0|2020-04-27|126.0|0|126.0|0|8.0|0|0.0|100
0|2020-04-28|130.0|0|130.0|0|8.0|0|0.0|100
0|2020-04-29|139.0|0|139.0|0|8.0|0|0.0|100
0|2020-04-30|139.0|0|139.0|0|9.0|0|0.0|100
0|2020-05-01|139.0|0|139.0|0|10.0|0|0.0|100
0|2020-05-02|141.0|0|141.0|0|10.0|0|0.0|100
0|2020-05-03|143.0|0|143.0|0|10.0|0|0.0|100
0|2020-05-04|146.0|0|146.0|0|10.0|0|0.0|100
0|2020-05-05|152.0|0|152.0|0|10.0|0|0.0|100
0|2020-05-06|158.0|0|158.0|0|10.0|0|0.0|100
0|2020-05-07|161.0|0|161.0|0|10.0|0|0.0|100
0|2020-05-08|166.0|0|166.0|0|10.0|0|0.0|100
0|2020-05-09|170.0|0|170.0|0|10.0|0|0.0|100
0|2020-05-10|182.0|0|182.0|0|10.0|0|0.0|100
0|2020-05-11|193.0|0|193.0|0|10.0|0|0.0|100
0|2020-05-12|196.0|0|196.0|0|10.0|0|0.0|100
0|2020-05-13|197.0|0|197.0|0|10.0|0|0.0|100
