|dates|Yalobusha_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Yalobusha_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Yalobusha_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Yalobusha_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Yalobusha_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Yalobusha_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Yalobusha_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Yalobusha_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-05-14|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-05-15|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-05-16|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-05-17|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-05-18|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-05-19|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-05-20|75.0|0|75.0|0|3.0|0|0.0|100
0|2020-05-21|76.0|0|76.0|0|4.0|0|0.0|100
0|2020-05-22|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-05-23|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-05-24|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-05-25|84.0|0|84.0|0|5.0|0|0.0|100
0|2020-05-26|84.0|0|84.0|0|5.0|0|0.0|100
0|2020-05-27|85.0|0|85.0|0|5.0|0|0.0|100
0|2020-05-28|85.0|0|85.0|0|5.0|0|0.0|100
0|2020-05-29|87.0|0|87.0|0|5.0|0|0.0|100
0|2020-05-30|90.0|0|90.0|0|5.0|0|0.0|100
0|2020-05-31|93.0|0|93.0|0|5.0|0|0.0|100
0|2020-06-01|94.0|0|94.0|0|5.0|0|0.0|100
0|2020-06-02|96.0|0|96.0|0|6.0|0|0.0|100
0|2020-06-03|97.0|0|97.0|0|6.0|0|0.0|100
0|2020-06-04|104.0|0|104.0|0|6.0|0|0.0|100
0|2020-06-05|111.0|0|111.0|0|6.0|0|0.0|100
0|2020-06-06|112.0|0|112.0|0|6.0|0|0.0|100
0|2020-06-07|114.0|0|114.0|0|7.0|0|0.0|100
0|2020-06-08|121.0|0|121.0|0|7.0|0|0.0|100
0|2020-06-09|123.0|0|123.0|0|7.0|0|0.0|100
0|2020-06-10|128.0|0|128.0|0|7.0|0|0.0|100
0|2020-06-11|128.0|0|128.0|0|7.0|0|0.0|100
0|2020-06-12|136.0|0|136.0|0|7.0|0|0.0|100
0|2020-06-13|137.0|0|137.0|0|7.0|0|0.0|100
0|2020-06-14|138.0|0|138.0|0|7.0|0|0.0|100
0|2020-06-15|138.0|0|138.0|0|7.0|0|0.0|100
0|2020-06-16|139.0|0|139.0|0|7.0|0|0.0|100
0|2020-06-17|139.0|0|139.0|0|7.0|0|0.0|100
0|2020-06-18|139.0|0|139.0|0|7.0|0|0.0|100
0|2020-06-19|139.0|0|139.0|0|7.0|0|0.0|100
0|2020-06-20|139.0|0|139.0|0|7.0|0|0.0|100
0|2020-06-21|139.0|0|139.0|0|7.0|0|0.0|100
0|2020-06-22|139.0|0|132.0|0|7.0|0|0.0|100
0|2020-06-23|133.0|0|133.0|0|7.0|0|0.0|100
0|2020-06-24|136.0|0|136.0|0|7.0|0|0.0|100
0|2020-06-25|141.0|0|141.0|0|7.0|0|0.0|100
0|2020-06-26|144.0|0|144.0|0|7.0|0|0.0|100
0|2020-06-27|148.0|0|148.0|0|7.0|0|0.0|100
0|2020-06-28|148.0|0|148.0|0|7.0|0|0.0|100
0|2020-06-29|148.0|0|151.0|0|7.0|0|0.0|100
0|2020-06-30|152.0|0|152.0|0|7.0|0|0.0|100
0|2020-07-01|152.0|0|161.0|0|7.0|0|0.0|100
0|2020-07-02|166.0|0|166.0|0|7.0|0|0.0|100
0|2020-07-03|167.0|0|167.0|0|7.0|0|0.0|100
0|2020-07-04|171.0|0|171.0|0|7.0|0|0.0|100
0|2020-07-05|170.0|0|170.0|0|7.0|0|0.0|100
0|2020-07-06|173.0|0|173.0|0|7.0|0|0.0|100
0|2020-07-07|180.0|0|180.0|0|7.0|0|0.0|100
0|2020-07-08|183.0|0|183.0|0|8.0|0|0.0|100
0|2020-07-09|193.0|0|193.0|0|8.0|0|0.0|100
0|2020-07-10|202.0|0|202.0|0|8.0|0|0.0|100
0|2020-07-11|207.0|0|207.0|0|9.0|0|0.0|100
0|2020-07-12|208.0|0|208.0|0|9.0|0|0.0|100
0|2020-07-13|208.0|0|208.0|0|9.0|0|0.0|100
0|2020-07-14|208.0|0|208.0|0|9.0|0|0.0|100
0|2020-07-15|216.0|0|216.0|0|9.0|0|0.0|100
0|2020-07-16|220.0|0|220.0|0|9.0|0|0.0|100
0|2020-07-17|231.0|0|231.0|0|9.0|0|0.0|100
0|2020-07-18|234.0|0|234.0|0|9.0|0|0.0|100
0|2020-07-19|236.0|0|236.0|0|9.0|0|0.0|100
0|2020-07-20|237.0|0|237.0|0|9.0|0|0.0|100
0|2020-07-21|245.0|0|245.0|0|9.0|0|0.0|100
0|2020-07-22|256.0|0|256.0|0|9.0|0|0.0|100
0|2020-07-23|260.0|0|260.0|0|9.0|0|0.0|100
0|2020-07-24|270.0|0|270.0|0|9.0|0|0.0|100
0|2020-07-25|275.0|0|275.0|0|9.0|0|0.0|100
0|2020-07-26|276.0|0|276.0|0|9.0|0|0.0|100
0|2020-07-27|279.0|0|279.0|0|10.0|0|0.0|100
0|2020-07-28|286.0|0|286.0|0|10.0|0|0.0|100
0|2020-07-29|298.0|0|298.0|0|10.0|0|0.0|100
0|2020-07-30|303.0|0|303.0|0|10.0|0|0.0|100
0|2020-07-31|308.0|0|308.0|0|10.0|0|0.0|100
0|2020-08-01|312.0|0|312.0|0|10.0|0|0.0|100
0|2020-08-02|316.0|0|316.0|0|10.0|0|0.0|100
0|2020-08-03|312.0|0|312.0|0|10.0|0|0.0|100
0|2020-08-04|313.0|0|313.0|0|10.0|0|0.0|100
0|2020-08-05|304.0|0|304.0|0|10.0|0|0.0|100
0|2020-08-06|307.0|0|307.0|0|10.0|0|0.0|100
0|2020-08-07|312.0|0|312.0|0|10.0|0|0.0|100
0|2020-08-08|313.0|0|313.0|0|10.0|0|0.0|100
0|2020-08-09|315.0|0|315.0|0|10.0|0|0.0|100
0|2020-08-10|315.0|0|315.0|0|10.0|0|0.0|100
0|2020-08-11|316.0|0|316.0|0|10.0|0|0.0|100
0|2020-08-12|318.0|0|318.0|0|10.0|0|0.0|100
0|2020-08-13|318.0|0|318.0|0|10.0|0|0.0|100
0|2020-08-14|320.0|0|320.0|0|10.0|0|0.0|100
0|2020-08-15|324.0|0|324.0|0|10.0|0|0.0|100
0|2020-08-16|326.0|0|326.0|0|10.0|0|0.0|100
0|2020-08-17|326.0|0|326.0|0|10.0|0|0.0|100
0|2020-08-18|329.0|0|329.0|0|10.0|0|0.0|100
0|2020-08-19|339.0|0|339.0|0|10.0|0|0.0|100
0|2020-08-20|339.0|0|339.0|0|10.0|0|0.0|100
0|2020-08-21|342.0|0|342.0|0|10.0|0|0.0|100
0|2020-08-22|344.0|0|344.0|0|10.0|0|0.0|100
0|2020-08-23|347.0|0|347.0|0|10.0|0|0.0|100
0|2020-08-24|348.0|0|348.0|0|10.0|0|0.0|100
0|2020-08-25|350.0|0|350.0|0|11.0|0|0.0|100
0|2020-08-26|362.0|0|362.0|0|11.0|0|0.0|100
0|2020-08-27|364.0|0|364.0|0|12.0|0|0.0|100
0|2020-08-28|353.0|0|353.0|0|12.0|0|0.0|100
0|2020-08-29|359.0|0|359.0|0|12.0|0|0.0|100
0|2020-08-30|363.0|0|363.0|0|12.0|0|0.0|100
0|2020-08-31|365.0|0|365.0|0|12.0|0|0.0|100
0|2020-09-01|374.0|0|374.0|0|13.0|0|0.0|100
0|2020-09-02|381.0|0|381.0|0|13.0|0|0.0|100
0|2020-09-03|382.0|0|382.0|0|13.0|0|0.0|100
0|2020-09-04|382.0|0|386.0|0|13.0|0|0.0|100
0|2020-09-05|389.0|0|389.0|0|13.0|0|0.0|100
0|2020-09-06|389.0|0|389.0|0|13.0|0|0.0|100
0|2020-09-07|391.0|0|391.0|0|13.0|0|0.0|100
0|2020-09-08|391.0|0|391.0|0|13.0|0|0.0|100
0|2020-09-09|391.0|0|391.0|0|13.0|0|0.0|100
0|2020-09-10|393.0|0|393.0|0|13.0|0|0.0|100
0|2020-09-11|400.0|0|400.0|0|13.0|0|0.0|100
0|2020-09-12|400.0|0|402.0|0|13.0|0|0.0|100
0|2020-09-13|405.0|0|405.0|0|13.0|0|0.0|100
0|2020-09-14|405.0|0|405.0|0|13.0|0|0.0|100
0|2020-09-15|406.0|0|406.0|0|14.0|0|0.0|100
0|2020-09-16|410.0|0|410.0|0|14.0|0|0.0|100
0|2020-09-17|413.0|0|413.0|0|14.0|0|0.0|100
0|2020-09-18|415.0|0|415.0|0|14.0|0|0.0|100
0|2020-09-19|416.0|0|416.0|0|14.0|0|0.0|100
0|2020-09-20|416.0|0|417.0|0|14.0|0|0.0|100
0|2020-09-21|418.0|0|418.0|0|14.0|0|0.0|100
0|2020-09-22|419.0|0|419.0|0|14.0|0|0.0|100
0|2020-09-23|423.0|0|423.0|0|14.0|0|0.0|100
0|2020-09-24|428.0|0|428.0|0|14.0|0|0.0|100
0|2020-09-25|433.0|0|433.0|0|14.0|0|0.0|100
0|2020-09-26|435.0|0|435.0|0|14.0|0|0.0|100
0|2020-09-27|436.0|0|436.0|0|14.0|0|0.0|100
0|2020-09-28|437.0|0|437.0|0|14.0|0|0.0|100
0|2020-09-29|442.0|0|442.0|0|14.0|0|0.0|100
0|2020-09-30|444.0|0|444.0|0|14.0|0|0.0|100
0|2020-10-01|449.0|0|449.0|0|14.0|0|0.0|100
0|2020-10-02|453.0|0|453.0|0|14.0|0|0.0|100
0|2020-10-03|453.0|0|453.0|0|14.0|0|0.0|100
0|2020-10-04|453.0|0|453.0|0|14.0|0|0.0|100
0|2020-10-05|453.0|0|453.0|0|14.0|0|0.0|100
0|2020-10-06|454.0|0|454.0|0|14.0|0|0.0|100
0|2020-10-07|458.0|0|458.0|0|14.0|0|0.0|100
0|2020-10-08|461.0|0|461.0|0|14.0|0|0.0|100
0|2020-10-09|463.0|0|463.0|0|14.0|0|0.0|100
0|2020-10-10|466.0|0|466.0|0|14.0|0|0.0|100
0|2020-10-11|467.0|0|467.0|0|14.0|0|0.0|100
0|2020-10-12|467.0|0|467.0|0|14.0|0|0.0|100
0|2020-10-13|470.0|0|470.0|0|14.0|0|0.0|100
0|2020-10-14|472.0|0|472.0|0|14.0|0|0.0|100
0|2020-10-15|479.0|0|479.0|0|14.0|0|0.0|100
0|2020-10-16|479.0|0|479.0|0|14.0|0|0.0|100
0|2020-10-17|479.0|0|479.0|0|14.0|0|0.0|100
0|2020-10-18|479.0|0|479.0|0|14.0|0|0.0|100
0|2020-10-19|484.0|0|484.0|0|14.0|0|0.0|100
0|2020-10-20|493.0|0|493.0|0|14.0|0|0.0|100
0|2020-10-21|513.0|0|513.0|0|14.0|0|0.0|100
0|2020-10-22|513.0|0|519.0|0|14.0|0|0.0|100
0|2020-10-23|513.0|0|526.0|0|14.0|0|0.0|100
0|2020-10-24|513.0|0|545.0|0|14.0|0|0.0|100
0|2020-10-25|513.0|0|545.0|0|14.0|0|0.0|100
0|2020-10-26|549.0|0|549.0|0|14.0|0|0.0|100
0|2020-10-27|556.0|0|556.0|0|14.0|0|0.0|100
0|2020-10-28|556.0|0|564.0|0|14.0|0|0.0|100
0|2020-10-29|566.0|0|566.0|0|16.0|0|0.0|100
0|2020-10-30|570.0|0|570.0|0|16.0|0|0.0|100
0|2020-10-31|575.0|0|575.0|0|16.0|0|0.0|100
0|2020-11-01|575.0|0|578.0|0|16.0|0|0.0|100
0|2020-11-02|578.0|0|578.0|0|18.0|0|0.0|100
0|2020-11-03|578.0|0|582.0|0|18.0|0|0.0|100
0|2020-11-04|585.0|0|585.0|0|22.0|0|0.0|100
0|2020-11-05|593.0|0|593.0|0|23.0|0|0.0|100
0|2020-11-06|593.0|0|593.0|0|23.0|0|0.0|100
0|2020-11-07|601.0|0|601.0|0|23.0|0|0.0|100
0|2020-11-08|601.0|0|603.0|0|23.0|0|0.0|100
0|2020-11-09|604.0|0|604.0|0|23.0|0|0.0|100
0|2020-11-10|604.0|0|606.0|0|23.0|0|0.0|100
0|2020-11-11|610.0|0|610.0|0|23.0|0|0.0|100
0|2020-11-12|610.0|0|619.0|0|23.0|0|0.0|100
0|2020-11-13|610.0|0|626.0|0|23.0|0|0.0|100
0|2020-11-14|629.0|0|629.0|0|25.0|0|0.0|100
0|2020-11-15|629.0|0|630.0|0|25.0|0|0.0|100
0|2020-11-16|633.0|0|633.0|0|26.0|0|0.0|100
0|2020-11-17|633.0|0|638.0|0|26.0|0|0.0|100
0|2020-11-18|646.0|0|646.0|0|26.0|0|0.0|100
0|2020-11-19|646.0|0|652.0|0|26.0|0|0.0|100
0|2020-11-20|646.0|0|659.0|0|26.0|0|0.0|100
0|2020-11-21|666.0|0|666.0|0|26.0|0|0.0|100
0|2020-11-22|666.0|0|676.0|0|26.0|0|0.0|100
0|2020-11-23|666.0|0|679.0|0|26.0|0|0.0|100
0|2020-11-24|666.0|0|694.0|0|26.0|0|0.0|100
0|2020-11-25|700.0|0|700.0|0|27.0|0|0.0|100
0|2020-11-26|700.0|0|705.0|0|27.0|0|0.0|100
0|2020-11-27|706.0|0|706.0|0|27.0|0|0.0|100
0|2020-11-28|706.0|0|713.0|0|27.0|0|0.0|100
0|2020-11-29|720.0|0|720.0|0|28.0|0|0.0|100
0|2020-11-30|720.0|0|723.0|0|28.0|0|0.0|100
0|2020-12-01|720.0|0|731.0|0|28.0|0|0.0|100
0|2020-12-02|742.0|0|742.0|0|28.0|0|0.0|100
0|2020-12-03|742.0|0|744.0|0|28.0|0|0.0|100
0|2020-12-04|742.0|0|757.0|0|28.0|0|0.0|100
0|2020-12-05|764.0|0|764.0|0|29.0|0|0.0|100
0|2020-12-06|764.0|0|769.0|0|29.0|0|0.0|100
0|2020-12-07|764.0|0|774.0|0|29.0|0|0.0|100
0|2020-12-08|764.0|0|791.0|0|29.0|0|0.0|100
0|2020-12-09|764.0|0|807.0|0|29.0|0|0.0|100
0|2020-12-10|812.0|0|812.0|0|29.0|0|0.0|100
0|2020-12-11|818.0|0|818.0|0|29.0|0|0.0|100
0|2020-12-12|818.0|0|828.0|0|29.0|0|0.0|100
0|2020-12-13|833.0|0|833.0|0|29.0|0|0.0|100
0|2020-12-14|840.0|0|840.0|0|30.0|0|0.0|100
0|2020-12-15|840.0|0|849.0|0|30.0|0|0.0|100
0|2020-12-16|857.0|0|857.0|0|30.0|0|0.0|100
0|2020-12-17|857.0|0|860.0|0|30.0|0|0.0|100
0|2020-12-18|866.0|0|866.0|0|30.0|0|0.0|100
0|2020-12-19|871.0|0|871.0|0|30.0|0|0.0|100
0|2020-12-20|878.0|0|878.0|0|30.0|0|0.0|100
0|2020-12-21|881.0|0|881.0|0|30.0|0|0.0|100
0|2020-12-22|902.0|0|902.0|0|31.0|0|0.0|100
0|2020-12-23|910.0|0|910.0|0|31.0|0|0.0|100
0|2020-12-24|931.0|0|931.0|0|31.0|0|0.0|100
0|2020-12-25|941.0|0|941.0|0|31.0|0|0.0|100
0|2020-12-26|944.0|0|944.0|0|31.0|0|0.0|100
0|2020-12-27|957.0|0|957.0|0|31.0|0|0.0|100
0|2020-12-28|957.0|0|967.0|0|31.0|0|0.0|100
0|2020-12-29|957.0|0|973.0|0|31.0|0|0.0|100
0|2020-12-30|957.0|0|985.0|0|31.0|0|0.0|100
0|2020-12-31|957.0|0|995.0|0|31.0|0|0.0|100
0|2021-01-01|957.0|0|1014.0|0|31.0|0|0.0|100
0|2021-01-02|957.0|0|1022.0|0|31.0|0|0.0|100
0|2021-01-03|957.0|0|1033.0|0|31.0|0|0.0|100
0|2021-01-04|1038.0|0|1038.0|0|31.0|0|0.0|100
0|2021-01-05|1038.0|0|1046.0|0|31.0|0|0.0|100
0|2021-01-06|1038.0|0|1065.0|0|31.0|0|0.0|100
0|2021-01-07|1038.0|0|1072.0|0|31.0|0|0.0|100
0|2021-01-08|1082.0|0|1082.0|0|33.0|0|0.0|100
0|2021-01-09|1095.0|0|1095.0|0|34.0|0|0.0|100
0|2021-01-10|1102.0|0|1102.0|0|34.0|0|0.0|100
0|2021-01-11|1102.0|0|1107.0|0|34.0|0|0.0|100
0|2021-01-12|1111.0|0|1111.0|0|34.0|0|0.0|100
0|2021-01-13|1121.0|0|1121.0|0|34.0|0|0.0|100
0|2021-01-14|1121.0|0|1125.0|0|34.0|0|0.0|100
0|2021-01-15|1138.0|0|1138.0|0|34.0|0|0.0|100
0|2021-01-16|1138.0|0|1161.0|0|34.0|0|0.0|100
0|2021-01-17|1138.0|0|1165.0|0|34.0|0|0.0|100
0|2021-01-18|1138.0|0|1170.0|0|34.0|0|0.0|100
0|2021-01-19|1178.0|0|1178.0|0|34.0|0|0.0|100
0|2021-01-20|1191.0|0|1191.0|0|34.0|0|0.0|100
0|2021-01-21|1202.0|0|1202.0|0|34.0|0|0.0|100
0|2021-01-22|1202.0|0|1211.0|0|34.0|0|0.0|100
0|2021-01-23|1202.0|0|1220.0|0|34.0|0|0.0|100
0|2021-01-24|1233.0|0|1233.0|0|35.0|0|0.0|100
0|2021-01-25|1233.0|0|1238.0|0|35.0|0|0.0|100
0|2021-01-26|1249.0|0|1249.0|0|35.0|0|0.0|100
0|2021-01-27|1254.0|0|1254.0|0|35.0|0|0.0|100
0|2021-01-28|1254.0|0|1266.0|0|35.0|0|0.0|100
0|2021-01-29|1282.0|0|1282.0|0|35.0|0|0.0|100
0|2021-01-30|1282.0|0|1296.0|0|36.0|0|0.0|100
0|2021-01-31|1282.0|0|1304.0|0|36.0|0|0.0|100
0|2021-02-01|1282.0|0|1307.0|0|36.0|0|0.0|100
0|2021-02-02|1314.0|0|1314.0|0|36.0|0|0.0|100
0|2021-02-03|1320.0|0|1320.0|0|36.0|0|0.0|100
0|2021-02-04|1320.0|0|1337.0|0|36.0|0|0.0|100
0|2021-02-05|1320.0|0|1345.0|0|36.0|0|0.0|100
0|2021-02-06|1357.0|0|1357.0|0|36.0|0|0.0|100
