|dates|Alamance_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Alamance_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Alamance_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Alamance_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Alamance_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Alamance_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Alamance_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Alamance_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|190.0|0|181.0|0|9.0|0|0.0|100
0|2020-05-14|196.0|0|190.0|0|9.0|0|0.0|100
0|2020-05-15|196.0|0|195.0|0|9.0|0|0.0|100
0|2020-05-16|203.0|0|203.0|0|9.0|0|0.0|100
0|2020-05-17|217.0|0|207.0|0|11.0|0|0.0|100
0|2020-05-18|224.0|0|215.0|0|13.0|0|0.0|100
0|2020-05-19|224.0|0|223.0|0|13.0|0|0.0|100
0|2020-05-20|234.0|0|229.0|0|13.0|0|0.0|100
0|2020-05-21|234.0|0|236.0|0|13.0|0|0.0|100
0|2020-05-22|268.0|0|246.0|0|20.0|0|0.0|100
0|2020-05-23|268.0|0|257.0|0|20.0|0|0.0|100
0|2020-05-24|278.0|0|261.0|0|20.0|0|0.0|100
0|2020-05-25|278.0|0|282.0|0|20.0|0|0.0|100
0|2020-05-26|300.0|0|282.0|0|23.0|0|0.0|100
0|2020-05-27|305.0|0|282.0|0|23.0|0|0.0|100
0|2020-05-28|325.0|0|293.0|0|24.0|0|0.0|100
0|2020-05-29|342.0|0|307.0|0|24.0|0|0.0|100
0|2020-05-30|342.0|0|329.0|0|24.0|0|0.0|100
0|2020-05-31|364.0|0|349.0|0|24.0|0|0.0|100
0|2020-06-01|391.0|0|364.0|0|26.0|0|0.0|100
0|2020-06-02|391.0|0|368.0|0|26.0|0|0.0|100
0|2020-06-03|413.0|0|382.0|0|29.0|0|0.0|100
0|2020-06-04|413.0|0|398.0|0|29.0|0|0.0|100
0|2020-06-05|458.0|0|427.0|0|30.0|0|0.0|100
0|2020-06-06|458.0|0|451.0|0|30.0|0|0.0|100
0|2020-06-07|465.0|0|465.0|0|30.0|0|0.0|100
0|2020-06-08|528.0|0|494.0|0|30.0|0|0.0|100
0|2020-06-09|553.0|0|519.0|0|30.0|0|0.0|100
0|2020-06-10|574.0|0|544.0|0|30.0|0|0.0|100
0|2020-06-11|581.0|0|581.0|0|30.0|0|0.0|100
0|2020-06-12|641.0|0|641.0|0|31.0|0|0.0|100
0|2020-06-13|700.0|0|700.0|0|32.0|0|0.0|100
0|2020-06-14|742.0|0|742.0|0|33.0|0|0.0|100
0|2020-06-15|778.0|0|778.0|0|34.0|0|0.0|100
0|2020-06-16|796.0|0|796.0|0|34.0|0|0.0|100
0|2020-06-17|827.0|0|810.0|0|35.0|0|0.0|100
0|2020-06-18|838.0|0|838.0|0|35.0|0|0.0|100
0|2020-06-19|883.0|0|883.0|0|35.0|0|0.0|100
0|2020-06-20|919.0|0|919.0|0|35.0|0|0.0|100
0|2020-06-21|939.0|0|939.0|0|35.0|0|0.0|100
0|2020-06-22|951.0|0|946.0|0|36.0|0|0.0|100
0|2020-06-23|969.0|0|969.0|0|36.0|0|0.0|100
0|2020-06-24|1004.0|0|994.0|0|36.0|0|0.0|100
0|2020-06-25|1009.0|0|1009.0|0|36.0|0|0.0|100
0|2020-06-26|1035.0|0|1032.0|0|36.0|0|0.0|100
0|2020-06-27|1066.0|0|1066.0|0|36.0|0|0.0|100
0|2020-06-28|1088.0|0|1088.0|0|37.0|0|0.0|100
0|2020-06-29|1114.0|0|1114.0|0|37.0|0|0.0|100
0|2020-06-30|1146.0|0|1121.0|0|37.0|0|0.0|100
0|2020-07-01|1151.0|0|1151.0|0|37.0|0|0.0|100
0|2020-07-02|1179.0|0|1179.0|0|37.0|0|0.0|100
0|2020-07-03|1207.0|0|1207.0|0|37.0|0|0.0|100
0|2020-07-04|1240.0|0|1240.0|0|37.0|0|0.0|100
0|2020-07-05|1274.0|0|1274.0|0|37.0|0|0.0|100
0|2020-07-06|1292.0|0|1292.0|0|37.0|0|0.0|100
0|2020-07-07|1320.0|0|1309.0|0|37.0|0|0.0|100
0|2020-07-08|1335.0|0|1319.0|0|37.0|0|0.0|100
0|2020-07-09|1357.0|0|1357.0|0|37.0|0|0.0|100
0|2020-07-10|1405.0|0|1388.0|0|37.0|0|0.0|100
0|2020-07-11|1405.0|0|1401.0|0|37.0|0|0.0|100
0|2020-07-12|1428.0|0|1428.0|0|37.0|0|0.0|100
0|2020-07-13|1480.0|0|1460.0|0|37.0|0|0.0|100
0|2020-07-14|1519.0|0|1492.0|0|38.0|0|0.0|100
0|2020-07-15|1562.0|0|1535.0|0|38.0|0|0.0|100
0|2020-07-16|1569.0|0|1569.0|0|38.0|0|0.0|100
0|2020-07-17|1607.0|0|1607.0|0|38.0|0|0.0|100
0|2020-07-18|1648.0|0|1648.0|0|39.0|0|0.0|100
0|2020-07-19|1684.0|0|1684.0|0|39.0|0|0.0|100
0|2020-07-20|1718.0|0|1718.0|0|40.0|0|0.0|100
0|2020-07-21|1772.0|0|1755.0|0|40.0|0|0.0|100
0|2020-07-22|1809.0|0|1809.0|0|40.0|0|0.0|100
0|2020-07-23|1842.0|0|1842.0|0|40.0|0|0.0|100
0|2020-07-24|1915.0|0|1896.0|0|40.0|0|0.0|100
0|2020-07-25|1920.0|0|1920.0|0|40.0|0|0.0|100
0|2020-07-26|1954.0|0|1954.0|0|41.0|0|0.0|100
0|2020-07-27|2006.0|0|1973.0|0|41.0|0|0.0|100
0|2020-07-28|2029.0|0|2029.0|0|41.0|0|0.0|100
0|2020-07-29|2066.0|0|2066.0|0|41.0|0|0.0|100
0|2020-07-30|2101.0|0|2101.0|0|41.0|0|0.0|100
0|2020-07-31|2148.0|0|2148.0|0|41.0|0|0.0|100
0|2020-08-01|2189.0|0|2189.0|0|41.0|0|0.0|100
0|2020-08-02|2207.0|0|2207.0|0|41.0|0|0.0|100
0|2020-08-03|2264.0|0|2248.0|0|41.0|0|0.0|100
0|2020-08-04|2280.0|0|2280.0|0|41.0|0|0.0|100
0|2020-08-05|2298.0|0|2298.0|0|41.0|0|0.0|100
0|2020-08-06|2343.0|0|2343.0|0|41.0|0|0.0|100
0|2020-08-07|2365.0|0|2365.0|0|41.0|0|0.0|100
0|2020-08-08|2396.0|0|2396.0|0|41.0|0|0.0|100
0|2020-08-09|2448.0|0|2448.0|0|41.0|0|0.0|100
0|2020-08-10|2472.0|0|2472.0|0|41.0|0|0.0|100
0|2020-08-11|2496.0|0|2496.0|0|41.0|0|0.0|100
0|2020-08-12|2526.0|0|2526.0|0|41.0|0|0.0|100
0|2020-08-13|2567.0|0|2567.0|0|42.0|0|0.0|100
0|2020-08-14|2586.0|0|2586.0|0|42.0|0|0.0|100
0|2020-08-15|2612.0|0|2612.0|0|42.0|0|0.0|100
0|2020-08-16|2639.0|0|2639.0|0|42.0|0|0.0|100
0|2020-08-17|2653.0|0|2653.0|0|42.0|0|0.0|100
0|2020-08-18|2681.0|0|2681.0|0|42.0|0|0.0|100
0|2020-08-19|2698.0|0|2698.0|0|44.0|0|0.0|100
0|2020-08-20|2726.0|0|2726.0|0|44.0|0|0.0|100
0|2020-08-21|2786.0|0|2786.0|0|44.0|0|0.0|100
0|2020-08-22|2838.0|0|2838.0|0|44.0|0|0.0|100
0|2020-08-23|2876.0|0|2876.0|0|44.0|0|0.0|100
0|2020-08-24|2921.0|0|2921.0|0|44.0|0|0.0|100
0|2020-08-25|2931.0|0|2931.0|0|44.0|0|0.0|100
0|2020-08-26|2955.0|0|2955.0|0|44.0|0|0.0|100
0|2020-08-27|3012.0|0|3012.0|0|44.0|0|0.0|100
0|2020-08-28|3027.0|0|3027.0|0|45.0|0|0.0|100
0|2020-08-29|3076.0|0|3076.0|0|46.0|0|0.0|100
0|2020-08-30|3100.0|0|3100.0|0|46.0|0|0.0|100
0|2020-08-31|3209.0|0|3209.0|0|46.0|0|0.0|100
0|2020-09-01|3243.0|0|3243.0|0|46.0|0|0.0|100
0|2020-09-02|3259.0|0|3259.0|0|46.0|0|0.0|100
0|2020-09-03|3294.0|0|3294.0|0|46.0|0|0.0|100
0|2020-09-04|3334.0|0|3334.0|0|46.0|0|0.0|100
0|2020-09-05|3379.0|0|3379.0|0|46.0|0|0.0|100
0|2020-09-06|3391.0|0|3391.0|0|46.0|0|0.0|100
0|2020-09-07|3417.0|0|3417.0|0|46.0|0|0.0|100
0|2020-09-08|3428.0|0|3428.0|0|47.0|0|0.0|100
0|2020-09-09|3431.0|0|3431.0|0|47.0|0|0.0|100
0|2020-09-10|3452.0|0|3452.0|0|48.0|0|0.0|100
0|2020-09-11|3502.0|0|3502.0|0|48.0|0|0.0|100
0|2020-09-12|3502.0|0|3526.0|0|48.0|0|0.0|100
0|2020-09-13|3558.0|0|3558.0|0|48.0|0|0.0|100
0|2020-09-14|3558.0|0|3573.0|0|48.0|0|0.0|100
0|2020-09-15|3584.0|0|3584.0|0|48.0|0|0.0|100
0|2020-09-16|3601.0|0|3601.0|0|48.0|0|0.0|100
0|2020-09-17|3630.0|0|3630.0|0|48.0|0|0.0|100
0|2020-09-18|3668.0|0|3668.0|0|48.0|0|0.0|100
0|2020-09-19|3695.0|0|3695.0|0|48.0|0|0.0|100
0|2020-09-20|3695.0|0|3728.0|0|48.0|0|0.0|100
0|2020-09-21|3749.0|0|3749.0|0|48.0|0|0.0|100
0|2020-09-22|3771.0|0|3771.0|0|54.0|0|0.0|100
0|2020-09-23|3793.0|0|3793.0|0|54.0|0|0.0|100
0|2020-09-24|3837.0|0|3837.0|0|54.0|0|0.0|100
0|2020-09-25|3881.0|0|3881.0|0|54.0|0|0.0|100
0|2020-09-26|3916.0|0|3916.0|0|54.0|0|0.0|100
0|2020-09-27|3934.0|0|3934.0|0|54.0|0|0.0|100
0|2020-09-28|3950.0|0|3950.0|0|54.0|0|0.0|100
0|2020-09-29|3962.0|0|3962.0|0|54.0|0|0.0|100
0|2020-09-30|3977.0|0|3977.0|0|55.0|0|0.0|100
0|2020-10-01|4018.0|0|4018.0|0|55.0|0|0.0|100
0|2020-10-02|4081.0|0|4081.0|0|56.0|0|0.0|100
0|2020-10-03|4117.0|0|4117.0|0|56.0|0|0.0|100
0|2020-10-04|4121.0|0|4121.0|0|56.0|0|0.0|100
0|2020-10-05|4155.0|0|4155.0|0|57.0|0|0.0|100
0|2020-10-06|4172.0|0|4172.0|0|59.0|0|0.0|100
0|2020-10-07|4204.0|0|4204.0|0|59.0|0|0.0|100
0|2020-10-08|4287.0|0|4287.0|0|59.0|0|0.0|100
0|2020-10-09|4314.0|0|4314.0|0|59.0|0|0.0|100
0|2020-10-10|4377.0|0|4377.0|0|59.0|0|0.0|100
0|2020-10-11|4426.0|0|4426.0|0|59.0|0|0.0|100
0|2020-10-12|4464.0|0|4464.0|0|59.0|0|0.0|100
0|2020-10-13|4512.0|0|4512.0|0|59.0|0|0.0|100
0|2020-10-14|4555.0|0|4555.0|0|59.0|0|0.0|100
0|2020-10-15|4580.0|0|4580.0|0|59.0|0|0.0|100
0|2020-10-16|4675.0|0|4675.0|0|59.0|0|0.0|100
0|2020-10-17|4757.0|0|4757.0|0|59.0|0|0.0|100
0|2020-10-18|4790.0|0|4790.0|0|66.0|0|0.0|100
0|2020-10-19|4815.0|0|4815.0|0|68.0|0|0.0|100
0|2020-10-20|4828.0|0|4828.0|0|72.0|0|0.0|100
0|2020-10-21|4852.0|0|4852.0|0|72.0|0|0.0|100
0|2020-10-22|4852.0|0|4899.0|0|72.0|0|0.0|100
0|2020-10-23|4852.0|0|4942.0|0|72.0|0|0.0|100
0|2020-10-24|4852.0|0|5001.0|0|72.0|0|0.0|100
0|2020-10-25|4852.0|0|5048.0|0|72.0|0|0.0|100
0|2020-10-26|4852.0|0|5095.0|0|72.0|0|0.0|100
0|2020-10-27|4852.0|0|5147.0|0|72.0|0|0.0|100
0|2020-10-28|4852.0|0|5181.0|0|72.0|0|0.0|100
0|2020-10-29|5254.0|0|5254.0|0|79.0|0|0.0|100
0|2020-10-30|5315.0|0|5315.0|0|79.0|0|0.0|100
0|2020-10-31|5376.0|0|5376.0|0|88.0|0|0.0|100
0|2020-11-01|5376.0|0|5409.0|0|88.0|0|0.0|100
0|2020-11-02|5437.0|0|5437.0|0|88.0|0|0.0|100
0|2020-11-03|5464.0|0|5464.0|0|88.0|0|0.0|100
0|2020-11-04|5493.0|0|5493.0|0|89.0|0|0.0|100
0|2020-11-05|5551.0|0|5551.0|0|90.0|0|0.0|100
0|2020-11-06|5609.0|0|5609.0|0|92.0|0|0.0|100
0|2020-11-07|5646.0|0|5646.0|0|93.0|0|0.0|100
0|2020-11-08|5704.0|0|5704.0|0|93.0|0|0.0|100
0|2020-11-09|5738.0|0|5738.0|0|93.0|0|0.0|100
0|2020-11-10|5738.0|0|5769.0|0|93.0|0|0.0|100
0|2020-11-11|5738.0|0|5834.0|0|93.0|0|0.0|100
0|2020-11-12|5738.0|0|5908.0|0|93.0|0|0.0|100
0|2020-11-13|5931.0|0|5931.0|0|93.0|0|0.0|100
0|2020-11-14|6006.0|0|6006.0|0|96.0|0|0.0|100
0|2020-11-15|6006.0|0|6069.0|0|96.0|0|0.0|100
0|2020-11-16|6069.0|0|6110.0|0|96.0|0|0.0|100
0|2020-11-17|6069.0|0|6197.0|0|96.0|0|0.0|100
0|2020-11-18|6260.0|0|6260.0|0|96.0|0|0.0|100
0|2020-11-19|6306.0|0|6306.0|0|96.0|0|0.0|100
0|2020-11-20|6306.0|0|6429.0|0|96.0|0|0.0|100
0|2020-11-21|6473.0|0|6473.0|0|96.0|0|0.0|100
0|2020-11-22|6473.0|0|6614.0|0|96.0|0|0.0|100
0|2020-11-23|6473.0|0|6645.0|0|96.0|0|0.0|100
0|2020-11-24|6473.0|0|6739.0|0|96.0|0|0.0|100
0|2020-11-25|6826.0|0|6826.0|0|96.0|0|0.0|100
0|2020-11-26|6826.0|0|6826.0|0|96.0|0|0.0|100
0|2020-11-27|7033.0|0|7033.0|0|97.0|0|0.0|100
0|2020-11-28|7033.0|0|7097.0|0|97.0|0|0.0|100
0|2020-11-29|7160.0|0|7160.0|0|97.0|0|0.0|100
0|2020-11-30|7208.0|0|7208.0|0|97.0|0|0.0|100
0|2020-12-01|7208.0|0|7249.0|0|97.0|0|0.0|100
0|2020-12-02|7312.0|0|7312.0|0|97.0|0|0.0|100
0|2020-12-03|7405.0|0|7405.0|0|97.0|0|0.0|100
0|2020-12-04|7517.0|0|7517.0|0|97.0|0|0.0|100
0|2020-12-05|7665.0|0|7665.0|0|104.0|0|0.0|100
0|2020-12-06|7785.0|0|7785.0|0|104.0|0|0.0|100
0|2020-12-07|7785.0|0|7910.0|0|111.0|0|0.0|100
0|2020-12-08|7785.0|0|7989.0|0|111.0|0|0.0|100
0|2020-12-09|8094.0|0|8094.0|0|112.0|0|0.0|100
0|2020-12-10|8094.0|0|8187.0|0|112.0|0|0.0|100
0|2020-12-11|8320.0|0|8320.0|0|112.0|0|0.0|100
0|2020-12-12|8405.0|0|8405.0|0|112.0|0|0.0|100
0|2020-12-13|8492.0|0|8492.0|0|113.0|0|0.0|100
0|2020-12-14|8632.0|0|8632.0|0|113.0|0|0.0|100
0|2020-12-15|8733.0|0|8733.0|0|114.0|0|0.0|100
0|2020-12-16|8733.0|0|8846.0|0|114.0|0|0.0|100
0|2020-12-17|8733.0|0|8919.0|0|114.0|0|0.0|100
0|2020-12-18|9082.0|0|9082.0|0|114.0|0|0.0|100
0|2020-12-19|9082.0|0|9160.0|0|114.0|0|0.0|100
0|2020-12-20|9082.0|0|9283.0|0|114.0|0|0.0|100
0|2020-12-21|9352.0|0|9352.0|0|116.0|0|0.0|100
0|2020-12-22|9456.0|0|9456.0|0|116.0|0|0.0|100
0|2020-12-23|9578.0|0|9578.0|0|116.0|0|0.0|100
0|2020-12-24|9578.0|0|9578.0|0|116.0|0|0.0|100
0|2020-12-25|9578.0|0|9578.0|0|116.0|0|0.0|100
0|2020-12-26|10011.0|0|10011.0|0|116.0|0|0.0|100
0|2020-12-27|10052.0|0|10052.0|0|117.0|0|0.0|100
0|2020-12-28|10052.0|0|10120.0|0|117.0|0|0.0|100
0|2020-12-29|10164.0|0|10164.0|0|117.0|0|0.0|100
0|2020-12-30|10164.0|0|10274.0|0|117.0|0|0.0|100
0|2020-12-31|10164.0|0|10397.0|0|117.0|0|0.0|100
0|2021-01-01|10164.0|0|10397.0|0|117.0|0|0.0|100
0|2021-01-02|10164.0|0|10797.0|0|117.0|0|0.0|100
0|2021-01-03|10164.0|0|10876.0|0|117.0|0|0.0|100
0|2021-01-04|10977.0|0|10977.0|0|117.0|0|0.0|100
0|2021-01-05|11049.0|0|11049.0|0|124.0|0|0.0|100
0|2021-01-06|11119.0|0|11119.0|0|124.0|0|0.0|100
0|2021-01-07|11119.0|0|11275.0|0|124.0|0|0.0|100
0|2021-01-08|11119.0|0|11482.0|0|124.0|0|0.0|100
0|2021-01-09|11119.0|0|11675.0|0|124.0|0|0.0|100
0|2021-01-10|11815.0|0|11815.0|0|164.0|0|0.0|100
0|2021-01-11|11909.0|0|11909.0|0|164.0|0|0.0|100
0|2021-01-12|12020.0|0|12020.0|0|164.0|0|0.0|100
0|2021-01-13|12110.0|0|12110.0|0|169.0|0|0.0|100
0|2021-01-14|12110.0|0|12216.0|0|169.0|0|0.0|100
0|2021-01-15|12110.0|0|12366.0|0|169.0|0|0.0|100
0|2021-01-16|12490.0|0|12490.0|0|169.0|0|0.0|100
0|2021-01-17|12619.0|0|12619.0|0|169.0|0|0.0|100
0|2021-01-18|12619.0|0|12619.0|0|169.0|0|0.0|100
0|2021-01-19|12619.0|0|12758.0|0|169.0|0|0.0|100
0|2021-01-20|12892.0|0|12892.0|0|169.0|0|0.0|100
0|2021-01-21|12962.0|0|12962.0|0|169.0|0|0.0|100
0|2021-01-22|12962.0|0|13083.0|0|169.0|0|0.0|100
0|2021-01-23|12962.0|0|13180.0|0|169.0|0|0.0|100
0|2021-01-24|13257.0|0|13257.0|0|171.0|0|0.0|100
0|2021-01-25|13318.0|0|13318.0|0|171.0|0|0.0|100
0|2021-01-26|13380.0|0|13380.0|0|171.0|0|0.0|100
0|2021-01-27|13433.0|0|13433.0|0|171.0|0|0.0|100
