|dates|Coal_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Coal_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Coal_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Coal_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Coal_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Coal_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Coal_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Coal_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-07|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-08|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-11|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-12|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-13|0.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-14|0.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-15|0.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-16|0.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-17|0.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-18|0.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-19|0.0|0|44.0|0|0.0|0|0.0|100
0|2020-03-20|0.0|0|49.0|0|0.0|0|0.0|100
0|2020-03-21|0.0|0|53.0|0|0.0|0|0.0|100
0|2020-03-22|0.0|0|67.0|0|0.0|0|0.0|100
0|2020-03-23|0.0|0|81.0|0|0.0|0|0.0|100
0|2020-03-24|0.0|0|106.0|0|0.0|0|0.0|100
0|2020-03-25|0.0|0|164.0|0|0.0|0|0.0|100
0|2020-03-26|0.0|0|248.0|0|0.0|0|0.0|100
0|2020-03-27|0.0|0|322.0|0|0.0|0|0.0|100
0|2020-03-28|0.0|0|377.0|0|0.0|0|0.0|100
0|2020-03-29|0.0|0|429.0|0|0.0|0|0.0|100
0|2020-03-30|0.0|0|481.0|0|0.0|0|0.0|100
0|2020-03-31|0.0|0|566.0|0|0.0|0|0.0|100
0|2020-04-01|0.0|0|719.0|0|0.0|0|0.0|100
0|2020-04-02|0.0|0|879.0|0|0.0|0|0.0|100
0|2020-04-03|0.0|0|990.0|0|0.0|0|0.0|100
0|2020-04-04|0.0|0|1159.0|0|0.0|0|0.0|100
0|2020-04-05|0.0|0|1252.0|0|0.0|0|0.0|100
0|2020-04-06|0.0|0|1327.0|0|0.0|0|0.0|100
0|2020-04-07|0.0|0|1472.0|0|0.0|0|0.0|100
0|2020-04-08|0.0|0|1524.0|0|0.0|0|0.0|100
0|2020-04-09|0.0|0|1684.0|0|0.0|0|0.0|100
0|2020-04-10|0.0|0|1794.0|0|0.0|0|0.0|100
0|2020-04-11|0.0|0|1868.0|0|0.0|0|0.0|100
0|2020-04-12|0.0|0|1970.0|0|0.0|0|0.0|100
0|2020-04-13|0.0|0|2069.0|0|0.0|0|0.0|100
0|2020-04-14|0.0|0|2184.0|0|0.0|0|0.0|100
0|2020-04-15|0.0|0|2263.0|0|0.0|0|0.0|100
0|2020-04-16|0.0|0|2357.0|0|0.0|0|0.0|100
0|2020-04-17|0.0|0|2465.0|0|0.0|0|0.0|100
0|2020-04-18|0.0|0|2570.0|0|0.0|0|0.0|100
0|2020-04-19|0.0|0|2599.0|0|0.0|0|0.0|100
0|2020-04-20|0.0|0|2680.0|0|0.0|0|0.0|100
0|2020-04-21|0.0|0|2807.0|0|0.0|0|0.0|100
0|2020-04-22|0.0|0|2894.0|0|0.0|0|0.0|100
0|2020-04-23|0.0|0|3017.0|0|0.0|0|0.0|100
0|2020-04-24|0.0|0|3121.0|0|0.0|0|0.0|100
0|2020-04-25|0.0|0|3193.0|0|0.0|0|0.0|100
0|2020-04-26|0.0|0|3253.0|0|0.0|0|0.0|100
0|2020-04-27|0.0|0|3280.0|0|0.0|0|0.0|100
0|2020-04-28|0.0|0|3410.0|0|0.0|0|0.0|100
0|2020-04-29|0.0|0|3473.0|0|0.0|0|0.0|100
0|2020-04-30|0.0|0|3618.0|0|0.0|0|0.0|100
0|2020-05-01|0.0|0|3748.0|0|0.0|0|0.0|100
0|2020-05-02|0.0|0|3851.0|0|0.0|0|0.0|100
0|2020-05-03|0.0|0|3972.0|0|0.0|0|0.0|100
0|2020-05-04|0.0|0|4044.0|0|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
